Title,Interview Date,Employee Type,Offer,Experience,Interview Type,Application,Interview,Question
Server,"Nov 29, 2013",Anonymous Employee,Accepted Offer,Positive Experience,Easy Interview,I applied online. The process took 1 day. I interviewed at BJ's Restaurants.,"I applied online and got a call within ten minutes of submitting the application. They had me come in that day to interview, then I was offered a job by the time I left their hiring center. It was for a new restaurant opening up so the volume of people they needed to hire was larger than average.They asked pretty basic interview questions, you'll get the job as long as you give common sense, 'good service is the most important thing in my life' answers","They asked for an example of the last time you dealt with a difficult customer. That's as difficult as it got.   ,Answer Question"
Sever,"Aug 11, 2015","Anonymous Employee in Orlando, FL",Accepted Offer,Neutral Experience,Average Interview,"I applied online. The process took 1 day. I interviewed at BJ's Restaurants (Orlando, FL) in December 2013.","I'm sorry I Cant really remember how the hiring process went it was quick, I know they really needed someone so it was effortless. it only took 15 mins. 3 different interviews. Each one went by so quick that I knew I had the job by the end of the first one.",
Server/Takeout,"Oct 9, 2013","Anonymous Interview Candidate in San Diego, CA",No Offer,Negative Experience,Average Interview,"I applied online. The process took 2 weeks. I interviewed at BJ's Restaurants (San Diego, CA).","3 interviews and all a complete waste of my time. First interview was more of a screening process and asked basic questions, ""how do guests perceive you/ what do you think they think of you."" 2nd interview was a slap in the face. Guy immediately told me that I don't have enough experience as a server and would I be interested in hostessing. Um no, I'm currently already a server so that is a ridiculous question. Asked me take out questions like which burger do you bring first, medium rare that's been in window for 6 mins or medium well that's been in window for 10 mins. (Answer is the first one). Questioned my references and then called them right in front of me and only because I got a good referral did he offer me a 3rd interview. 3rd interview was a joke as well, Didn't ask me anything about my qualifications and only about my availability. Told me he didn't know what the shifts were like for takeout and didn't know if my school sched would work and he'd have to call me back. 2 hrs later I got an email saying I didn't get the job. Felt like they weren't organized nor did they communicate with one another. I should've been told in my first interview I wasn't being considered for server and I wouldn't have wasted my time with the 2nd or 3rd.","What is the internal temperature of a rare burger and a medium rare burger. That's not my job to know, it's the kitchens. It's a servers job to make sure the rare burger goes to the guest who ordered the rare burger etc.   ,Answer Question"
Server,"Mar 28, 2014","Anonymous Employee in Frederick, MD",Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 2 days. I interviewed at BJ's Restaurants (Frederick, MD) in October 2013.","Contacted by phone, meet with a manager and discuss work history, discuss availability, after hired intense training happens. You are given a copy of the menu with descriptions, you follow another server for a few days. You are then tested on the information and passing the test is the only way to get hired.","Why you want to work there?   ,Answer Question"
Server,"Jan 6, 2017","Anonymous Employee in West Covina, CA",Accepted Offer,Neutral Experience,Easy Interview,"I applied through other source. The process took 1 day. I interviewed at BJ's Restaurants (West Covina, CA) in October 2013.",I literally walked in and got hired 6 minutes later. The manager asked for my availability said he liked my personality and wanted to know when I could start. I told him the next and he gave me a date for orientation. I started the following week,"When can you start?   ,1 Answer"
Hostess,"Jun 22, 2017","Anonymous Employee in City of Industry, CA",Accepted Offer,Positive Experience,Easy Interview,"I applied online. I interviewed at BJ's Restaurants (City of Industry, CA) in October 2013.",The managers I met were extremely friendly and ask questions about myself. They asked me what would I do if a guest complain and the customer is always right. They are highly concern about the guest and try to accommodate with whatever they need and always do their best to make sure they return to give us a chance again if anything goes wrong.,"Tell me about yourself?   ,1 Answer"
Food Server,"Dec 21, 2013","Anonymous Employee in San Antonio, TX",Accepted Offer,Positive Experience,Easy Interview,"I interviewed at BJ's Restaurants (San Antonio, TX) in September 2013.",Hired on the spot from coincidentally running into the senior manager at a restaurant that I previously worked at and through my service asked if I've been to BJ's before. I previously applied there online but there was no record of my application when I asked him however he asked me to come in for an interview the next day. Interview was very easy going they weren't asking for much except for emphasizing how it was pivotal you always find something to do which is common for any workplace but that was pretty much the gist of it.,"Why do you want to work at BJ's?   ,Answer Question"
Hostess,"Aug 25, 2013","Anonymous Employee in Lubbock, TX",Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 2 weeks. I interviewed at BJ's Restaurants (Lubbock, TX) in August 2013.","I applied here in Lubbock like two weeks ago and I surprisingly got a call when I came back from college for an interview the next day. I showed up and did my interview with two different managers and I got hired somewhat on the spot! I had submit my documents the next week so wish me luck! I would definitely be confident on your answers since the questions are simple, yet more something that they would like to get you know better. The managers were super sweet.","What is the role of a hostess and why would a hostess be important to the company?   ,1 Answer"
Server,"Aug 27, 2013","Anonymous Employee in Century City, CA",Accepted Offer,Positive Experience,Easy Interview,"I applied in-person. The process took 2 weeks. I interviewed at BJ's Restaurants (Century City, CA) in July 2013.","Walked-In and showed general manager the resume, he loved it. There were three interviews, each with a different manager. For me, I secured the job the day I walked in, so it is difficult to know how scrutinous they can be. I can assure that The general manager is extremely sharp, and very capable of making it difficult.","Utter silence. a blank stare. ""Tell me your story"" was the look, and I was expected to fill the airwaves. It was a shocker   ,1 Answer"
Host,"Dec 13, 2017","Anonymous Employee in Addison, TX",Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 2 days. I interviewed at BJ's Restaurants (Addison, TX) in July 2013.","I interviewed with the assistant manager then had a short interview with the GM. I think what really helped was that when he asked me if I had any further questions I asked plenty. For example, what is the most challenging thing the restaurant and the host stand faces?","Why did you pick BJ's?   ,1 Answer"
Operations,"Mar 11, 2015","Anonymous Employee in Huntington Beach, CA",Accepted Offer,Neutral Experience,Average Interview,"I applied online. The process took 4 days. I interviewed at BJ's Restaurants (Huntington Beach, CA) in June 2013.","Submit online application. Recruiting calls and sets up a phone interview, then if the phone interview goes well, you will meet a director at the nearest restaurant. Based off that interview/follow the company will make an offer.","Are you willing to move?   ,Answer Question"
Host/Takeout,"May 13, 2013","Anonymous Employee in Chino Hills, CA",Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 2+ months. I interviewed at BJ's Restaurants (Chino Hills, CA).","Apply online, take tests and follow up with a phone call ( Mon-Thurs 2-4pm)","Where do you see yourself in 5 years?   ,Answer Question"
Dishwasher,"Jun 16, 2016","Anonymous Employee in Santa Rosa, CA",Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 2 weeks. I interviewed at BJ's Restaurants (Santa Rosa, CA) in May 2013.","Easy interview, they just needed dishwashers because their dish staff were dropping like flies. There were no difficult questions, and no experience required. If you have an attitude of perseverance. it will show on the job better than at the interview table.","Can you work in a busy environment?   ,1 Answer"
Bartender,"Apr 16, 2013",Anonymous Interview Candidate,No Offer,,,,"It was a series of several online profiles and questionnaires that asked you everything from personal information to character and problem solving abilities. Overall, the first half of the online portion of the interview is what you would generally expect; however, the second portion seemed very unusual, especially for the job. It was a timed multiple choice test that required everything from math skills to higher level thinking.","There was a strange multiple question timed test that required you to solve either brain teasers or math problems   ,Answer Question"
Server,"Sep 13, 2013","Anonymous Employee in Orlando, FL",Accepted Offer,Easy Interview,,"I applied online. The process took 5 weeks. I interviewed at BJ's Restaurants (Orlando, FL) in April 2013.","Very easy hiring process ,managers are very nice no big hassle",
Bartender,"Mar 11, 2015",Anonymous Employee,Accepted Offer,Positive Experience,Easy Interview,I applied in-person. The process took 1+ week. I interviewed at BJ's Restaurants in March 2013.,Easy. Show up. Dress nice. Tell them about your experience and make sure to have a good resume with lots of experience. Know how to multi-task and play nice with others.,"What is your favorite leader?   ,1 Answer"
Senior Manager,"Apr 22, 2015","Anonymous Employee in San Mateo, CA",Accepted Offer,Positive Experience,Average Interview,"I applied through a recruiter. The process took 2 weeks. I interviewed at BJ's Restaurants (San Mateo, CA) in March 2013.","It was fast and quick. I had two in person interviews, one with the recruiter and another one with the DM and one ""a day in the life"" at a location, then an offer was presented.","what are you strength as a manager?   ,Answer Question"
Server/Take Out,"Feb 24, 2013","Anonymous Employee in San Bruno, CA",Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 3 weeks. I interviewed at BJ's Restaurants (San Bruno, CA) in February 2013.","Filled out online application, followed up with them a couple weeks later (with resume on hand and business attire),this location held open interviews Mon-Tue (2-4 PM) .Consists of 3 basic interviews with floor managers.","What would you say to be your weakness?   ,1 Answer, Why BJ's and Why you?   ,Answer Question"
Service Assistant,"Aug 2, 2017","Anonymous Employee in Los Angeles, CA",Accepted Offer,Positive Experience,Easy Interview,"I applied online. I interviewed at BJ's Restaurants (Los Angeles, CA) in February 2013.","Standard behavioral questions. They didn't ask any job specific questions. To be honest, when the hiring manager that chose me left the company a couple years later... She admitted she only chose me because she thought I was attractive. Pretty normal attitude for hospitality.","Why did you leave your last job?   ,Answer Question"
Server,"Jan 6, 2013","Anonymous Employee in Austin, TX",Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 3 days. I interviewed at BJ's Restaurants (Austin, TX).","2 interviews. 1 if you've got a slew of experience. They don't hire people to serve who have no serving experience as the requirements for a server here are much higher than for other similarly priced restaurants.,LOTS of paperwork. Bring a signature stamp, you'll wish you had one. At least 15-20 signatures.,Lots of culture questions. Very basic, though. They want people who make the restaurant happier, not more complain-y.","""How do you handle stress? Give an example."" Not unexpected, but a very broad question, and tricky to answer because you can't just say ""great!"" Also, we've all had our bad moments, and those are what tend to pop into our minds first.   ,Answer Question"
Server,"Jan 16, 2013","Anonymous Employee in Waco, TX",Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 2+ months. I interviewed at BJ's Restaurants (Waco, TX) in January 2013.","Took a test online, then went up to the restaurant because I didn't want to just be a 'submitted app'. That worked for me! I met with the manager that day (albeit briefly) and then SILENCE. I didn't hear from them for 3-4 weeks. Just when I thought they'd forgotten about me, I got a call. I went in the next day, met with the GM and was hired on the spot. Training began a week later. Easy.","What's your favorite beer and how would you describe it   ,1 Answer"
Manager,"Apr 3, 2015","Anonymous Employee in Los Angeles, CA",Accepted Offer,Negative Experience,Easy Interview,"I applied online. The process took 2+ weeks. I interviewed at BJ's Restaurants (Los Angeles, CA) in January 2013.","Long and tedious. Phone screening, phone interview,district manager in person interview, executive manager in person interview, general manager in person interview, and then other district manager in person interview.","Standard interview questions   ,Answer Question"
Server,"Jun 19, 2015","Anonymous Employee in Houston, TX",Accepted Offer,Positive Experience,Easy Interview,"I applied in-person. The process took a week. I interviewed at BJ's Restaurants (Houston, TX) in January 2013.","They pretty much asked me if i had had any previous serving experience, which was one of the most important things here. As is at any other restaurant. I did have experience and I got he job. They asked normal interview questions, and training was fun/easy. STUDY THE MENU lol...","Where do you see yourself in 10 years?   ,Answer Question"
Server,"Dec 23, 2012","Anonymous Employee in Laguna Hills, CA",Accepted Offer,Positive Experience,Average Interview,"I applied through an employee referral. The process took a week. I interviewed at BJ's Restaurants (Laguna Hills, CA).","*TIP* A referral will get your foot in the door! :),Interview Process: Consisted of three interviews. Two floor managers and then the GM. There's a sheet of questions they ask directly from it. First two managers pretty much asked me the same things. Experience? Sales? Steps to service? then finally the interview with the GM after he made me wait 30 minutes lol, asked me ""Why BJ's?"" and ""Why you?"",Hiring Process: Filled out application online. Assessment test. Went in to Bj's to drop my resume and have manager pull out application. Asked to come back for an interview. Hired. Training. Took a while because the next training seminar was a month after. in most cases its the week or two after. I just had an unusual circumstance. Tons of paperwork to fill out because Bj's is entirely corporate-based. GOLDEN STANDARD is strongly emphasized.","What was your favorite drink at your last job and what was in it?? :)   ,Answer Question"
Server,"Apr 15, 2014","Anonymous Employee in Newport Beach, CA",Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 2 days. I interviewed at BJ's Restaurants (Newport Beach, CA) in December 2012.","I applied online and didn't receive a call for about a week and a half. I had one brief interview and was asked to return for a 2nd with the general manager. After meeting with the general manager I was offered the position,","Tell me about a time you had to deal with an unhappy guest and how you helped the situation.   ,Answer Question"
Legal Assistant,"May 26, 2016","Anonymous Employee in Gold River, CA",Accepted Offer,Positive Experience,Easy Interview,"I applied in-person. The process took 1 day. I interviewed at BJ's Restaurants (Gold River, CA) in December 2012.",Very laid back. Asked about office experience and availability. We sat with owner and the owners wife in the conference room to conduct the interview. They were very nice and friendly.,"What was my availability, and what office experience I had. They were flexible in hours but wanted to start with a set schedule so that way they know when to expect you. The pay is very lucrative in comparison to other firms   ,Answer Question"
Hostess,"Jun 15, 2016","Anonymous Employee in San Francisco, CA",Accepted Offer,Neutral Experience,Easy Interview,"I applied online. The process took 6 days. I interviewed at BJ's Restaurants (San Francisco, CA) in December 2012.","Very easy, lots of questions asking about outlook on life, really interested in if you are a pessimist or optimist. Not that there are many things to ask an entry level hostess with no experience. Also took a personality test that he often referred to in the interview.","Do you usually see the glass as half empty or half full   ,Answer Question"
Host/Takeout,"Nov 15, 2012","Anonymous Employee in San Rafael, CA",Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 5 days. I interviewed at BJ's Restaurants (San Rafael, CA).","The interview process was really quick. I applied on Friday night, got called Monday afternoon, had an interview for Tuesday morning with the Take-out manager, then they asked me to come back to meet two other managers, and I got offered the job right on the spot. The only annoying thing is that when you are hired, they tell you that you are coming for an orientation but really it's filling out a lot of paperwork.","How would you cope with people coming at you from all sides with requests.   ,1 Answer"
Bartender,"Nov 14, 2012","Anonymous Employee in Pasadena, CA",Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 2 weeks. I interviewed at BJ's Restaurants (Pasadena, CA) in October 2012.","Two interviews, first one with department manager, and second with the GM. Questions weren't too difficult. Asked about past jobs, such as the types of restaurants or bars previously worked in, how I got along with the managers and other employees. Asked about favorite beer and drink to make, and problem-solving techniques.","What do you like and dislike about working in a corporate environment?   ,1 Answer"
Delivery,"Jan 24, 2013","Anonymous Employee in Westlake, LA",Accepted Offer,Easy Interview,,"I applied online. The process took 6 days. I interviewed at BJ's Restaurants (Westlake, LA) in October 2012.","Got a phone call then had 3 extremely basic interviews. not really interviews just more like small talk, one time with each manager. Seemed like I was hired right once I got the phone call.","Tell me about yourself   ,Answer Question"
Line Cook,"Apr 19, 2016","Anonymous Employee in Albuquerque, NM",Accepted Offer,Neutral Experience,Easy Interview,"I applied online. The process took 2 days. I interviewed at BJ's Restaurants (Albuquerque, NM) in October 2012.","I went in and filled out the paper work. shortly after that i was pulled aside by the executive kitchen manager. i was asked a hand full of questions (skills, education, experience, what i could contribute to the team) and was hired on the spot. i wore black pants and a plain long sleeve black shirt. i covered up my tattoos for the interview, but later on realized it didnt matter anyways.","years of experience, education, skills   ,Answer Question"
Food Server,"May 5, 2013","Anonymous Employee in Hillsboro, OR",Accepted Offer,Positive Experience,Average Interview,"I applied online. I interviewed at BJ's Restaurants (Hillsboro, OR) in August 2012.","The online application takes some time. It's some crazy IQ test, and some multiple choice questions that are set up to rate your personality in some weird way.",
Server,"Aug 10, 2015","Anonymous Employee in Oxnard, CA",Accepted Offer,Neutral Experience,Average Interview,"I applied online. The process took 5+ weeks. I interviewed at BJ's Restaurants (Oxnard, CA) in August 2012.","very fast, one interview with a manager, then brought in the general manager, after my interview they deliberated on their own, then came back to offer me an orientation day. Did take over a month for them to call me regarding an interview once i applied, in which i had already gotten a job, however i did decide to take the interview, considering what a good reputation they had been known for.","How do you handle an angry guest?   ,Answer Question"
Server,"Feb 3, 2016","Anonymous Employee in College Station, TX",Accepted Offer,Positive Experience,Easy Interview,"I applied through an employee referral. The process took 1 day. I interviewed at BJ's Restaurants (College Station, TX) in August 2012.","The interview process was really simple, the manager and I had a great conversation about past workplaces, how to handle stressful situations and what to do about an unhappy customer. I answered all of the questions based on past workplaces and referenced actual situations I had been in. I got the job at the interview and was sent to sign paperwork and pick training dates.","They asked how to handle an unhappy customer, I've gotten this one a lot at restaurants.   ,1 Answer"
Server,"Mar 28, 2016","Anonymous Employee in Lubbock, TX",Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 2 weeks. I interviewed at BJ's Restaurants (Lubbock, TX) in August 2012.",easy apply online if you pass get a in person interview. make sure to dress appropriately and show up a head of time and be nice to the staff that are already employed their opinions matter more than you think,"customer related questions, making sure you are available, personal questions to see if you would fit with the team, work ethic and judgment.   ,Answer Question"
Waitress,"Sep 1, 2012","Anonymous Employee in Wichita, KS",Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took a week. I interviewed at BJ's Restaurants (Wichita, KS) in July 2012.",Very easy. I interviewed with two different people and they both asked easy questions. As long as you have enough experience then you basically get hired.,"When was a time where you came accross an unhappy customer and how did you deal with this issue?   ,1 Answer"
Prep Cook,"Mar 17, 2015","Anonymous Interview Candidate in Waco, TX",No Offer,Positive Experience,Average Interview,"I applied online. The process took 2 days. I interviewed at BJ's Restaurants (Waco, TX) in May 2012.","Detailed review of work history and interest in employment. They ask about your interests and past jobs that may help you in the position you are being considered for. Upfront communication is shared about the culture of the company and expectations at the start of employment. They are interested in knowing what your plans for the future, the speech does come across as sincere.up","How proficient are you in a kitchen?   ,1 Answer"
Host/Takeout,"Jul 5, 2016","Anonymous Employee in Rancho Cucamonga, CA",Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 2 weeks. I interviewed at BJ's Restaurants (Rancho Cucamonga, CA) in May 2012.","It's more of a conversation than anything. It was very casual and thats how they get a feel for you. Remember to always smile and have an outgoing personality. I was interviewed by 3 different managers and they basically asked me the same questions. Do not be discouraged, go in there with confidence and you will come out with a job.","Describe a time where you had to make a difficult decision   ,1 Answer"
Hostess,"Apr 3, 2012","Anonymous Employee in Saint Petersburg, FL",Accepted Offer,Positive Experience,Easy Interview,"The process took 1 day. I interviewed at BJ's Restaurants (Saint Petersburg, FL) in April 2012.","Saw an ad on craigslist.com about a job for a Host/Hostess. Filled application out that morning, Got a call later on that day at 10:30 saying come in for an interview at 2:00. I came in, waited about 5 minutes for the interviewer. She came out, was very nice and upbeat. She basically only asked me describe a time i had to come up with a solution to a help an angry customer. (I referred back to a time when I worked at Macy's). She hired me on the spot and i go in for orientation on Thursday :) I'm VERY excited !","Think back to a time when you had to help an angry customer.   ,1 Answer"
Service Assistant,"Mar 29, 2012","Anonymous Employee in San Rafael, CA",Accepted Offer,Positive Experience,Easy Interview,"The process took 3 days. I interviewed at BJ's Restaurants (San Rafael, CA) in March 2012.","I was first contacted by phone and asked if I was interested and willling to come in for an interview which I agreed to. First interview was a 1 on 1 with a manager who basically just asked me why BJ's and what specific position I was applying for, for which I had put any. She suggested takeout and invited me to come back two days later and ask for another manager who's name she gave me. Came in two days later talked to him, then was asked to stick around and wait for another manager who sat and talked with me and then asked if I could wait again to meet with the GM. The GM interviewed me offered a position as service assistant that he thought would fit me for starting out and I accepted.","Why do you want to work at BJ's?   ,Answer Question"
Hostess,"Jun 16, 2012","Anonymous Employee in Aurora, CO",Accepted Offer,Positive Experience,Easy Interview,"I applied in-person. The process took 1 day. I interviewed at BJ's Restaurants (Aurora, CO) in March 2012.","I had a friend who worked there, she told me when someone got fired and so I applied and was interviewed the next day.","Are you able to handle a busy restaurant environment?   ,Answer Question"
Hostess,"Jan 28, 2014","Anonymous Employee in Foster City, CA",Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took a week. I interviewed at BJ's Restaurants (Foster City, CA) in March 2012.","Came for an interview, asked normal questions, like ""why do you want to work here?"" and ""do you think you will be able to work in a stressful/fast paced environment?"". Came for a 2nd interview with the GM. Got the job almost immediately.","Name an experience where the guest was difficult/unsatisfied and what did you do to fix it   ,Answer Question"
Take Out Server,"Nov 25, 2013","Anonymous Employee in San Antonio, TX",Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 6+ months. I interviewed at BJ's Restaurants (San Antonio, TX) in February 2012.","After entering their restaurant, you will be told to fill out the application online. After you fill it out, you should call and ask for a manager and tell them that you are looking for a position there. It could actually take a very long time (for me, about 6 months) for the management to reach back. After they reach back, the process is very quick. You will sit down for an interview, then setup for an orientation.","What is your greatest strengths and weaknesses? What do you do to relieve stress?   ,Answer Question"
Server,"Nov 15, 2016","Anonymous Employee in San Jose, CA",Accepted Offer,Positive Experience,Average Interview,"I applied in-person. The process took 3 days. I interviewed at BJ's Restaurants (San Jose, CA) in February 2012.",I had three separate interviews with different managers. They were all very accommodating for my schedule as a high school senior. They all were professional and asked some of the same questions and some different ones to get to know the kind of person I am. They were clear about their expectations of the position I applied for. They were also speedy with their communication with me throughout the interview process,"What are some of your weaknesses?   ,Answer Question"
Busser,"Nov 8, 2016","Anonymous Employee in San Rafael, CA",Accepted Offer,Positive Experience,Easy Interview,"I applied in-person. The process took 1 day. I interviewed at BJ's Restaurants (San Rafael, CA) in January 2012.",Meet with three members of the management team. They will then ask you questions about who you are. I was hired on the spot and filed out the paperwork after the interview.,"Why do you want to work at BJ'S   ,Answer Question"
Server,"Feb 17, 2015","Anonymous Employee in Gainesville, FL",Accepted Offer,Neutral Experience,Easy Interview,"I applied through other source. The process took a week. I interviewed at BJ's Restaurants (Gainesville, FL) in October 2011.",Approximately a 30 minute interview with the current General Manager of the restaurant at a booth in the back of the restaurant. This interview was conducted in the late morning/early afternoon time when the restaurant was slow.,"If you were sat with 3 tables at once, what would you do?   ,Answer Question, What would make you a good server?   ,Answer Question"
Hostess,"Jul 31, 2013","Anonymous Employee in Houston, TX",Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 1+ week. I interviewed at BJ's Restaurants (Houston, TX) in September 2011.",Really laid back. It was more like a friendly conversation. No real tough questions at all.,"How many hours I wanted to work while in grad school.   ,1 Answer"
Line Cook,"Jan 6, 2015","Anonymous Employee in Eugene, OR",Accepted Offer,Neutral Experience,Average Interview,"I applied through an employee referral. I interviewed at BJ's Restaurants (Eugene, OR) in September 2011.","Need to apply online at first, the first interview is directly with the general manager , one more interview my happen with the kitchen manager , final interview with the assistance of general manager (paper process)","What are you skills?   ,Answer Question"
Hostess,"Jan 19, 2012","Anonymous Employee in Pembroke Pines, FL",Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 5 days. I interviewed at BJ's Restaurants (Pembroke Pines, FL) in August 2011.","I was called to schedule an interview after applying online. One of the managers interviewed me asking why I choose hospitality, where do I see myself in five years, why did I choose that restaurant, how did I hear about the opening,basic interview questions. Then I was invited for a second interview a few days later with the general manager. He asked some of the same questions, what skills can you bring, how do you deal with certain situations, etc. He explained the requirements of a hostess, asked if I would be comfortable with that, I said yes. Was hired right there and filled out my paperwork.","Where do you see yourself in five years with this company?   ,Answer Question"
Hostess,"Jan 16, 2014","Anonymous Employee in Dublin, OH",Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 5 days. I interviewed at BJ's Restaurants (Dublin, OH) in July 2011.","I filled out an application online and received a call for an interview the next morning. The application consisted of the usual 'type-in' information then asked you to complete a math test and a personality assessment.,At the interview, I first sat down with one of the ""regular"" managers. He asked about my previous knowledge of their restaurant, my favorite items, etc. Very easy. I then went back to the waiting room, waited another thirty minutes and then interviewed with the General Manager. He asked me what my major was in school and then we talked about that for twenty minutes before he told me the pay scale.","Describe our PM Porter. (One of their hand-crafted beers)   ,Answer Question"
Take-out,"Sep 22, 2015","Anonymous Employee in Cupertino, CA",Accepted Offer,Neutral Experience,Easy Interview,"I applied online. The process took 3 days. I interviewed at BJ's Restaurants (Cupertino, CA) in July 2011.",One on one interview with multiple managers. Starts with which ever manager is there working your way up to interview with the general manager. (Be prepared to wait because it is a restaurant and they usually have fewer than 2 managers on and getting time to sit down for an interview is tricky.),"Describe a dish from your favorite place to eat.   ,Answer Question"
Host/Takeout,"Nov 5, 2015","Anonymous Employee in Cupertino, CA",Accepted Offer,Neutral Experience,Easy Interview,"I applied in-person. The process took a week. I interviewed at BJ's Restaurants (Cupertino, CA) in May 2011.","Short 1 on 1 interviews with questions to gauge the person. You needed to go through the different managers that would be working at the store. From the Host manager, kitchen manager, server manager, bar manager and GM. Would only take 3 interviews with any of the different managers.","Describe in detail your favorite dish from a restaurant you like to frequent.   ,Answer Question"
Server,"Apr 28, 2011","Anonymous Interview Candidate in Century City, CA",No Offer,Negative Experience,Easy Interview,"The process took 3 days. I interviewed at BJ's Restaurants (Century City, CA) in April 2011.","Applied online. Consisted of basic schedule flexibility, reference, background information. Part 2 was some kind of test that mainly consisted of math problems.,I applied in the evening, got a call the next morning which I missed and called back in the afternoon scheduled an appointment for the next morning which was easy enough.,Got there the guy asked maybe 3 questions before telling me they wanted someone with experience.,This would have not been a problem, but I did check the option on the short application stating I had no experience AND my previous jobs could not be mistaken as restaurants. So I drove 15miles in LA traffic in the morning for a 2 min interview and no offer.,Still I could understand a mix up but shouldn't it have been corrected when I called back to schedule the interview?,And upon checking my email once I got home saw that the guy who interviewed me sent an email moments after our ""interview"" stating basically the same thing that they required more experience for the candidates.,Huge wast of time!,By the way this was a new store, opening so my assuming that they fully train new employees can't be too far fetched. And they were operating out of an office not a busy restaurant at the moment.","How did you here about us?   ,Answer Question, Do you have transportation?   ,Answer Question"
Server,"May 4, 2015","Anonymous Employee in Houston, TX",Accepted Offer,Positive Experience,Easy Interview,"I applied through other source. The process took 1 day. I interviewed at BJ's Restaurants (Houston, TX) in April 2011.","It was fairly short. As with all restaurants you want to come in Mon-Thurs between 2-4 (the universal afternoon lull), I brought a resume and some personality. They seemed to be desperate, so I was offered a job on the spot. They do, though, make you go online and fill out this ridiculous questionnaire. My sister filled one out and it said she was ""too inconsistent"". So just be careful with their phrasing and rephrasing of the same stupid questions over and over.","Why do you want to work here?   ,1 Answer"
Hostess,"May 4, 2011","Anonymous Interview Candidate in San Diego, CA",No Offer,Negative Experience,Average Interview,"I applied online. The process took 2 days. I interviewed at BJ's Restaurants (San Diego, CA) in March 2011.",First did a group interview and then was called back for a 1:1 interview.,"What is your favorite color?   ,Answer Question, What relevant experience do you have?   ,Answer Question"
Line Cook,"Jun 22, 2012","Anonymous Employee in Daytona Beach, FL",Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 1 day. I interviewed at BJ's Restaurants (Daytona Beach, FL) in February 2011.",Very easy Interview positive thoughtful informational,"What is the Hierarchy of food?   ,1 Answer"
Assistant General Manager,"Mar 1, 2012","Anonymous Interview Candidate in Brea, CA",No Offer,Positive Experience,Average Interview,"I applied online. The process took 6 weeks. I interviewed at BJ's Restaurants (Brea, CA) in October 2010.","First was phone interview, which led to an on-line skills test. Next came an in-person interview with Regional Manager and a follow shift in the the restaurant. It was between myself and another person, and the other person was given the position.","Upset customer situation-how would you deal with the customer.   ,2 Answers"
Executive Kitchen Manager,"Aug 13, 2013","Anonymous Employee in Dallas, TX",Accepted Offer,Neutral Experience,Average Interview,"I applied through an employee referral. The process took 3 weeks. I interviewed at BJ's Restaurants (Dallas, TX) in October 2010.","I had three phone interviews, two personal and one shift observation. The process was relatively quick. They seemed very focus on image and not very much substance. There is definitely an arrogant feel much like The Cheesecake Factory.","What did you see about the operation that needed improvement?   ,1 Answer"
Assistant Manager,"Jun 7, 2012","Anonymous Interview Candidate in Lake Forest, CA",No Offer,Positive Experience,Average Interview,"The process took 1+ week. I interviewed at BJ's Restaurants (Lake Forest, CA) in July 2010.","I was contacted by their human resources representative for a 15min, ""get to know you"" phone interview. This led to a somewhat informal interview with the General Manager, which led to ""working interview"" that I thought I nailed. I thought I got the position, but they contacted me a few days later notifying me that I did not.","Asked me to specifically explain a situation where I shined, or proved my worth.   ,1 Answer"
Restaurant Manager,"Mar 29, 2010","Anonymous Interview Candidate in Phoenix, AZ",No Offer,Neutral Experience,Easy Interview,"I applied online. The process took 5 days. I interviewed at BJ's Restaurants (Phoenix, AZ) in March 2010.",Tell me about all your previous experience? Although had needs in city wanted relocation. Seemed very layed back and moving people through like speed dating.,"Tell me about your previous experiences/jobs?   ,Answer Question, Can you work with kitchen technology?   ,Answer Question"
