,Title,Rating,Work Life Balance,Culture Values,Career Opportunities,Comp Benefits,Senior Management,Review Date,Current or Past Employee,Employee Title,Location,Recommends,Outlook,Approves of CEO,Full-Time or Part-Time,Time Employeed,Pros,Cons,Advice to Management,roll25,roll100,roll250,Final_Rating,Final_Work Life Balance,Final_Culture Values,Final_Career Opportunities,Final_Comp Benefits,Final_Senior Management
252,"""Expo/Server""",3.0,3.0,4.0,4.0,3.0,3.0,2015-12-28,Past,Anonymous Employee,Redmond,Neutral,Yes,Yes,Part-time,More than 3 years,"Fun, Face-paced working environment. Under good management this place was my favorite job.","I had to quit because when I moved across town, my schedule needed to be changed. Management promised me for six consecutive weeks that they would change it, knowing that if they didn't I would not be able to show up/complete my shift.",Listen to your employees. You lost a great employee because you made empty promises.,2.735863095238095,2.7629033736706994,2.804179425488479,3.20940594059406,3.068930730209626,3.037504595330521,2.7285832154644036,2.6723531141236108,2.7466792066111365
248,"""Nice place to work if you need a quick employment""",4.0,2.0,3.0,5.0,3.0,4.0,2015-12-29,Past,Server,np.nan,Yes,Yes,Neutral,,Less than a year,"Friendly management, friendly staff, understanding of conflict (management), recognizes hard workers, rewards employees based on work ethic and efforts, multi-managed","Close staff = lots of drama, hostile environment if you get on someone's bad side, managers don't take action when drama gets out of control (""it's not my problem""), some staff members take things too seriously, managers are not understanding when you want to take time off, taking off months in advance does not guarantee an approval (especially on holidays such as Christmas, NYE, etc)","-More communication between managers about taking time off, etc.. -More understanding to setting up/agreeing to schedules for students. -",2.777116402116402,2.7530023835716895,2.808116433362495,3.230834512022631,3.0649703341700216,3.0764013421480607,2.783321546440358,2.6723531141236108,2.7674707946985166
246,"""Senior Manager""",5.0,5.0,5.0,5.0,5.0,5.0,2015-12-29,Current,Anonymous Employee,np.nan,Yes,Yes,Yes,Full-time,,"Professionalism, structure, growth.",Haven't come across any yet.,"Step back, evaluate, grow.",2.9199735449735447,2.792606343967729,2.808116433362495,3.310961810466761,3.1371768405349436,3.177957212020762,2.863448844884488,2.7739089839963125,2.8690266645712184
251,"""Server/supervisor""",3.0,4.0,4.0,4.0,3.0,5.0,2016-01-01,Current,Anonymous Employee,np.nan,Yes,Yes,Neutral,Full-time,More than 3 years,"Great way to move up in the company, fast paced, great way to learn new things, positive energy, good money","Doesn't pay the bills , hard on the body an heart if u let it get to you, bust your butt trying to make that tip money, very demanding, never enough employees, always need more",Great job butt needing more help than yelling,2.9556878306878303,2.812408324165749,2.823864464858558,3.2641442715700144,3.141137236574548,3.2033461794889373,2.8459806694955208,2.7739089839963125,2.8983760280789976
250,"""Server""",2.0,2.0,4.0,3.0,3.0,1.0,2016-01-04,Past,Server,Southlake,No,No,Neutral,Part-time,,"Good money for stronger servers, weaker servers got smaller sections. Best if you work in cocktail.","Servers all have to work as a food runner for 2.13 an hour plus mediocre tip out. not worth it. All employees get free food, except servers. Managers suck, too many in and out. worked 6 months and had 3 different GMs and many more assistant managers.",,2.9199735449735447,2.812408324165749,2.823864464858558,3.242715700141442,3.102240489757009,3.258084510464892,2.8967586044318714,2.824686918932663,2.8769474566504263
249,"""Great restaurant to work for""",3.0,3.0,5.0,5.0,4.0,4.0,2016-01-05,Past,Green Apron Server/Bartender,Lewisville,Yes,Neutral,Neutral,Part-time,,"Flexible schedule, good money, opportunity for growth",management is constantly changing. I went through more managers in 4 years than I can even remember.,,2.9199735449735447,2.8421112944627787,2.823864464858558,3.2681046676096184,3.084772314368042,3.334251412869418,2.9514969354078264,2.8794252499086177,2.888828644769238
247,"""Not so good""",2.0,4.0,1.0,1.0,1.0,1.0,2016-01-12,Current,Hostess/Hospitality Lead,Albuquerque,No,No,Neutral,Part-time,More than a year,"Flexible scheduling, fast paced environment, meeting new people everyday, free food, dress code is nice","Managers play favoritism, takes long to move up, too unprofessional, benefits lack for hourly team members, managers lack experience in management, you only get about two to three shifts per week",Managers need to be more professional and not so laid back with the employees. It would be helpful if the managers actually had experience in managing a restaurant. Reward the employees who actually work hard and don't play favoritism.,2.8128306878306875,2.822309314264759,2.819927456984542,3.221287128712871,3.0887327104076454,3.258084510464892,2.8578618576143326,2.8072187435436953,2.8166221384043157
245,"""pleh""",3.0,5.0,2.0,2.0,1.0,1.0,2016-01-15,Current,Anonymous Employee,np.nan,No,Neutral,Neutral,Part-time,More than 5 years,flexibility. easy going management.,no internal fulfillment. poor management leads to a terrible work environment. the company doesn't look after employees enough.,Read books on Management.,2.7414021164021163,2.792606343967729,2.8126640419947493,3.2601838755304104,3.1784073921615352,3.250163718385684,2.871369636963696,2.7739089839963125,2.761883807428361
241,"""Great place""",5.0,5.0,5.0,5.0,4.0,5.0,2016-01-19,Current,Anonymous Employee,Vacaville,Yes,No,Yes,Part-time,More than a year,Great management and coworkers are very friendly. Excellent customer service all around!!!,There are no Cons for this location,,2.818369708994709,2.822309314264759,2.8284120734908123,3.2720650636492223,3.2292069922840985,3.2989785125460314,2.9262270155586987,2.8109506857587836,2.8199455511027285
244,"""Senior manager""",2.0,1.0,1.0,2.0,4.0,2.0,2016-01-27,Past,Senior Manager,Houston,Yes,Neutral,Neutral,Full-time,More than 3 years,"Above average pay scale for management, and they are always hiring because of the high management turnover. Free meals if you like frozen food.","Bj's is in the business of chasing its stock value on a weekly basis. Changes come fast and not very smoothly. ""Buy one get one"" offers sent out with Sunday's paper and restaurants were informed of this that Sunday, staffing impossible. These are the kinds of things that happen on a weekly basis and makes trying to run a smoothly flowing restaurant almost impossible. No ownership of any areas of the business but this is really due to not having a realistic idea of what is expected of you. Worked over 12 quarters and went over 12 quarters without a mandatory quarterly performance review.. . Almost 3 years of employment never had a real manager meeting and the few times manager sat at the table at once could be counted on one hand. I can't really complain about the lack of meetings because each restaurant will being run with five managers if fully staffed. That's FOH and BOH, with restaurants being open as much as 14 hours a day there is no time to have a real manager meeting in less a couple people are coming in on their days off. If someone points the finger at you, you better point 2 fingers at people below you. As that is the business model they are using.. . They pay managers very well, but it was made clear that we are mercenaries. Not truly part of the team just, hired soldiers to implementing the marketing strategy that is only focused a few weeks out and always changes. The Bj's restaurants in the area that I was working and had absolutely no culture or any idea of how to create one. They treat the hourly employees like replaceable robots. Working at this place took years off my life far beyond the time spent there.. . My goal for every shift became just to survive the shift. I hated that feeling, even more that it felt like there was nothing I could do to try to start moving the restaurant forward.","My advice to managers is if you need a job Bj's pays well. But keep looking, don't make it obvious or they'll come down on you for not being loyal. Which is almost laughable because there is zero loyalty paid to its employees.. . Upper management needs to truly invest in its operations staff starting from the dishwasher all the way up to the GM. This will cost money and I do not believe is in the game plan for a Company that is trying to squeeze water from a stone.",2.7826554232804233,2.802507334066739,2.832349081364828,3.246676096181047,3.1784290573477474,3.2482005776096807,2.9262270155586987,2.822831873877596,2.790596187594949
243,"""Hostess""",3.0,3.183807439824945,3.276431718061674,2.9944444444444445,2.8258426966292136,2.8449074074074074,2016-02-01,Past,Anonymous Employee,np.nan,No,Neutral,Neutral,Part-time,More than a year,honestly can't think of one,very little upward movement and mad management,,2.7826554232804233,2.8108727539420597,2.832349081364828,3.242715700141442,3.1831174036440837,3.249295356691113,2.9262050133584787,2.8181817459434537,2.7939423555450777
242,"""Former server""",3.0,5.0,3.0,3.0,3.0,3.0,2016-02-03,Past,Server,np.nan,No,Neutral,Neutral,Full-time,More than 3 years,The training program was great for someone that opened the restaurant.. The prices were average so the tips were great.,"They overwhelm you with too large of sections and over seating you all at once.. None of the teams work well together which leads to many back ups. (Long waits, long bar drink timing, long food to table timing)",I would just tell them to implement more of a team morality. Everyone kinda looks out for themselves and not the quality of the restaurant.,2.7826554232804233,2.79107077374404,2.8402230971128595,3.2347949080622342,3.2259745465012264,3.219945993183334,2.939712792707842,2.7888323824356744,2.78602156346587
240,"""Great""",4.0,3.183807439824945,3.276431718061674,2.9944444444444445,2.8258426966292136,2.8449074074074074,2016-02-03,Past,Anonymous Employee,np.nan,No,No,Neutral,Part-time,Less than a year,"Flexible - easy to pick up and trade shifts. Good, hard work, and pretty good pay for the position",Upper management is always getting transferred around. Tough to make relationships with bosses when there's a new manager every month.,,2.7414021164021163,2.7796342134213408,2.8396124963546208,3.2347949080622342,3.191744480793812,3.2055357376518026,2.9102223793807953,2.7844107083260488,2.7566949552098063
239,"""Server""",4.0,4.0,5.0,3.0,1.0,4.0,2016-02-09,Current,Anonymous Employee,np.nan,Yes,Yes,Neutral,Part-time,Less than a year,"Great team, good management, and growing company. Discounted meals every shift worked.",Not much room to grow inside the company but you acquire great people skills.,,2.8485449735449735,2.7796342134213408,2.844160104986875,3.2562234794908065,3.263950987158734,3.2094961336914065,2.9276905547697627,2.7471405527390607,2.8209806694955204
236,"""Good company""",5.0,5.0,5.0,1.0,3.0,5.0,2016-02-18,Current,Anonymous Employee,np.nan,Yes,Yes,Neutral,Full-time,More than a year,It's a great place to work if you are in school and need a flexible work schedule. I started as a host and now I'm serving. Good money for short hours,Not good if you're looking to make a lot of money long term but enough to get by as a college student,,2.925512566137566,2.8192381738173804,2.844160104986875,3.3323903818953324,3.318710983320901,3.262271323891358,2.8849524595316676,2.750872494954149,2.8830028092094917
235,"""Awesome""",4.0,4.0,4.0,4.0,4.0,4.0,2016-02-21,Current,Anonymous Employee,np.nan,Neutral,Yes,Neutral,Part-time,More than a year,Great money fun place to work,None great place to work,Hire people with experience and know drinks and food,2.9969411375661372,2.84894114411441,2.8402230971128595,3.3617397454031117,3.3694889182572516,3.313049258827709,2.910341426999843,2.754832890993754,2.9377411401854463
238,"""Great first job""",3.0,5.0,5.0,3.0,3.0,3.0,2016-02-24,Current,Hostess,np.nan,Yes,Neutral,Neutral,Part-time,,"I have met some of the greatest people working at BJ's Brew house. It is a great first job for anyone who wants to get out to get some experience and do some work. Company overall is really professional, and that's what makes BJ's a successful restaurant. My location uses HotSchedules, and it is the best. Super flexible and convenient.. I hope in the future if I ever work in any other restaurant I would make sure they use HotSchedules.","I am only talking in regards on the location that I work at, not of other BJ's locations... The restaurant is really unorganized with their employees. This restaurant really runs me on the edge with crazy requests...and I'm not talking about the customers. Some workers and managers of this establishment really knows how to screw you over most of time, whether it is with schedules (despite the fact they use a really convenient site [HotSchedules]) or with moving positions in a restaurant. Whatever you applied for make sure you want to work in that position for the rest of the time you're there.",,3.0024801587301586,2.85884213421342,2.8402230971128595,3.3442715700141443,3.3988382817650313,3.3638271937640596,2.9531985698569856,2.762525229248446,2.9450249489234634
231,"""Kitchen manager""",5.0,5.0,5.0,5.0,5.0,5.0,2016-02-27,Current,Line Cook,Escondido,Yes,No,Neutral,,More than 3 years,Good benefits and achievable bonuses,You just have to follow the system and work as a team.,Work under pressure,3.038194444444444,2.86874312431243,2.8487077136191297,3.3657001414427157,3.4027986778046353,3.3638271937640596,2.9611193619361935,2.774406417367258,2.9704139163916388
237,"""server""",3.0,2.0,3.0,3.0,3.0,2.0,2016-02-27,Current,Anonymous Employee,np.nan,Yes,Yes,Neutral,Part-time,,this job allows you to make quick money when you need it. Most times there are shifts up for grabs from other employees.,Some times your shifts are fairly short. Cut times are like three to five hour shifts. Deal with needy customers who dont understand how restaurant service works.,spend more time creating a positive attitude to employees. Motivate employees to continue good work.Show more empathy to employees.,3.00801917989418,2.85884213421342,2.840833697871098,3.3617397454031117,3.3774097103364595,3.3638271937640596,2.94761158258683,2.7958349887958294,2.948348361621876
230,"""Great managers""",4.0,3.0,4.0,4.0,4.0,5.0,2016-02-28,Current,Anonymous Employee,np.nan,Yes,Yes,Yes,Part-time,,Managers really make this place,Too much drama from servers,,3.150876322751323,2.8885451045104498,2.856581729367161,3.4299858557284297,3.3774097103364595,3.4066843366212023,3.0158576929121486,2.8680414951607514,3.0459438354549735
226,"""fun while it lasted""",4.0,4.0,5.0,4.0,3.0,4.0,2016-03-03,Past,Line Cook,np.nan,Yes,Yes,Neutral,Full-time,More than 10 years,Worked with great people and learned a lot,"They change the menu too much and then keep menu items on a ""secret"" menu. You have to know like 200 items. It crazy.",If you take it off the menu. Leave it off.,3.1865906084656084,2.8984460946094597,2.8644557451151926,3.4164780763790663,3.4027986778046353,3.4106447326608063,3.03728626434072,2.8720018912003553,3.071332802923149
228,"""Non management review""",4.0,5.0,3.0,4.0,4.0,3.0,2016-03-04,Current,Food Server,Moreno Valley,Yes,Yes,Neutral,Part-time,Less than a year,Accommodating to a person with a busy life.,Not enough hours has more staff then hours needed.,,3.25801917989418,2.8984460946094597,2.8683927529892084,3.463295615275813,3.45753700878059,3.4535018755179494,3.105532374666038,2.914859034057498,3.114189945780292
227,"""EKM manager""",4.0,1.0,2.0,4.0,5.0,4.0,2016-03-05,Past,Anonymous Employee,np.nan,No,Yes,Neutral,,More than a year,"Industry leaders in training with computers . leaderships , salary pay .","They cores values are not followed, after been hired . Sick time is not payed , work comes first.",Delivered on the agreements that you promote the company to employees.,3.299272486772487,2.8885451045104498,2.872940361621463,3.4379066478076377,3.3948995509116395,3.4142685791549585,3.1231195976740533,2.961448119129729,3.134981533867672
233,"""Working at BJ'S restaurant""",3.0,4.0,3.0,2.0,1.0,3.0,2016-03-09,Current,Food Server,np.nan,Yes,Yes,Yes,Part-time,More than a year,"Flexible hours, decent pay.","Pay can fluctuate drastically, clients can be very unpleasant. Coworkers tend to be young and a bit immature","Keep fighting the good fight, recognize who the strong servers are and loosen the rains.",3.3048115079365084,2.86874312431243,2.872940361621463,3.387128712871287,3.408428995447215,3.4004242502601434,3.0899288857457177,2.906481334329259,3.130384154486877
232,"""Love the job but unfortunate management""",3.0,4.0,3.0,2.0,2.0,4.0,2016-03-11,Current,Host/Hostess,Fort Worth,Yes,Neutral,Neutral,Part-time,Less than a year,Fun job. Like what they stand for. Fast pace. Seems scary at first but easy to get the hang of,Management. Negative atmosphere between employees some days,Get to really know your employees. Don't pick favorites. Stop bad mouthing your hard working employees. (Management wasn't always this bad but quickly went down hill),3.3460648148148153,2.86874312431243,2.88475138524351,3.3577793493635077,3.4259188360223947,3.3905403174049322,3.068619361936194,2.884824309076172,3.1551361386138614
229,"""Meh job and never over minimum wage. no promotions""",3.0,2.0,3.0,1.0,2.0,1.0,2016-03-16,Past,Hostess,np.nan,No,Yes,Neutral,Part-time,Less than a year,"Hourly team members get a free meal with every shift, that was nice.","I worked there for over a year, as part of opening staff and every time i asked i was denied a raise. Solid minimum wage.. Absolutely not consistency in scheduling. We were all told that they would work with our school schedule but that was a lie.",Listen to your employees.,3.3103505291005293,2.85884213421342,2.872940361621463,3.3363507779349364,3.4044902645938233,3.365151349936757,3.0392699984284146,2.888784705115776,3.1297471711456857
223,"""Server/Bartender""",5.0,3.183807439824945,3.276431718061674,2.9944444444444445,2.8258426966292136,2.8449074074074074,2016-03-21,Current,Bartender,Tucson,No,Neutral,Neutral,Part-time,Less than a year,"Great place to work, flexible hours, management always encouraging others to do their best.",Nothing to complain about here! It's a relatively easy job and fun place to work,,3.3048115079365084,2.8771085441877506,2.872940361621463,3.391089108910891,3.3916887703149805,3.3800904579130044,3.043089344648751,2.905791602434721,3.133730322437005
222,"""Dishwasher""",5.0,3.0,4.0,5.0,4.0,5.0,2016-03-22,Current,Dishwasher,Austin,Yes,Neutral,Neutral,Part-time,More than a year,Good food that is free while your working,Not enough staff to compensate,Get more workers,3.3762400793650795,2.9167125045837903,2.8808143773694943,3.471216407355021,3.3996095623941884,3.4562573603175304,3.1446452145214523,2.9819585048392474,3.192429049452564
219,"""OK environment""",4.0,5.0,5.0,3.0,1.0,3.0,2016-03-24,Past,Food Server,Pittsburgh,Yes,Yes,Yes,Part-time,More than 3 years,Good money and friendly co-workers,Managers are often unprofessional and their rules and regulations differ from one another,Be more united,3.3762400793650795,2.9068115144847804,2.88475138524351,3.4926449787835923,3.4543478933701435,3.481646327785706,3.115295851013673,2.9272201738632924,3.1884686534129596
221,"""Good Company""",4.0,5.0,5.0,4.0,2.0,5.0,2016-03-25,Past,Bj' S Brewhouse Server,Pasadena,Yes,Neutral,Neutral,Full-time,Less than a year,Management was helpful and friendly. Everyone worked as a team,"Small sections, not a lot of money to be made","If management showed a little more appreciation to dedicated employees, there would be a lower turnover rate",3.411954365079365,2.94641547488082,2.900499416739573,3.5005657708628,3.5344751918142734,3.5403450548012647,3.1057484677039136,2.9097519984743254,3.225738808999947
234,"""Server review""",1.0,1.0,1.0,2.0,1.0,2.0,2016-03-28,Current,Server/Waiter,np.nan,Yes,Neutral,Neutral,Part-time,,"Casual, can make decent money if you put in the hours",Management thinks that everyone needs to work at least 6 shifts despite being in school.,,3.3048115079365084,2.9167125045837903,2.8971730096237955,3.410891089108911,3.4487609060999875,3.450670373047375,3.0454231494578035,2.816116920680831,3.149571906595421
224,"""cook""",3.0,3.0,5.0,4.0,3.0,4.0,2016-04-04,Past,Line Cook,np.nan,Yes,Yes,Yes,Part-time,Less than a year,"Meet new people , ok managers, ok food perks","hours not based on performance,, training sucks better off learning on your own ,training pay could be better based off experience.",distribute hours better. B more involved in the kitchen through training,3.2690972222222223,2.93651448478181,2.905047025371827,3.4148514851485148,3.427332334671416,3.480019736555154,3.0493835454974074,2.824037712760039,3.136064127246057
216,"""server/cocktail server""",4.0,5.0,4.0,3.0,3.0,4.0,2016-04-06,Current,Cocktail Server,Laguna Hills,No,No,Yes,Part-time,More than a year,Family work environment. Lots of experienced employees,"Like any restaurant, it can be a bit cliquey at times.",,3.3762400793650795,2.95631646497983,2.912921041119859,3.4616690240452614,3.4955784449967346,3.483980132594758,3.0493835454974074,2.831958504839247,3.20827063361098
220,"""Bartender""",3.0,3.183807439824945,3.276431718061674,2.9944444444444445,2.8258426966292136,2.8449074074074074,2016-04-11,Current,"Store Trainer, Bartender/Server, Event Coordinator",San Marcos,No,Yes,Neutral,Part-time,Less than a year,Fun work environment with a certain level of professionalism,Managers are hit or miss,,3.3349867724867726,2.95631646497983,2.916247448235636,3.4577086280056575,3.500245126106858,3.444180909595051,3.0143061449002047,2.8021478632614456,3.1835186494839953
225,"""Good""",1.0,5.0,5.0,5.0,5.0,5.0,2016-04-13,Past,Sales Associate/Cashier,Miami,Yes,Yes,Yes,Full-time,More than 3 years,IT WAS REALLY GREAT BENEFITS,Nothing. Really great. And super easy.,Very good,3.4778439153439153,2.9761184451778497,2.928058471857683,3.4243988684582742,3.5256340935750337,3.533855591348941,3.107941222693698,2.8878621489757315,3.2771537272774887
218,"""Good luck""",3.0,2.0,3.0,2.0,3.0,3.0,2016-04-16,Past,Host/Hostess,np.nan,No,No,Neutral,Part-time,,BJ's provides a good chance to gain some customer service experience and experience dealing with less than stellar management.,"Management was scattered, and hardly on the same page. During year with the company the entire management staff shifted 6 times. Because of the constant management switching, your hard work can get lost in the cracks, and strong employees are taken advantage of, while the ""squeakiest doors"" get the most attention and recognition from management.",Pay more attention to the harder working employees.,3.549272486772487,2.977654015401539,2.928058471857683,3.428359264497878,3.4566600329929833,3.55418938369608,3.104002828854314,2.931409023727412,3.320625098224108
213,"""Pretty Good Job""",5.0,4.0,4.0,3.0,1.0,5.0,2016-04-16,Current,Hostess,np.nan,Yes,Yes,Neutral,Part-time,Less than a year,Free meals while working. Pay is great. Opportunities to move up. Great ppl,Not enough hours. Not enough good servers,,3.549272486772487,3.0172579757975786,2.931995479731699,3.44024045261669,3.435231461564412,3.5367212083071125,3.0690664780763792,2.8631629134020935,3.336466682382524
211,"""it was ok""",4.0,1.0,3.0,4.0,3.0,3.0,2016-04-18,Past,Server,Cupertino,Yes,Yes,Neutral,Part-time,More than a year,Mobility is easy in this company. Gain some customer service experience and make some new friends (even if theyre somewhat cliquey),"Sometimes unorganized because there are not enough employees.. Massive food and beer selection, having to know everything on the menu is a little tough. Need to train employees better",Care a little bit more.. get more workers and make sure they are properly trained.,3.5849867724867726,3.018793546021268,2.928058471857683,3.4949787835926447,3.427310669485204,3.583538747203859,3.11984441301273,2.84965513405273,3.3585094819005707
215,"""Overworked, underappreciated""",2.0,1.0,4.0,2.0,1.0,1.0,2016-04-24,Past,Management,Las Vegas,Yes,Yes,Neutral,Part-time,More than 3 years,"Cutting edge systems, high tech equipment, fun culture.","Long hours (more than 10 a day), micromanaged, focused on negative reinforcement, devalues hard work, blame shifts down the ladder.",Pay attention to competitive wages to keep turn over down for better quality employees. All the touch screens and flashy electronics mean nothing compared to the passion of dedicated worker.,3.5190972222222223,2.989090575724238,2.9241214639836675,3.4616690240452614,3.3646732116162537,3.5950833857772193,3.0866537010843946,2.798648745291864,3.3070945636230284
210,"""BJ's""",4.0,4.0,4.0,4.0,4.0,5.0,2016-05-02,Past,Senior Manager,Norman,Yes,Yes,Yes,Part-time,Less than a year,"Great company, huge growth potential, and worked with a lot of really amazing people. BJ's does a great job of taking care of all the guests and goes beyond for their loyalty members.",Nothing negative to say about the company. They treated me very well and I truly enjoyed my job. Sometimes they can be aggressive with new roll outs before all the kinks are worked out.,"Keep doing what you do. It is a challenge, but it is well worth the reward at the end. Very good team here.",3.590525793650794,3.010428126145947,2.9359324876057147,3.4870579915134368,3.346477085970553,3.6193775741639618,3.11206467075279,2.8247274446545774,3.358486726648855
214,"""Senior Manager""",3.0,2.0,3.0,5.0,3.0,3.0,2016-05-03,Current,Anonymous Employee,np.nan,No,No,Neutral,Full-time,More than 8 years,Growing brand with plenty of opportunities and a decent culture.,Rapid expansion leaves some locations with less than desirable management situations.,Reinvest in management if you plan to continue to build sales.,3.5960648148148153,3.030230106343967,2.931995479731699,3.4735502121640733,3.3250701797281943,3.6213748294275625,3.1708824453873965,2.8363801789488736,3.369730931426476
212,"""Service assistant""",3.0,3.183807439824945,3.276431718061674,2.9944444444444445,2.8258426966292136,2.8449074074074074,2016-05-03,Past,Anonymous Employee,Orlando,Yes,Yes,Neutral,Part-time,Less than a year,Good place to work early,Not great pay for very long,,3.5548115079365084,3.0385955262192876,2.9235108632254287,3.456082036775106,3.304347893370143,3.5815756064278554,3.1747017916077325,2.882736439775598,3.34832511524962
207,"""Server""",4.0,5.0,4.0,3.0,3.0,4.0,2016-05-09,Current,Anonymous Employee,np.nan,Yes,Yes,Neutral,Full-time,More than 3 years,Great food and drink specials,Part-time work available and minimal hours,Encourage team work,3.5190972222222223,3.0583975064173075,2.9274478710994445,3.4386138613861386,3.312268685449351,3.5641074310388885,3.213598538425271,2.882736439775598,3.334817335900256
217,"""Server""",1.0,5.0,1.0,1.0,4.0,1.0,2016-05-13,Past,Food Server,Pittsburgh,Yes,Neutral,Neutral,Full-time,More than a year,Flexible schedule and nice co workers really are the only pros. You can make great money. You also get a 50 percent discount on food if you are a server or bartender. Kitchen and hostesses eat for free .,Extremely disorganized . Not everyone is held to the same standards. Management does play favorites. The menu is too big for the kitchen to make quality items and there are a lot of guest complaints. They are always understaffed. There is no warning when you apply but servers will be pulled for one shift a week to food run. Your wage for this is still 2.83 an hour and you get 1.25 of the servers sales . That means you can work 8 hours for forty dollars. I'm in Pennsylvania . It will vary depending on the server minimum for each state.,Pay attention. Respect the people that are willing to work hard for you. Care more. Treat everyone like they matter .,3.411954365079365,3.0286945361202777,2.9156368474773973,3.362446958981612,3.3376576529175264,3.491900924673966,3.145352428099953,2.882736439775598,3.2586504334957302
205,"""Good Company""",4.0,3.183807439824945,3.276431718061674,2.9944444444444445,2.8258426966292136,2.8449074074074074,2016-05-16,Current,Anonymous Employee,np.nan,No,No,Neutral,Part-time,,They seem to care about their employees; High ticket totals,"Extremely annoying practices such as not using trays, no auto-gratuity regardless of the size of the party (I've heard this may be an industry-wide thing), and routine double shifts due to high turnover.","Train your hostesses better. There is routine seating in unoccupied sections, little to no communication with servers, and uneven seating between servers. Very often some people will be double or triple sat while others are not being sat at all.",3.406415343915344,3.0286945361202777,2.9150262467191586,3.3799151343705796,3.2987392409137755,3.4549673186324306,3.1452333804809056,2.8790044975605094,3.2553270207973175
208,"""Server""",3.0,4.0,4.0,3.0,4.0,3.0,2016-05-19,Past,Server Trainer,San Antonio,Yes,Yes,Yes,Full-time,More than 5 years,Good money. Always busy. Many regulars. Extensive selection on menu plus always new items rolling out,Better know how to consolidate your trips. Constantly have to be doing something. Not a phone-friendly work environmet,,3.3349867724867726,3.0286945361202777,2.9150262467191586,3.337057991513437,3.2852314615644116,3.4295783511642552,3.1023762376237625,2.857575926131938,3.2124698779401744
209,"""lack of help""",2.0,3.183807439824945,3.276431718061674,2.9944444444444445,2.8258426966292136,2.8449074074074074,2016-05-20,Past,Anonymous Employee,np.nan,Yes,Yes,Neutral,Full-time,More than 3 years,let's be honest but the job. it just that a job.,there is so much that i can and will say about this job but if i will tell it all. they will shut the business down. the company robes you out of your over times hours. it was hard to get my vacations time after been there over 4.5 years. then hours only give to their chosen favorite .,do your jobs and stop hiding behind your employee like you are working when directors enter in the buildings,3.365162037037037,3.0172579757975786,2.9222896617089513,3.3077086280056576,3.303405922023899,3.432636271021691,3.102235187804495,2.8491938559827084,3.226000412541254
204,"""Hostess""",5.0,5.0,5.0,4.0,4.0,5.0,2016-05-26,Past,Host/Hostess,San Antonio,Yes,Yes,Neutral,Full-time,Less than a year,"Free food after each shift, easy to get shifts covered, good management, fun environment, discounts, easy to get off early if needed","It's hard as a hostess to even be considered to move up to waiter/waitress, can be really stressful when it's a busy time/day",,3.365162037037037,3.0469609460946083,2.930163677456983,3.3449787835926448,3.3621046490394577,3.4659460305690737,3.098274791764891,2.8571146480619163,3.237881600660066
206,"""Hostess""",1.0,3.183807439824945,3.276431718061674,2.9944444444444445,2.8258426966292136,2.8449074074074074,2016-06-15,Past,Anonymous Employee,np.nan,Yes,Yes,Yes,Part-time,,"Young group of people who work their, perks of eating free food, not many others","Very poor management, young staff makes for a high school type setting, lots of drama, managers included",,3.3239087301587302,3.065227356068939,2.925616068824729,3.2767326732673263,3.353263550800219,3.426146807569367,3.0846259625962595,2.8566533699918937,3.2204361805228134
203,"""Dishwasher""",3.0,4.0,4.0,2.9944444444444445,2.8258426966292136,2.8449074074074074,2016-06-16,Past,Dishwasher/Prep Cook,Santa Rosa,No,Yes,Neutral,Part-time,Less than a year,"Good food, modern well-stocked kitchen, good-natured coworkers who do their best to watch each others' backs...at least in the dish pit.","Understaffed, high turnover, absurd hours.. . For example, every time we would begin to make progress in the backed-up dish pit, management would send a dishwasher or two home. This meant whoever was left would be working overtime to accomplish what would otherwise have been done at the end of the night.. . Also, as my manager explained to me, the work week technically ended Tuesday night, so it was not unheard of for me to work an eight hour shift till past midnight, then be forced to stay till four in the morning working overtime to not only finish the dish pit, but to finish closing the stations of the cooks who had been sent home early...and then still be expected to show up at 7:30AM the next (oops, the same) day!. . I quit after the third month working here, as my sleep debt was accumulating faster than I could manage it, and as much as I enjoyed many aspects of this job, I was left feeling anxious and depressed over putting my all into it and being taken advantage of as a result.. . The last straw was when much of the full-time staff had their hours cut ""because of Obamacare"". This was so the restaurant would not have to provide benefits to its dishwashers.",Don't work your dishwashers so damn hard.,3.318369708994709,3.0834937660432695,2.92500546806649,3.255304101838755,3.335795375411251,3.4594565671167503,3.070977133427629,2.8228823323744883,3.224419331814133
198,"""BJ's Restaurant""",4.0,4.0,5.0,4.0,4.0,4.0,2016-06-20,Past,Host,Melbourne,Yes,Neutral,Neutral,Part-time,Less than a year,I opened a new restaurant with Bj's as a host. The trainers and managers were all very patient and helpful. All my coworkers were pleasant as well. It was a great work environment for a summer job.,"As a host, I did not get tipped out by the servers as some restaurants do. Also, it was kind of annoying that for the first couple of paychecks you are given a money card and you cannot sign up for direct deposit right away.","The management when I was there was quite good, so I do not have any advice to give to them.",3.318369708994709,3.0933947561422794,2.9328794838145216,3.259264497878359,3.4080018817761735,3.527702677442069,3.074937529467233,2.801453760945917,3.228379727853737
