Title,Interview Date,Employee Type,Offer,Experience,Interview Type,Application,Interview,Question
FOH Manager," May 13, 2015"," Anonymous Interview Candidate in  Sherman Oaks, CA",['No Offer'],['Positive Experience'],['Average Interview'],"['I applied through a recruiter. The process took 4 days. I interviewed at Cheesecake Factory (Sherman Oaks, CA) in June 2013.']","['4 day interview process, phone, in person then follow up in person. They take you on a follow shift where you can see the operations first hand. They offer you food for lunch and let you watch a full lunch shift.']","[' Some problems I ran into at other restaurants \xa0 ', 'Answer Question']"
Restaurant Manager," Jul 17, 2015"," Anonymous Employee in  Naples, FL",['Accepted Offer'],['Positive Experience'],['Average Interview'],"['I applied online. The process took 2+ months. I interviewed at Cheesecake Factory (Naples, FL) in June 2013.']","['The interview was initially a phone interview after filling out a long online application. There was a 2 hour test to be completed as well. After the phone interview you meet the area director in the closest restaurant and eat. You will be asked what you think about the food. Then your will have and hour where you talk to the staff and explore the restaurant. How you behave and your enthusiasm, knowledge and professionalism will get you the job or the boot.']","[' They ask about you, your history, and the food. \xa0 ', '1 Answer']"
Server/Bartender," Jul 30, 2015"," Anonymous Employee in  Knoxville, TN",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied online. The process took 1 day. I interviewed at Cheesecake Factory (Knoxville, TN) in June 2013.']",['easy and short. You talk to a manager and a general manager and basically just have a conversation with them. They want to see that you are able to talk to other people. It took maybe 20 minutes. I was hired on the spot.'],"[' How would you handle a guest who is complaining? \xa0 ', 'Answer Question']"
Hourly Server," Aug 27, 2013"," Anonymous Interview Candidate in  Virginia Beach, VA",['Declined Offer'],['Positive Experience'],['Average Interview'],"['I interviewed at Cheesecake Factory (Virginia Beach, VA) in May 2013.']",['Required 2 interviews.'],[]
Busser," Apr 17, 2015"," Anonymous Employee in  Knoxville, TN",['Accepted Offer'],['Neutral Experience'],['Easy Interview'],"['I applied online. The process took a week. I interviewed at Cheesecake Factory (Knoxville, TN) in May 2013.']","['I was part of the opening crew, so my experience might be different than others. First, they will call you and have about a 5 minute phone interview and then have you come in to meet with them for a real interview.']","[' What type of jobs have you had?', 'Do you enjoy working with people? \xa0 ', 'Answer Question']"
Server," May 15, 2015"," Anonymous Employee in  Santa Clara, CA",['Accepted Offer'],['Positive Experience'],['Average Interview'],"['I applied online. The process took 2 weeks. I interviewed at Cheesecake Factory (Santa Clara, CA) in May 2013.']","['The interview process starts out with the online application. The online application has a timed math portion which was the only straining part. Then there was the personality quiz that is based on consistency. I was later contacted on the phone for an in person interview. There were two interviews one with the floor manager and one with an upper level staff manager. Right after the 2nd interview she got me papers to sign for the job, my hours and then the shoes. They also told me to start getting my uniform together and also get ready for my training week.']","[' Describe a time when you performed above and beyond for a customer. \xa0 ', 'Answer Question']"
Server," Jan 8, 2016"," Anonymous Interview Candidate in  Fresno, CA",['Declined Offer'],['Neutral Experience'],['Easy Interview'],"['I applied online. The process took a week. I interviewed at Cheesecake Factory (Fresno, CA) in May 2013.']",['Three interview process with several managers. Standard interview questions were asked. There were no trick questions and the staff was friendly and sincere. All three interviews were simple and did not take too long. All made sure you knew exactly what was asked of the company.'],"[' What attributes can I bring to the business? \xa0 ', 'Answer Question']"
Restaurant Manager," Feb 12, 2016", Anonymous Employee,['Accepted Offer'],['Positive Experience'],['Average Interview'],['I applied online. The process took 3 weeks. I interviewed at Cheesecake Factory in May 2013.'],['Start with an online assessment that can take an hour to hour and a half. A recruiter will call you with a phone interview lasting 30 min. The next step would be an interview with the Area Director. This is followed by a restaurant visit where you would get to see a day in the life for a few hours and speak with managers currently in their positions.'],"[' All about experience and situational questions just to get a feel for you. Where is your favorite place to eat? \xa0 ', 'Answer Question']"
Server," Jun 8, 2017"," Anonymous Employee in  Louisville, KY",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied in-person. I interviewed at Cheesecake Factory (Louisville, KY) in May 2013.']","[""Dress up, bring a pen, act professional, don't mention money. I had no experience but a lot of higher-level professional jobs that showed my attitude and experience dealing with people would be solid. It helped that I knew someone who had been there a while, too. I doubt I'd have been hired without her recommendation, but once I got the interview, I did learn that personality counts for a lot. It was a one-on-one with a manager, who did the standard list of annoying interview questions, a personality questionnaire, and then a 2nd interview with the GM. They asked if I would be willing to work as a baker instead of a server. I said yes, though I didn't really mean it. I think they wanted to test me. I just told them what they wanted to hear. But, I was very honest about my availability, so that did me a lot of good when scheduling began, as I didn't have to go and beg to have my information change. I was up front about what days I could work, so they never gave me any trouble when I was not able to pick up shifts.""]","[' Do you think you would be a good leader? \xa0 ', '1 Answer']"
Server," Apr 13, 2013", Anonymous Employee,['Accepted Offer'],['Positive Experience'],['Easy Interview'],['I applied online. The process took 1 day. I interviewed at Cheesecake Factory.'],"['Interview was very easy simple questions .. Example: ""How do you deal with difficult co-workers"", ""why do you want to leave your current job"".. I think they just want to make sure your personable and have some kinda sense because overall I think the most important thing to the employer, especially in a high volume location is your experience']","[' none \xa0 ', 'Answer Question']"
Server," Apr 20, 2013", Anonymous Employee,['Accepted Offer'],['Positive Experience'],['Easy Interview'],['I applied online. The process took 2 days. I interviewed at Cheesecake Factory in April 2013.'],"[""The whole process of getting the interview is a lot more difficult than the actual interview. The Cheesecake Factory only hires new employees in groups -- usually around March and May. You apply online by taking a personality and a basic I.Q. test after getting through your tests, you then get to fill out basic information about yourself. The online application as a whole can take up to two hours, so be prepared to spend some time on the application. If they're interested, a manager will more than likely contact you within three days and have you come in for an interview the next day. If you get called back to get an interview, just remember to dress really professionally! The Cheesecake Factory focuses on how professional employees look, so just put on your business attire and walk in with a smile -- they love smiles. If you do end up applying, good luck! (:""]","[' They ask basic questions like: ""Why do you want to work at the Cheesecake Factory?"" ( Please do not mention anything about making a lot of money, because that will almost guarantee a no-offer from them) ""How would you respond to an unhappy guest?"" ""How would you deal with an angry coworker?"" ""Do you see yourself as a responsible person?"" \xa0 ', 'Answer Question']"
Hostess," Apr 4, 2013", Anonymous Employee,['Accepted Offer'],[],[],['I applied in-person. The process took 2 weeks. I interviewed at Cheesecake Factory.'],['I had two different interviews. The first was about twenty minutes with a manager who then scheduled another interview with him and the GM. The next interview lasted about an hour. It was mostly behavioral questions such as What does being a leader mean to you? Describe a time when you went above and beyond for a guest. Describe a time when you had to handle a conflict/disagreement in a group work setting.).'],"[' Describe a time when you had to handle a conflict/disagreement in a group work setting. \xa0 ', 'Answer Question']"
Food Server," Apr 1, 2013"," Anonymous Employee in  Redondo Beach, CA",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied online. The process took 2 days. I interviewed at Cheesecake Factory (Redondo Beach, CA) in April 2013.']","['The online application process seriously took longer than all of my interviews put together! Not even 24 hours after I filled out an application online, I got a call from a manager and she asked me to come in later that day. I was shocked! I had filled out applications to a bunch of other places months ago and had never heard back. When I got there I met up with the same woman who had called me, and her interview was literally only five minutes long! After that, she called over the general manager and he sat down and talked to me for maybe 15 minutes and then hired me on the spot! Both the manager and the general manager were very kind and seemed to really want to get to know me as a person before they made their employment offer.']","[' All of the questions were simple ones like: Why do you want to work at this Cheesecake Factory or Why did you have to leave your prior employer? \xa0 ', 'Answer Question']"
Server," May 23, 2015"," Anonymous Interview Candidate in  Short Pump, VA",['No Offer'],['Neutral Experience'],['Easy Interview'],"['I applied online. The process took a week. I interviewed at Cheesecake Factory (Short Pump, VA) in April 2013.']","[""They asked fairly typical server interview questions — what is your experience, etc.? The interview was very scripted and felt way too corporate for me. None of the questions were tricky, they just wanted to know if you could handle being a server at a busy restaurant. It definitely seemed like they wanted you to have experience as a server and weren't very interested in training you to become one from the outset.""]","[' Have you ever been a server? \xa0 ', '1 Answer']"
Busboy," Mar 27, 2017"," Anonymous Employee in  Towson, MD",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied through other source. The process took 1 day. I interviewed at Cheesecake Factory (Towson, MD) in April 2013.']","[""Fast and easy, didn't really do much. Had a couple of generic questions like what are you going to do in 5 years. Just be a positive, outgoing person and you got it.""]","[' What do you want to do in 5 years? \xa0 ', 'Answer Question']"
Server," Mar 30, 2013"," Anonymous Employee in  Washington, DC",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied online. The process took 3 weeks. I interviewed at Cheesecake Factory (Washington, DC).']","[""I filled out the extensive online application which took about an hour. I didn't hear anything from them for about 3 weeks and assumed they weren't interested. I finally received a call from the GM herself and I was invited for an interview the following morning. The interview was well before restaurant opening so I only waited a short time as she had two of us to interview and took the other girl first. My interview was pretty short and the GM was super friendly, warm, and welcoming. She really made me feel like she cares about her restaurant and her staff. I was offered the job on the spot and asked to come in for orientation two days later. During orientation you fill out gobs of paperwork(more than I've filled out for any other job) and watch a couple videos. After that we were treated for lunch while we talked with the GM. There were 4 of us in orientation and she ordered us two apps, three dishes, and two desserts. It was great to sample some popular dishes. She even had us each order a piece of dessert to take home! I left orientation feeling stuffed but more importantly like I had made a good choice in accepting this job offer.""]","[' Tell me about a time you made a mistake and nobody noticed. What did you do? \xa0 ', 'Answer Question']"
Hostess," Mar 24, 2013", Anonymous Employee,['Accepted Offer'],[],[],[],['Easy interview. Was offered the position on the spot.'],"[' Nothing out of the ordinary. \xa0 ', 'Answer Question']"
Server," Mar 27, 2013"," Anonymous Employee in  Washington, DC",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied online. The process took 2 days. I interviewed at Cheesecake Factory (Washington, DC) in March 2013.']","['I applied online and got called like after a few days, and they invite me for an interview.', 'I had 2 interview with them, and the last one was with the general manager and both of them ask me about me previous work and my experience and how should a server work, how should a server do a team work and these stuff.']","[' There is no difficult question if have a little experience about restaurant, waiter and these stuff. \xa0 ', 'Answer Question']"
Manager of Instructional Design," Aug 9, 2013"," Anonymous Interview Candidate in  Thousand Oaks, CA",['No Offer'],['Negative Experience'],['Difficult Interview'],"['I applied online. The process took 2 weeks. I interviewed at Cheesecake Factory (Thousand Oaks, CA) in March 2013.']",['Phone screen'],"[' What do you know about Learning Management Systems? \xa0 ', '1 Answer']"
Server/Waiter," Sep 10, 2015"," Anonymous Employee in  Brea, CA",['Accepted Offer'],['Positive Experience'],['Average Interview'],"['I applied online. The process took 1+ week. I interviewed at Cheesecake Factory (Brea, CA) in March 2013.']","[""Apply online, they aren't too friendly to walk-ins. They will turn you away and tell you to apply online. They will either call you or not. Then invite you to do a in person interview. And eventually follow up with a phone call whether you got the job or not.""]","[' Why should we hire you instead of everyone else?', 'What makes you stand out compared to the other people applying?', 'Tell me about your prior restaurant experience. \xa0 ', '1 Answer']"
Server/Waiter," Oct 14, 2016"," Anonymous Employee in  Louisville, KY",['Accepted Offer'],['Positive Experience'],['Difficult Interview'],"['I applied online. The process took 5 days. I interviewed at Cheesecake Factory (Louisville, KY) in March 2013.']",['Very thorough and quite intense. Two part interview that plays part in hiring techniques. Confidence in your abilities and a great attitude go a long way in the way your 1st impression is perceived.'],"[' What is the primary purpose ""goal"" with each guest you serve. \xa0 ', '1 Answer']"
Hostess," Feb 24, 2013"," Anonymous Employee in  White Plains, NY",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied online. The process took a week. I interviewed at Cheesecake Factory (White Plains, NY).']","[""the interview was very relaxed and easygoing. i was asked the routine interview questions, and the managers we're very friendly, and made me feel comfortable during my interview.""]","[' WHAT DO YOU KNOW ABOUT THE CHEESECAKE FACTORY? \xa0 ', 'Answer Question']"
Line Cook," Apr 27, 2015"," Anonymous Employee in  San Antonio, TX",['Accepted Offer'],['Positive Experience'],['Average Interview'],"['I applied online. The process took 4+ weeks. I interviewed at Cheesecake Factory (San Antonio, TX) in February 2013.']","['I first filled out a super long online questionnaire, application, and then received a telephone call about a month later. I was called to the store and then interviewed by three different people which included a front of house manager, the general manager and finally a kitchen manager.']","[' Why do you want to work here?', 'What experience do you have in a kitchen? \xa0 ', 'Answer Question']"
"Salad, Production, and Slicer Prep Cook"," Dec 19, 2013"," Anonymous Employee in  Birmingham, AL",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied online. The process took 5 days. I interviewed at Cheesecake Factory (Birmingham, AL) in February 2013.']","[""the hiring process is pretty well set up. you have to take like two interviews when i got hired but i think its a little longer know. but they ask you a lot about your self and where you see yourself years from then. and how do you see your self doing years down the line from working there! next you'll have to go over a video of all the safety procedures and the work environment which is like a hour long. then after you finish that they go over your paper work with you.""]","[' where would i see myself doing years down the line threw the company. \xa0 ', '1 Answer']"
Server," Mar 22, 2017", Anonymous Employee,['Accepted Offer'],['Positive Experience'],['Average Interview'],['I applied through an employee referral. I interviewed at Cheesecake Factory in February 2013.'],"['A current employee recommend the job to me. I applied online and used their name under the referall box. A few days later, I received a short phone call interview from a hiring manager. Then on a different date, a sit down interview with the hiring manager. Directly after the interview, the general manager asked me a couple of questions and hired me on the spot.']","[' Describe a time when you witnessed an employee stealing from the company, how did you react? \xa0 ', 'Answer Question']"
Line Cook," Sep 8, 2017"," Anonymous Employee in  Yonkers, NY",['Accepted Offer'],['Negative Experience'],['Easy Interview'],"['I applied online. I interviewed at Cheesecake Factory (Yonkers, NY) in February 2013.']","[""It was quick and to the point but I felt low balled for starting wage many of the things I was told were not true pertaining to the way they do raises if they were honest about it I wouldn't have taken the job""]","[' If I could handle a high volume restaurant \xa0 ', '1 Answer']"
Restaurant Manager," Jan 17, 2013", Anonymous Employee,['Accepted Offer'],[],[],['I applied online. I interviewed at Cheesecake Factory.'],"['There is a longish online assessment. The in-person interview was in a restaurant. We walked around the restaurant, met with other managers and staff, and observed the shift. Then there was a food tasting, where we discussed the scratch kitchen. Everything is made in house, so it was a very eye-opening experience.']","[' Fairly standard interview questions. The food tasting was an interesting experience- make sure you know a bit about the culinary world, even if you are applying for a front of the house position. \xa0 ', 'Answer Question']"
Host," Jan 16, 2013"," Anonymous Interview Candidate in  Bellevue, WA",['No Offer'],['Positive Experience'],['Average Interview'],"['I applied online. The process took 3 days. I interviewed at Cheesecake Factory (Bellevue, WA).']","[""Applied online, received a call a day later from the section manager. She asked me a few really basic questions about prior experience, then asked me to come in and meet her. I met with her a few days later, it went really well and she arranged a meeting with the general manager for me in a couple days. The general manager seemed like a busy guy, but not in a bad way. The second interview only lasted about ten minutes, with no real challenging questions. Standard restaurant questions. He said if I didn't hear from him that afternoon to assume I hadn't got the position. I didn't hear from him.""]","[' Nothing really unexpected, mostly why do you want to work here, what do you think makes a good host, do you have those qualities, etc.', 'Also asked which cheesecake factory restaurants I had been to and what I knew about the company. \xa0 ', 'Answer Question']"
Restaurant Manager," Apr 12, 2013"," Anonymous Employee in  Scottsdale, AZ",['Accepted Offer'],['Positive Experience'],['Average Interview'],"['I applied online. The process took 3+ weeks. I interviewed at Cheesecake Factory (Scottsdale, AZ) in January 2013.']","['Starts with online application online followed by a test that lasts about 2 hours. Have a calculator and be ready to be put to the test. If interested they will call and do short interview followed by a longer phone interview which can last a few hours. Next you will visit the restaurant for a shif follow. Engage with the staff and ask questions. Show positive energy and a passion for food. Next will come the interview with the regional manager, express interest in food foremost and tell about cooking experience and ambition to grow with the company. After that your background check will take a few weeks. They will call you to tell you if you got the job and accept an offer they extend.']","[' Regional manager will ask why should he hire you. Be ready for this one have answers written down. \xa0 ', 'Answer Question']"
Building Mechanic," Jun 13, 2014"," Anonymous Employee in  Battleboro, NC",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied through an employee referral. The process took 5 days. I interviewed at Cheesecake Factory (Battleboro, NC) in January 2013.']","['Typical interview. Asking about how would handle certain situations and your current work experience. The interview starts off pretty serious, but if you are good with interviews, you will have no problem. Just have confidence and the topics you talk about, make sure you actually know what you are talking about.']",[]
Server," Jun 2, 2015"," Anonymous Employee in  Austin, TX",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied online. The process took 3 days. I interviewed at Cheesecake Factory (Austin, TX) in January 2013.']","['easy. we talked about school and my future career aspirations. they asked me about what i knew about the service industry. they asked about time management, availability, cover shifts, etc. they asked what my greatest strength was and my weakest.']","[' how do you handle irate customers? \xa0 ', '1 Answer']"
Server," Jul 25, 2015"," Anonymous Employee in  Albany, NY",['Accepted Offer'],['Neutral Experience'],['Easy Interview'],"['I applied through an employee referral. The process took 1 day. I interviewed at Cheesecake Factory (Albany, NY) in January 2013.']","['Applied online, called a manager with an employee reference. Told to come in for an interview immediately.', 'First spoke with the hiring manager, very painless. GM came right after. Asked basic interview questions, nothing out of the ballpark. Extended offer right away.', 'Easy, almost too easy to get hired. It was clear they were desperate for new hires and still are.']","[' Are you happy? \xa0 ', 'Answer Question']"
Food Server," Aug 13, 2015"," Anonymous Employee in  Syracuse, NY",['Accepted Offer'],['Positive Experience'],['Average Interview'],"['I applied online. The process took a week. I interviewed at Cheesecake Factory (Syracuse, NY) in January 2013.']",['The process was very quick. I applied a week prior and got a call back to have an interview. Was hired on the spot. I interviewed with one of the senior managers and they asked me various questions that are normal for a server. Then the general manager came over to ask me more about my personality and what I thought of any experience that I have had of the Cheesecake Factory before.'],"[' Would you blame someone else for your mistakes? \xa0 ', '1 Answer']"
Front Desk Host," Apr 26, 2016"," Anonymous Employee in  Roseville, CA",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied online. The process took 1 day. I interviewed at Cheesecake Factory (Roseville, CA) in January 2013.']","['Very easy interview, was hired on the spot. They had needed to fill a front desk position very quickly and called the next day after I submitted my application. The training was awesome as well!']","[' How much customer experience have you had previously? \xa0 ', 'Answer Question']"
Server," May 4, 2017"," Anonymous Employee in  Southlake, TX",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied online. I interviewed at Cheesecake Factory (Southlake, TX) in January 2013.']","['Sit you down ask about experience, work time avail, look over online application, ask if you can work Sunday am, weekends, mornings.', 'Ask if you have a 5 year plan.']","[' Have you ever worked in a restraunt \xa0 ', '1 Answer']"
Hostess," Dec 19, 2012"," Anonymous Employee in  Sugar Land, TX",['Accepted Offer'],['Positive Experience'],['Average Interview'],"['I applied online. I interviewed at Cheesecake Factory (Sugar Land, TX) in December 2012.']",['I applied online then a couple weeks later received a call and was asked to come in I went to the interview. It was just basic questions like why do you want to work here.'],"[' nothing really \xa0 ', 'Answer Question']"
Hostess/Front Desk," May 28, 2014"," Anonymous Employee in  Winter Park, FL",['Accepted Offer'],['Neutral Experience'],['Average Interview'],"['I applied online. The process took 2+ weeks. I interviewed at Cheesecake Factory (Winter Park, FL) in December 2012.']","['I applied online, then one of the managers called me to set up an interview. The first interview was a one on one with one of the managers and the next interview was with the GM.']",[]
Baker," Mar 26, 2013"," Anonymous Employee in  Newton, MA",['Accepted Offer'],['Neutral Experience'],['Easy Interview'],"['I applied online. The process took 3 weeks. I interviewed at Cheesecake Factory (Newton, MA) in December 2012.']","[""I applied for the job at the Prudential Center location but was asked for an interview at the Chestnut Hill one instead. I was there about 20 minutes early and interviewed with a manager who was very nice and pleasent. I then met the GM who at first seemed nice but was really cocky about his restaurant which was the worst looking cheesecake factory I've ever seen. They asked me basic questions like why I wated to work there and what my strengths were but other than that it was pretty easy.""]","[' They asked about a difficult situation with a coworker, which I then later found out they tell all of the other workers about and it kind of starts you off on a bad foot. \xa0 ', 'Answer Question']"
Server," Mar 8, 2013"," Anonymous Employee in  San Antonio, TX",['Accepted Offer'],['Positive Experience'],['Difficult Interview'],"['I applied online. The process took 2 days. I interviewed at Cheesecake Factory (San Antonio, TX) in November 2012.']","['The application process, although extensive, was a great success. I felt thhat it gave me a competitive edge which provided me with confidence upon meeting fo the interview.']","[' What would you do to help an irate guest? \xa0 ', 'Answer Question']"
Server," Jun 7, 2013"," Anonymous Interview Candidate in  Honolulu, HI",['No Offer'],['Neutral Experience'],['Average Interview'],"['I applied online. The process took a week. I interviewed at Cheesecake Factory (Honolulu, HI) in November 2012.']",['I applied online. Got called for a interview. Checked in at the hostess station - and was sent to the back corner of the restaurant to wait for the interviewer. I had to sit and wait for like 15 mins before the interviewer showed up.'],"[' I was asked to describe a dish that I serve at my current restaurant with as much detail as possible. \xa0 ', 'Answer Question']"
Server," Oct 25, 2012"," Anonymous Employee in  Scottsdale, AZ",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied online. The process took 2 weeks. I interviewed at Cheesecake Factory (Scottsdale, AZ).']",['Initially completed online application and personality assessment that took nearly one hour. Had one interview with a Server Manager and the following week I returned for a final interview with a General Manager. Both managers were very open about the operation and promoted the position as an enjoyable experience. There seemed to be more attention to offering the job than to assessing my abilities. I asked many more questions of them than they asked of me.'],"[' Very few questions were asked, possibly because of my experience. The usual curiosities will arise: how do you deal with dissatisfied customers, how do you excel when offering service, will you be dependable, etc.? \xa0 ', 'Answer Question']"
Executive Kitchen Manager," Jul 20, 2013"," Anonymous Employee in  Dallas, TX",['Accepted Offer'],['Positive Experience'],['Difficult Interview'],"['I applied through an employee referral. The process took 2 weeks. I interviewed at Cheesecake Factory (Dallas, TX) in October 2012.']","['One phone interview, almost immediately after sending in resume. Followed by a in person interview with an area director within 1 week. Final Phone interview with Corporate kitchen Manager. Job offer within two weeks of initial interview.']","[' How do you keep people motivated through busy stressful times.? What incentives are given to keep morale high \xa0 ', 'Answer Question']"
Server," Jan 15, 2013"," Anonymous Interview Candidate in  Houston, TX",['No Offer'],['Neutral Experience'],['Average Interview'],"['I applied online. The process took a week. I interviewed at Cheesecake Factory (Houston, TX) in October 2012.']","['Filled application, personality inventory and IQ test online. Received phone call and was invited in for an interview. Young man interviewing me was very friendly, but only asked me questions on how I would relate to young people as co-workers. How would I advise them if they felt stressed about balancing final exams and work schedule. He asked how important praise and recognition was for me to perform my job. Interviewer who was maybe 27 years old told me he thought he was ""old"" for the restaurant industry. None of my 10+ years of relevant experience was inquired about. I did assure him that I work well with young people.']","[' I was surprised by the focus of the questioning as I was not applying for a management position. I have since visited this new location (since it opened in November) twice as a customer and have not seen anyone over the age of 30 working there. \xa0 ', 'Answer Question']"
Hostess," Oct 11, 2012"," Anonymous Employee in  Friendswood, TX",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied online. The process took 2 days. I interviewed at Cheesecake Factory (Friendswood, TX) in October 2012.']","[""Fill out an application. They will call you and interview you on the telephone. If they like you, they will ask you to come in for an interview. After the face-to-face interview (if they are still considering you for the position), you will have one more final interview with the boss. At that time, he should let you know if you are hired. If he says that he will call you and let you know, you more than likely didn't get the job.""]","[' Why do you want to work at the cheesecake factory? \xa0 ', 'Answer Question', ' What skills from your last job will help you working here? \xa0 ', 'Answer Question']"
Cashier/Bakery," Oct 13, 2012"," Anonymous Employee in  Fresno, CA",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied online. The process took 3 days. I interviewed at Cheesecake Factory (Fresno, CA) in October 2012.']","[""I filled out my application on the website and a couple weeks later was called by a manager. He did a short phone screen where he asked me about my background experience. At the end of the screening he invited me to come to a 1:1 interview the same day at the restaurant. I met with him and he told me they were mostly hiring for the bakery area and because of my background in bakery I would fit in well. After a couple more questions (Reliable transportation?Availability,etc.) he invited me to come back the next day to interview with another manager. I arrived the next day and spoke to the second manager. She mostly asked me why I wanted to work for Cheesecake Factory, what I had done before, again my availability. She then told me I would receive a call either that night or the next morning. I received the call at 10pm that night and was told to come in the next day and talk to the bakery supervisor. I arrived and he just told me what I'd be doing in the bakery and then offered me the job. I fill out paperwork tomorrow and training(week long) starts next week!""]","["" I don't think there were any difficult questions.Very short interviews, all were about 10 minutes long. They don't mess around. \xa0 "", 'Answer Question']"
Restaurant Server," Oct 9, 2015"," Anonymous Employee in  Chandler, AZ",['Accepted Offer'],['Positive Experience'],['Average Interview'],"['I applied online. The process took a week. I interviewed at Cheesecake Factory (Chandler, AZ) in October 2012.']","['Applied online through in depth application. Received a call a few days later and set up an in person interview. In person interview with a manager was quick and easy. I was hired on the spot and then asked to come in a couple of days later to fill out paperwork. Overall, good experience.']","[' Why do you want to work here? \xa0 ', 'Answer Question']"
Front Desk Host," Oct 18, 2016"," Anonymous Employee in  North Miami, FL",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied in-person. The process took a week. I interviewed at Cheesecake Factory (North Miami, FL) in October 2012.']","[""I spoke with two managers, the senior and general manager, at three separate interviews. The first interview with a senior manager was just to get to know me, to see if I would be a good fit. The following two interviews were with the general manager who asked me about my goals and how they aligned with the company's values.""]","["" What's something new that you learned today? \xa0 "", '1 Answer']"
Cashier," Sep 11, 2012"," Anonymous Interview Candidate in  Atlanta, GA",['No Offer'],['Positive Experience'],['Easy Interview'],"['I applied online. The process took a week. I interviewed at Cheesecake Factory (Atlanta, GA) in September 2012.']","['I submitted an application, several days later I was called for an interview. I am waiting to hear back.']","[' Standered interview questions \xa0 ', 'Answer Question']"
Server," Apr 12, 2014"," Anonymous Employee in  Houston, TX",['Accepted Offer'],['Positive Experience'],['Average Interview'],"['I applied online. The process took 2 days. I interviewed at Cheesecake Factory (Houston, TX) in September 2012.']",['Sit down with the server manager!'],"[' I dont really remember but I answered all my questions honestly and how I would handle certain problems that may occur during a shift. \xa0 ', '1 Answer']"
OST," Jul 15, 2014"," Anonymous Employee in  Houston, TX",['Accepted Offer'],['Positive Experience'],['Difficult Interview'],"['I applied online. The process took 2 days. I interviewed at Cheesecake Factory (Houston, TX) in September 2012.']","['Be open and honest. Be sure to answer all questions without saying um. When you go in be direct, dressed well, and articulate. Smile and just be yourself. Ask questions pertaining to the job you are applying for and be knowledgeable about the company. There is a lot of information out there about Cheesecake and that will be a way to let them know you are interested in the company.']","[' Where do you see yourself in 5 years? \xa0 ', 'Answer Question']"
Server," Jan 22, 2015", Anonymous Employee,['Accepted Offer'],['Neutral Experience'],['Easy Interview'],['I applied in-person. The process took 1+ week. I interviewed at Cheesecake Factory in September 2012.'],"['Interview was very laid back. If you do not have any serving experience, they will start you as a ""baker"" which obviously is just a stepping stone. I already had serving experience so did not have to take the baker route. I went through two interviews: 1. With the Manager and 2. With the General manager. Both were very friendly people. Extremely focused on product recognition and memory and of course customer service.']","[' The most difficult question was: Where do you see yourself in a few years? I felt like it was a trick question! \xa0 ', '1 Answer']"
Food Server," Jun 5, 2016", Anonymous Employee,['Accepted Offer'],['Positive Experience'],['Easy Interview'],['I applied in-person. The process took 2 weeks. I interviewed at Cheesecake Factory in August 2012.'],"['- Applied in-person and received a call back a few days later', '- Had there Interviews with three different managers: two Senior-Level Managers and the last with the General Manager', '-While the interviews were, I showed up for one and was told the managers were ""too busy"" so that didn\'t sit well at first. However, once I got the job, I realized that this happens frequently.']","[' Q: Why did you leave your last job? \xa0 ', '1 Answer']"
Manager," Sep 28, 2012"," Anonymous Employee in  Dulles, VA",['Accepted Offer'],['Positive Experience'],['Difficult Interview'],"['I applied online. The process took 3+ weeks. I interviewed at Cheesecake Factory (Dulles, VA) in July 2012.']","['Starts with your resume, then you get a phone call to set up a phone call then the phone call and after that you get the live interview.']","[' I always hate the how much do you want to get paidl. its a bad situation, ask for too much no dice. ask for too little they feel u arent worth anythign \xa0 ', '1 Answer']"
Hostess," Feb 24, 2016"," Anonymous Employee in  Omaha, NE",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied online. The process took a week. I interviewed at Cheesecake Factory (Omaha, NE) in July 2012.']","['The interview was simple, painless, and quick. The manager asked me about my past work history and why I wanted to work for the Cheesecake Factory. No surprise questions, just a typical interview. Only one interview and I was hired right on the spot. After I got the job, I was showed a brief presentation video about my future role as a hostess and what Cheesecake Factory expected of me.']","[' Describe one time you had to solve a problem yourself. \xa0 ', 'Answer Question']"
