Title,Rating,Work Life Balance,Culture Values,Career Opportunities,Comp Benefits,Senior Management,Review Date,Current or Past Employee,Employee Title,Location,Recommends,Outlook,Approves of CEO,Full-Time or Part-Time,Time Employeed,Pros,Cons,Advice to Management
"""Truth about RRGB""",3.0,3.0,2.0,4.0,2.0,2.0," Jan 8, 2016",Current,Mid Management,,Yes,Yes,Neutral,Part-time,More than a year,You can start at the bottom and climb quickly and if you need to move they allow transfers anywhere there is a store.,"Clique like atmosphere, poor attitudes, lack of communication, drug and alcohol abuse, little to no recognition, raises are hard to come by.",
"""Poor systems""",1.0,1.0,3.0,2.0,3.0,1.0," Jan 28, 2016",Current,Trainer/Waiter/Line Cook,"Los Angeles, CA",No,No,Neutral,Full-time,More than 8 years,Nice people. They hire mostly part time employees part time so not to pay benefits.,Management fails to follow corporate guidelines. Poor communication between managers. Not all employees held to same standards.,One brand one standard. .
"""bartender""",1.0,1.0,1.0,1.0,1.0,1.0," Jan 29, 2016",Past,Server/Bartender,"Indianapolis, IN",No,No,Neutral,Part-time,More than 3 years,consistent fun people to work with,consistently giving pay cuts to dedicated employees and illegal tip out practices,learn to do your job and not act like 5 year olds
"""Server""",2.0,4.0,2.0,2.0,4.0,1.0," Jan 8, 2016",Current,Server,"Vancouver, WA",No,Neutral,Neutral,Full-time,More than a year,Flexible easy job. There are really no standards so no need to worry about following rules rolling silverware sidework etc.,So DIRTY! No standards no communication. Managers have no clue and are often found cooking or doing dishes. Only notice problems.,Get a different job none of you have a clue!
"""Red robin....""",3.0,2.0,5.0,4.0,4.0,3.0," Jan 5, 2016",Past,Server,,Yes,Yes,Neutral,Full-time,Less than a year,The company really tries to make everything as efficient as possible there for everything is always changing with how things are done. Being a server you are required to keep up order rates get people to use there royalty cards and also be on top of getting the customer to sign up. if you never worked in a restaurant before theres alot of people running around at one time all trying to do the same thing as you so pacience is key and avoiding little arguments is also key as well because they will happen. Red robin in also in the process of revamping the atmosphere to a more adult friendly place so selling alcohol has become a big part of the job plus being able to balance out the different needs your guest may have. its a fun company kinda crazy but at the end of the day all restaurants are crazy,"bottomless drinks and fries are a trademark here so expect people to stay at your tables for a long time because the can and will continue to ask for these refills, again be patient. if you are working at a busier location as i was things like ice tea machines were acient and always broke which was annoying. you need everyone in your team to function well for a ""good"" day so if a busser called out i can assure you things will not run smoothly as well as if another server called out or is just having a bad day. that being said tip out your busser and bartender accordingly you don't want them to hate you lol. you are also required to pre buss your tables so cleaning is a major part of the job. red robin is a popular location for larger parties so I've had parties of 30+ and we do split checks and we don't have added gratuity awesome right.",in my case the moral was lost in the time i had been there a lot seemed to fly with management co workers had attitudes and often didn't get along with other people and it just seemed to fly but I'm sure this isn't a store wide issue
"""dish washer""",4.0,3.0,4.0,3.0,3.0,4.0," Dec 16, 2015",Current,Anonymous Employee,,Yes,Yes,Neutral,Full-time,Less than a year,I like the job mainly because of the ppl i work with. They really make it fun. The staff (higher ups) are enjoyable also.,very demanding. Not easy at first especially if its your first job. You grow into and get used to it after your second-third week. Youll sweat a lot especially if its just you working by yourself. You have to create your own rhythm,no advice to give to my management. Except my KM sucks
"""Assistant manager""",5.0,5.0,5.0,5.0,5.0,5.0," Dec 16, 2015",Current,Anonymous Employee,,Yes,Yes,Yes,Full-time,More than 10 years,I think Great place to work,I think Stockholders matter too much,
"""Culture Evolution""",2.0,3.0,2.0,4.0,5.0,3.0," Dec 25, 2015",Past,Director,"Northwest, NC",Yes,Yes,Neutral,Full-time,More than a year,"A Cornerstone of the business is People. For 10 years, it was the People that made it for me. I forgot I earned a paycheck because of the People that I was honored to work with. I also had a tremendous amount of growth, both personal and professional and to this day, still rely upon the lessons I learned. Celebrating success used to be a BIG DEAL and to some degree, it still is but measured and honestly, scrutinized. Pay was very good and if you performed well, bonus payouts were industry leading. All in all, not many tangible things that I can poorly rate.","Many on here have discussed how poorly people are treated today. Many have discussed the scorecard, short staffing, poor Mgmt., etc. Though this company, like many others does have challenges in these areas, I personally don't think it is out of the ordinary for people to feel this way, especially if they are being performance managed in a large company expecting best in class results in an extremely competitive industry. I do NOT fault RR for evolving their culture to become more performance based. They had to as the pendulum of HAVING FUN had swung too far the other way. BUT, where I identify the ""Con's"" of working here has to do with the environment that has been created. What has been created is a culture of fear. A culture of fear to deliver results at all costs. It is this culture that is at the root cause of many poor decisions that many have made over the last few years. No doubt, poor decisions that have cost jobs have been made by many. From the hourly team member level to the Director level, each of those individuals are accountable for the poor and questionable decisions they have made. But when they have to chose from putting food on the table and a roof over their head for their kids to doing what is right for the business, the fear of turning in a bad result has superceded the decision to acting with integrity, because having perceived GREEN RESULTS, buys you another day of work and pay. I was in that position many times and I chose integrity and ethics, and was chastised and shunned by my peers and supervisors. Many, not all of my peers, chose the route of delivering results at all costs. Most of those individuals are no longer there. When speaking with them, they overwhelmingly admit to cheating to save their job, and at the end, lost their job because of cheating. Others lost their job by doing their best and being transparent, but not delivering the result the company demanded. Though they were high performers in the past, they are now labeled poor performers. A small amount of those there today can deliver results and they are rock stars. But they feel very afraid of falling off that mountain. They have seen what happens when there is a slight glitch. They feel that they must be perfect. They are afraid of having a bad day.","I firmly agree that RR had to swing the pendulum. But the path they took to get there could have been different. There are some extremely smart people at RR, and know about this culture of fear. They are just too afraid to do anything about it. They hang there hat on ""You gotta deliver the result."" Yes results can't be compromised, and above all are non-negotiable. But it can be done in an environment without being afraid."
"""55 hr avg""",3.0,1.0,2.0,2.0,3.0,2.0," Dec 22, 2015",Current,Anonymous Employee,,Yes,Yes,Neutral,Full-time,More than 3 years,"Ok benefits, if you do your job and hit your numbers you can rely on job security",Not what it once was. Preaches personal development but getting it is easier said then done. Not a good balance of work and home life.,Worry and cultivate more for team members including management
"""Two Years of Torture""",2.0,1.0,2.0,3.0,1.0,1.0," Dec 20, 2015",Past,Bartender,"Bloomingdale, IL",No,No,Neutral,Full-time,,"Money can be good, coworkers make it worth all the trouble SOMETIMES. I moved up pretty quickly in red robin and it was easy to transfer around to different locations","poor management, greedy employees, this place attracts low life customers",Stop working your employees to the bone and being so selfish and greedy
"""Say one thing do another""",2.0,1.0,2.0,5.0,3.0,1.0," Dec 13, 2015",Past,General Manager,,No,No,Neutral,Full-time,More than 10 years,"Decent wages, steady company, good concept thats about it. i have to write more just to post this review.. Yea",The company made it a big point to talk about things to fix management turnover. So lets turn up expectations and write up/ fire managers that are struggling on a scorecard. Disregard all the money the GM's are making for the company but chastise team members for not using a ziosk that guests hate. There used to be a time when 1x1's were used to help develop and promote knowledge. Now theres no time but slap the wrists of GM's who need the most help. Fire ROD's that have been successful with the company for a long time and promote someone who brings the hammer down but shows little progress.,Invest in the people who made this place great again.
"""Best/worst experience.""",4.0,,,,,," Nov 23, 2015",Past,Server,"Vancouver, WA",No,Yes,Neutral,Full-time,More than 8 years,"If you can wait tables at red robin, you can wait tables anywhere. The experience you get from working at red robin you can take with you.",They put a high expectation on their servers. Step of service &amp; total team when you have 6+ tables. It can be very overwhelming at times.,Take care of your team better. Stop taking away incentives for the team members that go above and beyond.
"""Expo""",3.0,5.0,3.0,2.0,3.0,1.0," Dec 6, 2015",Past,Expo,"Braintree, MA",No,Neutral,Neutral,Part-time,Less than a year,If you work in the kitchen which is where i work you get free food. Easy clean up at night,"Too many managers, too few hours and unprofessional attitude.",They need to communicate more.
"""First job""",2.0,3.0,2.0,1.0,1.0,1.0," Dec 6, 2015",Past,Anonymous Employee,,No,No,Yes,Part-time,,You can make decent money waiting tables if you're assigned a good section of the restaurant.,"Hard to advance, usually poor management in terms of micromanaging, and poor communication.","Hire within, reduce levels of management as well. It felt like working for the restaurant from Office Space, I was actually once addressed for my ""flair""."
"""Bus boy""",3.0,3.0,3.0,3.0,3.0,3.0," Dec 4, 2015",Past,Anonymous Employee,,Yes,Yes,Yes,Part-time,More than a year,"Overall good place to work with decent tips. You get half off food so you can save money. However, it can get stressful during rush hour times. Decent managers but sometimes they can be mean.",Food quality is not that geat sometimes. If you are looking are vacation days look elsewhere. Not a lot of room for upward mobility. I tried getting promoted to a waiter and they said i was not qualified.,Give your employees more opportunities to excel. Provide better training. Give meals 100% free for every shift. I work at a restaurant I should not pay only 50% less.
"""Server""",4.0,2.0,5.0,2.0,4.0,," Nov 18, 2015",Current,Server,"Brea, CA",No,No,Neutral,Part-time,More than a year,Managers will always be resourceful and will always do their best to create a friendly environments for their employees.,Tips can be inconsistent and unless you have a open schedule its hard to work as much as you'd like.,Try no to loose your cool because then we all lose our cool
"""Host""",5.0,,,,,," Nov 19, 2015",Past,Host,"Lincolnshire, IL",Yes,Yes,Neutral,Full-time,More than 3 years,"Good environment, good food, promotes social skills",People are unreasonably rude to hosts of family restaurants like this.,Hire enough hosts to manage a busy night
"""Assistant Manager""",2.0,1.0,2.0,3.0,4.0,1.0," Dec 2, 2015",Past,Assistant Manager,"Citrus Heights, CA",Yes,Yes,Neutral,Part-time,More than a year,When I started at Red Robin it was a great company to work for. It was really too bad as it had a great family feel to it.,"Since the new CEO took over, it was all about the bottom line. As a manager I was required to berate my beloved team members daily.",You took it from a company with a mom and pop feel to corporate America. Went from feeling as part of a huge family to another cog in the wheel.
"""Fun temporary position""",4.0,5.0,4.0,3.0,3.0,4.0," Nov 11, 2015",Past,Hostess,"Minneapolis, MN",Yes,Neutral,Neutral,,Less than a year,"Lively, upbeat environment, great food with 50% discount when working. Usually too busy to be boring.","Low wages, can be difficult to move up to server position because of continuous need for hosts, oftentimes short-staffed which made work hectic.",
"""Bartender""",3.0,4.0,2.0,3.0,4.0,2.0," Nov 24, 2015",Current,Bartender,"Charlottesville, VA",No,No,Neutral,Part-time,,"There used to be plenty of pros, now it's mostly just cons... The recent brand transformation has made the company look more appealing to the consumer, but the changes they made operationally really suck(mainly having to do with labor hours, or lack thereof). Also our new general manager has really run our store into the ground, and when the old GM left everything was running perfectly.","Too many to list. Some managers are amazing, others suck... Unfortunately our general manager is of the latter. Constantly short staffed, management overworked or incompetent, training program at my location is nearly non-existent despite the fact that we are a ""training restaurant"". We used to be qualified to train managers but can hardly develop a good busser in our current state of operation. Unfortunately we've lost a lot of guests mainly due to the recent degradation and current poor operation of our restaurant.","Stay hands on, get out of the office. Step in and do work when your team needs help."
"""Waitress""",4.0,2.0,4.0,2.0,1.0,1.0," Nov 8, 2015",Current,Anonymous Employee,,Yes,Neutral,Neutral,Full-time,,Red Robin is a easy company to work for. Team members are very friendly and willing to help train and help new team members. Many times you are able to pick your schedule.,Your pay as a waitress is minimum wage plus tips. Sometimes you can get customers that don't tip or try to complain about something you have no control over so they get free or discounted food. Some managers can be very demanding instead of helping.,Having the attitude of total team is the best environment. When you have a manager
"""Poor management""",1.0,1.0,1.0,1.0,1.0,1.0," Dec 13, 2015",Current,Anonymous Employee,,No,No,Neutral,Part-time,More than a year,"Good servers , friends I new from prior work . Good servers.","Horrid management , poorly run with following policy's , bad communication amongs other management team .hire anyone no matter no back round check , don't follow harrassment laws and allow others to get stuff stollen with no consequences on the thief . This company disgusts me the worst company to work for unless you don't care for safety and things being taken . This company is a joke",Get your acts together protect your employees and make the team feel safe.and show you care rather than be selfish . Stop hiring thieves and learn to communicate better with each other each managers does there own thing and you guys wonder why things are ran bad . You guys don't care about your employees . So get your acts together follow policies and protect your employees privacy and safety make things right . Follow harassment laws and other policies.
"""server""",4.0,3.0,2.0,4.0,2.0,3.0," Nov 4, 2015",Current,Server,,Yes,Yes,Yes,,More than a year,"easy quick money, good training",server life... complaining all the time from co workers,"time management, good hires"
"""RR Review""",4.0,4.0,5.0,1.0,3.0,1.0," Nov 4, 2015",Current,General Manager/Operations Specialist,"Manchester, CT",Yes,No,Yes,,Less than a year,"Quality of life, great salary","Terrible bonus plan, no development or clear path for advancement",ask for a higher salary because their bonus plan is always changing and unrealistic
"""Server""",4.0,5.0,4.0,1.0,1.0,4.0," Nov 1, 2015",Current,Server,"Trussville, AL",Yes,Yes,Neutral,Full-time,,They work with my schedule<br>Its easy to make extra money,"The management is unpredictable, you never know when you're going to have a good shift",
"""Not a Great Restaurant to Work For""",2.0,3.0,3.0,,,," Nov 9, 2015",Past,Server,"Colorado Springs, CO",No,No,Neutral,Part-time,Less than a year,- Team Members are friendly and helpful<br>-The restaurant is clean and the atmosphere is nice<br>- Good tips most of the time,"- Schedule changes weekly which makes it difficult to plan anything<br>- They did not have adequate training<br>- Lack of organization, you will get triple sat and it really puts you behind on other tables<br>-Lack of communication","Sometimes it seems as if making money is the most important thing, sometimes they should put their employees first instead."
"""IT Support Analyst""",3.0,4.0,2.0,2.0,3.0,1.0," Oct 20, 2015",Past,IT Support Analyst,"Greenwood Village, Arapahoe, CO",No,Neutral,Neutral,Part-time,,Very relaxed environment. Decent pay. Employee discount at the restaurants however the food is not that good. Friendly coworkers.,Management is terrible and the systems are so trash. The POS systems are impossible and there is no structure within IT. Contractors don't get converted when initially promised they would. Extremely unstructured and no room for growth within. It is only a job not somewhere to start your career. It can also be stressful because you're working in the food industry and managers on restaurant side are incompetent when it comes to their legacy systems.,"Update your systems. When you do roll outs or migrations, ensure that things are going to run smoothly rather than scrambling to fix issues."
"""Manager""",4.0,1.0,3.0,3.0,1.0,2.0," Oct 9, 2015",Past,Manager,"Henderson, NV",Neutral,No,Neutral,Full-time,More than 10 years,Team Members become like a second family. There are many opportunities to advance.,Red Robin ignores factual data showing that some of their objectives are unrealistic. Too much emphasis is given to data not rooted in reality. The company sets theoretical goals that they hope will increase the price of their stock. They will do anything in order to move their stock up. The most damaging and demoralizing example of this is the setting of targets that are unrealistic and unattainable and then attaching Manager bonuses to those targets. They even boast about it in their public stock reports. Restaurant level management has seen their bonuses all but disappear in return for regularly working in excess of 60-70 hours a week and continuously improving Red Robin's market share. The Team Members that comprise the heart of Red Robin used to be their most important asset. They abandoned them in favor artificially inflated stock prices.,Remember that one of cornerstones of what made Red Robin into what it is today are the people that work there. Creating an environment that isn't totally obsessed with profits will help to decrease the incredibly high turnover. Happy Team Members leads to higher productivity which helps to produce higher profits. It all starts with the Team!
"""Great for Students who want to work part time""",5.0,4.0,4.0,3.0,3.0,," Oct 19, 2015",Past,Sales Team,"Manassas, VA",Yes,Neutral,Yes,Part-time,More than 3 years,"Choose when you want to work, If you give them your availability they won't ask any question on why you can't work a certain day. Depending on the manager, they know that you're in college so education always comes first. Team work is very important, so it's encouraged to help out other Sales team when you get the chance. Fast pace environment.","It's like any other restaurant joint. You will get good days and you would get bad days. There's a lot of promotions that go on once in a while, so there's more stuff that you need to advertise to your guest, which can effect your tips. It's a beacon that attracts little leagues after a morning game, usually a Sunday.","Not much, there seems to be a well thought out establishment with lots of guidelines to help managers and employers get along better."
"""Server""",4.0,4.0,4.0,4.0,1.0,4.0," Oct 19, 2015",Current,Anonymous Employee,,Yes,Yes,Yes,,Less than a year,Great management. Great co workers. Fun fun fun,Get cut early. You could work.an hour and get cut,
"""Good part time job""",4.0,4.0,5.0,4.0,3.0,5.0," Oct 13, 2015",Current,Hostess,"Glendale, AZ",Yes,Yes,Yes,Full-time,Less than a year,"flexible hours, decent pay, fairly easy.","High turnover rate, not enough hours",
"""Great company to work for!!!!!!""",5.0,5.0,5.0,5.0,5.0,5.0," Oct 12, 2015",Current,Assistant General Manager,"Lynnwood, WA",Yes,Yes,Yes,Part-time,,Team chemistry and overall values are held high. Everyone has a place that's important to the success of the daily operation.,Wish more restraints would follow there example. The whole team really cares about the entire success of the restaurant.,Keep up the great work!!!!
"""Review""",3.0,,,,,," Oct 26, 2015",Current,Anonymous Employee,,No,Yes,Neutral,,Less than a year,"I get to eat the food sometimes, don't know if I'm supposed to or not.","My manager is actually the worst person on earth, and the music is too loud.","Maybe actually do your job and make sure everyone else is doing their job so I don't have to, and turn the music down. There have been enough customer complaints."
"""Server""",3.0,3.0,4.0,4.0,3.0,4.0," Oct 19, 2015",Current,Server,"Bend, OR",Yes,Neutral,Neutral,Part-time,More than 8 years,Really upbeat atmosphere! A lot of friendly people and a high volume of guests that creates a great opportunity of tips.,The corporation has been slowly increases prices and decreases portion sizes which can get a little difficult with guests and regulars. Hard to justify buying a $14 burger!,Help support the team member through all of the changes that the restaurant is going through. There needs to be extra support when guests are getting upset about changes. They really do what they can to help us during the changes! :)
"""Used to be a fantastic company to work for""",2.0,2.0,4.0,3.0,3.0,2.0," Oct 19, 2015",Current,Assistant General Manager,"Portland, OR",No,No,Neutral,Full-time,More than 10 years,"Decent salary, some good people to work with, free food, weird corporate perks. I think that may be about it!","Poor communication within the ranks from top down. Stretching managers too thin with tough expectations and tying hands by not giving enough in labor/wage matrix to properly staff. Positive, rah rah attitude at meetings but a lot of pressure and negatives on a consistent working basis.","Please realize that if you would like an incredible environment for your team to be ""better for being here"" the HOH is heartbeat, support staff the veins, sales and bar team the face and management the brains. Without enough people to staff due to lack of hours set by a program that was built using statistical data based on a purely A team is unrealistic and defeating on a day to day basis. There will be turnover. It's a restaurant job that helps support most through schooling until they get a degree. The lack of care is palpable and the drive for business based solely on scorecard results doesn't leave room for exceptions due to demographics and economics of specific locations. The economy is at the start of another upswing and the competition is only getting tighter. Realistic goals, achievable bonus structure, better team member rewards programs and the ability to staff properly (particularly the HOH) would go a long way to improve overall moral and retention. Not to mention that it would greatly improve guest satisfaction being in a place where people are visibly happy to work."
"""Good Summer Job""",3.0,,,,,," Oct 17, 2015",Past,Waiting Staff,"San Marcos, TX",Yes,Neutral,Neutral,,Less than a year,-thorough training<br>-straightforward work<br>-flexible hours<br>-liked my coworkers,-not very high earning potential<br>-learning curve of the menu since items are so similar,Create a better team-oriented environment; try to reduce turnover in the high school aged staff
"""Not the worst.""",3.0,3.0,1.0,2.0,1.0,1.0," Oct 14, 2015",Past,Anonymous Employee,,No,Neutral,Neutral,Full-time,,Easy job with flexible schedule.,"Low pay, managers usually have no clue what they are doing.",Stop hiring robots.
"""Not what it claims to be. Former AGM/KM""",1.0,1.0,2.0,1.0,4.0,1.0," Nov 6, 2015",Past,Former AM/KM,,No,Neutral,Yes,Full-time,More than 5 years,"Your staff is like family to you. Free food, good pay. My general manager was one of the best I ever had. He exemplified what Red Robin was SUPPOSED to be about.","Had I taken this survey 3 years ago I would have given 5 stars. Red Robin has fallen from grace in a huge way.This concept used to have great core values. Honor, integrity and having fun. Corporate throws honor and integrity right in the trash. They have created a metric where numbers are literally impossible to hit. Managers are told that they are to not work in an hourly position but are not budgeted enough to put the proper amount of people on. Labor goals and COG goals are literally unattainable. Recently had many stores nationwide who they fired GMs for fudging time cards and numbers because goals are so outrageous. ROD never worked for the company before and clearly has no concept of integrity or fairness. Certain managers are held to different standards. Male managers seems to get by with no reprimand for serious red robin safety issues while others are thrown write ups. This company claims to be about women in leadership and has 2 meetings a year to ""celebrate"" women but yet fires 3x more women in management then men. This used to be an amazing place to work, and I will still call many of those people family, but I would never go back .",Throw you scheduling system in the trash. It makes in realistic goals that are literally un attainable. Stop lying to your managers and treat them fairly. Bring back your core values.
"""Server/Hostess""",3.0,,,,,," Oct 15, 2015",Past,Server/Hostess,"Sterling Heights, MI",No,Neutral,Neutral,,More than a year,Provided an opportunity for growth. Is a great place to work if you are looking for your first job and need customer service experience.,Management was too divided on how things needed to be done.,
"""Kitchen manager""",5.0,,,,,," Sep 30, 2015",Past,Anonymous Employee,,Yes,Yes,Yes,Part-time,Less than a year,Because I like and enjoy what a do and I have the challenge to do ma job,Give better results every month . I know I can give this results every month,
"""Server""",2.0,,,,,," Oct 14, 2015",Past,Server,"West Chester, PA",Yes,Yes,Neutral,Part-time,Less than a year,"Good incentives, flexible with schedule","Very strict, expect too much",
"""Great Employer if you have open availability""",3.0,1.0,4.0,3.0,4.0,3.0," Oct 12, 2015",Past,Expo,"Lubbock, TX",No,No,Neutral,Full-time,Less than a year,"Great pay, fun atmosphere, awesome food. After working at a new restaurant I realized how good working at Red Robin actually was.","They don't hire enough people for you to be able to always get days off that you need. Sure, sometimes I could find people to pick up a shift, but there were also times where I'd get scheduled over my availability for several shifts.","Hire more employees, so that you can keep the ones you have. Nothing like getting scheduled over my other priorities (family and for me, I am a gigging musician. It's my second job.) to make me not want to work at your restaurant."
"""Cold Side Deli Cook""",1.0,1.0,1.0,1.0,1.0,4.0," Nov 2, 2015",Past,Cook,"Silverdale, WA",Yes,Yes,Neutral,Part-time,More than a year,Get to eat lots of food,"I often worked 13 and 14 hours shifts and the only break I would get would be a 30 minute dinner break. You're often the only employee on one side of the line during non rush hours, meaning you just can't leave- there is no one else there to make the orders.",Provide relief so we can get our legal breaks.
"""work or not work""",5.0,3.0,5.0,3.0,4.0,5.0," Sep 24, 2015",Current,Helper,"Anderson, IN",No,No,Neutral,,Less than a year,"work when you want to, great pay,etc.",none at this time thank you,keep up the good work
"""NOT WORTH THE MONEY.""",1.0,1.0,1.0,1.0,1.0,1.0," Oct 29, 2015",Current,Anonymous Employee,"Santa Ana, CA",Yes,Yes,Yes,Part-time,More than a year,"Earning tips is always nice to have cash at hand. Meeting people will help develop social skills, co-workers typically kind.","Promotions do NOT come with raises. You are graded on a score card every week for your in store sales if you fail to meet the standard you are punished by lack of shifts, if you meet the standard you still get mediocre shifts, if you surpass standards (luck) you will get the shifts worth having. Company first employee second; management is poor and rotates out quickly. NO BENEFITS. NO RAISES. NO CONSISTENCY IN SCHEDULE.<br><br>You will have no life if you take this job. RUN AWAY.",Take care of your employees.
"""So corporate""",3.0,3.0,5.0,2.0,1.0,3.0," Oct 8, 2015",Past,Server/Waiter,"Baltimore, MD",No,No,Neutral,Part-time,More than a year,"flexible schedule, lots of coworkers",Too much corporate b.s. Tests before the start of every shift. Manager threatened to fire me because I forgot to clock out once or twice?,Look out for your employees. Understand that they do have lives outside of work.
"""Moving up""",4.0,5.0,5.0,4.0,4.0,," Sep 22, 2015",Current,Anonymous Employee,,Yes,Neutral,Neutral,Part-time,,Works with your schedule and fun place,It takes a while to move up and around.,
"""Terrible place to work""",1.0,1.0,1.0,1.0,1.0,1.0," Oct 26, 2015",Past,Anonymous Employee,,No,Neutral,Yes,,Less than a year,"You get a free meal, family environment, closing time is earlier than other restaurants",Exceptionally poor management. Good luck if you have any scheduling requirements. They will make sure you are scheduled every minute you say you can't be there and then have a coniption when you don't show up.,Quit and find new occupations because you are all awful awful awful at what you do. I mean this most sincerely
"""The dirty bird""",3.0,3.0,3.0,3.0,3.0,3.0," Sep 27, 2015",Past,Anonymous Employee,,No,Neutral,Neutral,Full-time,More than 5 years,"The company has great systems, Great food, Great benefits. The people are the bet part of the company. I would recommend to a peer",The company has become more profit driven over the last 20 years and less people driven. This has created a lot of different issues.,I don't know about this process. I don't know this process. I don't know this process.
"""Assistant General Manager""",2.0,3.0,3.0,3.0,4.0,1.0," Sep 30, 2015",Past,Assistant General Manager,"Orange, CA",No,Neutral,Neutral,Full-time,More than a year,"Fun people to work with, you clock out and are able to forget about work and enjoy your family time.","Culture changed a lot, company started to cut corners and save money on quality expense.<br>Upper management (ROD's and up) was more focused on promoting husbands, girlfriends and friends.",
"""Money & score card is all they care about""",1.0,1.0,1.0,1.0,5.0,1.0," Oct 21, 2015",Current,Assistant Manager,"Omaha, NE",No,Neutral,Neutral,Part-time,More than a year,"Salary is very competitive. Bonus next to impossible to hit &amp; when you do, its pitiful. Bonus averages about $1200 for 3 months. Lots of sacrifices made.","Everything else. I knew it was a mistake the 1st interaction I had with the ROD after being hired. He would insist on manipulating the ""score card"" to protect his status. I have never seen such disregard &amp; unprofessionalism in my career. He thinks I am happy in position, so I will let him think that until I find my new job. I'm not the only manager looking for a new job.",Want to work for this company? Look at management &amp; home office turnover. Says a lot about this company. Labor matrix is ungodly low.
"""Server, Bartender""",4.0,4.0,4.0,4.0,4.0,," Sep 15, 2015",Past,"SERVER, CUSTOMER SERVICE REPRESENTATIVE","Irvine, CA",Yes,Neutral,Neutral,Part-time,,"I worked at the Irvine Spectrun Red Robin for 1.5 years. The staff is some of the best people around and as with any serving job, you make money according to the speed of service.","The only downside was the push from corporate to sign up people for the rewards program, even though i never had issues with the quota, is does annoy customers at times.",
"""Great money and schedule.""",4.0,5.0,3.0,4.0,5.0,5.0," Sep 15, 2015",Current,Anonymous Employee,,Yes,Neutral,Neutral,,Less than a year,Management was very kind and accommodating. I made great hourly money and received training to move up in the company. I worked whatever schedule I wanted.,Corporate institutes new programs and makes changes all the time kind of arbitrarily. If we didn't incorporate the new programs no matter how impractical the restaurant was considered sub-par and the district manager would come in and harass us constantly.,
"""Cook""",5.0,5.0,5.0,3.0,2.0,5.0," Sep 4, 2015",Past,Line Cook,,Yes,Neutral,Neutral,Full-time,,It was a great fast paced and fun environment to work in.,Not a career so there is no moving up the ladder it's a high school/college job.,Keep doing your thing!!!!!!!!!!!!
"""Stay Away""",1.0,1.0,1.0,1.0,2.0,1.0," Oct 7, 2015",Past,Anonymous Employee,,No,No,Neutral,Part-time,,none that I can think of. the only reason I am putting this up is because I need 20 words,Management is terrible. No consideration for their staff. All they worry about is their bonus and making their boss happy.,"Listen to the servers and staff. They know how the business is, you don't!"
"""Waitress""",3.0,5.0,4.0,3.0,2.0,5.0," Sep 17, 2015",Current,Anonymous Employee,,Yes,Yes,Neutral,Part-time,Less than a year,"Busy, Decent tips, Great management, Super caring and involved co workers/ managers, Short shifts","Big parties, Semi-unorganized, Fry fills",N/A
"""Its a restaurant, and they don't care about their employees""",1.0,1.0,1.0,1.0,1.0,1.0," Oct 6, 2015",Current,"Server, Bartender","Vancouver, WA",Yes,Yes,Yes,,Less than a year,your customers will always be the best part of your job or the worst,"Management has no clue what they are doing, lie and make false promises about promotion.","get new management, that actually care about their employees"
"""Great Company""",5.0,5.0,5.0,5.0,2.0,5.0," Sep 1, 2015",Past,Server,"Wilmington, NC",No,Yes,Yes,,Less than a year,"I loved working for Red Robin! They are a motivated company with constant changes to the menu, their management is strong and organized, you can make great money there without feeling too overwhelmed because everyone works on a team member basis.",It is a team player restaurant so it is important for everyone to pull their weight otherwise you may have to pick up other team members slack. Working doubles is common for Red Robin so you may see a lot of 12 hour shifts on your feet all day. However the money is worth it.,
"""Bar Tender""",4.0,3.0,5.0,4.0,1.0,4.0," Aug 31, 2015",Past,Waiter,"Katy, TX",Yes,Neutral,Yes,Full-time,More than 3 years,"Great training method and decent hours. Loved working there and made good money with tips. They have a system to serving, systems sell","Waiting tables sucks, no cons for working here",
"""General Manager""",4.0,4.0,4.0,2.0,4.0,3.0," Aug 31, 2015",Past,General Manager,"Mechanicsville, VA",Yes,No,Neutral,,More than a year,Ability to run your store as if you own it,Little room for Advancement above GM,Run it as if you own it
"""great place""",5.0,4.0,5.0,4.0,4.0,5.0," Aug 21, 2015",Past,Anonymous Employee,"Millbury Junction, MA",Yes,Yes,Neutral,Full-time,,"great food, nice enviroment, kool staff.","high turn over,short notice changes",basic comunications
"""Server""",4.0,5.0,5.0,4.0,4.0,4.0," Aug 26, 2015",Current,Server/Trainer,"Indianapolis, IN",Yes,Neutral,Neutral,Part-time,More than 5 years,"Great atmosphere, they care about their employees, open to advice, good values",Some standards seem far fetched.,
"""Red Robin""",3.0,,,,,," Sep 8, 2015",Current,Anonymous Employee,,No,Yes,Neutral,Part-time,,"Fast paced, Bonuses, financially performaning",unstable infrastructure limits growth and development,
"""Good team members""",4.0,4.0,4.0,3.0,2.0,4.0," Aug 23, 2015",Past,Server,,Yes,Yes,Yes,,Less than a year,The people that work there are generally friendly and welcoming. Your work schedule is fairly flexible and I never had a problem requesting days off when it was done far enough in advance.,Can be a very stressful environment when the kitchen is slow and the restaurant is packed. Since the menu is fairly cheap the tips are not very high.,
