Title,Rating,Work Life Balance,Culture Values,Career Opportunities,Comp Benefits,Senior Management,Review Date,Current or Past Employee,Employee Title,Location,Recommends,Outlook,Approves of CEO,Full-Time or Part-Time,Time Employeed,Pros,Cons,Advice to Management
"""My co-workers rock! Clientele, not so much.""",3.0,2.0,3.0,3.0,2.0,2.0," Apr 7, 2015",Past,Server,"Pearland, TX",No,No,Neutral,Full-time,,"Flexible, 50% of shift meals, fun atmosphere","Late closing hours, cheap people sometimes, not enough staff",Managers were awesome and really cared about their co-workers
"""Starts out at the top then levels off to the bottom:""",2.0,1.0,1.0,4.0,3.0,1.0," Apr 8, 2015",Past,Anonymous Employee,,No,Yes,Neutral,Full-time,,Great benefits! Competitive pay,Long hours; team work is not a thing,Watch your p's and q's.
"""Loved working for Friday's!""",5.0,5.0,5.0,5.0,5.0,5.0," Mar 20, 2015",Past,Server,"Jackson, TN",Yes,Yes,Yes,Full-time,More than a year,Friday's can be a great place to work with great fun! It is an easy menu and I loved my co-workers!,"Depending upon which Friday's that you work, it may not be the best restaurant to start. Some Friday's bring in the wrong crowd and it gets annoying.","Don't put up with hooligans coming in complaining about BS. Just make them pay (if it's something stupid they're whining about). If they don't like it, too bad. They probably won't come back-- which is good for your business and the happiness of your servers and bartenders."
"""Management""",2.0,,,,,," Apr 5, 2015",Current,Anonymous Employee,,No,Neutral,Neutral,Full-time,More than 10 years,Time off benefits. Vacations. Some perks with meal plan and commuting consideration<br>Time as an industry icon for casual dining,Expectations exceed reality. Management not in position to succeed. Company has lost its culture which is what made it successful.,Focus back on the guests first.<br>Profitability will follow
"""Rude incompetent mangers""",3.0,2.0,2.0,2.0,2.0,2.0," Apr 3, 2015",Past,"Hostess, Tgi Fridays International","Winston-Salem, NC",No,Neutral,Neutral,Full-time,More than 10 years,"Awesome coworkers, discount for meals","Rude management, did not care about what employers has to say, made to work long hours without a break; no guaranteed out time,","be kinder to employees, better employee discount"
"""It was great at times and stressful at other times. It's a hard job dealing with unpredictable people.""",3.0,5.0,5.0,2.0,2.0,3.0," Mar 25, 2015",Past,Host,"Boston, MA",No,Yes,Yes,Part-time,Less than a year,The food is great and you meet a lot of nice people while working there.,Whether or not you're going to have a good day depends on which manager is working. Every manager is different and has a different style of running the place.,Don't be so hard on employees when they make mistakes. Don't favor some employees over others.
"""fun place to work""",4.0,,,,,," Mar 7, 2015",Past,Anonymous Employee,,Neutral,Neutral,Neutral,Part-time,More than 5 years,"always busy, good check averages, organized","long hours, late nights, dealing with drunk people",communicate with each other and your employees could be more consistant
"""I started off as a host. Then I got ""moved"" up to serving. It was easy to make the money but lacked organization.""",3.0,2.0,3.0,2.0,1.0,1.0," Mar 19, 2015",Past,Server/Waiter,,Yes,Yes,Neutral,Full-time,More than a year,The co-workers are awesome. It's like a big family. The teamwork is exceptional and the work environment is fun. It's a positive place.,The management could use a lot of work. It is disorganized and unprofessional. The company is inconsistent and chaotic. They demand more than they should from servers.,Listen to the people working under you.
"""A very caring staff""",4.0,3.0,5.0,5.0,2.0,4.0," Mar 3, 2015",Current,Anonymous Employee,,Yes,No,Neutral,Part-time,More than 5 years,The staff and interacting with guests,Management needs to step back and calm down,Don't get so stressed
"""good company but this store closed and left many without jobs""",4.0,2.0,2.0,2.0,3.0,2.0," Mar 2, 2015",Past,Shift Supervisor,"Mason, OH",No,No,Yes,Part-time,More than a year,"good training, fair pay, and flexible hours",short hours- less then 30 for most full time members... making them part time,more supervised training by managers and not employees
"""Serving at a chain restaurant, nothing more nothing less. (Fun and awful at the same time)""",2.0,3.0,1.0,1.0,1.0,1.0," Mar 6, 2015",Current,Food Server,"Fort Worth, TX",No,No,Neutral,Part-time,More than a year,"Fun staff, good money when it's busy. Really shows you basic steps to becoming a decent server that you can mold into your own form.","The amount of corporate involvement can be annoying, Promotions like endless appetizers are a huge pain in the butt.More work for a bad tip. There are plenty of reasons to not work there especially the guests you have to deal with. It's a serving job though that is how it is, you can make a lot of money or no money up to you.",It's really not even the management it's just a lot of corporate b. s.
"""Customer service.""",3.0,2.0,1.0,1.0,3.0,1.0," Mar 7, 2015",Current,Server,"Euless, TX",Yes,No,Neutral,Full-time,More than a year,There is Good money to be made.,Staff. Management. People don't care about the company.,Get more training be more responsible.
"""Great company!""",4.0,5.0,5.0,3.0,1.0,3.0," Feb 16, 2015",Past,Waitress,"Chambersburg, PA",No,Neutral,Neutral,Part-time,Less than a year,"I loved working at TGI Fridays. The menu and the atmosphere lend themselves to a great work environment. The people (at least at the location where I worked) were always high-spirited and driven individuals. They worked hard and the workday flowed well. They have really great food as well, so the products were easy to sell and customers were usually pretty happy. Food isn't terribly overpriced.","There are no benefits and the pay is pretty terrible. Because TGI Fridays sends out a ton of coupons on a monthly basis, and with the returning customer perks of free entrees, many customers pay next to nothing and tip on the after coupon amount. In general, the tips weren't comparable to other places and so employee turnover was really high. At the location I worked, there were a lot of terrible managers who kept getting cycled out, and so working there may have been a little difficult.",
"""Good part time money""",4.0,3.0,5.0,3.0,3.0,5.0," Feb 17, 2015",Current,Server,"Tampa, FL",Yes,Neutral,Neutral,Full-time,More than 3 years,"Instant cash as a server is nice, management is young and fun","Open until 2, which means long hours.",Consider better open communication
"""Too Many Bosses""",2.0,3.0,4.0,2.0,3.0,2.0," Mar 1, 2015",Past,Beverage Manager,,No,No,Neutral,Part-time,More than a year,"Manager's ""Gold Card"" which allowed you to visit any location nationwide and have everything except your alcohol charged back to your home store.","New menu four times a year which stopped cooks from learning how to truly prepare the items, bonus structure unclear, and constant revolving door of general managers and director of operations. I worked for T.G.I. Fridays for just over a year and went through 3 DO's and 2 GM's","Stop having MI's all the time, you've been in business for a long time; figure out what sold the best and keep a menu with those things."
"""ok company""",3.0,,,,,," Mar 2, 2015",Past,Anonymous Employee,,No,Neutral,Neutral,Full-time,More than 3 years,Great people to work with,hours are very very long,
"""10+ yrs""",3.0,4.0,2.0,2.0,1.0,2.0," Feb 24, 2015",Current,Server/Waiter,"Long Island City, NY",No,Yes,Neutral,Part-time,More than 5 years,"Flexible Sched &amp; the regular guests on Long Island, NY","Corp abuses managers, some managers zone out, all about numbers... Best servers aren't recognized on how well they serve, but # of tables and sections are based on how much alcohol you can serve, your table time, ( yet get guest to have app, entree &amp; dessert in less than an hour?), surveys received, (the less guests that do it - the better your average OR better yet some servers do it themselves), common sense is missing from upper TGIF mgmnt. All about the numbers. These rule makers should spend a week as servers b4 they make rules... Just to see the reality of it.","See previous section. Appreciate your consistently good servers... Get out in the trenches, (under cover) and see what it's like b4 making crazy, backwards rules involving #'s only."
"""Great place to work overall. Staff were friendly and provided a fun work experience""",4.0,4.0,4.0,3.0,3.0,3.0," Feb 5, 2015",Current,Anonymous Employee,,Yes,Neutral,Yes,Part-time,More than 3 years,The best about about working for this company is the high upbeat type of environment with staff that keep you motivated to do your best,Probably not the most experienced servers and didn't ever know when I was going to globe cut from work.,
"""Great Place to Work!""",5.0,5.0,5.0,3.0,3.0,5.0," Jan 29, 2015",Past,Waitress,"Mayfield, OH",Yes,Yes,Yes,Part-time,Less than a year,"Great work ""family"", training process is thorough, management is fair and the food is delicious and you get half off meals on nights you work...ribs included! When a new menu comes out, a staff meeting is called and the kitchen makes everything off the new menu for everyone to try, which is great when you are selling the product to the customer to know exactly what it tastes like.","Depending on what city your location is in the clientele may not be so great, that was my situation. I still loved working there because the staff and management was so awesome, but the people that came in were rude, didn't tip well and made you run around like crazy. Sometimes that can't be avoided though unfortunately. I had 2 tables stiff me on a bill there, nowhere else has this EVER happened.","Keep doing a great job and apply stricter rules on customers for parties, call aheads and the like to make sure that your staff won't be taken advantage of."
"""Never boring""",4.0,,,,,," Jan 28, 2015",Past,Busser TGI Fridays,"Pittsburgh, PA",Yes,Neutral,Neutral,Part-time,More than a year,"Decent high school/college job, nice tips, friendly environment.",Hours and tips depend on how much business they're getting.,Smarter scheduling
"""Hostess at TGIF""",3.0,4.0,2.0,2.0,2.0,3.0," Feb 10, 2015",Past,Hostess,"Fairfax, VA",No,No,Neutral,Part-time,More than a year,"very social environment, team work","unhygienic, customers are frequently disappointed with the food, very unprofessional environment",take complaints seriously and monitor waiters more
"""Fun office environment.""",5.0,,,,,," Jan 26, 2015",Past,Graphic Designer,"Providence, RI",No,No,Neutral,Full-time,More than 5 years,Fun office environment. Great location.,No cons. Great place to work.,
"""Inconsistent, unprofessional at times, not compassionate""",2.0,1.0,3.0,3.0,4.0,1.0," Feb 7, 2015",Past,Restaurant General Manager,"Detroit, MI",Yes,Yes,Neutral,Full-time,More than 5 years,"Competitive wages, good store level culture",Follow through with your commitments and be much more supportive with stores,"Follow up on your directors closer, hold them accountable"
"""general manager""",3.0,1.0,3.0,3.0,5.0,1.0," Feb 6, 2015",Past,Anonymous Employee,,No,No,Neutral,Part-time,More than a year,"the vacation time given , comp food anywhere in Fridays 100 % free","the hours open until 1 am or 2 am ,no support from the upper management , the turn over from upper management","take your vacation time, the best out there."
"""WORST MANAGEMENT""",3.0,,,,,," Jan 23, 2015",Past,Anonymous Employee,,No,No,Neutral,Full-time,More than a year,your team will be amazing! there are a ton of great servers at Fridays and you'll really understand the value of teamwork.,Management sucks! They are literally insane. Sure we are salesman but we cant force people to buy food it becomes annoying.,Get it together. A lot of you have so much up your selves that you forget that us servers are people too.
"""tgi Fridays- hostess""",3.0,2.0,3.0,2.0,2.0,3.0," Jan 23, 2015",Current,Hostess,"San Antonio, TX",Yes,Neutral,Yes,Full-time,More than 10 years,"tip share after each shift, daily",long hours- stay on your feet until 1 am most nights,none
"""Good or Bad depending on the person""",4.0,5.0,5.0,4.0,3.0,3.0," Dec 31, 2014",Past,Waitress,"Richmond, VA",No,No,Neutral,Part-time,Less than a year,"You definitely get great tips especially on Friday night, I averaged around 40-50 dollars a night (I was still new) while some of my associates were at 100-120 a night. All the associates are fun people and management was very nice and understanding whenever I made a mistake. It was very easy to call out when I had an emergency and I was not penalized or yelled at for it. Good work is always recognized. Management team worked hard to ensure that the waitstaff knew their stuff and was not clueless. My trainers did great working with me and answering all my questions. The job was literally right down the street almost walking distance.",Long long nights. Sometimes I would not get home until 2:30-3am. My schedule was never correct like it would say 4-10 but I would really be closing which means i didn't get off at 10 but at 1:30. Long hours is the only con for this place. Often times I was not told when I was cut. So I would take an extra 2 tables and had already been off but thats not really bad because hey more tips.,Make sure to tell the server when they will be getting off as much as you possibly can. I know sometimes with restaurants its hard to tell who will be cut but at least a notice would be helpful.
"""Dumb management""",4.0,4.0,1.0,2.0,2.0,1.0," Dec 16, 2014",Current,Anonymous Employee,"Atlanta, GA",Yes,No,Neutral,Part-time,Less than a year,Airport location very busy so $$$<br>Friendly customers<br>Good food<br>Good drinks,"They run a 18 man floor (it's 18 of us on the floor at a time), like omfg<br>Favoritism<br>Dumb managers<br><br>This is just my location. Fridays isn't a bad place to work at all.",Cut the floor!
"""Horrible management and promotions""",3.0,3.0,2.0,3.0,2.0,1.0," Dec 26, 2014",Past,Food Server,,No,Neutral,Neutral,Full-time,More than 3 years,Fun coworkers and general environment,"Horrible management. Managers are focused on LBW sales and instead of rewarding for good performance, punish for poor performance. Company also promotes awful promotions ($10 apps) that attract the wrong kind of customers.","Praise instead of punish, it encourages your employees to do better."
"""My experience was positive, flexible schedule and friendly coworkers.""",4.0,3.0,3.0,3.0,4.0,3.0," Dec 8, 2014",Past,Anonymous Employee,,Yes,Neutral,Neutral,Full-time,More than 3 years,"It was nice to work at TGI Fridays while in college, they were very flexible with my school schedule and holidays, they were considerate of leave requests. I had the opportunity of working beside one of the most amazing Managers which made my time working at TGI Fridays an enjoyable one.",there is not a steady income and the online trainings are excessive.,"My advice to Management would be to focus on the employees, not the numbers, because if the employees are happy the numbers will reflect that!"
"""Great company to work for""",4.0,3.0,3.0,3.0,3.0,3.0," Nov 17, 2014",Current,Hostess,,Yes,Yes,Yes,Part-time,Less than a year,Friendly staff. Takes you in quickly. Very fair management staff. Very clear training. Helpful to understand policies and procedures,I have only worked here for about a week so I don't have any cons yet so far so good. Loving the experience here,
"""Personable, hardworking staff. Unprofessional Corporation.""",2.0,2.0,2.0,2.0,1.0,2.0," Dec 2, 2014",Current,Server,"Williamsburg, VA",No,Neutral,Neutral,Part-time,Less than a year,"Working there was a great place for me to learn how to be a server. However most problems that arose were issues with management, and the preparation of the food.",The corporation simply didn't care for its employees.,
"""awful""",1.0,1.0,1.0,1.0,1.0,1.0," Dec 21, 2014",Current,Anonymous Employee,"Valparaiso, IN",No,No,Neutral,Part-time,More than a year,there are not many positives to working here. maybe the food discount,"terrible management, unorganized, and no disciplinary actions for employees acting inappropriate",discipline employees for acting rude and inappropriately to other employees
"""Good work experience for myself.""",4.0,3.0,4.0,3.0,3.0,3.0," Nov 13, 2014",Past,Host/Food Runner,"Bloomingdale, IL",Yes,Neutral,Neutral,Part-time,Less than a year,"Free food at meetings / food demos, good food, family-like atmosphere, younger crowd for those still in school looking for some part-time cash.","There are too many meetings mandated by regional managers who you've only met twice...and tests for employees are kind of ridiculous, perhaps make them more fun and not required to attend.",Be a little more caring for your employees who work hard and make sure it doesn't go unnoticed.
"""Hostessing in full detail after 9 months at this job""",3.0,3.0,4.0,2.0,4.0,4.0," Nov 23, 2014",Past,Hostess,"Lombard, IL",Yes,Neutral,Neutral,Part-time,Less than a year,"Flexible hours with long/good length shifts, consistent schedule, good pay for starting job, detailed computer training so all employees learn the same thing, decent benefits, fun co-workers, very LGBT friendly, could usually get time off if requested in advance, fast-paced environment, will train you for bar tending and even becoming a manager if you are willing to stay there for long enough, corporate is very responsive and you are very likely to see the company owner visiting your restaurant to check in occasionally.","Poor lower-level management- there was literally a manager who hated hosts simply because they were hosts, every manager expected something almost completely different of you so you had to change how you did your job for every shift, managers would give you a hard time and try to make you come in for calling off if you were sick. Food workers should not be allowed to ever come in to work if they are sick, we handle other people's food and this is very hazardous practice.<br><br>Had corporate-imposed rules that were not functional for real-life application and would instigate arguments with customers.<br>8 AM food test meetings.<br>Takes very long time to move up from hosting to serving.","Don't allow shift lead to go on break during rush on weekends if other servers aren't going to cover their section - this makes the hosts look stupid when there are open tables and a half hour wait; make sure all management is on the same page always; make it very clear that no employee who is sick, doctor's note or not, should be on a shift handling food.<br><br>No one wants to eat Fridays at 8 am - move the food testing to an evening hour."
"""Seems COOL to work""",3.0,4.0,3.0,3.0,4.0,5.0," Nov 23, 2014",Current,Hostess,"West Nyack, NY",No,Yes,Yes,Part-time,More than a year,"Friendly management, get busy, food and drink discounts cash tips",low hourly pay under staffing,Monitor everything
"""I've learned a lot of DO'S but I've learned even more DONT'S""",2.0,,,,,," Nov 22, 2014",Current,Anonymous,,No,No,Neutral,Part-time,Less than a year,Fun atmosphere and have met some really great people.,Management does not correspond with company values.,"Speaking to employees with respect and showing a little bit of integrity goes a long way and surely will lead to lower turn over rates. Employees are an already paid for marketing tool, use them to your ADVANTAGE."
"""Tgi Fridays Hostess""",1.0,2.0,2.0,1.0,1.0,1.0," Dec 11, 2014",Current,Host/Hostess,"Houston, TX",No,Neutral,Neutral,Part-time,Less than a year,"looking out the window, going home","time off polices, strict scheduling, late hours, rude co-workers, terrible upper management, negative atmosphere, no promotions, cannot express yourself freely","Promote host to server, more relaxed environment, new management, hire nice and genuine people."
"""hotess""",1.0,3.0,2.0,2.0,2.0,1.0," Dec 8, 2014",Past,Anonymous Employee,,No,Neutral,Neutral,Part-time,More than a year,great job for a high school student,management is horrible too much drama,don't be involved with co-workers lives
"""Tgi friday's""",2.0,,,,,," Nov 16, 2014",Past,Anonymous Employee,,No,No,Neutral,Full-time,More than 5 years,The people were very nice,"Hours, no breaks, a lot of work for little pay, management could be better",
"""Long and a waste of time and life!!""",1.0,4.0,1.0,1.0,4.0,1.0," Dec 1, 2014",Past,Server,"Morrow, GA",No,Yes,Neutral,Full-time,Less than a year,The main reason I was there was because they worked with my school schedule and I made good money at first,The managers have favorites and they don't promote unless you kiss there but and they will curse you out and the corperate office is just as bad because the people they have in place are all cliques and they will retaliate on you which is why I'm not there anymore so if you are outspoken and won't take being looked over for your great accomplishments this is not the job for you!!,Get it together and stop having new mangers every week and STOP SLEEPING WITH EMPLOYEES!!!
"""Good entry level job with plenty of options to grow with hard work""",3.0,1.0,5.0,3.0,3.0,4.0," Nov 9, 2014",Current,Hostess,"Atlanta, GA",No,Neutral,Neutral,Full-time,Less than a year,If there is great communication it works really well. Airport location has high volume so you meet lots of people and business is never really slow so that means you earn an ok paycheck every two weeks. Travelers are also more likely to tip more. Majority of the staff is fun to work with so that makes it a great/fun place to work at.,If you don't work together this will create a mess. High job turnover in the host/hostess department due to long hours with guests who can sometimes be irritated or annoyed because of airport travel and or delayed flights. Management doesn't do a very great job in scheduling and leaves little time to take care of personal matters. If airplanes/travelers are delayed then you have to stay as well,"Lead by example, work on creating an effective host team"
"""Inconsistent and unprofessional management""",2.0,2.0,3.0,2.0,2.0,1.0," Nov 9, 2014",Current,Server,,Yes,Neutral,Neutral,Part-time,More than 3 years,"Good Tips, Good atmosphere, Good location","Inconsistent scheduling: Schedules are different week to week or sometimes even day to day, Scheduling managers don't schedule your hours based on your needs. I requested one day off and was scheduled a 10 hour shift.<br>Management is inconsistent: Always a different manager on and hard to track down when you need them. If you need them to fix a problem you have to do 5 loops around the store just to find them and then wait 10 minutes or longer to even get their help. Management also spends a lot of their time making personal phone calls or goofing off when they should be paying attention to half of their staff that comes in high or drunk.<br>Training: The training is the ABSOULTE WORST. The scheduled trainer never is aware that they are suppose to be training you and when they finally are you've been behind a computer for 3 hours. No one fully teaches you how to handle all the different coupons, the Micros system and where all the buttons or areas are, or explains the promos.<br>As a new employee- other employees are not very accepting - they are actually quite rude and don't give you time to learn without judgment.<br>Other: Carrying out plates without trays and tray stands- Why not get everything out to the dining room in one shot? NO- instead you have to make 3 or 4 trips .. because it's considered ""casual dining""<br>Pot holders: There are extremely hot plates that come up in the window that you have to waste a ton of napkins to hold so your not burning your hands.<br>Kitchen: Unprofessional cooks .. always overcook the steak and burgers.., if you ask for something they snap back at you with attitude.<br>Attitude: Employees can be beyond rude to each other and just down right negative","""Work smarter not harder"""
"""Overall, a fun place to work as a student.""",3.0,4.0,4.0,3.0,2.0,4.0," Nov 5, 2014",Past,Bartender,"North Wales, PA",Yes,Yes,Yes,Part-time,More than 3 years,"The company is good for those that need a flexible schedule, they promote a teamwork atmosphere, and they offer a variety of incentive programs and philanthropic programs for those employees in need. Friday's brand standards ensure a consistent experience from location to location.","Because the company is so focused on brand standards and consistency across the board, sometimes they lose sight of the inherent differences between various locations; what works for one store sometimes doesn't work for others, and the company fails to be flexible in its' processes and procedures between stores. Also, promotion within management can be laborious, sometimes needlessly so. The benefits packages are expensive and sub-par for non-management personnel.",
"""Serving at Fridays""",3.0,4.0,3.0,3.0,3.0,3.0," Nov 3, 2014",Current,Server,"Minneapolis, MN",Yes,Yes,Yes,Part-time,Less than a year,It was a great way to work through college and make decent money with a flexible schedule. I made 20-30 dollars an hour after tips in peak times.,Non peak times could net you less than the 20 stated above. You are at the peak of your income if you stay a server.,
"""Good hours, fast paced, always busy, great for a weekend job!""",5.0,5.0,4.0,3.0,3.0,4.0," Oct 22, 2014",Current,Dishwasher,"Ontario, CA",Yes,Yes,Neutral,Part-time,Less than a year,"Good hours, somewhat flexible hours, great for college studens looking for a part time job. Free lunch if you're hungry, it's not a good idea to abuse this privilege. Coworkers are like a family, we all work together regardless of different positions.",Most likely have to give up weekends &amp; nights. If your in the kitchen prepared to have minor burns or cuts.,Improve communication between management &amp; coworkers.
"""Server""",3.0,3.0,3.0,4.0,3.0,3.0," Oct 28, 2014",Current,Anonymous Employee,,Yes,Neutral,Neutral,Full-time,More than a year,Great company and team members,"You have to do everything, as in cleaning your tables and chashing people out, taking orders and brining food",
"""amazing!""",5.0,5.0,5.0,5.0,5.0,5.0," Oct 13, 2014",Past,Waitress,"Tarrytown, NY",Yes,Yes,Yes,Part-time,Less than a year,best team members ever is the best,the commute was horrible because i live in yonkers so it was an hour,keep doing a good job
"""If you like cooperate restaurants you'll love it here.""",2.0,4.0,3.0,3.0,3.0,1.0," Oct 28, 2014",Past,Server,"Oswego, IL",No,No,Yes,Full-time,More than a year,The people who work here are awesome! I loved everyone I worked with and they were the reason I stayed as long as I did.,The management here is horrible. Super strict and don't listen to employees ideas. Customers are rude and cheap. Always looking to get there meals free and complain about everything.,
"""Management can ruin the experience""",3.0,1.0,3.0,2.0,3.0,2.0," Oct 24, 2014",Current,Server,"Charlotte, NC",No,No,Neutral,Full-time,More than 3 years,You make long lasting friends and could make good money each night depending on the guests,Management is all over the place and the turnover rate is insane.,Get some skilled managers that actually know what they are doing and don't make you look stupid infront of customers!
"""It's an ok place to work.""",4.0,2.0,2.0,3.0,3.0,1.0," Oct 9, 2014",Current,Shift Supervisor,"Yonkers, NY",Yes,No,Neutral,Full-time,More than 3 years,"I only worked there for a year, and got promoted to supervisor ( key hourly). Cool people, laid back environment, and most days good money.","I been waiting to be promoted to manager for over a year now. I'm constantly asked to go above and beyond what salary managers do. They keep feeding me empty promises, about being promoted, but keep hiring new managers, very frustrating.","Care more, and sit in the office less"
"""TGIF Host and Server""",3.0,5.0,2.0,4.0,3.0,1.0," Oct 19, 2014",Past,Host/Server,"Columbia, MO",No,Neutral,Neutral,Full-time,Less than a year,Flexible schedule. Was promoted to server within a few months.,Management turnover is very high. Schedules are often not available until the day before the next work week begins. (i.e. find out Sunday pm/Monday am the shifts for that Tuesday) and only come out a week at a time. Customer base is often membership/coupon oriented for TGIF with frequent low-tipping/difficult customers.,Promote management/GM from within the same store.
"""If you like corporate than this is the place for you""",2.0,3.0,1.0,1.0,3.0,3.0," Oct 19, 2014",Past,Bartender,"New York, NY",No,Neutral,Neutral,Full-time,Less than a year,its usually busy and the money is decent,Absolutly no room for expansion or experimentation,
"""Worst place ive ever worked!""",1.0,1.0,1.0,1.0,,," Nov 8, 2014",Past,Host/Waiter,"Brooklyn, NY",Neutral,No,Neutral,Full-time,More than 3 years,"You can make fast cash, if you work your butt off","Management was awful, i wasnt allowed lunch breaks even if i was doing a double from 11pm-2am. Thats not even the worst part i was paid 5$ and hour bi-weekly.","Treat your employees with respect, allow breaks and pay more money"
"""Constantly Changing & Fun Atmosphere""",3.0,3.0,4.0,1.0,3.0,3.0," Oct 17, 2014",Past,Bartender,"Fort Collins, CO",Yes,Neutral,Neutral,Part-time,Less than a year,Fridays was fun! Always a new menu and creative cocktails!,"No upward mobility, long hours",
"""Awesome coworkers, terrible customers!!! For someone relying on tips, you can make more money elsewhere if you choose th""",3.0,4.0,3.0,3.0,2.0,4.0," Oct 7, 2014",Past,Server,"Cincinnati, OH",No,Neutral,Neutral,Part-time,Less than a year,They are willing to train you and have excellent training programs. They are very accommodating to your schedule as well.,Be careful which one you pick based on the area around it. You could either have the time of your life or a nightmare. Ours was close to several retirement homes... I learned to fear the bus drop off.,Be a little more upfront with employees about what they are really getting into.
"""Restaurant Manager""",3.0,1.0,4.0,4.0,5.0,1.0," Oct 3, 2014",Current,Kitchen Manager,,Neutral,No,Yes,Full-time,,It can feel like you are working with a family within your team. Vacation and insurance is decent.,"Interview and hiring process took about two months even though location was already in need of a manager. Paid for working 55 hrs per week although usually average 65+. Early mornings, late nights, and many holidays.",Communication starting from the top and working down could use improvement.
"""not bad""",3.0,,,,,," Sep 30, 2014",Current,Server,"Huntington, NY",No,Neutral,Neutral,Full-time,More than a year,"very friendly group of people to work with, offered many chances to stay late and makes some extra cash, all you have to do is ask.","policy keep changing and not always for the better. money is not a sure thing cause of their cheap deals customers are offered, they buy a cheap item then leave a 5 dollar tip, then sit at the table for a few hours. Management just follows orders but they are always on edge cause corporate could come in any minute.",
"""Okay could be better""",3.0,2.0,2.0,4.0,2.0,2.0," Sep 27, 2014",Current,Server TGI Friday's,"Richmond, VA",No,No,Neutral,Part-time,Less than a year,"The tips, fun energetic place to be.","Management just does not know how to be managers. DRAMA DRAMA DRAMA!!!!!!! I would never work at a place full of females. To much estrogen going through the store. This place needs new managers new servers. I've been here for 3 months and only liked two weeks of it. The pay is horrible, I have no clue how a two parent house can survive off of $2.13/hr I just started serving so I go home with maybe $20 a night. The food is entirely to greasy I can literally take my burger and squeeze at least two oz of grease out of it. THE ENDLESS APPETIZERS NEEDS TO END!!!!!!!",Get better management and maybe people would actually start liking their job.
"""Terrible exp""",2.0,2.0,2.0,2.0,3.0,2.0," Sep 25, 2014",Current,Server,"Farmington Hills, MI",No,Neutral,Neutral,Part-time,Less than a year,People I worked with,No flexibility for hours. Expected to work doubles.,Better management.
"""Sometimes hostile environment, FOH ran by servers, not management""",2.0,3.0,2.0,2.0,2.0,3.0," Sep 23, 2014",Current,Server,"Newington, CT",No,Neutral,Neutral,Part-time,Less than a year,"The management is down to earth and easy to talk to, they also handle customer concerns very well, and will never leave you hanging with an irate customer.","The management doesn't run the front of the house, the servers and bartenders do, and with that separation comes a sometimes hostile work environment. The veteran servers run the show and get off from barking out side work commands throughout the shift, which is actually the most passive aggressive and ineffective approach to getting running side work done. Newer servers that get cut first, get the most side work, the select closing servers give themselves minimal to no side work, and instead of putting in an effort to help out with the work that needs to be done throughout a shift, they shout out their commands. Instead of the management implementing a more effective running side work model, this approach is the accepted way to run things.<br><br>During the interviews, the management suggests they cut based on performance, not seniority. With the absence of the management in the front of the house to observe newer servers performing well, the same servers always stay the latest, in the best sections of the restaurant, which leaves little money to be made for the newer crew. Upper management in the company are always riding restaurant management to get hours down, so most of the time, even on a busy Saturday, a shift doesn't last longer than three hours on the floor.<br><br>During the interview and training process, the management and training servers imply that you will be applauded for your hard work, staying on top of running side work, rolling silverware throughout your shift, and will be rewarded for doing so. There is no acknowledgement for working hard, and clearly no benefits either, the same servers will continue to run the show and stay in the money making sections of the restaurant.<br><br>I will note that so much work is left to the servers and it's tough for the restaurant management to involve themselves with the front of the house more because the company doesn't want to spend the money on an expediter, and bussers and runners. Besides the weekends, servers and management fill the shoes of an expediter, and servers also run and bus their tables, and always run other table's plates as well. If the management could focus on being management, and not expediters, things might run more fairly for the front of the house staff. If the servers had a food runner, they could manage more of the running side work.","To restaurant management - consider involving yourself more in the FOH. Observe servers performance, and implement a more effective side work model, that is fair to everyone working.<br><br>To company management - consider hiring the positions necessary to run a smooth and successful restaurant."
"""Your GM/managers will make or break your experience""",2.0,3.0,2.0,3.0,4.0,2.0," Sep 17, 2014",Past,Server/Bartender,"Westchase, FL",No,No,Neutral,Full-time,More than 3 years,"Fun environment to work in. Excellent benefits, health insurance, 401k, tuition reimbursement. Flexibility in schedule if you are a student. Great place to learn how to bartend.","The leadership will make or break your experience. I worked at two stores. The first store I had a great GM. The second store was hell on earth. Both the GM and bar manager where extremely unprofessional, vengeful poor excuses for managers. There was one manager at the location that was great and a decent human being but was not enough to outweigh the other managers.",
"""Server""",3.0,3.0,3.0,3.0,2.0,4.0," Sep 15, 2014",Current,Server,"Orlando, FL",Yes,Yes,Yes,Part-time,More than 3 years,It has a great training program for first time servers. They get you prepared and make sure you have the knowledge before you hit the floor.,The management hardly backs up the employees even though they tell their employees to do a certain thing. Better benefits and better compensation.,
"""LOTS of cash""",1.0,1.0,5.0,5.0,5.0,3.0," Oct 3, 2014",Current,Server,"Towson, MD",Yes,Neutral,Neutral,Full-time,More than 3 years,"MONEY, Money , Money, money ,really busy so money",Guest are RIDICULOUS so just turn and burn,
"""My experience at TGI Friday's was fulfilling on numerous levels including professionally and personally.""",5.0,5.0,5.0,4.0,4.0,4.0," Aug 25, 2014",Past,Server,"Erie, PA",Yes,Neutral,Neutral,Part-time,More than 3 years,TGI Friday's is a fun work environment that encourages its employees to exhibit their unique personality.,Other team members do not work up to established standards.,Regularly observe and evaluate employee's performance based on set standards. Provide regular feedback.
