Title,Rating,Work Life Balance,Culture Values,Career Opportunities,Comp Benefits,Senior Management,Review Date,Current or Past Employee,Employee Title,Location,Recommends,Outlook,Approves of CEO,Full-Time or Part-Time,Time Employeed,Pros,Cons,Advice to Management
"""Fun and Easy Job for Students""",4.0,5.0,5.0,4.0,4.0,4.0," Jun 21, 2015",Past,Server,"Boulder, CO",Yes,Yes,Yes,Part-time,More than a year,"ANYONE can be a server. It is the perfect way to make quick money without having to work ridiculous hours-especially while in school. CPK had a very fun work environment that was laid back for the most part. Once better management took over, everything improved drastically. There is no longer an extensive sequence of service that needs to be followed (there was in previous years, but it was thrown out). If you are an outgoing and fun person, this job is a breeze.","Things can be a bit stressful when the restaurant is busy, but every job can be stressful at times. It's easy to leave work at work.",Keep it up! My managers were great leaders and friends.
"""Server/Bartender""",4.0,5.0,3.0,2.0,3.0,2.0," Jun 18, 2015",Past,Bartender/Server,"Tucson, AZ",No,Neutral,Neutral,Full-time,More than 10 years,Great place to get experience if you've never served or worked in food before.,Sometimes management is unorganized and very hesitant to give raises to deserving staff.,
"""Server""",5.0,2.0,5.0,5.0,1.0,5.0," Jun 10, 2015",Current,Server/Bartender,"Tarzana, CA",Yes,Yes,Yes,Part-time,More than 8 years,"Friendly place, you get to know a lot of interesting people who are willing to help you anyway they can","job is not always secure, it can be physically demanding, very fast pace, you have to get along with a lot of people with different (and sometimes crazy) personalities",
"""A lot has gone downhill""",3.0,3.0,3.0,3.0,2.0,1.0," Jun 18, 2015",Current,Server/Waiter,"Newport Beach, CA",No,Neutral,Neutral,Part-time,More than a year,Flexible hours/schedule<br>Chill people<br>Busy but manageable<br>Good experience if you are just starting out in the food industry<br>People are mostly helpful,"Managment<br>Management is horrible, no organization or consistency. Every manager tells you something different. Gm is never there and usually has nothing but negative things to say even though he's not around to see you perform. Lazy managers. They are what make the job horrible and unenjoyable. If management can get their stuff together it'd be a better place to work.",Value your employees and treat them well.<br>Communicate with other managers and us and provide consistency and be understanding of what we are dealing with instead of just trying to just get rid of the issue by agreeing with the customer.
"""hostess""",3.0,4.0,4.0,3.0,2.0,3.0," Jun 15, 2015",Current,Anonymous Employee,,No,No,Neutral,Part-time,,flexible hours. get to work with various personalities and meet unique people.,very fast paced environment. management is somewhat unorganized.,
"""Cpk server""",3.0,5.0,2.0,3.0,3.0,1.0," Jun 13, 2015",Past,Server,"Long Beach, CA",Yes,Neutral,Neutral,,More than 8 years,Easy and flexible. Great for working part time. Some people were able to support their families.,Management didn't care about their employees. They would side with customers on ridiculous reasons.,Please take care of your employees
"""it's o k""",3.0,4.0,,,,," Jun 13, 2015",Current,Anonymous Employee,,Yes,No,Neutral,Part-time,,My coworkers are all really friendly and the managers are really flexible with your schedule<br>It's a pretty easy job,I don't get paid much hourly but I get tips so it kind of evens it out,
"""Ups and Downs""",3.0,3.0,4.0,2.0,1.0,1.0," Jun 11, 2015",Current,Server,"Lyndhurst, OH",Yes,Yes,Yes,Full-time,More than 3 years,"Easy going, relaxed atmosphere. Good money when busy and depending on the location. My particular location has a great work atmosphere amongst the servers. One of the reasons I stayed for so long.","Change in management is changing the quality of service and overall happiness of the staff. While I understand that as a new manager/gm it is an adjustment, some if the changes are nit-picky and unnecessary. Some things instituted by the new management has made servers worried for their job. Another issue is the over staffing of weekends. A three table section is not enough to sustain a person who serves soley. Hence on lookout of another job.","CPK never has a daily special. While we try to be above T.G.I. Friday tier, drink specials would draw in a daily crowd and drive up sales."
"""The Best among corporate chains IMO""",5.0,3.0,5.0,4.0,5.0,5.0," May 23, 2015",Current,General Manager,"Raleigh, NC",Yes,Yes,Yes,,More than a year,"Great company. Among corporate chains, it doesn't get any better. Wonderful support staff including not only the regional directors, but also the COO and CEO who are very involved with daily operations.","Shocker...no weekends free. Also, plan to work most national holidays.",
"""restaurant manager""",3.0,2.0,4.0,4.0,4.0,4.0," Jun 11, 2015",Past,Restaurant Manager,"Honolulu, HI",Yes,Neutral,Neutral,Full-time,More than a year,many great benefits and coworkers,manager scheduling creates poor quality of life,create permanent or rotating schedules to improve quality of life
"""Great company to grow with""",4.0,2.0,5.0,4.0,4.0,4.0," May 12, 2015",Current,Restaurant Manager,,Yes,Yes,Yes,Full-time,More than 8 years,"A company that genuinely cares about its people, product, and brand awareness. Lots of opportunities to grow within the company and because it is currently undergoing massive expansion, there are lots of chances to get into the new restaurants on the ground level. Great benefit packages.","As a restaurant manager (much like at most other restaurants), there are long hours and no set 9-5 schedule. Weekends are a must and time off is often difficult to accommodate.","Keep the focus on the people. This company has great, loyal people who have worked hard for this company for many years. They are very deserving of the kind treatment that has always been a focus in the ROCK philosophy."
"""server""",4.0,4.0,4.0,4.0,3.0,3.0," May 13, 2015",Past,Anonymous Employee,,Yes,Neutral,Neutral,Part-time,,"Flexible Hours, Friendly Managers, Easy Going Environment, Casual Uniform, Gain customer service knowledge","Not enough hours, Co-Workers often times are out for thier own benefit, Weekdays are dead, Training is shoddy, Lazy co-workers, Serving parties of kids (no tips)","Show new servers how to be perform thier job, Be on the floor more often, Make a decent break room"
"""Fun job for extra cash""",3.0,3.0,3.0,1.0,1.0,1.0," May 22, 2015",Past,Server,"New York, NY",Yes,No,Neutral,Full-time,More than a year,"Great coworkers, pretty good hours for the restaurant industry, team mindset",When new CEO took over things went downhill. They were trying to cut costs and it negatively impacted workers.,
"""Decent enough for a corporate chain""",3.0,3.0,3.0,3.0,2.0,2.0," May 20, 2015",Past,Anonymous Employee,,Neutral,Neutral,Neutral,Part-time,,"There's a steady clientele, and most people are pretty familiar with the brand so there's a level of confidence in the products that's helpful. Most FOH employees work part time so if you need a specific day off there's usually someone who's willing to take your shift and help you out. If you work more than a certain number of hours per year, you get a bonus on your hiring anniversary. If you want to advance, the company makes that pretty easy. They like to promote from within when possible.","It's a corporate chain, so they have rules and regulations out the ying-yang. There's not a lot of flexibility when it comes to most things, and that isn't going to change no matter how much the employees might want it to. And since they're in the business of making money, a lot of those rules and regulations are to the detriment of their employees. Don't ever forget that you're replaceable. Part of the problem here is that the rules and regulations come from the corporate office, and 90% of the rule makers haven't worked a shift in years.",
"""Fun""",3.0,5.0,3.0,2.0,2.0,2.0," May 18, 2015",Past,Anonymous Employee,,Yes,Neutral,Yes,Full-time,More than 10 years,Fun and fast paced. quick money,you are a server and depending on location the guest are cheap,don't talk to employees like childeren
"""Well run company with lots of opportunity for advancement.""",4.0,1.0,3.0,4.0,4.0,3.0," Apr 9, 2015",Current,General Manager,,Yes,Neutral,Neutral,,More than a year,"Great good, great benefits, lots of opportunity for career growth",Horrible work life balance if you're in management. Working 60hrs a week is a common and expected thing.,"Find a way to have more work life balance or managers will keep leaving. Allow us to have more staffing because if we want to be the best in the industry, it takes more people to do it."
"""Downhill trend""",1.0,3.0,1.0,1.0,1.0,1.0," May 19, 2015",Current,Server,"Owings Mills, MD",No,No,Neutral,Part-time,More than 3 years,None anymore. The food is alright?,"Regional managers have put into place stringent standards a server has no control over (table turn time, e-mail sign up quotas) that if we can't meet then we lose shifts. Store level managers are useless. 4 table sections even on a slow monday lunch. Used to be such an amazing company to work for and the HR departments wants nothing to do with us as employees.",Listen to your servers and stop applying across-the-board policies to every location. A business degree doesn't teach you street smarts.
"""Started out excited,ended unsatisfied""",2.0,1.0,2.0,3.0,3.0,1.0," Apr 20, 2015",Current,Anonymous Employee,,No,No,Neutral,Part-time,More than a year,"Great co workers,they made the job Barrable. Free food during training time. Big food discounts.","Management suck,VERY understaffed. Double shifts, no breaks. They don't care about servers.",Stop talking to your servers like crap.
"""Money is good, but management is the worst part about this job.""",3.0,5.0,4.0,1.0,1.0,1.0," Apr 6, 2015",Current,Server,,Yes,No,Neutral,Part-time,More than a year,Easy money<br>Little side-work<br>Fun co-workers<br>The hours are very flexible.,"Management, management, management. If they can fix this, I would love working here.",Fix the restaurant management.
"""Great place to work""",4.0,5.0,5.0,5.0,5.0,5.0," Mar 19, 2015",Past,Server,,Yes,Yes,Yes,Part-time,More than 3 years,"Managers are usually well-trained and are very nice. They can be very flexible with your hours and are very considerate when it comes to last-minute changes, as long as it's for a good reason.",We always run out of bread and it compromises service,Make more bread
"""Going downhill""",2.0,3.0,2.0,4.0,1.0,1.0," Mar 26, 2015",Past,Server,,No,No,Neutral,Part-time,More than 3 years,"Plenty of opportunity to cross-train (server/bartender/host/take out). Lots of opportunity for promotion to manager from hourly employee, if you so desire.","Too much change at the leadership level leading to inconsistencies at the restaurant level. Benefits sliding downhill fast. Long-term employees had their pay and benefits cut, food that used to be deeply discounted for hourly employees is now 50% off, which is still quite expensive.","Treat your hourly employees with dignity, as was done in the Rick-and-Larry-era, and the guests will return. People dine out for the experience as much as the food, and unhappy staff leads to unhappy guests."
"""Great place to work""",5.0,5.0,4.0,2.0,3.0,3.0," Mar 9, 2015",Current,Server,,Yes,No,Neutral,Full-time,More than 5 years,The people I work with are great. Management is good as well.,Clientele that comes in often assume to not tip well because it is corporate. Company as a whole continuously changes uniforms requiring you to buy new ones.,Remain consistent in what needs to be done
"""Great job""",4.0,,,,,," Mar 10, 2015",Past,Anonymous Employee,,No,Neutral,Neutral,,Less than a year,Good money. Flexible schedule. Awesome friends,Food gets old. Too corporate. Management sucks,
"""Before the Golden Gate capital buy-out the company felt more about people, now it feels all about money.""",3.0,4.0,4.0,1.0,3.0,1.0," Mar 21, 2015",Past,Dining Room Shift Lead,"Bellevue, WA",No,Yes,Neutral,Full-time,More than a year,Food is great and fresh. They have high standards for that. They have a good reputation.,Management lacks passion for the industry in WA. Senior Management is not interested in developing those committed to the company and continued to hire externally. Had a sense of discrimination within the company. Good work went unnoticed unless you pointed it out.,Promote those who love the brand and committed to the company. You cant teach that! Passion and attitude is everything in this industry!
"""25 years in Hospitality Industry, this is the worst company I've ever worked for.""",1.0,1.0,1.0,1.0,1.0,1.0," Mar 30, 2015",Current,Manager,"Virginia Beach, VA",No,No,Neutral,Part-time,More than a year,flexible hours part or full time,"Management's only concern is number crunching. Managers' style is consistently pessimistic. There was never a positive word of encouragement. The more an employee gave, the more was expected. Never a ""thank you"", never a ""good job!""",
"""Good community of employees""",3.0,5.0,3.0,3.0,4.0,2.0," Mar 10, 2015",Current,Server,"Boulder, CO",Yes,Neutral,Neutral,Full-time,More than 3 years,The employees are the awesome and the managers really work with the employees to make sure they're happy. Most of the employees are students so the managers really work with us to make our schedules fit.,"The general manager wants us all to be able to express ourselves and yet has us all wear the same color shirts, hide our piercings and not let us dye our hair.",
"""Use to be one of the most dynamic places to dine and wrk for but my, my, my how have times changed tor the worst. So sad""",2.0,1.0,1.0,2.0,1.0,2.0," Mar 1, 2015",Current,Server Plus More,"Washington, DC",No,No,Neutral,Part-time,More than 5 years,"Flexible hrs, great co-workers and decent local management. I started as a server while in grad school: money was great and the we had organic joy not corporate mandated -- think high five -- friendliness.","Since Golden Gate.<br>vacation hour program for non-salary ppl replaced<br>health insurance sucks p.s. stop blaming Obama for this change<br>employee benefits slashed -- we pay a great deal more for employee meals<br>employees treated not as valued teammates or partners, now they are throw away parts<br>T/o people are expected to work harder with less pay<br>New Regional directors suck -- very rude, self-important and ineffective.<br>work environment very stressful","Where do I start? The new owners -- Golden Gate (think Romney and Bains corp.) have for the most part greatly damaged a formerly great brand in the name of making profits for the top brass. Cheaper ingredients, smaller portions and different recipes have decreased guest food satisfaction and return business. Corp. knows this but still blame FOH staff for failure to meet sales projection.<br><br>Second, mid-management purge -- gms, rd's and regional veeps -- have led to new mid-managers who are clueless in understanding the CPK brand or culture. However, since they have titles the behave as arrogant know-it-alls. They are strongly lacking interpersonal skills, hence, their communication is extremely condescending.<br><br>On the corp. level the are floundering big time. They try so many Johnny-come-lately and ineffective promotions that guest dread. A la Bains corp, they know how to ruthlessly reap profit but they are clueless in how to operate a restaurant. And on the corp level as well, they have a tin ear. They created a new narrative and despite facts-on-the-ground saying otherwise, they are rigidly sticking to what ain't working.<br><br>Bottom line: You may have needed new innovations to keep the old CPK afloat but you medicine is making CPK sicker. Please sell to competent management team. And stop creating G J Hart cult of personalities mini me's"
"""Used to be a great company to work for...""",2.0,4.0,1.0,2.0,1.0,2.0," Mar 2, 2015",Past,Server Trainer,"Orange, CA",No,No,Neutral,Part-time,Less than a year,Like any restaurant it depends on where you work and the staff it employs. My experience was ever changing management of four GMs in the last five years.,Product is too niche and outdated.,Doing a better job in menu development and focusing on less pizzas and the cuisine around it.
"""At first I really enjoyed working with this company but some of the employees are extremely difficult to work with.""",3.0,,,,,," Feb 6, 2015",Current,Anonymous Employee,,No,Yes,Yes,Part-time,More than a year,"Money, flexible schedule, some great people","If you have a problem with a coworker, the management doesn't do anything....so better go to corporate.","Just because some one has worked for the company for a longer period of time, doesn't mean they should be able to talk down to others and bully."
"""Server""",2.0,3.0,1.0,3.0,3.0,1.0," Jan 31, 2015",Past,Server,"Arlington Heights, IL",Yes,Yes,Neutral,Full-time,Less than a year,The tips are sometimes pretty good,A ton of the employees and management are very umprofessional at times.,
"""Great Company!""",5.0,5.0,5.0,4.0,3.0,5.0," Jan 14, 2015",Current,Server,"West Palm Beach, FL",Yes,Yes,Yes,Part-time,More than a year,"Great work life balance, easy money, mall hours instead of late restaurant hours, company values are great!",Dealing with customers can be challenging but as long as you have a great team you can make it through just fine!,Do contests to drive server sales!
"""I love working at my local CPK!""",5.0,5.0,4.0,4.0,4.0,4.0," Jan 2, 2015",Current,Bartender,"San Luis Obispo, CA",No,Neutral,Neutral,Part-time,More than 5 years,"Interview process was easy, they gave thorough training, within 3 months I was promoted from server to bartender (with no previous experience) and I love the team we have!",Sometimes the mood of a few people trump the positive work environment and there are a few lazy people that I wish management would get involved and make them work or send them home.,
"""Slow to promote within""",2.0,,,,,," Jan 11, 2015",Past,Take Out,"Rossmoor, CA",Yes,Neutral,Neutral,Part-time,Less than a year,The staff was great to work with. Everyone was in college or around the same age,Managers promise promotion but do not follow through,Keep to your promises of promoting within
"""Great experiences with CPK""",4.0,5.0,5.0,3.0,3.0,4.0," Dec 11, 2014",Current,Anonymous Employee,,Yes,Yes,Neutral,Part-time,More than a year,Great training process. Managers make sure you know what you need to know before starting. Haven't had one bad managerial experience in a year of working. Employees are great as well.,The brand is trying to recover from a string of bad years so the expectations can seem a little high at times. Upper management pops in and out to check up on things and really puts pressure on the staff.,
"""Decent job""",4.0,3.0,3.0,3.0,3.0,3.0," Dec 11, 2014",Current,Anonymous Employee,,Yes,Yes,Yes,Full-time,More than a year,Tips are good on busy nights,Hard to pick up shifts w/o seniority,
"""Good situation for host""",3.0,3.0,3.0,3.0,3.0,3.0," Dec 19, 2014",Current,Anonymous Employee,,No,No,Yes,Part-time,More than 3 years,free meals each shift (not sure if they do this anymore),"turnover, management doesn't care about the people",
"""Great Work Environment""",5.0,5.0,5.0,4.0,2.0,4.0," Dec 2, 2014",Past,Server,"Bellevue, WA",Yes,Neutral,Neutral,Part-time,More than 5 years,"A great serving Job with out ever having to sing happy birthday to anyone. Management is pretty trusting, as a server only you know the real need of your patrons so management lets you make most of the important decisions when it comes to comping, birthdays, coupons, gratuities, etc.... all they do is provide the swipe minimum questions asked. best of all they try to maintain a laid back California Atmosphere. Did I mention you Don't sing happy birthdays here!!<br>sales contest are great and fun. and every once in a while you get cash prizes just for memorizing the company mission statement. so being bilingual is a plus. if you work hard you will be noticed, i went from Dishwasher to server in a few months, training is top notch.","Employees, try your best to not get involved romantically with other employees whether from BOH or FOH. The last thing you want to lose you job over is a scandal. also Do not ever come to work high. or jokingly reassure a customer that you did not spit in his food. Cause you will get fired!! Basically use you common sense.","Managers Please stay out of the kitchen on Packed out nights. If it takes you 5 minutes to make a salad on a slow shift, nobody wants you making their salad, pasta, or pizza on a busy night, more likely that your services are needed out on the floor"
"""Rude management""",1.0,3.0,3.0,3.0,3.0,1.0," Dec 25, 2014",Past,Anonymous Employee,,No,No,Yes,Full-time,More than a year,Flexible schedule<br>Tip outs<br>Friendly co-workers<br>Short and/or long shifts depending on your needs and availability<br>Opportunities for re-location,Rude and condescending management<br>They throw you out in to the stampede of guests by yourself on day one,
"""Great company to work for in this industry!""",4.0,5.0,5.0,5.0,2.0,4.0," Oct 8, 2014",Current,Bartender,"Fort Myers, FL",Yes,Yes,Yes,Full-time,More than a year,"It is as laid back as a restaurant can be. The company wants you to be your unique self. I got a bonus for being there a year. Scheduling is flexible and easily accessed via the internet. Also, at my location the latest we stay open in 9:30!","The only complaint I have isn't something the company can control. It is an entry level job where a lot of first time employees start their working experience, therefore they just don't care about their job performance.",Maybe give more evaluations of foh staff with a small bonus or raise as an incentive to do well. I'm talking as little as free movie tickets. A little goes a long way.
"""Working at CPK has taught me how to deal with every type of customer there is. It keeps me on my toes.""",4.0,4.0,4.0,3.0,3.0,3.0," Oct 6, 2014",Current,Server,"San Mateo, CA",Yes,Neutral,Neutral,Part-time,Less than a year,"Intense training, prepares you to serve at any restaurant",Can be very stressful. Need to increase wait times for customers to avoid triple seating a server's section.,relax a little
"""New ownership and management are a joke...""",1.0,1.0,1.0,3.0,3.0,1.0," Nov 5, 2014",Past,Anonymous Employee,,No,No,Neutral,Full-time,,Was an outstanding company prior to its sale to Golden Gate.<br>They had an outstanding culture and sense of teamwork.,"GJ Hart has proven to be a ""one trick pony"" who has taken a sucessful concept and culture and tried to turn it into another Texas Roadhouse. What an overrated, egotistical clown. After cleaning house he has brought in more and more people from Texas Roadhouse as if that will save his bacon.<br>Hopefully, Golden Gate will see the light and dump the mess he has created.",Punt...
"""Wonderful Company, Great Culture""",5.0,4.0,5.0,5.0,3.0,3.0," Sep 29, 2014",Current,Anonymous Employee,,Yes,Yes,Yes,Full-time,More than a year,The environment is great and actual chain food that's good. Promotions are frequent. Great first place to work. Discount food.,"inexperienced management, constantly changing menu, long training program",keep it consistent. try hiring a team instead of several good individuals
"""No support for management""",1.0,1.0,1.0,2.0,3.0,1.0," Nov 2, 2014",Past,Restaurant Manager,"Los Angeles, CA",No,No,Neutral,Part-time,More than a year,Competitive salary and benefit package,Company is owned by a private equity firm- not a restaurant group<br>Constant management turn over<br>Much of the original CPK is gone- new company has slowly laid off long term employees at the corporate level<br>Long hours<br>Sales based bonus system,"The term jack of all trades, master of none applies here. When you roll out several different initiatives all at the same time- it is counter-productive. Also- you have many long term back of house employees who are very over-paid and send labor percentages soaring. To compensate- you cut labor dollars from the front of house- then you wonder why your guests do not come back. You need to start listening to your managers and supporting them- constantly training new ones that don't last must be getting very expensive for you."
"""what you see is what you get""",3.0,4.0,3.0,3.0,3.0,4.0," Oct 10, 2014",Current,Food Server,,Neutral,Neutral,Neutral,Part-time,More than 3 years,Staff front and back house are mostly fun to work with. upper management works hard and are knowledgeable. computer system is simple to learn. food is pretty good to good. drinks good. I'm a server and management works really hard to work with my availability,"front of the house is constantly reminded to push loyalty cards, promotions and use a ""kinda"" script when approaching guests. we're also pushed to ask guests to fill out surveys online to raise our satisfaction ratings in the eyes of corporate.",
"""Server/ Trainer""",4.0,4.0,4.0,3.0,3.0,3.0," Sep 24, 2014",Past,Server Trainer,"San Diego, CA",Yes,Yes,Yes,Full-time,More than 3 years,"Great people and a fantastic culture. Flexible on schedule, sections and time off.",eat too much of their food and gain weight.,
"""Changing company, mostly for the better.""",4.0,,,,,," Sep 21, 2014",Current,Anonymous Employee,,Yes,Yes,Yes,Part-time,Less than a year,In the past company spent outrageous amounts of money. They are working on bringing thier spending back in line with the rest of the industry. Long time employees hate it. But no one pays hourlie what these long term employees are making. Overall these are changes that need to be made. Company has tons of potential.,"They are making some mistakes along the way. But, they are quick to admit it and adjust. Still haven't figured out exactly what they want to be. Many long term managers have left; many, many new managers in the system.",
"""it's ok""",3.0,3.0,2.0,2.0,3.0,2.0," Sep 26, 2014",Past,Anonymous Employee,,Neutral,No,Neutral,Part-time,,this job is ok make most money on tips,dont give you a lot of hours,
"""Horrible compensation by no fault of the company. The guest's who dined at the location I worked for barely tipped for their pre-packaged out of a bag food. (Understandably so.) Outdated system used to seat guest's (like Dark ages outdated), and extensive training on irrelevant information that was not actually relevant or helpful on the job.""",1.0,1.0,1.0,1.0,1.0,1.0," Oct 12, 2014",Past,Anonymous Employee,,No,Yes,Neutral,Part-time,Less than a year,It is a job. If you are unemployed it can offer you some sort of compensation.,"Strange corporate culture. Not a team environment like they advertise. There was a click of employees with the most seniority, like in most restaurants, however it was just sad to watch because they valued such a horrible job so highly. They definitely have their employees drinking some kind of cool-aide.",
"""Just no.""",2.0,2.0,2.0,2.0,2.0,3.0," Sep 18, 2014",Current,Anonymous Employee,"Kansas City, MO",No,No,Neutral,Part-time,More than a year,"Fun work environment, nice people, we all became like a family.","Not very much proper training, things change far too often, shady pay cuts, this job becomes your life if you need the money.","Get on the same page, train us properly, make better hiring choices."
"""Be part of a family.""",5.0,5.0,5.0,3.0,2.0,5.0," Sep 2, 2014",Past,Server,"Wellington, FL",Yes,Neutral,Yes,Part-time,More than a year,"At CPK, it was great to work alongside people that were just as friendly and awesome to be around - including your general managers and those above you. Everyone worked together to really reach the peak at where we wanted to be. The food is phenomenal, and as menus roll out, you get to taste the new items without buying them which gives you an opportunity to sell, sell, sell.","There's a relatively small staff. People don't really want to pick up your shifts, even though you are constantly picking up theirs when they need the assistance.","I think it would be great to implement even more extensive training that would go into all of the positions in the restaurant, even if you are only going to be front of the house."
"""Good people, evolving company, high demands""",4.0,3.0,3.0,4.0,4.0,3.0," Sep 2, 2014",Past,Assistant General Manager,"Stanford, CA",Yes,Yes,Yes,Full-time,More than 10 years,"Great coworkers, benefits were good","high demands, constant changes, menu updates multiple times a year",
"""wasting my life away""",3.0,4.0,2.0,3.0,1.0,3.0," Sep 4, 2014",Current,Server,"Los Angeles, CA",No,Neutral,Yes,Part-time,More than 8 years,"Flexible schedule, ability to travel, relocate, move up in the company","pay, no more benefits, no more free food, no more vacation pay, high turnover rate, both management and staff",It's quality not quantity
"""Salary""",5.0,2.0,3.0,2.0,4.0,3.0," Aug 2, 2014",Current,Restaurant Manager,"Seattle, WA",Yes,Neutral,Neutral,Full-time,More than 5 years,Good corporate structure and pay.,Not the same culture under new owners,Culture!
"""Had great opportunities but the politics were hard to get past""",3.0,4.0,3.0,4.0,4.0,3.0," Aug 12, 2014",Past,Numerous,"Los Angeles, CA",Yes,Neutral,Neutral,Full-time,More than 10 years,"While under the original owners, I took advantage of the opportunities within the company and moved up were I could. From server to bartender to in store trainer to corporate trainer to DSL (Dining Shift Leader). The best part was being a corporate trainer or ""Opening Team Trainer"". Compensation was decent, perks of good health insurance and stipends while traveling were great. I made good money and while working full time with the company, bought a car, a house and went back to school.","The politics is what really gets you. I stopped moving up in the company and working as a DSL and Opening Team Trainer while the original owners were still in place. Too much sexual harassment, gossiping, backstabbing and the lack of education in many individuals made it a tough environment to succeed in. I did work under the new owners, but only as a server and bartender part time; therefore, I can't really comment on how things have been since the takeover.","Listen to your employees, especially ones that have been there a long time and do a good job. They care about their work, the company and want to be successful so listen to their concerns, take their advice and ideas and show that you care about them."
"""Amazing""",4.0,4.0,4.0,4.0,4.0,4.0," Jul 21, 2014",Past,Server,"Fresno, CA",Yes,Neutral,Yes,Part-time,More than a year,Great management team and co-workers,Not enough hours to go around sometimes,
"""Unprofessional""",1.0,1.0,1.0,2.0,1.0,1.0," Aug 5, 2014",Past,Assistant General Manager,"Tampa, FL",No,No,Neutral,Full-time,More than 5 years,"Great pay..great culture in theory. Great operating systems. Diverse culture, opportunity for advancement","Favoritism ... Had gm sleeping with assistant manager. When I started to question , after 7 yrs employment I was asked to leave due to gm feeling uncomfortable???? Gj... I suggest you stop trying to reinvent and get back to basics",Follow policy.. Don't look the other way when someone breaks rules just to be nice. If I was more vindictive I would have had a great law suit!!
"""Great for part-time work, but seriously poor management""",2.0,1.0,2.0,3.0,2.0,3.0," Jul 8, 2014",Past,Server,"Kansas City, MO",No,No,Neutral,Part-time,More than 3 years,"Extremely laid-back, great food plus employee discounts",Laid-back attitude to a fault. Poor management/leadership. Incompetent managers.,
"""Hard Worker? Go somewhere else.""",2.0,4.0,3.0,1.0,2.0,2.0," Jul 7, 2014",Current,Server Trainer,,Yes,Neutral,Neutral,Full-time,More than 3 years,The food is good and they have gone back to encouraging individuality.,"Managers don't appreciate the GOOD staff they have. They'll push five excellent employees out the door, just to get ten mediocre employees on the clock. I've been there for three years, and I'm still treated like I just walked onto the floor yesterday. They take advantage of the good workers, and don't reprimand the ones doing wrong. And upper management keeps saying they support the employees, when they really don't care at all.","Show a little employee love, and you'll get some back. When I started at CPK, they took care of us. Now we're all disposable."
"""Great restaurant if you are comfortable with corporate set goals""",3.0,4.0,3.0,2.0,3.0,2.0," Jul 6, 2014",Past,Server,,Yes,Neutral,Yes,Part-time,More than 3 years,Flexible hours and commission based pay is what keeps you motivated,Pay is very susceptible to time of the year,
"""Great company!""",4.0,4.0,4.0,4.0,4.0,4.0," Jun 18, 2014",Past,Hostess,"Denver, CO",No,No,Neutral,Part-time,More than a year,"Great people, nice managers, room for advancement",Hard work in the hospitality industry,
"""Great all Around""",5.0,,,,,," Jun 14, 2014",Current,Anonymous Employee,,Yes,Yes,Yes,Full-time,More than 3 years,Working at CPK is like working with a family. They really like to hear employees' ideas and try to get input from all levels of employees to improve the workplace.,It can take awhile to move up to management if that's what you're there for.,
"""It has been a long 3 years.""",2.0,3.0,1.0,2.0,2.0,1.0," Jun 25, 2014",Current,Server,,Yes,Yes,Neutral,Full-time,,"You can make decent money serving. Usually, at least with my store, it is a relaxed dining atmosphere where employees can relax at their job.",Too many changes and poor wages for all others than servers. Benefits are terrible too. I have stayed with the company as long as I have due to I am comfortable and have established a spot within my store.,Stop making the front of house the scapegoat of why the restaurants are doing terrible.
"""Great Company""",5.0,5.0,5.0,5.0,5.0,5.0," Jun 9, 2014",Current,"Host, Server, Bartender, Take Out","Los Angeles, CA",Yes,Neutral,Neutral,Part-time,More than a year,Solid corporate culture with opportunity for growth.,Senior management should more closely review the effect and impact of store managers.,Keep up the good work.
"""Server""",3.0,,,,,," May 15, 2014",Past,Server,"Tucson, AZ",Yes,Neutral,Neutral,Part-time,Less than a year,Good training for servers to gain an understanding of the entire business and what they are trying to sell.,Poor/biased management that created an edgy work environment and did not trust employees.,
"""Fun, fast pace environment""",4.0,,,,,," May 5, 2014",Past,Hostess,,No,Neutral,Neutral,Full-time,More than a year,CPK is a great place to work at for college students because its a relaxed environment and the majority of the people who work there are young and fun.,Sometimes the managers didn't always accommodate schedules,
"""Easy to work for.""",5.0,5.0,5.0,5.0,5.0,5.0," Apr 28, 2014",Past,Anonymous Employee,,No,No,Neutral,Full-time,More than 10 years,"easy hours, easy people, good pay.",customers can be a little rude.,
"""Leave no stone unturned.""",2.0,1.0,3.0,2.0,2.0,3.0," May 8, 2014",Current,General Manager,"Playa Vista, CA",Yes,No,Yes,Full-time,More than 10 years,Never a slow day. You will always keep busy and the time does fly by.,They have come a long way from where they were. Successful company for many years and now they have changed EVERYTHING to try and get this back.,"Keep things fresh and simple. Don't open up to too many options, tools, charts, etc."
"""Great atmosphere until new management arrived.""",2.0,4.0,1.0,2.0,4.0,1.0," May 5, 2014",Past,Clerical,"Los Angeles, CA",No,Neutral,Neutral,Part-time,More than 5 years,"Work-life balance was wonderful - company was flexible. However, there were times when others took advantage of the flexibility and abused taking time off. Management would not address certain individuals causing misgivings about how some were treated vs. others who did not take nearly as much advantage in a similar situation. Overall work-life was good.","There was a lot of favoritism - if you brown nosed enough to certain people, you were in. There were some raging alcoholics, harassers who were promoted and praised. Prior to new management, co-founders were volatile and unpredictable and did not value loyalty. They and other upper management would portray that they valued employees, but they were clearly in it for themselves.","I can't speak about current management, because shortly after acquiring CPK the layoffs began."
