Title,Rating,Work Life Balance,Culture Values,Career Opportunities,Comp Benefits,Senior Management,Review Date,Current or Past Employee,Employee Title,Location,Recommends,Outlook,Approves of CEO,Full-Time or Part-Time,Time Employeed,Pros,Cons,Advice to Management
"""Waiter""",4.0,3.0,4.0,2.0,3.0,4.0," Jul 29, 2015",Past,Waiter/Bartender,,Yes,Yes,Neutral,Full-time,More than 5 years,"good money, made nice friends, management is respectful.","Working with the public is hard, late nights, and weekends. No holidays off,",Health Benefits
"""Meoshia""",4.0,5.0,5.0,5.0,5.0,," Jul 30, 2015",Past,Host/Server,"New York, NY",Neutral,Neutral,Neutral,Full-time,Less than a year,The people was nice it was a wonderful environment and experience for me.,"Not the workers but some times it was the customers,some was just having a bad day and would take it out on you and no matter what you had to have a smile on your face.",
"""Fun job""",3.0,3.0,3.0,1.0,1.0,1.0," Aug 12, 2015",Past,Host,"Minneapolis, MN",No,Neutral,Neutral,,Less than a year,"This was a fun job, easy, mindless work. If as a host you got in good with the servers, you could make $50-$100 in tips in one night.",Management was difficult. HIGH turnover.,
"""Pays the Bills""",3.0,,,,,," Aug 12, 2015",Current,Anonymous Employee,,Yes,Yes,Yes,,Less than a year,"Upbeat work environment, several sales incentives, opportunities for promotion","No breaks during an eight hour work shift, no uniform compensation, termination dependent upon customer satisfaction",Use employee input to provide a better overall environment for employees and guests
"""Server to Management""",3.0,,,,,," Aug 12, 2015",Past,Associate Manager,"Richmond, VA",Yes,Neutral,Neutral,Full-time,More than 3 years,Good corporate salary. Thorough training,Typically below average clientele. Chain food quality.,
"""Human Resources""",5.0,4.0,5.0,5.0,5.0,4.0," Jul 27, 2015",Current,Anonymous Employee,,Yes,Yes,Neutral,,More than 3 years,I love the environment I work in!,Cubicles are terrible to work in.,More offices not cublicles
"""Applebees""",3.0,2.0,2.0,1.0,3.0,1.0," Aug 11, 2015",Past,Anonymous Employee,,Yes,Yes,Yes,Part-time,More than 3 years,discounts on food and drinks was nice and as you progress through the chain you earn the ability to give friends and family discounts too,"long hours, hard and physically demanding work. not always the best clientele but that is not the restaurants fault.",
"""Kitchen manger""",4.0,2.0,3.0,4.0,3.0,4.0," Jul 26, 2015",Current,Kitchen Manager,"Virginia Beach, VA",Yes,Neutral,Neutral,Full-time,,"Decent pay, black and white policies, predictable business, bonus program",Work for the wrong franchise group and life can be hell with little to no bonus and tons of hours,"Offer 401k, restructure bonus program, reward your stronger employees"
"""Assistant Manager""",4.0,1.0,3.0,4.0,4.0,3.0," Jul 25, 2015",Current,Assistant Manager,"Goodyear, AZ",Yes,Yes,Neutral,Full-time,More than 3 years,Great Employees and Good Pay,Long hours for management (55+ a week) not idea if you have a family,Be consistent
"""Better than most ""corporate restaurant"" jobs""",4.0,4.0,3.0,5.0,3.0,4.0," Jul 26, 2015",Past,Server,"Akron, OH",Yes,Yes,Neutral,,More than a year,"Some of the pros of this job were excellent coworkers, good management, flexible hours and scheduling, everyone was very efficient and eager to let you know when you're doing a good job, and a relaxed atmosphere.","Some of the cons of working here were too many servers on in one shift, small (number of tables) sections, cheap prices which lead to cheap check averages and smaller tips, and the integrity of about 40% of customers served would be questioned by most.",I would advise the management to remember that yes you are working for a big boss and yes you do have to follow the rules and standards of the company but if your employees are not making enough money to live or are capable of taking on more responsibility than what they're being given an in return suffering financially from it then you as the management team of your crew should try to find a solution so that your employees are getting the hours that they need to survive.
"""Nice Team - Pushy on Upselling for Add-Ons""",3.0,3.0,3.0,3.0,1.0,3.0," Aug 4, 2015",Current,Food Server,"Cameron Park, CA",Yes,Yes,Neutral,Part-time,More than 3 years,"Nice team. Overall, the managers will work with you.","Up-selling, your performance reviews based on up-sells. They expect you to sell alcohol even in the first shift. Never mind that you are on time every day and never call in sick, managers review employees based on up-sells. Also, the managers expect employees to push surveys so that they can get their bonuses.",
"""I love the people!""",4.0,3.0,5.0,2.0,3.0,2.0," Jul 24, 2015",Past,Anonymous Employee,,Yes,Neutral,Neutral,Part-time,,"Some of the greatest people you will ever work with, 50% discount on food, get to meet new people every day.","You cannot ever get the smell of applebees out of the clothes you wear to work. I literally burnt mine. Also, the corporate rules when the big cheeses come in are stupid. Also, if you host and you are good at your job.... dont expect any of your other fellow hosts to help. Its easy to overload yourself. I also had to clean up puke from people of all ages.","Get to know the people you have employed, it will really help in the long run."
"""Great except the Cliques""",4.0,,,,,," Jul 25, 2015",Past,Anonymous Employee,,Yes,Yes,Neutral,Part-time,More than a year,Most of the employees were friendly. Management was great. Received food disounts when working.,"Cliques of people will turn on you if your comments hurt another one of the clique members, even if unintentional.","figure out a new tipping system for servers tipping out host's etc., that way you can track who is being fair to host's and who isn't. when you go 2 months without getting tippied from the same servers you start to hold a grudge against them"
"""Server""",5.0,4.0,4.0,3.0,3.0,1.0," Jul 23, 2015",Current,Food Server,"Fremont, CA",Yes,Neutral,Yes,,Less than a year,it has great pay and very easy to pick up a shift,long hours and it can be repetitive at times,let us just work
"""Waitress/bartending""",3.0,1.0,,,,," Aug 7, 2015",Past,Anonymous Employee,,No,Neutral,Neutral,Part-time,More than a year,"Nice people, easy work, flexible schedule","Long and Hours, tips are not consistent",
"""I'm looking for a better job""",2.0,3.0,3.0,5.0,5.0,," Aug 6, 2015",Past,Hostess,"Indianapolis, IN",No,No,Neutral,Part-time,Less than a year,"Good work environment , nice people , good hours",Long hourse but not good pay,
"""Applebee's Server""",3.0,4.0,4.0,1.0,2.0,4.0," Aug 5, 2015",Past,Anonymous Employee,,No,No,Neutral,,Less than a year,"Great managers, good food, laid-back environment",Very odd/strict comporate policies. I once had a table dine and dash and I was told that I would have to either pay for their meal myself or get written up. Very annoying and unfair.,
"""Server""",3.0,1.0,3.0,1.0,1.0,4.0," Aug 5, 2015",Past,Waitress,"San Antonio, TX",No,Neutral,Neutral,,Less than a year,Co- worker and management treat you like family.,"Customers are highly demanding and ungenerous, it is the area not the company.",
"""You can do better""",1.0,1.0,2.0,1.0,1.0,1.0," Aug 26, 2015",Past,Server At Applebees,"Crestwood, Cook, IL",Yes,Yes,Yes,Part-time,,Customers are nice I've met some i interesting people working there. decent tips.,Bad schedule. It's a highschool atmosphere. you'll be fired if the customer complains about the food. (management covers there own tails),Have your employees backs listen to there schedule request. Schedule everyone equally.
"""Working in a restaraunt""",4.0,3.0,5.0,3.0,1.0,3.0," Jul 19, 2015",Current,Hostess,"Bellevue, WA",No,Yes,Neutral,,More than a year,good experience in customer services,difficult to stand on feet all day,
"""Ok job.""",3.0,4.0,2.0,2.0,3.0,2.0," Aug 1, 2015",Past,Server,"Murrieta, CA",Yes,Neutral,Neutral,Full-time,,Friends made on the job.,Management a bit too much. The hours are limited and the clientele often sparse.,"Don't feel the need to over-manage everything or stand in the way of servers to display your ""power."""
"""Mind Reader""",1.0,1.0,3.0,2.0,2.0,1.0," Aug 22, 2015",Current,Anonymous Employee,"Atlanta, GA",Neutral,Neutral,Neutral,Full-time,More than 5 years,I get a steady paycheck. I laugh a lot.,"Pointless and endless inspections. Corporate, hypocritical, spineless yes men. Having to impress slobs armchair quarterbacking your every move. High output expectations with low pay standards.",Creatively remove more customers' vocal chords.
"""Certified FOH employee""",4.0,3.0,2.0,2.0,2.0,3.0," Jul 17, 2015",Past,Server Trainer/Bartender,"Rock Hill, SC",No,Neutral,Neutral,Part-time,More than a year,"Great money, family like atmosphere, reasonable expectations.",seniority rules not work ethic.,
"""Server""",4.0,3.0,4.0,4.0,3.0,4.0," Jul 16, 2015",Current,Anonymous Employee,,Yes,Yes,Neutral,Full-time,Less than a year,Very flexible work schedule and opportunity to make good money.,"Money is not guaranteed. since your money comes from tips, there is a possibility one could work long hours, and not end up making minimum wage.",none
"""server""",4.0,5.0,5.0,5.0,1.0,3.0," Jul 15, 2015",Current,Anonymous Employee,,Yes,Yes,Neutral,Part-time,More than 3 years,you have no max to the amount you get paid hourly. the business it like a large family and really focuses on team work. they are very good at working with your availability.,"good pay is not a guarantee. rules are not enforced as they should be, and some employees are not held to the standard that they should be.",enforce more rules and do not let the employees run the store.
"""Never a boring day""",3.0,3.0,5.0,1.0,1.0,2.0," Jul 28, 2015",Past,Server/Bartender,"Gadsden, AL",Yes,Yes,Yes,Part-time,More than a year,Company tries to provide a fun atmosphere for employees and customers.,They will work you to the bone.,
"""Not Worth Your Resume""",1.0,,,,,," Aug 18, 2015",Past,Server At Applebees,"Milpitas, CA",No,Neutral,Neutral,Part-time,More than a year,"-Some of the employees had good work ethics, thus it was a pleasure working with people who had your back and understood the meaning of teamwork.<br>-The hours are flexible, and one of the managers was really good about respecting your school schedule.","-The male managers were inappropriate and often made sexist remarks<br>-Management often contradicted one another<br>-You *never* knew what time you would be off work. They would keep you until whenever was convenient for them<br>-Some people were incredibly lazy and management never caught on<br>-One of the managers would awkwardly flirt with the girls working there. If you didn't flirt back, he would make things difficult for you","Try to help out your employees once in a while. One of the managers was really good about this, can't say the same about the rest"
"""Cook""",1.0,1.0,1.0,1.0,1.0,1.0," Aug 19, 2015",Past,Line Cook,"Appleton, WI",No,No,Neutral,Full-time,Less than a year,Free food. Good discount was able to be long term friends with people who have worked there,Worst management ever. They never let you know when you can go home. If you get raises. Never gave me y raise as they said they would.,Hire new managers and do your jobs
"""Kitchen Manager""",2.0,,,,,," Jul 29, 2015",Past,Anonymous Employee,,No,Neutral,Neutral,Full-time,More than a year,"benefits, base pay are on par for the industry",long hours-again on par for the industry,
"""Underwhelming after a while""",3.0,1.0,2.0,3.0,2.0,3.0," Jul 27, 2015",Current,Server,"Atlanta, GA",No,Yes,Neutral,Full-time,More than 10 years,Fun environment to work in.,"Greedy corporation, like most. Snow days aren't taken seriously, even after accidents happened to employees. No compensation for Neighborhood Experts to train new hires.",Be more supportive of your staff.
"""Applebees manager""",5.0,5.0,5.0,5.0,5.0,5.0," Jul 13, 2015",Current,Manager,"Spokane, WA",Yes,Yes,Yes,,Less than a year,"great people , awesome employees","there is none,no complaints, 10 great years",
"""Server""",2.0,3.0,2.0,2.0,1.0,2.0," Jul 28, 2015",Past,Server,"Lawrenceville, GA",Yes,Neutral,Neutral,,Less than a year,"Tips! Hourly pay is only 2.13/hour, but after taxes it winds up only being a few dollars or no paycheck at all.",Scheduling is erratic at best,
"""This place will be the death of me!!!!""",1.0,1.0,1.0,3.0,2.0,1.0," Aug 14, 2015",Current,Hostess/Busser,"Germantown, MD",No,No,Neutral,Part-time,Less than a year,Nice staff that is friendly and welcoming. Easy application and interview process.,Crazy micro managers. Rude managers at times. Poor pay. Disorganized at times. I leave work some days feeling worthless and unappreciated even though I work hard every day. No bussers so host bus tables.,Be nicer to keep staff working there. Don't micro manage because it only annoys us more. Hire bussers and don't expect us to do 8 jobs at once.
"""General Manager""",4.0,3.0,5.0,4.0,5.0,3.0," Jul 6, 2015",Current,Anonymous Employee,,Yes,Yes,Neutral,Part-time,More than a year,"good bonus, vacation and insurance",too many hours and not enough time off,
"""Good staff""",5.0,1.0,1.0,5.0,2.0,2.0," Jul 9, 2015",Past,Technician,"Omaha, NE",No,Neutral,Neutral,Part-time,More than a year,"food is amazing, your co-workers are going to be your best friends always a nice thing i guess.",lots of work for low low pay<br><br>working on tips is horrible for this job. no one ever tips i walked away with maybe 30$ a night if that..,Raise the pay to 8 an hour plus tips that would be amazing and don't treat your staff horrible..
"""Great 1st job""",5.0,,,,,," Jul 7, 2015",Past,Waiting Staff,"Greenville, SC",No,Neutral,Neutral,Full-time,Less than a year,I loved working with everyone at Applebee's! Management was awesome!,Clientele forced me to leave. No one tipped very well.,
"""Not worth the time""",2.0,3.0,3.0,1.0,1.0,2.0," Jul 21, 2015",Past,Food Server,"Glen Allen, VA",No,No,Neutral,Full-time,More than a year,"The hiring and interview process was pretty fast, and the management was flexible to work with my schedule. Great position for both experienced and new servers or food staff.","The work environment itself was very negative and filled with drama the servers who had been working there the longest got the best sections which meant that if you were newly hired you were put in terrible sections with low support, and were unlikely to make any money by the end of the evening. Also having to tip out to food staff or bartenders when they made more than me.",Give more support or opportunities to work for servers who are struggling in their sections.
"""Server""",3.0,3.0,4.0,4.0,3.0,2.0," Jul 21, 2015",Current,Server At Applebees,,Yes,Neutral,Neutral,,More than 8 years,Good first job<br>Make lots of friends<br>Easy-going atmosphere<br>Flexible schedule,Tips are usually low<br>Most of the business is in the bar<br>Rude customers<br>Open till 2,Try to actually listen to your employees<br>Don't pick favorites
"""Server""",3.0,3.0,3.0,4.0,2.0,1.0," Jul 16, 2015",Past,Anonymous Employee,,Yes,Neutral,Neutral,Part-time,,Can be fun environment with some friendly coworkers,Can be stressful with unfriendly coworkers,Stop changing management so much. My head was spinning with management changes!
"""WOW""",1.0,1.0,1.0,1.0,1.0,1.0," Aug 6, 2015",Current,Anonymous Employee,"Overland Park, KS",No,No,Neutral,Full-time,Less than a year,There is literally nothing good about working at this place. The money is good but the environment is the worst thing i have encountered in my entire work life.,Refer back to the pros section above. Lol this place has too many cons and is not worth the time of typing them.,Go back to college and find a different career field because you messed up and chose the wrong one.
"""Neighborhood Expert""",2.0,3.0,1.0,4.0,2.0,1.0," Jul 15, 2015",Current,Anonymous Employee,,No,No,Neutral,Full-time,Less than a year,Applebee's gave me pocket cash when I was working my way through school.,The restaurant is totally corrupt. The manager to everything to appease the bigger bosses and it makes everyone miserable.,You'll get a lot more out of your employees if you treat them better.
"""what the?""",1.0,1.0,1.0,2.0,2.0,1.0," Aug 4, 2015",Past,Manager In Training,"Knoxville, TN",No,No,Neutral,Full-time,More than a year,"Staff is nice for the most part. Food is good. Hiring process was easy, and standard with background check and drug test.","The TGM at the store I was training in was the absolute fakest person I have ever met. Also a pervert. If you want a server or host job in his store and you are female, you better know someone or be young and pretty. There is no ""training"" for managers. You get out to work and do somebody else's job so they can be sent home to save on labor. It's a complete joke. The most unprofessional training program I've ever been involved in. Also the pay sounds great until you avg it out to the 55-60hrs a week and subtract the expensive insurance plan.",Stop being lazy and train the correct way. Having someone training doesn't mean they are they're to do your job. They are suppose to learn from you. When it comes time labor is high putting a trainee into the middle of a firestorm is not the best way to train.
"""Fun but work""",4.0,3.0,5.0,4.0,4.0,5.0," Jun 30, 2015",Past,Anonymous Employee,,Yes,Yes,Neutral,Part-time,More than a year,Lost of business to keep you going,Long hours and lots to be done,Do get lost in the work. Have some fun too.
"""hostess""",3.0,3.0,3.0,2.0,1.0,3.0," Jul 13, 2015",Past,Anonymous Employee,,No,Neutral,Neutral,Part-time,Less than a year,tips were not that bad,"had to work weekends, lots of drama.",
"""Great job""",3.0,3.0,3.0,3.0,3.0,3.0," Jul 13, 2015",Current,Dishwasher,"Pensacola, FL",Yes,Yes,Neutral,Part-time,Less than a year,Its a fun happy place to work at .,Some of the pepole that come in a rude sometimes.,Just dont let anyone push over you.
"""ups a downs""",3.0,3.0,1.0,2.0,3.0,2.0," Jul 11, 2015",Past,Server,"Chicago, IL",Yes,No,Neutral,,More than 5 years,good atmosphere to learn the basics of a serving position. nice tips and a fun job through school,"always changing management, favoritism with shifts, not always the nicest clientel",keep employees on a even playing ground and try to be professional.
"""great""",5.0,,,,,," Jun 25, 2015",Current,Anonymous Employee,,No,Neutral,Neutral,Full-time,,good hourly wage and great,management needs improvement and to,
"""PT waitress""",3.0,,,,,," Jul 9, 2015",Past,Anonymous Employee,,No,No,Neutral,Part-time,,good food. tips ok.,too smoky. the restaurant was too small,get air filters
"""Dysfunctional and Unhealthy""",1.0,2.0,,,,," Jul 31, 2015",Past,Senior Manager,"Kansas City, MO",No,No,Neutral,Full-time,More than a year,There are handful of great people who are extremely talented.,"Punishing, political culture. Lack of integrity in leadership. No mentorship or development.",Applebee's needs fresh thinking at all levels of leadership - new leaders who can infuse some energy and assurance that it won't be business as usual. Work toward an environment where there is some freedom to fail. The 'survive at all costs' business culture is driving away creative people who want to pursue big ideas. Keeping your head down gets exhausting and depressing after a while. Strong people will never stay.
"""Assistant General Manager""",1.0,1.0,1.0,2.0,1.0,1.0," Jul 31, 2015",Current,Assistant General Manager,"Newark, OH",Neutral,Neutral,Neutral,Full-time,More than 3 years,The only real opportunity is to learn all you can and then go to a company that will pay you what your worth.,The bonus structure has changed tremendously for the worst. Majority of the General Managers with families have left the company. The entire Polaris location has now had to take mandatory drug tests.,Learn all you can and then go to a company that will pay you what your actually worth.
"""Good money but long hours""",3.0,2.0,3.0,2.0,3.0,2.0," Jul 9, 2015",Current,Server,"El Paso, TX",Yes,Yes,Neutral,Full-time,Less than a year,"The people are great, you have the possibility to make good money","Management is terrible, and the shifts are long. Mornings are slow",
"""God awful management""",3.0,4.0,1.0,1.0,1.0,1.0," Jul 6, 2015",Current,Server,"Sawgrass, FL",No,Neutral,Neutral,Part-time,More than 3 years,"Discount on food, very flexible schedule, it's actually really easy work if you know what you're doing, personality wise- fantastic coworkers.","At least in my branch the all but one manager is absolutely terrible. Gives very short term band-aid solution to major problems, recently the people that have been hired in FOH and BOH work like they got hired off a cereal box, extreme favoritism, lazy hosts, even lazier fellow servers,","At this point, just quit and let someone else do the work. Get out of hiding in the office, ACTUALLY READ THE EXPO TICKETS AND SEND FOOD OUT CORRECTLY that way we dont have to pull you out of the office to talk to an upset guest because of a very preventable mistake.<br>Also the inconsistency in discipline is the reason no one respects authority here. Letting the same 3 severs arrive up to an hour late and not saying anything but scolding those who rarely come in late that show up 5 minutes late is ridiculous."
"""I'm too tired to microwave my own frozen foods.""",1.0,2.0,2.0,1.0,1.0,1.0," Jul 28, 2015",Past,Bartender,"South Jordan, UT",No,No,Neutral,Full-time,More than a year,Worked with a good crew,"Had some awful bosses, place fell apart.",Treat your employees better and you'll get better and more regulars.
"""Nice extra money""",3.0,,,,,," Jul 7, 2015",Current,Host/Hostess,"Martinsville, IL",No,No,Neutral,Part-time,,As a hostess my job is not hard just sitting guest and bussing tables,The shifts are tiring and long being that there are not a lot of other Host.,Hire more host and possible bussers for the tables
"""neighborhood expert""",1.0,1.0,1.0,1.0,1.0,1.0," Jul 28, 2015",Past,Anonymous Employee,"Clarksville, TN",No,Neutral,Neutral,Full-time,More than 5 years,Social club high school fun hour OK bar drinks OK music when it works no wait cause there's no business,Disrespectful childish managers irresponsible childish young coworkers that has no work ethic no team work too Much drama store smells like landfill and sewer had babies roaches gnats mold,grow up get some experience and try again learn some people skills step down and let some real managers take over
"""Server Review""",1.0,3.0,1.0,1.0,1.0,1.0," Jul 26, 2015",Past,Server At Applebees,"Canton, OH",No,No,Neutral,Part-time,More than a year,I really dont have a ton of good to say about working for this company. the money was ok and my co workers were ok. the food was the best part about the whole job even though its terrible for you.,"This is probably the worst company I've ever dealt with. The management sucked, the customers sucked it was not a pleasant place to work. Not only was the management bad it also favored the workers who brown nosed the most instead of helping the actual hard workers. There was lost of favoritism. I will never go back to work for this company again.",focus more on the good people you have working there. Making an extra buck to loose good people isnt worth it.
"""Good internal workings, terrible management.""",3.0,3.0,2.0,4.0,3.0,2.0," Jul 3, 2015",Past,Server,"Boone, NC",No,Neutral,Neutral,Part-time,More than a year,Incentivized work and good teamwork,Terrible management and even worse problem solving,Don't standardize the entire front of house staff. Guests enjoy diversity
"""Server""",3.0,3.0,2.0,2.0,2.0,2.0," Jul 2, 2015",Current,Server,"Bedford, OH",Yes,Neutral,Neutral,Part-time,More than a year,They offer flexible hours. Your personal food is discounted. There are opportunities to work more than one position. Immediate cash in hand every after every shift.,"Location is a good barometer for how people tip. Typically, neighborhoods with lesser incomes tip accordingly. Also, automatic gratuity is not included.",Management does not communicate with other management or any of the employees very well. This makes production a lot more difficult all the way around.
"""Unprofessional and Rude.""",2.0,3.0,1.0,1.0,1.0,1.0," Jun 30, 2015",Past,Anonymous Employee,,No,No,Neutral,Part-time,,The employee discount on food.,"The managers are very childish and hire rude and unprofessional employees. The store is very dirty, the kitchen staff will spit in food, curses a lot and threatens the front of house staff. One of the male employees pees in the floor drain in the bathroom, instead of using the urinal. Management refuses to stop this behavior, they encourage good employees to suck it up and deal with it.",Quit and let an adult take over.
"""Decent place for someone new to hospitality""",2.0,2.0,2.0,1.0,3.0,3.0," Jun 29, 2015",Past,Anonymous Employee,"Kansas City, MO",No,No,Neutral,Part-time,,A great learning experience for a new comer to the industry.<br>Wasn't too difficult to have a few pretty good nights in tips a week.,The managers really don't seem to like their jobs possibly because they work 6-7 days a week and never really get to see what the outside world has to offer.,Their managers need more time off because you can just tell they're being worked far too often.
"""Great Company""",4.0,2.0,4.0,2.0,3.0,4.0," Jun 12, 2015",Current,Anonymous Employee,,Yes,Neutral,Neutral,Part-time,More than a year,It is a great company,A lot of hours put in every week,
"""hostess""",5.0,3.0,5.0,5.0,1.0,5.0," Jun 12, 2015",Current,Anonymous Employee,,Yes,Yes,Yes,Full-time,More than a year,very engaging and lots of interesting people to meet,little flexibility but other than that nothing to complain about company-wise,"None. Management is overall pretty put together. We rarely run out of supplies, they are always on task and on the move."
"""Hostess""",4.0,3.0,5.0,4.0,4.0,4.0," Jun 12, 2015",Past,Hostess,"New York, NY",Yes,Neutral,Neutral,Part-time,More than a year,The people who I worked with made this position the best. I was eager to go work. Tips were great. Was fun to get paid to hang out with friends all night or day.,Busy weekends nights were long. A lot of running around.,Let employees know they're appreciated.
"""Fair, but uncaring.""",3.0,4.0,2.0,3.0,2.0,3.0," Jun 22, 2015",Current,Server,"Kennewick, WA",Yes,Neutral,Neutral,Full-time,,Applebee's is a staple in the American culinary industry. It's everywhere and therefore makes it easy to transfer to other stores across the nation. It can be light environment and an opportunity to make decent money with little to no higher education.,"Might be obvious, but the company doesn't care for you. I've seen way too many corners cut and employees, including long time general managers tossed aside for the ""overall benefit"" of the company. Do your work, keep your head down and you'll be fine.","Let your employees know you're in charge and be consistent. You can be friends, you can have laughs, but don't let them get the upper hand on you. Keep a tight leash with a comfortable collar."
"""great team of people to work with""",5.0,5.0,5.0,5.0,5.0,5.0," Jun 7, 2015",Past,Hostess/Server,"Staten Island, NY",Yes,Yes,Yes,,More than a year,"Great experience, Learn how to interact with different people everyday.",Applebee's runs at certain pace and you must be able to keep up.,thank you for the opportunity to work as apart of your company.
"""Unorganized""",2.0,2.0,3.0,2.0,3.0,2.0," Jun 21, 2015",Past,Hostess,"Lufkin, TX",No,Neutral,Neutral,Part-time,Less than a year,You get to meet people all the time.,They were very unorganized.<br>I didn't feel welcomed by the managers.<br>Unpaid training.<br>Not flexible about schedules.<br>Old building.<br>Getting paid 2.15 even as a hostess.<br>Tip-outs.,Update the restaurant and warn the employees that they will have to work four days WITHOUT getting paid.
"""server""",5.0,2.0,3.0,5.0,5.0,2.0," Jun 5, 2015",Past,Server/Bartender,"Memphis, TN",Yes,Yes,Neutral,Full-time,More than a year,nice tips good environment face paced,long hours busy hours,need better benefits and paid vacation
"""Manager trainee""",5.0,2.0,3.0,5.0,5.0,5.0," Jun 1, 2015",Current,Anonymous Employee,,Yes,Yes,Neutral,Full-time,,The most amazing co workers! Unlimited potential for carrier growth and development. They really love to promote servers into their management program,50 hour a week MINIMUM<br>More like 60-75...,Mont expect to have a life outside the restaurant...
"""server job""",3.0,4.0,3.0,3.0,3.0,3.0," Jun 18, 2015",Past,Server,"Glenmont, NY",Yes,Neutral,Neutral,,Less than a year,"Sometimes free food on shift, awesome coworkers, overall reasonable management","Tips vary widely, Boh not competent",New management is unreasonable
"""Job""",3.0,,,,,," Jun 17, 2015",Past,Anonymous Employee,,No,Neutral,Neutral,Full-time,,"Fun, quick paced. Always changing - you never have 2 of the same days in a row.",They pay you on a credit card. You have to pay your hourly wage to take the money off.,
"""Overall environemt""",2.0,1.0,2.0,1.0,1.0,1.0," Jun 17, 2015",Past,Server,,Yes,Yes,Neutral,Part-time,,"They are a lot of regulars who like to go here. Some of them have been going there from the moment the store open. Overall the clientele is friendly, but you also get very unpleasant people.","The money is never consistent, it deviates quite a lot. Mornings are pretty slow. M-W nights are okay, but T-S nights gets pretty busy.","Stop being so discouraging to your employees. Trust them a little, and never tell them in their faces that they cannot do well in a particular section of the restaurant, it is discouraging."
"""some good things""",3.0,4.0,3.0,2.0,3.0,3.0," Jun 13, 2015",Past,Line Cook,,No,Neutral,Neutral,,More than 8 years,Lot's of hours available if you want to work them<br>Some folks created a fun atmosphere,"Promises for raises made, but not kept<br>Having cooks clean the kitchen made for very long nights",Don't string people along<br>Reward quality work
"""mgr""",3.0,3.0,2.0,3.0,2.0,," Jun 11, 2015",Past,Manager/Bar Manager/Training Manager,"Orlando, FL",Yes,Yes,Yes,Part-time,More than a year,ok money for all the hours you work,no quality of life what so ever,
"""Waitress""",3.0,3.0,4.0,5.0,3.0,4.0," Jun 12, 2015",Past,Waitress,"Emporia, KS",Yes,Yes,Neutral,Part-time,More than a year,Can provide a lot of hours and it is also a popular joint so business is always busy and money is coming in.,Employee turnover rate is very high. After all of the training new employee do not stay long so staff is mostly new people.,Try to have new employees want to stay on so that the the business has experience so that there will be less mistakes.
"""Server""",3.0,5.0,4.0,2.0,1.0,3.0," Jun 11, 2015",Past,Server,"Salina, KS",Yes,Neutral,Neutral,Full-time,,Great flexibility with schedule<br>Dinner shifts with young servers (mainly college people) provided a great atmosphere to work in<br>Easy menu,Low hourly wage<br>Poor meal policy/discounts<br>Few opportunities for promotion<br>Lunch shifts with older servers was very dull and not fun whatsoever.<br>Mediocre training,Praise us more and stop playing favorites.
"""Accounting""",3.0,3.0,3.0,2.0,3.0,3.0," Jun 11, 2015",Past,Anonymous Employee,,No,Neutral,Neutral,Full-time,More than 8 years,The offer good benefits... and all the free soda you can drink.,"Big corporation, easy to get ""lost"" in the company.",
"""I LOVE IT""",5.0,5.0,3.0,5.0,5.0,," May 27, 2015",Past,Anonymous Employee,,No,Neutral,Neutral,Part-time,Less than a year,it was a wonderful experiment,i love it there were no cons,
"""was alright""",3.0,2.0,2.0,1.0,2.0,1.0," Jun 9, 2015",Past,Anonymous Employee,,No,Yes,Neutral,Part-time,,People I worked with made the work day better always had a free meal at the end of every shift,Normally had to work every weekend they didn't seem to believe in rotating the weekends between employees the pay is also not so great unless you are a server then there is potential to make more,Start scheduling employees better so they are not burned out every weekend besides that the man agent seemed very caring about their employees
"""Server""",3.0,3.0,2.0,4.0,3.0,3.0," Jun 10, 2015",Past,Server/Bartender,,Yes,Yes,Neutral,,More than 3 years,The people I worked with made it worth working there. I've developed close friends that will always be there for me.,"Management had favorites that favored them over other employees, where the favored employees didn't have to work and clean as hard as the others. The clientele was not the best either.",
"""waitress""",2.0,2.0,3.0,2.0,1.0,," Jun 9, 2015",Past,Server/Waitress,"Covington, GA",Neutral,Neutral,Neutral,Part-time,Less than a year,"decent paced, tips did add up, enjoyed my regular customers, enjoyed working for my manager.","no check, disliked coworkers and work enviroment",
"""Dishwasher""",5.0,1.0,5.0,1.0,1.0,5.0," May 24, 2015",Past,Dishwasher,"South Jordan, UT",Yes,Yes,Neutral,Part-time,Less than a year,"Free scraps from plates, it was delicious. Kind of like what when I have to eat I dont get free meals but free scraps!","Absolutely nothing! It is a great place to work and the people are awesome, some are mean cause im a weird but whatever man!","Nothing, you're wonderful"
"""Server""",3.0,3.0,2.0,4.0,3.0,3.0," Jun 7, 2015",Past,Anonymous Employee,"North Port, FL",No,Neutral,Neutral,Part-time,,"Ok Team, Manager had been alright, yet corp business makes difficult.","Tips stink, even when excellent service.","Less staff on the floor, so we all can make more money"
"""Bartender""",5.0,5.0,5.0,5.0,4.0,5.0," May 23, 2015",Current,Server Trainer/Bartender,"Clarksville, TN",Yes,Yes,Neutral,Part-time,Less than a year,Great management and very diverse team,overtime is hard to get,
"""Assistant Manager""",4.0,2.0,2.0,3.0,4.0,2.0," May 21, 2015",Current,Assistant Manager,"Savannah, GA",Yes,No,Neutral,Full-time,More than a year,"Great benefits, great company with brand recognition .","Long hours, organization not there at corporate level and franchisee level",Build stronger teams who enjoy what they do.
