Title,Interview Date,Employee Type,Offer,Experience,Interview Type,Application,Interview,Question
Hostess," May 31, 2015"," Anonymous Employee in  Kansas City, KS",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied online. The process took a week. I interviewed at Applebee's (Kansas City, KS) in January 2014.""]",['the interview process took about a week. the interviewer was very friendly and made me feel at ease. asked me questions about customer service basically. She asked me about how i manage my time on a day to day basis. How i deal with an impatient customer.'],"[' what constitutes good customer service \xa0 ', 'Answer Question']"
Server," Jun 11, 2015"," Anonymous Employee in  Salina, KS",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied through an employee referral. The process took 5 days. I interviewed at Applebee's (Salina, KS) in January 2014.""]","['Two interviews in total.', 'First interview with the Assistant Manager was just explaining about yourself and past experience.', ""Second interview with the General Manager was more in depth about how you've dealt with certain situations in the past and what you can provide for the company.""]","[' Explain when you had a problem at work, how you resolved it, and the outcome. \xa0 ', 'Answer Question']"
Server At Applebees," Aug 12, 2015"," Anonymous Employee in  Jackson, TN",['Accepted Offer'],['Negative Experience'],['Easy Interview'],"[""I applied in-person. The process took 2 days. I interviewed at Applebee's (Jackson, TN) in January 2014.""]","[""They didn't ask me anything. They just hired on spot and called me back for paper work and sent me home because it wasn't together and they were just very unorganized. Will never work for this company ever ever again!""]",[]
Server," Sep 28, 2015"," Anonymous Employee in  Athens, GA",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied online. The process took 2 weeks. I interviewed at Applebee's (Athens, GA) in January 2014.""]","['I applied online, received an email confirming my application, and then within a week or so I received a phone call from one of the managers at the store. She scheduled a F2F interview with the general manager the next week.', ""When I arrived at Applebee's, the general manager sat me down at a table in the FOH. He complimented me on dressing appropriately for the interview (I was wearing a casual dress, cardigan, and nice sandals). He then asked me a couple of fairly easy questions. I knew I had the job immediately after the interview!""]","[' What previous work experience have you had? \xa0 ', 'Answer Question', ' Why did you quit your previous job? \xa0 ', 'Answer Question', ' What are your greatest strengths? Greatest weaknesses? \xa0 ', 'Answer Question']"
Host," Jan 25, 2016"," Anonymous Employee in  Ithaca, NY",['Accepted Offer'],['Neutral Experience'],['Easy Interview'],"[""I applied online. The process took 2 days. I interviewed at Applebee's (Ithaca, NY) in January 2014.""]","['Short, quick and easy. They asked for some background and references. I was required to take one of those long 100 question personality surveys. They did not look into employment history but were very eager to hire despite lack of experience on my part. I was interviewed by two managers and then approved. Was then trained by a senior staff member for a week before being on my own.']","[' Why do you want to work in service? \xa0 ', 'Answer Question']"
Server," Mar 25, 2017"," Anonymous Employee in  Los Angeles, CA",['Accepted Offer'],['Negative Experience'],['Easy Interview'],"[""I applied in-person. The process took 1 day. I interviewed at Applebee's (Los Angeles, CA) in January 2014.""]",['Sat down with a manager. He asked what type of animal I would be if I could be any animal. I answered a tortoise because I like the Ninja Turtles..a lot.'],"[' What is your availability like? \xa0 ', '1 Answer']"
Server," Dec 22, 2013", Anonymous Employee,['Accepted Offer'],[],[],[],"['Went to initial interest meeting, got interview number one then was scheduled a second interview']","[' Name a stressful situation at a previous job and how did you handle it. \xa0 ', 'Answer Question']"
Bus," Dec 22, 2013", Anonymous Employee,['Accepted Offer'],[],[],[],"[""it was really simple put in app showed up got the job and started cooking the next day. Wasn't difficult since they were short staffed""]",[]
Cook," Dec 12, 2013", Anonymous Interview Candidate,['No Offer'],[],[],[],"['roomate worked there said general manager was going to be in came, came in in dress clothes, hired me on spot']","[' didnt have one \xa0 ', 'Answer Question']"
Server At Applebees," May 15, 2015"," Anonymous Employee in  Atlanta, GA",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied through an employee referral. The process took a week. I interviewed at Applebee's (Atlanta, GA) in December 2013.""]",['They asked me are you able to communicate with guests positively and put the customer first. The job is easy to get you just have to be willing to work at a fast pace and not get upset with making mistakes.'],"[' Are 18 or older? \xa0 ', '1 Answer']"
Hostess," Mar 10, 2016"," Anonymous Employee in  Trussville, AL",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied online. The process took 1 day. I interviewed at Applebee's (Trussville, AL) in December 2013.""]","['It was very short. They look for personality and if you have a lot of it and a positive attitude they may hire you on the spot like they hired me. The interview did not consist of very many difficult questions. It seemed as if we were just having a casual conversation. I\'ve come to realize that interviews like that can be tricky because you may get to comfortable with the vibe, but I was able to remain myself without getting ""too loose."" The interview was a pleasant experience. I got to ask as may questions as I desired and the hiring process afterwards was easy sailing.']","[' What do you have to offer for this position? \xa0 ', '1 Answer']"
Server," Nov 24, 2013"," Anonymous Employee in  Havertown, PA",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied online. I interviewed at Applebee's (Havertown, PA).""]","['I applied online and got a call the next day to set up an interview. I had a one-on-one interview with the manager which was pretty informal. He sat down and said ""talk to me."" If this was my first interview, I might not have known what to say. But just explain why you are interested in working there, smile, and be confident. I was not asked any hard questions, just mainly about my background and availability. I was hired on the spot and told my orientation will be in a few days.']","[' I was asked what my favorite item on the menu is. \xa0 ', '1 Answer']"
Server," Nov 14, 2013", Anonymous Employee,['Accepted Offer'],['Neutral Experience'],['Average Interview'],"[""I applied online. The process took 4 days. I interviewed at Applebee's.""]",['Applied online. Got a call for an interview at the restaurant. Sat down with the GM and the kitchen manager. Asked about my backround and what i like to do. They had me fill out a big packet of questions about my personality. After a lot of questioning they told me i would start training the next week.'],"[' They pulled out at box with question cards and starting firing random questions at me randomly that had nothing to do with the job. \xa0 ', '1 Answer']"
Assistant Manager," Nov 25, 2013"," Anonymous Interview Candidate in  Ashland, OH",['No Offer'],['Negative Experience'],['Easy Interview'],"[""I applied online. The process took a week. I interviewed at Applebee's (Ashland, OH) in November 2013.""]","[""I applied online. Was called a few days later for an interview. The interview seemed to go great. The woman told me they did 3 interviews and then have candidates come in for an hour or two to walk the floor, talk to employees and guests. The woman called the person above her to schedule me for a 2nd interview, but the person didn't answer, so she left a message and told me she would contact me when the person called back....Well, she never called. I emailed her a week later to ask for an update or feedback and never heard back. Very unprofessional and changed my opinion of the company.""]","[' All general questions that you would expect for a management position. What did you like about being a manager? Tell me about a time you had to discipline. Etc. \xa0 ', 'Answer Question']"
Grill Cook," Jun 9, 2017"," Anonymous Employee in  Farmington, MO",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied through an employee referral. I interviewed at Applebee's (Farmington, MO) in November 2013.""]","['The manager ask me series of questions , i spoke with two managers. They asked me about my availability , they asked me about my expierence , they asked me how i worked in fast paced enviornment , they asked me about my employment history']","[' What my availability was \xa0 ', '1 Answer']"
Server/Bartender/Cook," Oct 15, 2013", Anonymous Employee,['Accepted Offer'],[],[],"[""I applied in-person. I interviewed at Applebee's.""]","['Great interview process, two interviews with multiple questions regarding different scenarios in the business. Very thorough process.']","["" If you see a an employee taking small supplies home, when you know they can't afford it. \xa0 "", 'Answer Question']"
Server," Sep 23, 2015"," Anonymous Interview Candidate in  Westlake, OH",['No Offer'],['Positive Experience'],['Easy Interview'],"[""I applied in-person. The process took 1 day. I interviewed at Applebee's (Westlake, OH) in October 2013.""]",['The process was really quick and very much based on personality traits and looks. I did not even have past experience and they were still very willing to hire and train.'],"[' Have a ever bartended? \xa0 ', 'Answer Question']"
Food Server," Sep 29, 2013", Anonymous Employee,['Accepted Offer'],[],[],[],['Three interviews with diff managers'],"[' Who is your role model? \xa0 ', 'Answer Question']"
Server/Host," Sep 23, 2013"," Anonymous Interview Candidate in  Mays Landing, NJ",['No Offer'],['Negative Experience'],[],"[""I applied in-person. The process took 1+ week. I interviewed at Applebee's (Mays Landing, NJ).""]","[""I handed in my application a day before their hiring fair. I knew that they had received a lot of applications so I called about a week later to check on my application. He had no idea anything about my application and told me to come in the next day for an interview. I went in the next day and the company had lost my application. So I then had to fill out another application and he started asking me question that had nothing to do with the job and told me that he'd set up a second interview up with his general manager tonight by 4. He did not call for 3 days so I returned the call and he said they wouldn't make any decisions for a week.""]","[' Where did you work before? \xa0 ', 'Answer Question']"
General Manager," Sep 3, 2013"," Anonymous Employee in  Nashville, TN",['Accepted Offer'],['Positive Experience'],['Average Interview'],"[""I applied in-person. I interviewed at Applebee's (Nashville, TN).""]","['My hiring process was very fast. I submitted a resume and interviewed in the first day. The next day I tested. On the third day I was given an offer and accepted. 3 days later, I was in training and negotiated my base.']","[' Knowledge of food cost and labor percentages as well as previous success and accolades is helpful information. \xa0 ', 'Answer Question']"
Hostess," Nov 16, 2013"," Anonymous Employee in  Fresno, CA",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied online. The process took 2 weeks. I interviewed at Applebee's (Fresno, CA) in September 2013.""]","['Applied online for hostess position. Received a call a week or so later asking me to fill out another online application. Two days after I received a call for a in person interview. In the interview the manager asked simple questions: Reviewed work history, asked my availability, asked my past restaurant experience. Was hired and given a tour and started the following week.']","[' No difficult questions. \xa0 ', 'Answer Question']"
Server At Applebees," Nov 15, 2016"," Anonymous Employee in  Santa Maria, CA",['Accepted Offer'],['Neutral Experience'],['Average Interview'],"[""I applied in-person. The process took 2 days. I interviewed at Applebee's (Santa Maria, CA) in September 2013.""]","[""2 different interviews. One with manager & one with general manager . Wasn't too bad. Just asked standard questions. Common sense type. There were a bunch of other people to interview so they kept it pretty short""]","[' What qualities do you bring to the table \xa0 ', '1 Answer']"
Server," Feb 22, 2017"," Anonymous Employee in  Oneonta, NY",['Accepted Offer'],['Positive Experience'],['Average Interview'],"[""I applied in-person. The process took a week. I interviewed at Applebee's (Oneonta, NY) in September 2013.""]","['It was very casual and asked the basic questions that you would expect from a restaurant/server interview. After the interview, there were a lot of computer videos/tests that had to be passed before being able to floor train.']","["" What would you do if a customer didn't like the way their burger was cooked? \xa0 "", '1 Answer']"
Kitchen Manager," Aug 27, 2013", Anonymous Interview Candidate,['Declined Offer'],[],[],[],['The interview went quite well. The systems in place seemed well structured for the particular unit that I visited for the in person interview. This was a franchise of many units that also owned the construction company for building the units. The human resource manager conducted the interview and showed me their plans for franchise growth.'],"[' How do you feel after conducting terminations. \xa0 ', 'Answer Question']"
Server," Aug 16, 2013"," Anonymous Employee in  Hampton, VA",['Accepted Offer'],['Positive Experience'],['Average Interview'],"[""I applied through an employee referral. The process took 2 weeks. I interviewed at Applebee's (Hampton, VA).""]",['Online application. Two separate interviews with managers. Know about an item from the menu. Know why you want to work there and what you can contribute.'],"[' How would you handle a situation in which customers are complaining about waiting to be seated? \xa0 ', 'Answer Question']"
Hostess," Aug 2, 2013"," Anonymous Interview Candidate in  Sparks, NV",['No Offer'],['Average Interview'],[],"[""I applied in-person. I interviewed at Applebee's (Sparks, NV).""]","['Walked in to apply, and was told to bring in app to open interviews on Saturday. Showed up early, along with about six other people. One manager took front of house applicants, another took kitchen people somewhere else. Then he took turns speaking to each of us separately, but it was at a nearby table, so the other applicants can here if they want. It was dark and we sat at table with awkward stools, so it made me feel a little uncomfortable (maybe that was the idea)']","[' Interview questions:', 'What sets you apart?', 'What does customer service mean to you?', 'Tell me about your most difficult experience with a customer.', 'What opportunities do you see with Applebee’s?', 'The one that through me:', 'How would you get customers in the door? \xa0 ', '1 Answer']"
Server," Jun 9, 2014"," Anonymous Employee in  Ann Arbor, MI",['Accepted Offer'],['Negative Experience'],['Easy Interview'],"[""I applied in-person. The process took 5 days. I interviewed at Applebee's (Ann Arbor, MI) in August 2013.""]","['The management will make promises like ""you will make a lot of money"" but you are not given good shifts/sections until after 6 months of employment. When you are hired the training process is agonizing, if you can make it through it and the initial few months of little pay then you will have a steady income.']","[' If you were a Disney character which one would you be \xa0 ', 'Answer Question']"
Server," Feb 27, 2015"," Anonymous Employee in  Steubenville, OH",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied online. The process took 5 days. I interviewed at Applebee's (Steubenville, OH) in August 2013.""]","[""Nothing too elaborate at all. I sat down with the hiring manager and answered a few questions which only took about 10-15 minutes. Pretty relaxed. And even though I has no serving experience, they said they were willing to take a chance on me because I'd described that I was a hard worker and could handle a fast paced environment.""]","[' Tell us a little bit about yourself. Why do you think you would be a good server? \xa0 ', 'Answer Question']"
Line Cook," Aug 17, 2015"," Anonymous Employee in  DeKalb, IL",['Accepted Offer'],['Positive Experience'],['Average Interview'],"[""I applied online. The process took 3 days. I interviewed at Applebee's (DeKalb, IL) in August 2013.""]",['There is a an application process through snag a job that connects with management. Then there is a call from the hiring manager that sets up the first meeting. In the first meeting there are typical personality questions to see if you are a fit for the restaurant. After that there is a second meeting set up with the general manager to make the final ruling on if you are hired or not. There is when salary is discussed.'],"[' What experience do you have with handling a stressful situation when something else needs to be accomplished? \xa0 ', 'Answer Question']"
Server," Nov 23, 2017", Anonymous Employee,['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied online. The process took 2 days. I interviewed at Applebee's in August 2013.""]","['Easy questions, and situation questions, asking your past work expeirience, they often try to get you in the kitchen so dont fall for it. This is a east job, apply and see what happens.']","[' Why should we hire you? \xa0 ', '1 Answer']"
Assistant Manager," Mar 20, 2016"," Anonymous Employee in  Chattanooga, TN",['Accepted Offer'],['Negative Experience'],['Easy Interview'],"[""I applied online. The process took 1 day. I interviewed at Applebee's (Chattanooga, TN) in July 2013.""]",['It was very unprofessional. I basically just sat down and only filled out paperwork. They left me alone at a table to get more of the paperwork they forgot for at least 15 minutes.'],"[' Nothing except references on where I used to work and how I have managerial experience \xa0 ', 'Answer Question']"
Carside to Go," Mar 23, 2016"," Anonymous Employee in  Shakopee, MN",['Accepted Offer'],['Neutral Experience'],['Easy Interview'],"[""I applied in-person. The process took 1 day. I interviewed at Applebee's (Shakopee, MN) in July 2013.""]",['The interview process was easy and casual. This was my first real job so they mostly talked about the position and how I can be successful within it. It was only about 15 minutes long and they offered me the job right at the end. The manager asked very general questions and I was not nervous about it at all.'],"[' How would you deal with a rude customer? \xa0 ', 'Answer Question']"
Line Cook," Apr 30, 2016"," Anonymous Employee in  Chicago, IL",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied online. The process took a week. I interviewed at Applebee's (Chicago, IL) in July 2013.""]",['quick two step interview with a review with general manager. I applied online and had a call back within the week. I first met with an assistant manager then I cam back a second time for a meeting with the general manager. It was a fast process and the easiest interview i have had'],"[' Do you have any cooking history \xa0 ', 'Answer Question']"
Hostess," Jul 4, 2013"," Anonymous Employee in  Los Angeles, CA",['Accepted Offer'],['Neutral Experience'],['Easy Interview'],"[""I applied in-person. The process took a week. I interviewed at Applebee's (Los Angeles, CA) in June 2013.""]","[""Filled in app in-person and turned into general manager, had interview with another manager, then the same general manager that I met with before, and was hired. Pretty easy, standard questions. However, if you have experience, you're probably gonna get hired on the spot.""]",[]
Dishwasher," Aug 13, 2014"," Anonymous Employee in  San Luis Obispo, CA",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied through an employee referral. The process took 3 days. I interviewed at Applebee's (San Luis Obispo, CA) in June 2013.""]","[""I submitted a paper application to Applebee's with a referral from a friend. I placed a follow up call the next day and was asked to come in for an interview. I was interviewed by an assistant manager, mainly about availability and work experience. I had a second interview the next day with the another manager. Questions were generic. Was hired on the spot. It was a fairly simple process.""]","[' Describe a difficult work situation and how you overcame it. \xa0 ', 'Answer Question']"
Hostess," Apr 25, 2015"," Anonymous Employee in  Laurel, MS",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied online. The process took 1 day. I interviewed at Applebee's (Laurel, MS) in June 2013.""]","['I applied online and had to bring in my resume. I was asked a few questions and my availability. Overall, an easy interview that did not feel intimidating at all. I was then told when to come back to start training, which including tests on a computer, as well as shadowing another hostess to learn my way around.']","[' Why do I want to be a hostess? \xa0 ', '1 Answer']"
Hostess/Carside to Go," May 17, 2015"," Anonymous Employee in  Milwaukee, WI",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied online. The process took a week. I interviewed at Applebee's (Milwaukee, WI) in June 2013.""]",['the manager just asked the basic why do you want to work here questions and then gave a few scenarios like what would you do when seating a customer and what would you do with difficult customers/ or difficult co-workers'],"[' what would you do when two coworkers are fighting \xa0 ', 'Answer Question']"
Hostess," Nov 25, 2015"," Anonymous Employee in  Raleigh, NC",['Accepted Offer'],['Negative Experience'],['Easy Interview'],"[""I applied online. The process took 4 days. I interviewed at Applebee's (Raleigh, NC) in June 2013.""]","['There was a 2-part interview process. I had my first interview and was told to return again in a few days for a second interview with an additional manager. Then after the second interview was successful, they brought me in to complete some final paper work.']","[' Do you see yourself as someone who works well in a team oriented environment? \xa0 ', 'Answer Question']"
Bartender," Sep 24, 2016"," Anonymous Employee in  New Brunswick, NJ",['Accepted Offer'],['Neutral Experience'],['Easy Interview'],"[""I applied through an employee referral. The process took 1 day. I interviewed at Applebee's (New Brunswick, NJ) in June 2013.""]",['They tried to pick your brain and see how you think in a customer service based industry and what you would do in certain situations. Has to sit down with the manager and tell them your strengths and weaknesses.'],"[' what would you do if you saw someone stealing money \xa0 ', '1 Answer']"
Server At Applebees," Jan 28, 2017"," Anonymous Employee in  Bronx, NY",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied through an employee referral. The process took a week. I interviewed at Applebee's (Bronx, NY) in June 2013.""]","['Sat at a table with the general manager along with another manager, very easygoing and relaxed. Got to see the restaurant and how it flowed while being interviewed. After the halfway point of the interview it was evident they were looking to hire me.']","[' Why was I terminated from my last job? \xa0 ', 'Answer Question']"
Hostess," Jun 19, 2017"," Anonymous Employee in  Opelika, AL",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied in-person. I interviewed at Applebee's (Opelika, AL) in June 2013.""]","[""Casual interview with the manager. Didn't ask very tough questions. Knew I was a student looking for part time employment so interviewed me accordingly. Offered the job right after I left the interview.""]","[' Tell me about yourself. \xa0 ', 'Answer Question']"
Server," May 8, 2013", Anonymous Employee,['Accepted Offer'],[],[],"[""I applied in-person. The process took 2 days. I interviewed at Applebee's.""]","['There was an add online that said they were hiring, and to come in. I came that same day had filled out an application, and had my first interview. I had a second interview with the general manger the next day.I just made sure to smile, and be myself.']","["" Why do you think you'd make a good server.. Which wasn't a difficult question \xa0 "", 'Answer Question']"
Hostess," Jun 23, 2013"," Anonymous Employee in  Lynnwood, WA",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied in-person. The process took 2 days. I interviewed at Applebee's (Lynnwood, WA) in May 2013.""]","[""When you go in to pick up an application be prepared for an immediate interview with the manger. Return it on the same day and they will look at the hours, if its good they will give you a personality test through your email. They will ask you mainly about your availability. Also they ask about experience, but if you have none that's okay, its mainly the hours they are looking for.""]","[' Why do you have limited availability on these days of the week? \xa0 ', 'Answer Question']"
Server," Aug 31, 2013"," Anonymous Employee in  Shirley, NY",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied in-person. The process took 3 days. I interviewed at Applebee's (Shirley, NY) in May 2013.""]",['Went in to the store to complete a store application. When I completed the application I requested to hand it to a manager. When I handed the manager the application he began to interview me on the SPOT. I was unprepared but I answered the questions efficiently . He then sat me down in a isolated area and I had to complete a personality sheet. He told me to come back tomorrow for a interview. Went in tomorrow for a interview and was told I passed. Came in the next day and was interviewed with the general manager. Offered position on the spot. Came in for orientation 2 days later and completed paperwork.'],"[' What is your favorite meal at applebees and how would you describe it to a guest? \xa0 ', '1 Answer']"
Broil Cook," Jan 14, 2014"," Anonymous Employee in  Heath, OH",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied in-person. The process took 1 day. I interviewed at Applebee's (Heath, OH) in May 2013.""]",['I had 2 interviews and they were very energic and had a possitive outlook on what they wanted'],[]
Hostess," Feb 21, 2014"," Anonymous Employee in  Hobbs, NM",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied online. The process took 1 day. I interviewed at Applebee's (Hobbs, NM) in May 2013.""]","['I applied on line and received a phone call that day to come in for orientation. There was no interview. I gave basic information online. After working there, it seems like they will hire almost anyone. I went in the nest day to fill out papers and was asked when I could start.']","[' None \xa0 ', 'Answer Question']"
"""Acting"" General Manager"," Aug 26, 2014", Anonymous Employee,['Accepted Offer'],['Negative Experience'],['Easy Interview'],"[""I applied through other source. The process took 3 weeks. I interviewed at Applebee's in May 2013.""]",['Interviewed by Director and Vice president. The interview with the director was very unprofessional. They offered me a job and also lied about what my position would be. This is a franchise store and not a corporate store.'],"[' What are your weaknesses? \xa0 ', 'Answer Question']"
Host," Oct 15, 2015"," Anonymous Employee in  Minneapolis, MN",['Accepted Offer'],['Positive Experience'],['Difficult Interview'],"[""I applied in-person. The process took 3 weeks. I interviewed at Applebee's (Minneapolis, MN) in May 2013.""]","[""Extensive interview process with multiple in-person interviews and personality tests. Actually quite an amusing experience since I've gotten many higher paying, higher benefit, and more difficult jobs with less hassle. They take the process very seriously for such an easy part-time job.""]","[' Is it okay to let your friends eat for free? \xa0 ', '1 Answer']"
Assistant Manager," Jan 17, 2016"," Anonymous Employee in  Fremont, CA",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied through an employee referral. The process took 1 day. I interviewed at Applebee's (Fremont, CA) in May 2013.""]","['Interviewed with the General Manager, Human Resources, and the Area Director. Very easy to answer questions. Interview was good and not too difficult. They were in need of several management positions as the company is having a hard time keeping managers. Overall an easy interview to say the least.']","[' What was the most difficult situation you had to deal with? \xa0 ', 'Answer Question']"
Server/Bartender," Sep 13, 2016"," Anonymous Employee in  New York, NY",['Accepted Offer'],['Neutral Experience'],['Average Interview'],"[""I applied through other source. The process took 2 weeks. I interviewed at Applebee's (New York, NY) in May 2013.""]","[""Come in dressed in all black. That's what you will be working in. Ask for the GM of that location. Bring 3 resumes. You will get a walk through of the restaurant. Get acquainted with the table numbers. You will interview with 3 managers foh, kitchen, and general manager. Have your game face ready. And Smile. Drug tests will be taken and You will do a personality multi choice test.""]","[' How would you handle a difficult guest? \xa0 ', '1 Answer', ' Where do you see yourself in five years? \xa0 ', '1 Answer']"
Server," Oct 5, 2016"," Anonymous Employee in  Stafford, TX",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied in-person. The process took 1 day. I interviewed at Applebee's (Stafford, TX) in May 2013.""]",['Hired on the spot. My friend called me to come for an interview right then. So I went and filled out the hiring forms. The manager just asked questions about me and what I had done in the past. I started right away. Easiest interview ever. I also came in not even dressed up in Nike shorts and a tshirt.'],[]
Manager," Sep 26, 2017"," Anonymous Employee in  Montgomery, AL",['Accepted Offer'],['Positive Experience'],['Difficult Interview'],"[""I applied online. The process took 3 weeks. I interviewed at Applebee's (Montgomery, AL) in May 2013.""]",['I went to several interviews and they were all professional and pleasant. I felt very comfortable and was very open with my answers. This is probably my favorite interview.'],"[' Where do you see yourself progressing with this company. \xa0 ', '1 Answer']"
Hostess," Apr 22, 2013", Anonymous Employee,['Accepted Offer'],['Positive Experience'],['Average Interview'],"[""I applied in-person. The process took 5 days. I interviewed at Applebee's.""]","[""I sat down with my mom for lunch and my mom asked the waiter for an application. (Yup, my mom did, not me.) Then I filled it out there (it didn't ask for references, just employment history) and the waiter said the manager was there so I could give it to him in person. I did, and right then and there he asked for an interview!"", 'I came for the interview and filled out a personality test which took about half an hour, then he asked me why I want to work there, how well I work in a group setting, and was the latest thing that made me laugh. He called me back for another interview the next day/', ""During that interview he asked me a series of questions pertaining to my personality, what I like in other people, what I dislike, what qualities I have that can help me in certain situations, etc. He said he was very impressed with my answers and that he'd love to hire me!"", ""So in the end, try to set yourself apart. Even though it's just a hostess job, give thorough answers and try to show that you are a natural for the job. (Smiling, outgoing, humorous, nice, patient) Even though he asked me a lot of questions and took quick notes on them, I answered them in depth with charisma. (Speak loud and clear, avoid ums)""]","[' What was the latest disagreement you had with a superior? \xa0 ', '1 Answer']"
General Manager Trainee," Aug 8, 2013"," Anonymous Interview Candidate in  Grand Rapids, MI",['Declined Offer'],['Negative Experience'],['Easy Interview'],"[""I applied online. The process took 1+ week. I interviewed at Applebee's (Grand Rapids, MI) in April 2013.""]","['Phone interview followed by in person interview with ""hiring manager"" at store.']","[' No difficult or unexpected questions. \xa0 ', 'Answer Question']"
Food Server," Mar 31, 2014"," Anonymous Employee in  Annapolis, MD",['Accepted Offer'],['Neutral Experience'],['Easy Interview'],"[""I applied online. The process took 1 day. I interviewed at Applebee's (Annapolis, MD) in April 2013.""]",['It was very quick and disorganized. We sat in the dining room at an empty table. The manager asked me a couple questions about myself and my life/work experience. The manager offered me a job before the interview was even over.'],"[' Nothing unexpected. \xa0 ', 'Answer Question']"
Hostess," Oct 10, 2014"," Anonymous Employee in  Lodi, CA",['Accepted Offer'],['Average Interview'],[],"[""I applied in-person. The process took 4 days. I interviewed at Applebee's (Lodi, CA) in April 2013.""]",['I was super lucky. I walked in with a resume and asked to talk to a manager and right away I was given an interview on spot. They told me to come back after two days to meet with another manager and he liked me and hired me that same moment.'],"[' Questions were basic. Main question was why do you want to work in the food industry? \xa0 ', 'Answer Question']"
General Manager," Apr 28, 2016"," Anonymous Employee in  Detroit, MI",['Accepted Offer'],['Neutral Experience'],['Easy Interview'],"[""I applied in-person. The process took 2 weeks. I interviewed at Applebee's (Detroit, MI) in April 2013.""]","['long, with multiple interviews, guest shift and a drug test, back ground check, need to do an online assessment, over all it was quick and painless and you got to talk to a ot of new people as well as employees']","[' years in role, how you would deal with under performers, past employers \xa0 ', 'Answer Question']"
Server," Jul 8, 2017"," Anonymous Employee in  Rohnert Park, CA",['Accepted Offer'],['Neutral Experience'],['Easy Interview'],"[""I applied through an employee referral. I interviewed at Applebee's (Rohnert Park, CA) in April 2013.""]",['I got hired just for my availability. I got hired just for my availability. I got hired just for my availability. I got hired just for my availability. I got hired just for my availability.'],[]
Server," Dec 11, 2017"," Anonymous Employee in  Fuquay-Varina, NC",['Accepted Offer'],['Neutral Experience'],['Easy Interview'],"[""I applied online. The process took 1 day. I interviewed at Applebee's (Fuquay-Varina, NC) in April 2013.""]","['Sat down with the GM and was asked a multitude of what if questions, if I had served before, if I had an alcohol training, ect. Then if all goes well, like it did for me, I was given a date for orientation where you get a tour of the facility and start training videos. Training period takes about a week, and on the last day you serve on your own and being watched the interior time to make sure you are a right fit for the restaurant in the end.']","[' How would you deal with having to multitask on a busy night? \xa0 ', '1 Answer']"
Carside/ToGo," Mar 7, 2013", Anonymous Employee,['Accepted Offer'],['Average Interview'],[],"[""I applied in-person. The process took 2 weeks. I interviewed at Applebee's.""]","['I had 3 interviews. One with the Hiring Manager in charge of my position then with the Hiring Manager again this time a different one and last with the General Manager. The first interview was a basic interview where I was asked what kind of extracurricular activities I did. Did I have any prior knowledge or experience. What kind of hours was I looking for. Did I mind working on the weekends. The basic impression interview. After that my second interview was really just a personality test and retelling about my person (activities, sports, school, etc) with the second hiring manager. The interview with the GM was a little more in-dept they waled me through what would be required of me in position I took some test on working and skills and I met with my trainee. I also ordered all equipment and gathered all paper work together.']","[' How do you deal with working with people that you dont get along with or that dont do what you say. \xa0 ', 'Answer Question', ' What would you say to a customer that is really mean or uncooperative. \xa0 ', '1 Answer']"
