Title,Interview Date,Employee Type,Offer,Experience,Interview Type,Application,Interview,Question
Server," Mar 28, 2017"," Anonymous Employee in  Grand Prairie, TX",['Accepted Offer'],['Positive Experience'],['Average Interview'],"[""I applied in-person. I interviewed at Chili's Grill and Bar (Grand Prairie, TX) in February 2013.""]","['Fill out application online. If they like you, you will be called in for interview. Usually have to interview with 2-3 managers. If you pass the interview, you will have to take a short test.']","["" Why chili's? \xa0 "", '1 Answer']"
Chef," Apr 19, 2017"," Anonymous Employee in  Whitehall, PA",['Accepted Offer'],['Negative Experience'],['Easy Interview'],"[""I applied online. I interviewed at Chili's Grill and Bar (Whitehall, PA) in February 2013.""]","['Went online to aplly, and the application was pretty straight forward. Eventually recieved a call asking a few generic and basic questions. Recieved another call to schedule an interwiew. Went in for the interview and was acted a variety of questions']","[' Have you ever been a chef before? \xa0 ', 'Answer Question']"
Manager," Jul 7, 2017"," Anonymous Employee in  Corpus Christi, TX",['Accepted Offer'],['Neutral Experience'],['Average Interview'],"[""I applied online. I interviewed at Chili's Grill and Bar (Corpus Christi, TX) in February 2013.""]",['phone by recruiter..two one on one interviews with area director...first interview lasted about 40 minutes..the one with the area director was about the same. it wasnt that bad. they just toss things around to get you off balanced.'],"[' what do you bring to the table, why should we hire you, name one instance where you made a difference in a situation............which location do you prefer to work at. \xa0 ', '1 Answer']"
Hostess," Jan 31, 2013"," Anonymous Employee in  Hanover, PA",['Accepted Offer'],['Neutral Experience'],['Easy Interview'],"[""I applied online. The process took 2+ weeks. I interviewed at Chili's Grill and Bar (Hanover, PA).""]","['Short and brief. Online application, asks you a bit about who you are as a person. Questions that actually pertain to your particular interests, and not one of those typical bland online applications. Interview process was also very brief. Walked in there 15 minutes early, was interviewed the moment I got in, and was out 5 minutes before the actual interview time. Basic interview questions (why you want to work there, why you applied, your availability, stuff like that, the basics). Follow up interview is just them setting up your schedule.']","["" Really wasn't any. \xa0 "", 'Answer Question']"
Server," Mar 4, 2013"," Anonymous Employee in  Goleta, CA",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied online. The process took 5 days. I interviewed at Chili's Grill and Bar (Goleta, CA) in January 2013.""]","['I applied online at the beginning of January. I had to pass through a questionaire that sorted out different personalities and work ethics. I got an email a couple days later asking me to schedule an interview. Super easy, I scheduled it myself on my own time. I then met with the GM for the interview. She was super laid back, and she asked me some questions about working in a team and about previous server xp. She must have liked me, because she hired me without any prior serving experience. Very comfortable interview process.']","[' How have you worked in a team on a job before? \xa0 ', 'Answer Question']"
Hostess," Jul 11, 2013"," Anonymous Employee in  Humble, TX",['Accepted Offer'],['Neutral Experience'],['Easy Interview'],"[""I applied online. The process took 1+ week. I interviewed at Chili's Grill and Bar (Humble, TX) in January 2013.""]","['Simple and clearly unprofessional.', 'I applied online at brinkerjobs.com where I was subjected to take a personality examination which lasted all of an hour. Afterwards my application was submitted.', 'Upon waiting a week, I called the location I applied to and a interview was set up for me the following day.', 'I came in at the specificed time of 2:00.. At 2:50 a manager approached me and we spoke. He then told me to come back at 4:30. Later that day I was hired.']",[]
Line Cook," May 5, 2015"," Anonymous Employee in  Branson, MO",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied online. The process took 1 day. I interviewed at Chili's Grill and Bar (Branson, MO) in January 2013.""]",['They make the interview the easiest possible they find the way if you are a real cook or wannabe cook you get paid depends on your experience also they do the interview in my lenguaje so that make it much easier'],"[' How much I make in my past job \xa0 ', '1 Answer']"
Server," Nov 27, 2016"," Anonymous Employee in  Austin, TX",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied online. The process took 3 days. I interviewed at Chili's Grill and Bar (Austin, TX) in January 2013.""]","['Easy Interview. Laid back. Just answer the questions and you will get the job. If you have serving experience it will be better. Even if not, you will probably get the job if you are willing to work hard. This is a good place to get serving experience.']","[' Asked me about serving experience. \xa0 ', '1 Answer']"
Host," Mar 24, 2013"," Anonymous Employee in  San Antonio, TX",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied online. The process took a week. I interviewed at Chili's Grill and Bar (San Antonio, TX) in December 2012.""]","['Applied online on a Sunday night and had a positive email response the next day. Set up an interview through their website for Wednesday afternoon, and they were expecting me and prepared. I was hired that same day and had orientation the Saturday of the same week.']","[' Questions were very straight forward and most of them came straight off of the online application. \xa0 ', 'Answer Question']"
Server/Host," Apr 3, 2013"," Anonymous Employee in  Pleasanton, CA",['Accepted Offer'],['Neutral Experience'],['Easy Interview'],"[""I applied online. The process took 1 day. I interviewed at Chili's Grill and Bar (Pleasanton, CA) in December 2012.""]","['Got hired on the spot with the assistant manager.', ""if you choose to make the mistake of applying to work at Chili's you have to go online first, follow up with a call a day later and i got my interview in a snap."", 'Hiring was quick and painless, just wish the job was painless.']","[' Typical interview questions- your strengths, weaknesses, what would you do in a difficult situation? etc \xa0 ', 'Answer Question']"
Manager," Apr 13, 2013"," Anonymous Employee in  Corpus Christi, TX",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied online. The process took 2+ weeks. I interviewed at Chili's Grill and Bar (Corpus Christi, TX) in October 2012.""]",['Long process had like 3 interviews before I could start 2 weeks after last one. Please have patience when going through the interviews it is totally worth it.'],"[' How much money would you like to make? \xa0 ', '1 Answer']"
Food Server," Jul 1, 2014"," Anonymous Employee in  Valdosta, GA",['Accepted Offer'],['Neutral Experience'],['Easy Interview'],"[""I applied in-person. The process took a week. I interviewed at Chili's Grill and Bar (Valdosta, GA) in October 2012.""]","['This position consisted of essentially two interviews, the initial review took place immediately after the application process, consisted of sitting down with the manager on staff as they reviewed the application with the potential employee. The second interview was conducted after being called to set up an interview appointment, consisted of speaking with two different managers. Discussed prior relevant work experience, job requirements, followed by and unstructured Q&A session.']","[' ""Describe a difficult situation you had to deal with, how did you overcome it."" \xa0 ', 'Answer Question']"
Hostess," May 19, 2015"," Anonymous Employee in  Houston, TX",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied in-person. The process took 4 days. I interviewed at Chili's Grill and Bar (Houston, TX) in October 2012.""]","['Turned in application to manager and immediately sat me down and talked to me right then. After an offical interview was set up. At the interview, I first take a test and you wait for the results to come in before they continue the interview. Results never came in and told me to call them on Monday if I havent heard from them about setting up another interview. Called them on Monday, told me I got the job without having to have another interview']",[]
Server," Jan 12, 2016"," Anonymous Employee in  Kilgore, TX",['Accepted Offer'],['Negative Experience'],['Easy Interview'],"[""I applied through an employee referral. The process took a week. I interviewed at Chili's Grill and Bar (Kilgore, TX) in September 2012.""]","[""Uninteresting and lengthy. Didn't inspire me to want to work for the company but did out of necessity."", ""The manager conducting the interview didn't seem to fond of working there either. Not how an interview should be conducted."", ""You need to sound enthusiastic and want the employee to work for you, obviously they have met some of the requirements if you chose to interview them, it wouldn't kill a manager to sell the position also.""]","[' Why I wanted to work for Chilis? \xa0 ', '1 Answer']"
Server/Waiter," Jan 12, 2014"," Anonymous Employee in  Bristol, VA",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied through an employee referral. The process took 2 days. I interviewed at Chili's Grill and Bar (Bristol, VA) in September 2012.""]","['The hiring process was thorough and contained a detailed background check, lots of hypothetical questions. They asked me questions on how I would handle certain customers in different situations, ie angry about this or that, or children trying to buy alcohol.']","[' how would you handle a customer who is upset that their food came out wrong \xa0 ', 'Answer Question']"
Hostess," Aug 18, 2016"," Anonymous Employee in  Tarpon Springs, FL",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied in-person. The process took 2 weeks. I interviewed at Chili's Grill and Bar (Tarpon Springs, FL) in September 2012.""]",['When I applied there was a paper application and I sat down with a manager. Now everything is online and it is much more expensive. There is multiple steps involved and there is a aptitude portion. Overall they are very detailed and a full process in getting hired. Once approved online there is multiple interviews in the store with a specific manager then the store manager with their expectations and your availability to make sure they can work with you.'],"[' Out of all the restaurants around here why Chilis? \xa0 ', 'Answer Question']"
Line Cook," May 23, 2014"," Anonymous Employee in  Hickory, NC",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied in-person. The process took 2 weeks. I interviewed at Chili's Grill and Bar (Hickory, NC) in August 2012.""]","['The application was filled out at the restaurant. I came in a few days later for a first interview with the kitchen manager. She asked me about my work experience, my schedule availability, how I would benefit the company. After that, I came in the next week to interview with the general manager. He asked the same questions for the most part and hired me that day.']","[' If you were a cartoon character, what character would you be? \xa0 ', 'Answer Question']"
Server," Aug 28, 2015"," Anonymous Employee in  Fredericksburg, VA",['Accepted Offer'],['Neutral Experience'],['Easy Interview'],"[""I applied in-person. The process took 2 days. I interviewed at Chili's Grill and Bar (Fredericksburg, VA) in August 2012.""]",['Applied through our server while we were there for dinner. Met one of the assistant managers on the spot. After I turned in the application that day I received a call for an interview with the general manager. After going in for the interview I was offered the job on the spot.'],"[' Why do you think you would be a good fit for this position? \xa0 ', 'Answer Question']"
Host," Jun 2, 2016", Anonymous Employee,['Accepted Offer'],['Neutral Experience'],['Easy Interview'],"[""I applied in-person. The process took 3 days. I interviewed at Chili's Grill and Bar in August 2012.""]","['Long process, but great for a first time job. Questions are basic - easy enough for any high school aged individual to pass. Took a few days to get hired, management at the time was very responsive and welcoming. Great hospitality.']","[' They asked how you would handle specific scenarios. \xa0 ', '1 Answer']"
Food Server," Oct 14, 2016"," Anonymous Employee in  Pleasanton, CA",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied online. The process took 2 weeks. I interviewed at Chili's Grill and Bar (Pleasanton, CA) in July 2012.""]",['I applied online and the application was basic. I then was prompted to take an online test that was basically a personality test that is pass or fail and has computerized results. I was then contacted for a group interview with three others and we were all hired at the end of the interview.'],"[' What is your favorite item on the menu? \xa0 ', 'Answer Question']"
To-Go," Apr 9, 2015"," Anonymous Employee in  Morris, IL",['Accepted Offer'],['Positive Experience'],['Average Interview'],"[""I applied in-person. I interviewed at Chili's Grill and Bar (Morris, IL) in June 2012.""]","['I walked in and asked for a application around 2pm in the afternoon. They had me fill it out on the spot, and then talk with the manager. She asked me about my previous experience and if I was currently employed so she could call them. She then said she would call me later with more details.']","[' Can you work well as a team? \xa0 ', '1 Answer']"
Server," Aug 10, 2015"," Anonymous Employee in  Greenville, SC",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied in-person. The process took 1 day. I interviewed at Chili's Grill and Bar (Greenville, SC) in June 2012.""]",['It was simple. You went up to the host stand and asked for an application. Waited 30 minutes and a manager came out to talk to me. From there they asked me simple questions and then said I was hired!'],"[' Are you patient? Are you a people pleaser? Are you a team player? \xa0 ', 'Answer Question']"
Hostess," Sep 22, 2015"," Anonymous Employee in  Henrietta, NY",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied in-person. The process took 2 days. I interviewed at Chili's Grill and Bar (Henrietta, NY) in June 2012.""]","['Handed in application, next day had an interview with the GM. We sat at a corner booth in the restaurant, and asked me the questions. I was hired on the spot']","[' Explain a time where you had a problem with a coworker and how did you solve the problem? \xa0 ', 'Answer Question']"
Food Server," Feb 9, 2016"," Anonymous Employee in  North Brunswick, NJ",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied in-person. The process took 2 days. I interviewed at Chili's Grill and Bar (North Brunswick, NJ) in June 2012.""]","[""Met with the manager, explained my previous experience and what my availability was. Was explained to me what I would be doing, when I would tentatively start, and how the restaurant worked. It's a different work setting than my other jobs, so I got the low-down on team service and what that meant. Pretty much met the requirements and got the job.""]","["" What other restaurants I've worked in, what my role was, general questions about myself. \xa0 "", 'Answer Question']"
Server/Bartender," Sep 18, 2016"," Anonymous Employee in  Casa Grande, AZ",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied through an employee referral. The process took 3 days. I interviewed at Chili's Grill and Bar (Casa Grande, AZ) in June 2012.""]","[""i had four interviews. One with each of the three managers and one with the General Manager. The interview times were very quick and straightforward. Wasn't business professional; it was more casual and a laid back type of interview.""]","[' Have I ever been a waiter/server before?', 'How much experience have I had as a waiter/server?', 'When are you able to start? \xa0 ', '1 Answer']"
Server," Nov 9, 2015"," Anonymous Employee in  Flower Mound, TX",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied online. The process took 1 day. I interviewed at Chili's Grill and Bar (Flower Mound, TX) in May 2012.""]","['Applied via the company website, got a call back, met with a manager, did the interview, planned to meet with the GM but he was busy so got hired on the spot']","[' How would you sell me a burger? \xa0 ', 'Answer Question']"
Hostess," Nov 28, 2015"," Anonymous Employee in  Temple, TX",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied in-person. The process took 2 weeks. I interviewed at Chili's Grill and Bar (Temple, TX) in May 2012.""]",['Very casual and comfortable. The interview took place at one of the tables in the restaurant and did not last long. The manager was very kind and expressed her interest in hiring me. The questions were not very difficult but were your typical reflection on past experiences type of questions.'],"[' Describe a time when you had to multi-task, while keeping everyone happy \xa0 ', 'Answer Question']"
Head Bartender," Feb 1, 2016"," Anonymous Employee in  Anderson, SC",['Accepted Offer'],['Neutral Experience'],['Easy Interview'],"[""I applied in-person. I interviewed at Chili's Grill and Bar (Anderson, SC) in May 2012.""]",['Applied. Hears back vary quickly. Asked if I was interested in bartending told them I likes to serve and do my own thing. Was the head night bartender not even six months after starting. The manager said never let me down and I never did'],"[' How do u handle responsibility \xa0 ', '1 Answer']"
Food Server," Mar 6, 2016"," Anonymous Employee in  Arlington, TX",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied in-person. The process took 3 days. I interviewed at Chili's Grill and Bar (Arlington, TX) in May 2012.""]","[""Very robotic impersonal questions about if you like working in a Team. Chili's is 100% team based. I came with a plan and info about my work ethic, communication, and intellect and they gave me the job. They gave me dinner with senior management. Mostly a personality test to make sure you are a hard worker and good with people.""]","[' Do you work well with a team? \xa0 ', '1 Answer']"
Host," Apr 13, 2016"," Anonymous Employee in  Orlando, FL",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied through an employee referral. The process took 1 day. I interviewed at Chili's Grill and Bar (Orlando, FL) in May 2012.""]","['The interview was a very simple process. I came in at the scheduled time and waited for the host manager. While I waited the staff brought me a drink and told me he would be out shortly. He came out with a packet that had questions on it. He proceeded to ask generic questions about myself and as I answered, he wrote down key words. At the end of the interview, he looked at me, smiled, put his hand out and said welcome to the team.']","[' How would your friends describe you? \xa0 ', '1 Answer', ' How deal you deal with stress? How do you deal with stress while working? \xa0 ', '1 Answer']"
Hostess," Oct 7, 2015"," Anonymous Employee in  Independence, MO",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied in-person. The process took 1 day. I interviewed at Chili's Grill and Bar (Independence, MO) in April 2012.""]","['I came in to turn in my application and as I was waiting for the manager, I was called back for an impromptu interview. It was very quick, solid questions, and the GM was very polite.']","[' They asked how I could work in a high stress environment. \xa0 ', '1 Answer']"
Line Cook," Jan 16, 2016"," Anonymous Employee in  Branson, MO",['Accepted Offer'],['Positive Experience'],['Average Interview'],"[""I applied online. The process took 1 day. I interviewed at Chili's Grill and Bar (Branson, MO) in April 2012.""]","[""On board packet sent via email, basically be yourself and don't bs the management team, they all make the decision. Depending on what you apply for is who your first interview will be with, kitchen applicant meet the Kitchen Manager, servers meet the bar/service manager. The general manager is the last interview.""]","[' Why did you choose Chilis? \xa0 ', '1 Answer']"
Hostess," Feb 14, 2016"," Anonymous Employee in  Hinesville, GA",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied in-person. The process took 1 day. I interviewed at Chili's Grill and Bar (Hinesville, GA) in April 2012.""]",['I walked in she said I was pretty and asked when I could work and how soon I could start. I started the following week trained for a day very simple job for anyone with a good personality and charming abilities. I got the job only because Im attractive but i kept it over a year because I was good at it kept people waiting happy with small talk and smiles worked hard to keep my space and others clean got drinks and served food for lazy servers I didnt make enough but I liked the job well enough it landed me my husband.'],"[' When can you start what hours can you work \xa0 ', '1 Answer']"
Server/Waiter," Nov 16, 2016"," Anonymous Employee in  Deland, FL",['Accepted Offer'],['Neutral Experience'],['Easy Interview'],"[""I applied online. The process took 1 day. I interviewed at Chili's Grill and Bar (Deland, FL) in April 2012.""]",['I explained my past experience in waiting tables. My resume was loaded with experience so I got the job very easily. It was a one on one interview with a manager from the location. It was pretty easy actually. I am sure that some interviews are harder than mine was but the manager at this location was easy to talk to.'],"[' Why do you want to work for our company? \xa0 ', '1 Answer']"
Server/Hostess," Nov 24, 2016"," Anonymous Employee in  Bastrop, TX",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied online. The process took a week. I interviewed at Chili's Grill and Bar (Bastrop, TX) in April 2012.""]","['Asked about 10 questions, sat at table, offered free drink, was casual. Once hired, you will take a few tests and go through extensive training. Chilis prepares you for multiple instances and you also learn as you go. You are set for success when you train at Chilis.']","[' Why did you decide to apply at chilis? \xa0 ', '1 Answer', ' What do you expect from us? \xa0 ', '1 Answer', ' What are strong skill sets that you have? \xa0 ', '1 Answer', ' Have you ever eaten at chilis, if so, what was your favorite dish and why? \xa0 ', '1 Answer', ' What would you do if a guest is unhappy about the service they received? \xa0 ', '1 Answer']"
Server," Jun 15, 2012"," Anonymous Employee in  Louisville, KY",['Accepted Offer'],['Positive Experience'],['Average Interview'],"[""I applied in-person. The process took 4 days. I interviewed at Chili's Grill and Bar (Louisville, KY) in March 2012.""]",['I just walked in for an application. I was able to interview on the spot with a manager. He asked what I was doing the following Monday. I told him I would be back for another interview and he laughed. I met with the General Manager the next interview and was offered a position. Scheduling for orientation takes the most time.'],"[' Tell me about a time when you were not able to make a guest happy. How did you handle the situation? \xa0 ', 'Answer Question']"
Hostess," Sep 28, 2013"," Anonymous Employee in  Chicago, IL",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied through an employee referral. The process took 1 day. I interviewed at Chili's Grill and Bar (Chicago, IL) in March 2012.""]","['Referred by a friend, interviewed with assistant manager, answered a few basic questions. They are looking for a friendly face that will assist their guests from the moment they walk through the door until they leave.']","[' Why should I hire you? \xa0 ', '1 Answer']"
Dishwasher," Nov 21, 2015"," Anonymous Employee in  San Diego, CA",['Accepted Offer'],['Neutral Experience'],['Easy Interview'],"[""I applied online. The process took 4 days. I interviewed at Chili's Grill and Bar (San Diego, CA) in March 2012.""]","['it was easy, just got asked few questions and was offered the job. The interviewer was kinda dumb and nobody like her at work. She used to alwasy talk to me about stuff and i would have to fake laugh it up because I was put on the spot. She also was wierd at chilis parties. shed get all drunk. This isn even about the interview anymore but yeah']","[' What is your name, where do you live, do you want a drink while you wait. what position are you applying for, How did you like working that job you have listed in your resume. \xa0 ', '1 Answer']"
Food Server," Mar 11, 2016"," Anonymous Employee in  Tampa, FL",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied online. The process took 1 day. I interviewed at Chili's Grill and Bar (Tampa, FL) in March 2012.""]","[""Basic interview questions about hygiene, expectations, management style. Nothing hard. The manager was pretty attractive and I'm sure she liked me. That helped. Just be outgoing and yourself. They will for sure hire you.""]","["" Describe a time where someone didn't agree with you and how did you handle it. \xa0 "", '1 Answer']"
Server," Mar 16, 2016"," Anonymous Employee in  Danbury, CT",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied in-person. The process took 1 day. I interviewed at Chili's Grill and Bar (Danbury, CT) in March 2012.""]","['The interview is really low key. They simply ask questions, and try to get to know you. You may meet with a few of the managers (there are four), but that is because each manager does something different in the restaurant. Be yourself, and you will be fine.']","[' They will ask about experience, and what skills you have that are applicable to the job. \xa0 ', 'Answer Question']"
Server/Bartender," May 18, 2016"," Anonymous Employee in  Tulsa, OK",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied in-person. The process took 5 days. I interviewed at Chili's Grill and Bar (Tulsa, OK) in March 2012.""]","[""you apply online and take a really long personality test. If your results match what the company needs they'll call you in for an interview in a few days. Once I got called in the GM was friendly and relaxed. The interview was simple with common sense and common knowledge questions. It maybe lasted for 20 minutes""]","[' If a customer ordered a house wine and you only had a top shelf wine, what would you do? \xa0 ', '1 Answer']"
Bartender," Aug 10, 2014"," Anonymous Employee in  Houston, TX",['Accepted Offer'],['Positive Experience'],['Average Interview'],"[""I applied in-person. I interviewed at Chili's Grill and Bar (Houston, TX) in February 2012.""]","['Turned in app, stopped back in the following week and met with mod, scheduled interview with gm a couple days later then hired. Downside was waiting until orientation and not starting right away.']","[' What do you plan to be doing in six months? \xa0 ', 'Answer Question']"
Assistant Restaurant Manager," Apr 8, 2016"," Anonymous Employee in  Milwaukee, WI",['Accepted Offer'],['Positive Experience'],['Average Interview'],"[""I applied through other source. The process took a week. I interviewed at Chili's Grill and Bar (Milwaukee, WI) in February 2012.""]",['It was very relaxing because I had already worked for the company for 8 years as a server and bartender. There were 3 people conducting the actual interview. The first step was taking a personality and skills test.'],"[' Tell me about your strongest asset and tell me how it is also a weakness. \xa0 ', 'Answer Question']"
Server," Aug 14, 2016"," Anonymous Employee in  Huntsville, TX",['Accepted Offer'],['Neutral Experience'],['Average Interview'],"[""I applied through an employee referral. The process took 2 weeks. I interviewed at Chili's Grill and Bar (Huntsville, TX) in February 2012.""]","['I filled out a questionnaire, and applied online. Was called back for an in person interview. Met with a manager, and had a conversation. After she decided to higher me, I filled out some questionnaires, and took an aptitude test. I then had to get my certificate to serve food, and fill out tones of information online. I created an account, and then was able to set up days to train.']","[' Describe a difficult situation you were in, and how you dealt with it. \xa0 ', '1 Answer']"
Server," Oct 21, 2016"," Anonymous Employee in  Springfield, MO",['Accepted Offer'],['Positive Experience'],['Average Interview'],"[""I applied in-person. The process took 3 days. I interviewed at Chili's Grill and Bar (Springfield, MO) in February 2012.""]",['I submitted my application in person and brought in my resume with my picture on it. I got a call the next day asking to schedule an interview. I came in and the general manager conducted the interview. She mentioned that she remembered me from my picture on my resume. She was very pleasant and humorous.'],"[' They asked about my previous job experience as a server and what my challenges and strengths were in that position. They talked about growth opportunity and the type of pace and menu size the job would require. We talked about the training process, which is fairly in depth. \xa0 ', 'Answer Question']"
Server," Feb 24, 2014"," Anonymous Interview Candidate in  Harrisburg, PA",['No Offer'],['Positive Experience'],['Average Interview'],"[""I applied through an employee referral. I interviewed at Chili's Grill and Bar (Harrisburg, PA) in January 2012.""]","['good interview, worthless training that goes nowhere and has no result']","[' poor scheduling management, you can plan your schedule but they have no understanding of hours \xa0 ', 'Answer Question']"
Dishwasher," Jun 15, 2015"," Anonymous Employee in  Eldersburg, MD",['Accepted Offer'],['Neutral Experience'],['Easy Interview'],"[""I applied in-person. The process took 1 day. I interviewed at Chili's Grill and Bar (Eldersburg, MD) in January 2012.""]",['sat at the table in restaurant i was not asked that many questions. I seemed to have over dressed by simply wearing a polo pullover for applying to a dishwashers job. I was greated with open arms as they were in desperate need of a dishwasher.'],"[' When could I start \xa0 ', '1 Answer']"
Food Expo," May 29, 2016"," Anonymous Employee in  Mountain View, CA",['Accepted Offer'],['Neutral Experience'],['Easy Interview'],"[""I applied in-person. The process took 1 day. I interviewed at Chili's Grill and Bar (Mountain View, CA) in January 2012.""]",['Interview was simple and straight forward. I needed a job and they needed to hire people. There was no pressure they asked a few questions then had to do the standard background stuff and that was about it.'],"[' I do not remember any of the interview questions. It was a simple college job \xa0 ', 'Answer Question']"
Manager," Aug 8, 2016"," Anonymous Employee in  San Diego, CA",['Accepted Offer'],['Positive Experience'],['Average Interview'],"[""I applied through a recruiter. The process took 2 weeks. I interviewed at Chili's Grill and Bar (San Diego, CA) in January 2012.""]","['Long and drawn out process, had phone interview with recruiter then phone interview with area director and then had a Skype interview with area director followed by the offer and I accepted.']","[' Why I wanted to do the job \xa0 ', '1 Answer']"
Bartender," Dec 27, 2016"," Anonymous Employee in  New York, NY",['Accepted Offer'],['Positive Experience'],[],"[""I applied in-person. The process took 5 days. I interviewed at Chili's Grill and Bar (New York, NY) in January 2012.""]","['laid back, let your personality shine and the job is as good as yours! The main thing they tend to look for is open availability. There is also a personality test that must be passed.']","[' I was asked to sell the interviewer a ketchup bottle, as if they had to have it.... \xa0 ', 'Answer Question']"
Server," Apr 21, 2015"," Anonymous Employee in  Houston, TX",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied through an employee referral. The process took 2 days. I interviewed at Chili's Grill and Bar (Houston, TX) in December 2011.""]","['Very relaxed. Did not ask to many questions, but does want to make sure you wont waste their time. Suggest for young adults looking to make some money to prepare to get an internship. Best way to make money for the amount of time you have to work.']","[' Why do you want to work here? \xa0 ', '1 Answer']"
Hostess," Jun 15, 2015"," Anonymous Employee in  Philadelphia, PA",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied through an employee referral. The process took 2 days. I interviewed at Chili's Grill and Bar (Philadelphia, PA) in December 2011.""]",['It was quick about 2-4 minutes. I was referred by a family member and asked to come in. The manager asked how many mornings I could work and after that he told me to come in again. We discussed pay and I was given the job.'],"[' Can you work mornings and if so on which days? \xa0 ', '1 Answer']"
Line Cook," Jun 2, 2015"," Anonymous Employee in  Cape Coral, FL",['Accepted Offer'],['Negative Experience'],['Easy Interview'],"[""I applied in-person. The process took 5 weeks. I interviewed at Chili's Grill and Bar (Cape Coral, FL) in November 2011.""]","['After 2 interviews and an unwanted offer for management, I waited 5 weeks to be hired. Completed a kitchen test (with an old spring scale that they do not even use in the BOH)']","[' typical internal guest questions. \xa0 ', '1 Answer']"
Server," Nov 30, 2015"," Anonymous Employee in  Webster, TX",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied in-person. The process took 1 day. I interviewed at Chili's Grill and Bar (Webster, TX) in November 2011.""]",['Very easy interview with basic questions that help them learn about you a little bit. Usually if you get an interview they will hire you unless you completely blow them away with terrible answers.'],"[' Do you consider yourself a team player? \xa0 ', 'Answer Question']"
Server," Jun 1, 2013"," Anonymous Employee in  Peoria, AZ",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied in-person. I interviewed at Chili's Grill and Bar (Peoria, AZ) in November 2011.""]",['It was intense. I had to first take an iq test to even get in the door. Not sure if they are still doing that now. Then the training is hard too. You are expected to learn every ingredient on the menu items and pass at 90% during your 5 day training. It was very intense but this prepares you for your job.'],"[' None \xa0 ', '1 Answer']"
Server/Waiter," Jul 27, 2015"," Anonymous Employee in  Detroit, MI",['Accepted Offer'],['Positive Experience'],['Average Interview'],"[""I applied in-person. The process took 3 days. I interviewed at Chili's Grill and Bar (Detroit, MI) in October 2011.""]","['Application, interview with Asst. Manager, Interview with GM, generic general knowledge test....Was very well organized, asked to wait to meet manager and then met with manager within 5 minutes time.']","[' Asked about previous experience. \xa0 ', '1 Answer']"
Server," Sep 10, 2015"," Anonymous Employee in  Chicago, IL",['Accepted Offer'],['Neutral Experience'],['Average Interview'],"[""I applied in-person. The process took 2 days. I interviewed at Chili's Grill and Bar (Chicago, IL) in September 2011.""]","[""It was easy, be friendly. They're looking for people that will be comfortable talking to tables and be polite. Dress appropriately, bring a pen, don't walk in to apply during peak hours, be polite to every employee you come across. Be prepared to wait, for some reason they always made people wait to get interviewed, I don't know if this was required or because they were all slow.""]","[' Have you ever served before? \xa0 ', '1 Answer']"
