Title,Rating,Work Life Balance,Culture Values,Career Opportunities,Comp Benefits,Senior Management,Review Date,Current or Past Employee,Employee Title,Location,Recommends,Outlook,Approves of CEO,Full-Time or Part-Time,Time Employeed,Pros,Cons,Advice to Management
"""Hostess""",5.0,5.0,5.0,5.0,5.0,4.0," Aug 14, 2015",Current,Anonymous Employee,"Kansas City, MO",Yes,Yes,Yes,Full-time,More than 10 years,"Great atmosphere, I feel really respected and valued by coworkers and management. Consistent/appropriate raises.","A plethora of rude customers, as with any job in the service industry.",keep doing you!
"""Server""",4.0,2.0,4.0,4.0,4.0,1.0," Aug 12, 2015",Past,Server,"Atlanta, GA",Yes,Yes,Neutral,Part-time,Less than a year,"Everyone worked as a team, good money, fun atmosphere","Management did not work well under stress, long hours, hard time getting time off approved",Hire people who can work under stress and not show it. The managers were often rude and short with employees in times of high volume stress
"""Server""",4.0,3.0,4.0,4.0,3.0,5.0," Aug 12, 2015",Past,"Baker, Host, Cashier, Server, Food Runner, Trainer","Winter Park, FL",Yes,Neutral,Neutral,,More than a year,"Flexible Schedule, good money, benefits, internal promotions","Long hours, slow seasons, some bureaucracy",Stop being scumbags
"""Cheesecake""",3.0,1.0,2.0,2.0,3.0,3.0," Aug 26, 2015",Current,Anonymous Employee,,No,Neutral,Neutral,Full-time,,The people u work with and the pay somewhat.,No set hrs. Rules changing a lot. No time for your own lifestyles.,Set schedules and hrs.
"""Take orders, open and close, handle cash, carry multiple heavy plates and drinks at a time, run food""",3.0,1.0,1.0,1.0,1.0,1.0," Aug 26, 2015",Current,Server/Waiter,"Torrance, CA",No,No,Neutral,Part-time,More than 5 years,"Some pros the tips you get on good days and making really good friends with coworkers, works well with a school schedule","Many cons involve past managers and how unprofessional they were, clientele has become a little more hostile than the past",
"""Disorganized""",2.0,1.0,3.0,4.0,2.0,3.0," Aug 23, 2015",Past,Restaurant Server,"Chula Vista, CA",No,Yes,Neutral,Part-time,More than a year,"Have a flexible work schedule, opportunities to transfer to other locations, advancement to management, uses hotschedules, volunteer to help others",Management is disorganized and apathetic. Most cannot handle stress and lash out. And the clientele are the most obnoxious people.,Using a rude tone of voice doesn't make anyone want to work harder for you. Be more approachable.
"""Server""",4.0,4.0,4.0,4.0,4.0,5.0," Aug 8, 2015",Past,Anonymous Employee,"Birmingham, AL",Yes,Yes,Yes,Part-time,More than 3 years,Great management and staff. Very easy to have a flexible schedule.,A lot of physical labor and can sometimes be mentally exhausting,
"""Love working there""",5.0,5.0,4.0,5.0,5.0,2.0," Aug 6, 2015",Current,Hostess,"Plant City, FL",Yes,Yes,Yes,Full-time,Less than a year,"making friends, hours, fun managers, making friends and discounts","dealing with the servers, answering the phone, hard to cross train, line cooks are rude and the people who come in",
"""alright work if you need cash""",2.0,5.0,1.0,1.0,1.0,1.0," Aug 22, 2015",Past,Anonymous Employee,,No,Yes,Neutral,Part-time,,nice people<br>helpful coworkers<br>staff is usually friendly depending on the mood of the day<br>good tips because restaurant is always busy,managers tend to be overbearing<br>really busy and customers get upset<br>no scheduled breaks. had to be taken at managers decision which was not consistent,work on doing better communication without getting frustrated and taking it out on the employees. its not fair and management should take some sort of anger management classes
"""Very flexible scheduling""",3.0,5.0,3.0,4.0,2.0,1.0," Aug 20, 2015",Current,Anonymous Employee,"Sherman Oaks, CA",Neutral,Neutral,Neutral,Part-time,,They work with hotschedules which has an app. It's so easy to pick up shifts or get rid of shifts. This job is perfect for students with changing schedules as well as people working on other careers.,In regards to having a flexible schedule there are no cons.,
"""Positive energy""",5.0,3.0,5.0,4.0,4.0,5.0," Aug 5, 2015",Past,Anonymous Employee,,Yes,Yes,Neutral,Full-time,,you are always motivated to want to do better and are surrounded with people that are just as passionate to see the business do well.,"It is very busy, so it would not be ideal for the lazy.",Screen servers better.
"""Bartender""",2.0,2.0,1.0,2.0,1.0,1.0," Aug 19, 2015",Past,Anonymous Employee,,No,No,Yes,Full-time,,"I can't think of any good reasons to work here. If you like cheesecake, you get a discount.","You may or may not get a break while working a double. If a manager doesn't like you or you would sleep with them, your schedule could turn to many food running shifts.",Communicate and be consistent. Value your employees and listen to suggestions. Give breaks without making servers feel needy.
"""server""",5.0,3.0,4.0,3.0,4.0,3.0," Aug 3, 2015",Current,Server,"Roseville, CA",Yes,Yes,Yes,Full-time,More than 8 years,Great consistent money when you want to put in the time to work a full shift and not be first phased.,"fast-paced, hectic work that can challenge people to have to deal with some of the nastiest guests around",more staff support day to day
"""Very Hard Worker""",5.0,5.0,5.0,5.0,5.0,5.0," Aug 3, 2015",Current,Server/Bartender,"Atlanta, GA",Yes,Neutral,Neutral,Full-time,More than a year,Always on time. And always ready for work. Very good insurance,"Very long hours, with no break",Stop scheduling doubles
"""Worst job ever""",1.0,1.0,1.0,1.0,1.0,1.0," Sep 7, 2015",Past,Bakery/Food Runner,,No,No,Neutral,Full-time,More than a year,"New restaurant, decent co-workers, that's the best I can say. Preach absolute guest satisfaction as the highest priority. Culture does not reflect that!","Horrible trainers, sub par managers, horrible hours and pay. Multiple labor laws, health code, compliance issues never addressed by management. HR nightmare. Surprised they have never been sued. Injured on the job, and no report was filed.","See the cons. Really sad they preach family, team work, ""Cheesecake Rocks"". It's a load of crap."
"""Great menu, great guests""",4.0,4.0,4.0,3.0,4.0,3.0," Aug 3, 2015",Current,Anonymous Employee,,Yes,Yes,Neutral,Part-time,Less than a year,"Always busy, great money, upbeat environment","Lots of turnover, can be long hours","Smile, Support you team"
"""Cheesecake Factory Wisconsin Ave""",5.0,,,,,," Aug 1, 2015",Current,Server/Hostess,"Washington, DC",Yes,Neutral,Neutral,,Less than a year,Welcoming scenery and clean atmosphere.,Higher level needs better waiting area . Lots of traffic when busy .,Smile !
"""The food is awesome and the People are better""",4.0,,,,,," Jul 31, 2015",Current,Anonymous Employee,,Yes,Yes,Neutral,Part-time,More than a year,The food rocks and the awesome work environment.,There were no cons really,Take it slow and work your way up
"""Server""",3.0,2.0,3.0,2.0,3.0,3.0," Aug 13, 2015",Current,Food Server,"Kansas City, MO",Yes,Yes,Neutral,Full-time,,Easy side work to complete at the end of shift and a great group of servers to work with.,The kitchen is rude and terribly slow. The guests are very bad at tipping in this area.,Start working more like a team and care more when a guests complains about something. A table visit should be done when necessary.
"""Front Desk""",3.0,,,,,," Aug 11, 2015",Past,Anonymous Employee,,Yes,Yes,Yes,Part-time,,"co-workers, benefits, paid time off","high stress environment, late hours",
"""Steady Server Position""",4.0,3.0,4.0,3.0,3.0,4.0," Jul 26, 2015",Past,Server/Waiter,"Bellevue, WA",Yes,Neutral,Yes,Full-time,More than 8 years,Everything is prepared and planned to make it easy to succeed.,Schedule can be a bit chaotic at times.,Management was good
"""Not worth the hassle unless you want to be a career Cheesecaker""",2.0,2.0,2.0,3.0,2.0,2.0," Aug 2, 2015",Past,Anonymous Employee,,No,Neutral,Yes,Part-time,Less than a year,Intense training makes you feel prepared for the job; discounts; perks if you stay with company long enough,"Customers feel more entitled; managers and coworkers go from friendly to rude and cold post training, blatant favoritism between managers, waiters, as well as with the cooks",
"""Server looking for a part time job""",5.0,5.0,5.0,2.0,2.0,5.0," Jul 18, 2015",Current,Anonymous Employee,"Skokie, IL",Yes,Yes,Neutral,Full-time,More than a year,"Great place to work. There's some good, and of course some bad days for making money.",There's some monkey business around that some servers gives money to the hosts to keep their section full at all times. :/,Raise the hourly wage Please :)
"""MGR""",2.0,1.0,4.0,2.0,4.0,2.0," Aug 2, 2015",Current,Senior Manager,"Calabasas Hills, CA",No,Yes,Yes,Full-time,More than a year,"benefits, pay, systems, training, and tools","rate of advancement, view towards external hired managers, lack of teamwork among managers",visit the restaurants and get to know your management team outside of what a few jealous internally promoted managers have to say. Basically ENGAGE the ENTIRE team!
"""Typical Restaurant Job""",2.0,2.0,4.0,2.0,2.0,2.0," Aug 2, 2015",Past,Cashier,"Tukwila, WA",No,No,Neutral,,More than 3 years,Flexible hours and easy to get days off. The staff is really friendly and it is a fast paced environment.,"Depending on the GM of the restaurant, raises are hard to come by. They will promote some people and not others regardless of seniority or skill.",
"""Cashier""",4.0,1.0,3.0,2.0,3.0,2.0," Jul 15, 2015",Current,Cashier,"Danbury, CT",Yes,Neutral,Neutral,Full-time,More than a year,Family Oriented but it requires dedication and passion for the business,Your experience is completely based on management,get more involved in all work groups
"""Manager""",5.0,4.0,5.0,4.0,5.0,4.0," Jul 17, 2015",Current,Senior Manager,"Chicago, IL",Yes,Yes,Yes,Part-time,More than a year,"Great culture, Rewarding Job, Accommodating schedule, Fair pay, opportunity to advance, consistent and ongoing training,","The hours in the industry, not much the company can do about it. The work can be brutal sometimes with the amount of business we do. Finding great applicants for this line of work.",
"""good company""",5.0,3.0,5.0,5.0,4.0,5.0," Jul 15, 2015",Current,Bartender/Server,"Bethel, CT",Yes,Yes,Yes,,More than a year,"flexible schedule, good money, decent benefits","long hours, work weekends and holidays",
"""Ost""",5.0,3.0,5.0,2.0,3.0,4.0," Jul 9, 2015",Current,Anonymous Employee,,Yes,Yes,Yes,,More than a year,Great company and environment with flexibility to move around locations,No enough upward mobility for Ost,
"""General Manager""",5.0,1.0,5.0,5.0,4.0,5.0," Jul 9, 2015",Current,Anonymous Employee,,Yes,Neutral,Yes,Full-time,More than a year,Stock options<br>Company leased BMW<br>Great healthcare<br>Executive Savings Plan<br>Paid Vacations<br>Company sponsored trips and conferences,Hours are long<br>Achieving a work life Balance is a struggle because of amount of hours scheduled per day,
"""cook""",4.0,5.0,5.0,5.0,5.0,," Jul 7, 2015",Current,Anonymous Employee,,No,Neutral,Neutral,,More than a year,Good company good food. The company Is ok to learn alot of the food industry. Half price on food.,hard work and bad pay,help others and do something
"""Busser DT""",3.0,5.0,3.0,4.0,4.0,3.0," Jul 21, 2015",Current,Anonymous Employee,"Wixom, MI",Yes,Yes,Yes,Part-time,Less than a year,Decent money at times at nights,No lunch breaks after working all day,Get on the same page
"""Bartender""",3.0,3.0,1.0,2.0,2.0,1.0," Jul 15, 2015",Current,Anonymous Employee,,Yes,Yes,Neutral,Full-time,,"Always busy, good $$ and people spend money because the menu is so large they order too much food !!",The uniform is a bit outdated,Treat people with respect !!
"""Happily worked there for years""",5.0,5.0,5.0,4.0,4.0,4.0," Jun 29, 2015",Current,Anonymous Employee,,Yes,Yes,Neutral,Full-time,,Great company to work for with consistent money year round,Work weekends and holidays with lots of pace paced working,
"""great""",5.0,,,,,," Jun 29, 2015",Current,Anonymous Employee,,Neutral,Yes,Neutral,Full-time,Less than a year,great place to work fun,work is difficult and can be rough,
"""High-volume, fast paced serving position with extremely high standards to own up to.""",4.0,5.0,5.0,5.0,4.0,5.0," Jun 30, 2015",Current,Server,"Sarasota, FL",Yes,Neutral,Yes,Full-time,More than 8 years,"Good money, great staff, awesome managers, fast paced. Fantastic communication with local restaurant and even corporate offices.",Two week long training can be tedious. No down time at all. The most corporate a company can get.,
"""The Cake""",3.0,3.0,4.0,3.0,4.0,3.0," Jul 14, 2015",Current,Senior Restaurant Manager,"Oakbrook Terrace, IL",Yes,Yes,Neutral,Part-time,Less than a year,One of the few restaurant concepts that are closed on Thanksgiving and Christmas.,Scheduling and work life Balance take a backseat to profit. Bonus structure is completely inadequate,Realize that you can't kill your staff or managers with the irregularity of the schedule.
"""none""",3.0,5.0,4.0,3.0,3.0,3.0," Jul 14, 2015",Current,Server,"Calabasas Hills, CA",Yes,Yes,Neutral,Part-time,Less than a year,good for students. flexible schedules,the management team plays favorites,none
"""Best restaurant""",5.0,5.0,5.0,5.0,5.0,5.0," Jun 28, 2015",Past,Server,"Houston, TX",Neutral,Neutral,Neutral,Full-time,More than a year,"Flexible schedule, family environment, everyone is treated fairly, amazing management, good money, angelic uniform, disounts are 50 off or 25 off and no discounts on fridays or saturdays, get free food sometimes, great teamwork","Gets too busy, guests can be crazy,",Keep doing what you do :)
"""its ok""",3.0,5.0,5.0,5.0,2.0,5.0," Jul 8, 2015",Current,Salad Line Cook,"Baltimore, MD",Yes,Yes,Yes,,More than a year,"flexible hours , you will never find a more organized kitchen or walk in fridge you can be proud of the food you cook all of it it is great great atmosphere and managers theres a sense of pride ever dish has to have in it . everything you need they get for you and bring to the line when you are cooking basically you come in cook wipe your station down change the pans and leave they have a clean up crew to do the rest . won't find that in most restaurants",not every week you get 40 hours some weeks you won't get that sometimes you have to work doubles the pay doesn't match with the work and the pay starts of at 11 .,give better compensation to line cooks they are the back bone of the restaurant and should be treated as such .
"""Some Positives, Lots of Negatives""",3.0,2.0,2.0,2.0,2.0,2.0," Jul 9, 2015",Past,Baker,"Seattle, WA",No,No,Neutral,Full-time,,They were very accommodating to schedule requests<br>Free bread and soup<br>Availability to work more or less hours if desired,They hire management with little experience in restaurants<br>I was not offered the 6-month review and upon my 1 year I asked again and they either forgot or disregarded. It wasn't until I put in my notice that they offered to give me a review/salary adjustment,Corporate should make a better effort to become familiar with the staff and also to onboard floor managers so they are able to garner the respect of the employees below them.
"""Kitchen Managers""",4.0,4.0,4.0,3.0,4.0,3.0," Jun 25, 2015",Past,Senior Kitchen Manager,"Boulder, CO",Yes,Neutral,Yes,Full-time,More than a year,"Good place to work, great health insurance for Managers. Always have two days of back to back.",Some long hours as a kitchen manager.<br>Some places hard to move up in the company.,General Managers need to keep eye on getting their FOH &amp; BOH mangers on task with their tool boxes.
"""Good""",5.0,5.0,5.0,5.0,5.0,5.0," Jun 25, 2015",Current,Anonymous Employee,,Yes,Yes,Yes,,Less than a year,Friendly nice coworkers good pay,Rude customers and constantly busy,No advice
"""Great Place to work""",4.0,2.0,4.0,3.0,3.0,3.0," Jun 25, 2015",Current,Anonymous Employee,,Yes,Yes,Yes,Full-time,Less than a year,Your coworkers are the best part about the job. they make the time go by faster.,working in a fast paced environment where breaks are not encouraged. dealing with grouchy people,promote people faster if they show that they have the skills to advance. and to hire people with the right skills for the job in the first place
"""Senior Manager, Corporate Support Center""",5.0,4.0,5.0,4.0,3.0,5.0," Jun 16, 2015",Current,Corporate HQ,"Calabasas, CA",Yes,Yes,Yes,Part-time,More than a year,"Great people, everyone is passionate about what they do. Great benefits, lots of food, fun atmosphere. Lots of laterite to do your job and easy access to senior executives. Leaders who care about the direction of the company, our staff and guests.","Staffed very lean... Each role at corporate does the job of 3-4 people from another company. My role was done by a team of 6 at my previous employer. Modest pay, no pension plan and moderate 401k.",Sometimes when you scale the work and add projects you need to add resources or deprioritize other work.
"""Great place to work""",4.0,3.0,4.0,4.0,4.0,3.0," Jun 21, 2015",Past,Anonymous Employee,,Yes,Yes,Yes,Part-time,,"Co workers, clientele, food, discounts","Side work, closing",Keep up the good work
"""food server""",4.0,4.0,4.0,4.0,4.0,4.0," Jun 18, 2015",Current,Food Server,"Glendale, CA",Yes,Yes,Yes,,More than 8 years,"The flexibility, and guests consistency",the turn over of employees and management,to always open with positive when you're correcting a negative
"""Cheesecake Factory Perks""",5.0,,,,,," Jun 18, 2015",Current,Anonymous Employee,,Yes,Yes,Yes,Full-time,,"Best in industry growth opportunity, even during bad economic times we are opening new restaurants all around the world. As long as you are willing and able to move, there are growth opportunities abound in Cheesecake Factory","Just like in an Food and Beverage Industry leading company, there are repetitive tasks, long working hours, and you are basically on call for the business. Having complete ownership has its' perks but can also take its toll if you have other commitments.","Everyone is trained and hired from within, but as Cheesecake Factory continues to grow and possibly expand into new brands and new concepts, outside hiring is a good idea to get outside perspective."
"""Great place to make great money!""",4.0,2.0,5.0,4.0,4.0,4.0," Jun 18, 2015",Past,Anonymous Employee,,Yes,Neutral,Neutral,Full-time,,I loved working for The Cheesecake Factory. Management was great and as a corporation they are very good to their employees. People come to Cheesecake ready to spend a lot of money and I made great tips,"Long hours, they loved schedule multiple doubles in a row",
"""Busser/Server""",2.0,2.0,2.0,2.0,2.0,1.0," Jun 29, 2015",Past,Anonymous Employee,,No,Neutral,Neutral,Full-time,,"High expectations from management in reference to both demeanor and appearance, resulting in superior service.","Management comps numerous patron meals for minimal and unrealistic complaints, encouraging this behavior on future visits.","Support your staff, show confidence in their knowledge and abilities. This will contribute to a positive environment, which heightens the overall experience for customers."
"""Okay job""",3.0,,,,,," Jul 1, 2015",Past,Anonymous Employee,,Yes,Neutral,Neutral,Part-time,,Acquire great people person skills,Some days are slow,
"""7/10""",3.0,3.0,3.0,4.0,4.0,3.0," Jul 1, 2015",Current,Grill/Fry Line Cook,"Durham, NC",No,No,Neutral,,Less than a year,Good Hours<br>Line cooks receive free meals everyday<br>Eat as you cook<br>Helpful coworkers,I had very poor training<br>Rude expo workers<br>underpaid for amount of work done,"reevaluate yourselves please, you are driving employees away"
"""Manager""",1.0,1.0,1.0,2.0,2.0,1.0," Jul 20, 2015",Current,Manager,"Baltimore, MD",No,No,Neutral,Full-time,,Pay is decent. Staff is usually outstanding.,"Not conducive to anyone that has a family or children. As a manager you are taken advantage of all the time with the excuse that it's the industry. That is extremely false. Dm, rm, and gms will lie and are not looking in your best interest. In ten years experience this is by far the worst company I have worked for.be very careful if choosing this company.",
"""Bartender/ Server""",3.0,3.0,2.0,4.0,2.0,1.0," Jun 23, 2015",Current,Head Bartender,"Cincinnati, OH",No,Yes,Neutral,Part-time,More than 3 years,If you move into management you will have great benefits and great pay for a restaurant job.,It is a Corporate restaurant.,Get better at doing your job.
"""It has potential""",2.0,1.0,2.0,1.0,2.0,2.0," Jun 24, 2015",Past,Cashier/Server/Busser/Desk/Host,,No,No,Neutral,,Less than a year,Money CAN be great<br>Sometimes free food which is nice<br>The people you work with are usually pretty cool and close bonds,- Managers care more about numbers than employees.<br>- managers have favorites and it shows in schedule<br>- getting time off comes at a price. One shift off= 3 crap shifts to make it up<br>- Sunday's off is almost impossible<br>- some gm ideas of priorities is cheesecake than family,Care more about employees and learn how to work in all areas of the restaurant and actually be helpful.
"""Host""",3.0,4.0,4.0,3.0,1.0,1.0," Jun 24, 2015",Current,Host,"North Las Vegas, NV",Yes,Yes,Yes,Full-time,Less than a year,half off food when working and 25% off on your off day. All the coworkers get along and its a fun work environment and a great job to gain experience from and work multiple job titles at,phases you often so you work only a few hours when promised a different amount for that day or week.,
"""Sever""",3.0,3.0,3.0,3.0,3.0,3.0," Jun 22, 2015",Past,Anonymous Employee,,No,Neutral,Neutral,Part-time,,"good tips flexible schedule , , , ,","late nights, , , , ,",
"""Eh could be better""",4.0,3.0,5.0,5.0,4.0,3.0," Jun 4, 2015",Past,Hostess,"Shakopee, MN",Neutral,Yes,Neutral,Full-time,More than 10 years,"Long hours so you can rack in the money, great co-workers, great food to eat on break, discount to family and friends you are eating with.",The management system was horrible. The managers didn't treat the employees with positivity or make them feel like they are needed there.,Treat the employers with better care.
"""Server Job""",3.0,3.0,4.0,4.0,,," Jun 18, 2015",Current,Restaurant Server,"Trumbull, CT",No,No,Neutral,Full-time,,Potential to make good money. Great team of coworkers. Helpful &amp; encouraging management staff. Good schedule flexibility.,"Not allowed to add gratuities to parties leaving many servers ""stiffed"" for an entire shift. Management gives write-ups to employees too easily &amp; often, due to a large amount of corporate ""rules"".",
"""server""",5.0,5.0,5.0,5.0,5.0,5.0," Jun 3, 2015",Current,Anonymous Employee,,Yes,Yes,Neutral,Part-time,,"Good money, fast pace, awesome people",Guests can be rude sometimes,
"""Waiter""",4.0,4.0,4.0,3.0,3.0,," Jun 1, 2015",Current,Waiter,"Tigard, OR",Yes,Neutral,Neutral,,More than a year,Flexible schedule for college students<br>Fast past environment with comprehensive training<br>Minimum wage however tips make it a decent paying job,Entry training can be excessive,
"""Servwr""",5.0,5.0,5.0,5.0,5.0,5.0," May 31, 2015",Past,Anonymous Employee,,Yes,Yes,Yes,Part-time,More than 3 years,Great atmosphere. Amazing tips. Long and efficient hours. Management team was always there to help. Friendly co workers. Overall awesome experience,I think the only thing I would change would be the training process which was very long and tiresome,I think I would tell the management that they need to lower the standards for training and also be more patient
"""Sometimes Great, Sometimes Not""",3.0,1.0,2.0,3.0,2.0,3.0," Jun 9, 2015",Current,Server,"Sacramento, CA",No,Yes,Neutral,Part-time,More than 5 years,"Most of the time you can make great money. The other servers, hosts, and bakers are great people to work with.","Clientele and social dynamics of the restaurant. If you say the wrong thing, and a manager doesn't like what you said, then they will use their power over your financial stability to control you by cutting your shifts or by placing you in a lot of unprofitable stations. Be prepared for a lot of social anxiety on top of the already difficult clientele.<br><br>This particular restaurant is in a rough area. Be prepared to have to deal with a lot of unclassy people who lack knowledge of restaurant etiquette. After a while, the environment does start to get to you emotionally, physically, and mentally.","Talk to people when there is an issue, rather than use financial manipulation. You are screwing with peoples lives."
"""Cheesecake Factory""",3.0,3.0,3.0,2.0,2.0,3.0," Jun 13, 2015",Past,Front of House Staff Member,"Jacksonville, FL",Neutral,Neutral,Neutral,Full-time,,"Flexible hours that goes well when working your way through college. Offered a decent health care plan. If working in the front of the house in a position earning tips, steady business offers opportunity to make consistent money",It's your typical corporate restaurant and all the negatives that come with it. Constant turnover but it's par for the course in the industry.,
"""Life at the Cheese""",4.0,5.0,5.0,3.0,4.0,4.0," May 29, 2015",Current,Anonymous Employee,,Yes,Yes,Neutral,Full-time,Less than a year,"Money is good, co-workers are all nice, management is manageable.",The stress can lead to some pretty vicious vices if you don't cope well.,
"""Food runner""",4.0,4.0,5.0,2.0,2.0,3.0," May 28, 2015",Past,Anonymous Employee,"Fontana, CA",Yes,Yes,Yes,,More than 3 years,Great flexibility and always shifts available for pickup,Long hours and late nights.,Offer more growth and coaching
"""Great Place to work For""",5.0,5.0,5.0,5.0,5.0,5.0," May 26, 2015",Past,Server&Bartender,"Orland Park, IL",Yes,Yes,Yes,Full-time,More than 3 years,"Definitely making great money as a bartender or server. Appreciate the staff, and recognition is given daily. Many opportunities for growth, and advancement. As a trainer the oppurtunity to travel and opening new locations,with great pay. They offer good health plans to full time employees as well as vacation time earned each week.","if you don't know the menus it's not the job for you, it's not a restaurant that you can just ""wing"" it.<br>They are very disciplined on menu,recipe and spec knowledge. (not really a bad thing,if you want to make money) Not allowed to ""upsell"", must manage own hours, can't got Into overtime, or work 7 shifts in a row.","Keep your staff happy, and appreciate them, which they did at the location I worked for."
"""Server//bartender/DT""",4.0,2.0,3.0,5.0,3.0,3.0," May 25, 2015",Current,Server DT 6,"Atlanta, GA",Yes,Yes,Neutral,,Less than a year,Obviously I like the company (I have worked there for about 6yrs. The benefits are expensive compared the directcomputition.,As you've seen earlier higher interest in giving us top motch management would be so nice. I have seen servers and great management leave due to lack of interest in their skills only to be chased by our area management after it was too late!!,"We sound around 40 hours a week and 10 of that is spent waiting to be ""cut"", come on, cowboy up, if we got hit with 5 or 10 more tables you can roll up those sleeve, GET OUT OF THE OFFUCE, and giveu"
"""Not a bad gig""",3.0,3.0,3.0,3.0,3.0,3.0," Jun 6, 2015",Current,Server/Waiter,"Anaheim, CA",Neutral,Neutral,Yes,Full-time,More than 3 years,"My location, next to Disneyland, is almost always busy. People love Cheesecake Factory so there are always opportunities to work make money. Management is flexible with scheduling and is will to work around school schedules.",Employees aren't treated as well as they were in the past. Hard work isn't always recognized and rewarded. There isn't enough emphasis put on the importance of teamwork.,Show employees that they are the company's most valuable resource by rewarding them when deserved. Also put a bigger importance on company bonding and teamwork.
"""server, hostess""",5.0,5.0,5.0,5.0,5.0,5.0," May 22, 2015",Current,Anonymous Employee,"Colonie, NY",Yes,Yes,Yes,Part-time,More than 3 years,"Amazing team effort. Great managers, fantastic thorough training.",I don't have any con comments.,Love the company
"""Server""",3.0,3.0,2.0,3.0,3.0,3.0," Jun 5, 2015",Current,Server,"Burlington, MA",Yes,Yes,Neutral,Full-time,More than a year,-consistent business<br>-can create your own schedule due to hot schedules and large # of co-workers<br>-work with a diverse group of people,"-poor clientele, some customers are good but a lot will rip you off with low tips<br>-high stress",Let servers take care of guests and not get bogged down with running food and side work.
"""Overworked; under paid; unfair managers""",2.0,2.0,2.0,2.0,1.0,2.0," Jun 4, 2015",Past,Front Desk Hostess,"Calabasas Hills, CA",No,Neutral,Yes,,More than a year,"Their GM, Steve, was very nice.",All the other managers were terrible. Completely biased and totally unprofessional. I watched so many people get the axe for unknown reason.,
"""dishwasher""",1.0,1.0,3.0,1.0,1.0,1.0," Jun 25, 2015",Past,Dishwasher,"Garden City, NY",No,No,Neutral,,Less than a year,Free lunch that's all that kept me there for a month,"Bad hours very very hard work , prepare yourself for burned fingers and soaked cloths every day.",Hire more people
"""Server""",5.0,5.0,5.0,4.0,4.0,," May 16, 2015",Past,Server,"Tempe, AZ",Yes,Neutral,Neutral,Full-time,,Great people and they really reward those who work hard.,"More than anything, it was dealing with needy clientele.",
"""Awesome""",4.0,5.0,5.0,5.0,5.0,5.0," May 20, 2015",Current,Hostess,"Jacksonville, FL",Yes,Yes,Neutral,Part-time,Less than a year,"Caring coworkers, awesome managers, good pay, a lot of flexibility!",Only thing I can think of is the clientele,Keep doing what you're doing!
"""Server""",3.0,3.0,2.0,3.0,3.0,4.0," Jun 4, 2015",Past,Server,,Yes,Yes,Neutral,Part-time,More than 3 years,-great online app available<br>-flexible schedules based on a lot of servers,-managers(variable by store)<br>-hard to move up in company,
"""Server""",4.0,4.0,,,,," May 19, 2015",Past,Anonymous Employee,"San Diego, CA",Yes,No,Yes,Full-time,More than 3 years,"new restaurant opening so everyone started at the same level, no seniority, good location","Over-hired, started with 140 servers which resulted in few shifts,",
"""Senior Manager""",3.0,1.0,3.0,3.0,3.0,2.0," Jun 3, 2015",Past,Anonymous Employee,"Pittsburgh, PA",Neutral,Neutral,Neutral,Full-time,More than a year,Good systems in place for running the restaurant.,"Quality of life, lots of late nights and weekends.",
"""Physically demanding""",2.0,1.0,2.0,2.0,2.0,2.0," Jun 1, 2015",Past,Server/Waiter,"Dallas, TX",Yes,Yes,Neutral,Full-time,More than a year,"The money could be good, depending on the night.",Those marble floors will murder your feet.,Do a better job of making sure your staff can take five uninterrupted minutes to pee or grab a drink. I can't tell you how many shifts I ran for ten hours straight without the luxury of a potty break.
"""Best restaurant you can work for""",5.0,4.0,5.0,5.0,5.0,5.0," May 17, 2015",Current,Server/Waitress,"The Woodlands, TX",Yes,Yes,Neutral,,Less than a year,"Management is awesome, very helpful and doesnt make you feel second rate or not worth it. this place is always busy. The money is 100% there but its not easy work. Co-workers make all the craziness of the restaurant so worth it.this place is probably my favorite job so far, i never thought i would say that about a restaurant",always busy.. it has its pros and cons. if you dont think you can keep up dont waste your time.,keep up the awesome work
"""A very fast paced job""",4.0,,,,,," May 17, 2015",Current,Hostess,,No,No,Neutral,Full-time,More than a year,the co-workers are super nice,It would be nice to have more than a 30 min break when working a double,
"""Server""",4.0,3.0,5.0,4.0,4.0,3.0," May 18, 2015",Past,Server/Waiter,"Richmond, VA",Yes,Yes,Yes,Part-time,More than a year,"Consistent money, fair managers, and very flexible work hours","The clientele can wear you down. They complain about anything, get a free meal, it is exhausting.",Back your employees more
"""Horrible...just...horrible""",1.0,3.0,1.0,1.0,1.0,1.0," Jun 20, 2015",Past,Busser,"Westlake, OH",Yes,Yes,Yes,Part-time,More than a year,Can make a decent amount of money during the summer and on weekends but that's it.,"Poor management, No breaks, Policies that make zero sense and waste time, Working like pigs and dealing with large obnoxious crowds.","Invest some time and thought into your policies before making them and treat the people working for you like people, not cattle. Stop making up new rules that make no sense and stop stuffing your faces all day. Seriously, quit eating and work like the rest of us."
"""Server""",4.0,2.0,4.0,3.0,3.0,4.0," May 14, 2015",Current,Server,"Long Beach, CA",Neutral,Neutral,Yes,,Less than a year,Able to transfer to any location,Inconstancy with schedule and pay,
