Title,Interview Date,Employee Type,Offer,Experience,Interview Type,Application,Interview,Question
Server," Dec 5, 2013"," Anonymous Employee in  Redmond, WA",['Accepted Offer'],['Positive Experience'],['Average Interview'],"['I applied online. The process took 3 days. I interviewed at Red Robin (Redmond, WA) in May 2013.']","[""Fairly basic interview process; start with a few questions regarding any concerns with resume/appearance/whatever, then the manager actually spends a few minutes trying to get to know you, and see if you're going to be personable or anxious and how your attitude is.""]","["" I wasn't really prepared to answer this quesiton(though i should have been), but after we'd been over my resume with several years of related experience, I was asked what I was most worried about. \xa0 "", '1 Answer']"
Server," Apr 7, 2013", Anonymous Employee,['Accepted Offer'],['Positive Experience'],[],['I applied through an employee referral. The process took 1 day. I interviewed at Red Robin.'],['It was very friendly and fun'],"["" I didn't really have any difficult question.. I have been serving for several years so it comes naturally to me. \xa0 "", 'Answer Question']"
Hostess," Apr 9, 2013"," Anonymous Employee in  Schaumburg, IL",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied in-person. The process took 1 day. I interviewed at Red Robin (Schaumburg, IL) in April 2013.']",['It took 30 mins for them to hire me. I went in filled out an app and talk to a manager for about 20mins and then he asked me to come in to train the next day :) I was in and out super quick. Its teh fastest Ive ever been hired somewhere. And the guy was nice too.'],[]
Hostess," Apr 27, 2013"," Anonymous Employee in  La Habra, CA",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I interviewed at Red Robin (La Habra, CA) in April 2013.']",['I applied online...two days later i received a call to come in and get an interview.'],"[' Describe a situation in which you had to deal with a angry customer. \xa0 ', 'Answer Question']"
Host," Apr 17, 2017"," Anonymous Employee in  Detroit, MI",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied in-person. The process took 2 days. I interviewed at Red Robin (Detroit, MI) in April 2013.']","['Funny and easy interview, like any other in restaurant business. Definitely feel you out for having an outgoing personality. Hire in people for busing/ hosts without experience and cultivate a learning environment to move up to expo/ serving/ bartending.']","[' Q: If you could be one item on a burger, what would you be and why? \xa0 ', 'Answer Question']"
Assistant Manager," Jan 9, 2014", Anonymous Employee,['Accepted Offer'],['Positive Experience'],['Average Interview'],['I applied online. The process took 3 weeks. I interviewed at Red Robin in March 2013.'],"['Very organized. Phone interview first, followed by interview with ROD, followed by GM. And a ""day in the life"" with GM.']","[' Tell me about your hobbies. \xa0 ', 'Answer Question']"
Server," Mar 18, 2015"," Anonymous Employee in  Woodbridge, VA",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied online. The process took 1 day. I interviewed at Red Robin (Woodbridge, VA) in March 2013.']","[""it was pretty quick and easy very laid back the guy who was interviewing me was very friendly and nice. The guy who interviewed made it easy and i didn't had a hard time answering the questions""]","[' why do you want to work here \xa0 ', '1 Answer']"
Server/Bartender," Aug 27, 2015"," Anonymous Employee in  Noblesville, IN",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied in-person. The process took 2 days. I interviewed at Red Robin (Noblesville, IN) in March 2013.']",['I really enjoyed the management team the fun funny quick and also very helpful. They also made me feel very welcome and like i was park of the Red Robin family before they hired me. They fed me made me laugh and were very respectful. I was so glad that i had that job great people Thank Red Robin great team.'],"[' How long was at my last job and what can i bring to this company. \xa0 ', 'Answer Question']"
Hostess," Oct 14, 2015", Anonymous Employee,['Accepted Offer'],['Positive Experience'],['Easy Interview'],['I applied online. The process took 1 day. I interviewed at Red Robin in March 2013.'],"['Very simple and easy interview, received offer on the spot. The whole thing took about 15 minutes, very straight forward process at a local restaurant. Overall great experience with the hiring manager.']","[' What are your strengths and weaknesses? How is your experience relevant to this hiring? \xa0 ', 'Answer Question']"
Line Cook," Jul 24, 2017"," Anonymous Employee in  Hobart, IN",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied online. I interviewed at Red Robin (Hobart, IN) in March 2013.']",['Face to Face interview and also a tour around the restaurant to see day to day opertions and just to see if this was a job that would take and also could work'],"[' One thing they asked me was about my line cook experience \xa0 ', '1 Answer']"
Server/Bartender," Dec 1, 2017"," Anonymous Employee in  Fayetteville, NY",['Accepted Offer'],['Positive Experience'],['Average Interview'],"['I applied through an employee referral. The process took 1 day. I interviewed at Red Robin (Fayetteville, NY) in March 2013.']","[""Met with FOH manager ans then GM in same day. Brought resume for review. Now the process requires an online application and personality assessment before it gets forwarded to the store. If you don't pass the personality assessment, ypu won't get an interview.""]","[' Why do you want to work for Red Robin \xa0 ', '1 Answer']"
Dishwasher," Mar 14, 2015"," Anonymous Employee in  Chino Hills, CA",['Accepted Offer'],['Positive Experience'],['Average Interview'],"['I applied in-person. The process took 5 days. I interviewed at Red Robin (Chino Hills, CA) in February 2013.']","['Phone interview first, followed by an in person. Discussed my experience, job role, and other stuff. Was really easy as I had worked in lots of restaurants before. It helped I was very familiar with their menu too! Everyone was super friendly, from the back house to the front house and every where in between']","[' How many dishes per hour can you wash? \xa0 ', '1 Answer']"
Waitress," Jul 26, 2015"," Anonymous Employee in  Allentown, PA",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied online. The process took 2 weeks. I interviewed at Red Robin (Allentown, PA) in February 2013.']",['The interview process took three steps. It was with the different managers of the restaurant. It took approximately 2 hours. The best part of the interview is that you get a free burger to eat when you get the job!'],"[' Sell an upcharge to a menu item. \xa0 ', 'Answer Question']"
Server," Sep 21, 2015"," Anonymous Employee in  Hurst, TX",['Accepted Offer'],['Neutral Experience'],['Easy Interview'],"['I applied through an employee referral. The process took 6 days. I interviewed at Red Robin (Hurst, TX) in January 2013.']",['very quick and to the point. if you have experience they will most likely hire you. also dress nicely. show confidence in your skills. keeping eye contact is key. its just a one on one maybe two on one talk with some simple yes or no questions. really nothing tough at all. be ready to accept because there is an orientation that will most likely start with in the week. so be prepared to make adjustments to go to the training class they provide.'],"[' can you upsell \xa0 ', '1 Answer']"
Server," Jul 30, 2016"," Anonymous Employee in  Westland, MI",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied in-person. The process took 1 day. I interviewed at Red Robin (Westland, MI) in November 2012.']",['They had me sit down with three different managers. They all asked me a good mix of personal interest and professional questions and hired me on the spot. They want you to draw a picture of yourself on the application and ask if you life bowling.'],"[' Where do you see yourself in five years? \xa0 ', 'Answer Question']"
Server," Oct 8, 2016"," Anonymous Employee in  Gurnee, IL",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied through an employee referral. The process took 2 days. I interviewed at Red Robin (Gurnee, IL) in November 2012.']",['Short interviews. Asked about experience and former jobs. Asked to describe yourself and why you would be a good fit for the company. Then went into detail about the company and the background behind it to why they are so successful.'],"[' How would you describe yourself \xa0 ', 'Answer Question', ' What job responsibilities did you have at your other jobs? \xa0 ', 'Answer Question']"
Server," Oct 1, 2012"," Anonymous Employee in  Bolingbrook, IL",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied online. The process took 3 weeks. I interviewed at Red Robin (Bolingbrook, IL) in September 2012.']",['They called about two weeks after I applied and I had two interviews. They were relatively close to each other in date. They were both with two different managers. The interviews were about half an hour long and the managers were very friendly.'],"[' The interview was very casual, yet very professional. Nothing was asked that I did not know the answer to. \xa0 ', 'Answer Question']"
Line Cook," Jun 3, 2015"," Anonymous Employee in  Towson, MD",['Accepted Offer'],['Positive Experience'],['Average Interview'],"['I applied online. I interviewed at Red Robin (Towson, MD) in August 2012.']",['When i walked in they were very nice and prompt. The interviewer was clear and upbeat. I felt comfortable.I knew that this was a manager that I can work for and with. She just made since when talking about the job and life.'],"[' What can I bring to Red Robin? \xa0 ', '1 Answer']"
Manager," Mar 19, 2016", Anonymous Employee,['Accepted Offer'],['Positive Experience'],['Average Interview'],['I applied online. The process took 3 weeks. I interviewed at Red Robin in August 2012.'],['It was simple and strait forward. They focused of managing behaviors and being a positive influence on others. Asked about processing numbers concerning food cost and controllable expenses. The rest getting to know me and my personality.'],"[' Why are you good fit? \xa0 ', 'Answer Question']"
Busser," Nov 8, 2016"," Anonymous Employee in  Saint Charles, MO",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied through an employee referral. The process took 1 day. I interviewed at Red Robin (Saint Charles, MO) in July 2012.']",['I was referred by a friend that was working there at the time. He told the manager about me and wanted to set up an interview. I called that day and we set up a meet for the following day. The interview only took about 20 minutes and i was offered a bussing position on the spot.'],"[' How did you hear about us hiring? \xa0 ', 'Answer Question']"
Server," Oct 2, 2012"," Anonymous Employee in  Nicholasville, KY",['Accepted Offer'],['Positive Experience'],['Average Interview'],"['I applied through an employee referral. The process took a week. I interviewed at Red Robin (Nicholasville, KY) in June 2012.']","['Have to meet with 3-4 different managers to go through the interview process. They make you meet with all the managers, and not just the GM.']","["" The GM at the time didn't ask me a single thing that was pertinent to the job. He talked about his engagement, made a few jokes, and then said that I started a few days later. \xa0 "", 'Answer Question']"
Host," Mar 21, 2013"," Anonymous Employee in  Manassas, VA",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied online. The process took 3 days. I interviewed at Red Robin (Manassas, VA) in June 2012.']","['I applied online and got called in for an in-person interview that same week. I was interviewed by three separate managers, the first (what I later found out to be a ""mid"" manager) and second I felt were mainly to keep me occupied until the third and main interviewer, the General Manager. They were all pretty friendly. After speaking with each for a few minutes about my application, why I was applying, where I was in my life (e.g. high school grad, where I was going after high school, what I wanted to do) and what I wanted to get out of the job, I was offered a starting job as a host with an hourly pay of $7.75 (a rate that varies amongst the hospos, I\'ve discovered).']","[' Where do you see yourself going with this job? \xa0 ', 'Answer Question']"
Hostess," May 29, 2012"," Anonymous Employee in  Cypress, CA",['Accepted Offer'],['Positive Experience'],['Average Interview'],"['I applied online. The process took 1 day. I interviewed at Red Robin (Cypress, CA) in May 2012.']","['so it was a two part interview. first you started off the interview with the assistant manager then the general manager they are both really nive people. the interview is formaland takes place right in the store. please dress in vusiness casual attire, give real answers not just what you think they want o hear. they really do value education at the company so if you let them know you are in school then that would only be a plus on your part.']","[' How well do you work in a fast paced environment? \xa0 ', 'Answer Question']"
Line Cook," Feb 18, 2014"," Anonymous Interview Candidate in  West Hartford, CT",['No Offer'],['Positive Experience'],['Average Interview'],"['I applied in-person. The process took 6 days. I interviewed at Red Robin (West Hartford, CT) in May 2012.']","['Their process is quick. After you apply they take 2 to 3 days to call (sometimes up to 5), you will get call for one interview with the General Manager then in 1 or 2 days you get a second interview with the X Manager( X= Kitchen, FOH, Bartender, depends where you apply). It can be also in vise-versa, first with X Manager then with the General Manager. After the interviews the orientation will be in 1 or 2 days and then you will start to work the coming Monday or Tuesday.']","[' Pretty much is all the same for the questions if you compare with others restaurants. You know, why you will like to work here, why do we have to pick you over other applicants, etc. \xa0 ', 'Answer Question']"
Hostess," Sep 23, 2014", Anonymous Employee,['Accepted Offer'],['Positive Experience'],['Easy Interview'],['I applied in-person. The process took 1 day. I interviewed at Red Robin in May 2012.'],"['Went in a talked to a manger that day and got the job the questions were easy if they liked you they told you, you got the job right there best manger there left though']",[]
Server," Sep 10, 2015"," Anonymous Employee in  Broomfield, CO",['Accepted Offer'],['Neutral Experience'],['Easy Interview'],"['I applied in-person. The process took 1 day. I interviewed at Red Robin (Broomfield, CO) in May 2012.']",['Just like everyother server interview. easy. They would sit you down and ask you questions as every other server manager would. If you have had experience then you would for sure get the job.'],"[' Why do you want to work for us? \xa0 ', '1 Answer']"
Manager," Oct 9, 2015"," Anonymous Employee in  Orange, CA",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied online. The process took 3 days. I interviewed at Red Robin (Orange, CA) in May 2012.']","['A phone interview followed by an assessment. The assessment measures problem solving abilities, situational questions and a personality evaluation. After the results of the assessment come back you have a 1-to-1 interview.']","[' Stereotypical interview questions. Where do you see yourself in 5 years? Why do you want to work at Red Robin? \xa0 ', 'Answer Question']"
Server," Jun 22, 2016"," Anonymous Employee in  Miami, FL",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied online. The process took 4 days. I interviewed at Red Robin (Miami, FL) in April 2012.']","[""I applied online and they gave me a call within the next couple of days. They set me up for an interview and I was hired on the spot. Usually once you're hired you are given the days where you can come in and train.""]","[' What positive experience can you bring to Red Robin? \xa0 ', 'Answer Question']"
Bartender," Feb 26, 2014"," Anonymous Employee in  Louisville, KY",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied online. The process took 3 weeks. I interviewed at Red Robin (Louisville, KY) in March 2012.']",['I had three separate interviews for a serving position with three different managers. The first time I waited for the interviewee for a half hour to forty-five minutes before they acknowledged me.'],"[' Some questions asked were not relevant to any situation in the service industry \xa0 ', 'Answer Question']"
Assistant General Manager," May 14, 2014"," Anonymous Employee in  Omaha, NE",['Accepted Offer'],['Positive Experience'],['Difficult Interview'],"['I applied through an employee referral. The process took a week. I interviewed at Red Robin (Omaha, NE) in March 2012.']",['Hiring process was fantastic. I first spoke to someone in the HR department over a hour long phone interview. My second interview was with the Area Director for another hour long interview but this one was an in person interview. The last interview was with a general manager for an hour.'],"[' What I would do if I took over a store that was producing and running fine? \xa0 ', 'Answer Question']"
Server," Sep 26, 2016"," Anonymous Employee in  Pleasanton, CA",['Accepted Offer'],['Negative Experience'],['Easy Interview'],"['I applied online. The process took 1 day. I interviewed at Red Robin (Pleasanton, CA) in March 2012.']","[""First you have to fill out application online and even take a test and if you pass they will call you if you didn't they will not call you. I do not agree with the test because they ask dumb questions. Management is lazy so you have to keep bugging them. Also they dont like to move people up they would rather hire new people.""]","[' what experience do you have \xa0 ', '1 Answer']"
Server," Oct 9, 2015"," Anonymous Employee in  San Antonio, TX",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied in-person. The process took 4 days. I interviewed at Red Robin (San Antonio, TX) in February 2012.']","['- Applied in person', '- Two management individual interviews', '- One group interview', '- Very relaxed, they want to see if you have the personality to be friendly and quick in the environment at hand', ""- Always be energetic, quick, and polite in your answers - they want a people person who also doesn't waste time (everything about the company's work flow process is based around specific time requirements)""]","[' Can you sell me this bottle of ketchup? (every table has one next to their seasoning, slat, and pepper) \xa0 ', '1 Answer']"
Kitchen Manager," Feb 8, 2012"," Anonymous Employee in  South Plainfield, NJ",['Accepted Offer'],['Positive Experience'],['Average Interview'],"['I applied through an employee referral. The process took 3 weeks. I interviewed at Red Robin (South Plainfield, NJ) in February 2012.']","['I was referred to this position by my boss and applied online. The next morning I received a call from a recruiter asking to set up a phone interview. After we went through the phone interview, she emailed me some paperwork and the link for an online personality test. The personality test was a little nerve-wracking because many of the questions were difficult to answer on a yes or no basis. After I faxed back the paperwork and finished the test, I received another phone call from the recruiter asking to set up an in person interview. The only reason it took three weeks for all this to happen is because all the general managers were away at a conference and I had to wait until they returned in order to finish the interview process.']","[' They asked broad questions and were looking for a specific answer. \xa0 ', 'Answer Question']"
Hostess," Apr 21, 2016"," Anonymous Employee in  Charlotte, NC",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied in-person. The process took 1 day. I interviewed at Red Robin (Charlotte, NC) in February 2012.']","[""2 minutes, really quick didn't take any time at all. I was, in and out extremely fast. Very easy and simple. Thy were not very picky about the hI ring process.""]","[' Are you flexible \xa0 ', '1 Answer']"
Server," Jul 5, 2016"," Anonymous Employee in  Highlands Ranch, CO",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied in-person. The process took 2 days. I interviewed at Red Robin (Highlands Ranch, CO) in January 2012.']","['Very easy interview, basic questions asked in every interview. Dress to impress, even though you will be wearing jeans and a polo if hired. It shows you take the interview seriously. Show them you have a sense of humor.']","[' What separates you from others applying for this possition \xa0 ', '1 Answer']"
Server," Apr 23, 2013"," Anonymous Employee in  Dickson City, PA",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied in-person. The process took 1 day. I interviewed at Red Robin (Dickson City, PA) in September 2011.']","[""I went in and asked if they were hiring, and then I got an application and filled it out. I took it back later that day, and asked to talk to the manager. Michelle is the General Manager there, and she was willing to interview me right there on the spot. She didn't even look at my application first. She did glance it over as we were sitting at one of the tables talking.""]","[' There were not any difficult questions. She just wanted to know that I was planning on being there for more than 3 months. \xa0 ', 'Answer Question']"
Sales Team," Oct 19, 2015"," Anonymous Employee in  Manassas, VA",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied online. The process took 3 days. I interviewed at Red Robin (Manassas, VA) in September 2011.']","[""Easy interview. It's very casual as well. Managers will ask questions about you and what you can provide to the establishment. As long as you have an optimistic personality and great communication then you may easily land the job. The managers are very friendly and make sure to set an interview date where they are not so busy.""]","[' Tell me about yourself? \xa0 ', 'Answer Question']"
Server," Aug 16, 2015"," Anonymous Employee in  Beavercreek, OH",['Accepted Offer'],['Positive Experience'],['Average Interview'],"['I applied in-person. The process took 3 days. I interviewed at Red Robin (Beavercreek, OH) in August 2011.']","[""It was appropriate. The manager was on time and very professional. Not much to say because it's just a serving job but they do take things seriously and take time looking into who they hire for their positions. Even if you interview for a certain position you might get offered a different position based on your response to interview questions.""]","[' Why would I be a good candidate for this position? \xa0 ', 'Answer Question']"
Server," Aug 29, 2015"," Anonymous Employee in  Allentown, PA",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied in-person. The process took 1 day. I interviewed at Red Robin (Allentown, PA) in August 2011.']","[""Excellent! They were very nice and it was conversational. I was excited to be a part of the team. The questions asked were very personality driven and I didn't feel as though I had to try too hard for them to see that I was interested.""]","[' Tell me about yourself \xa0 ', '1 Answer']"
Line Cook," Aug 2, 2011"," Anonymous Interview Candidate in  North Olmsted, OH",['No Offer'],['Positive Experience'],['Easy Interview'],"['The process took 1 day. I interviewed at Red Robin (North Olmsted, OH) in August 2011.']",['Asked questions very friendly had me go around and ask some of the other workers questions to test things'],"[' DEscribe the wrost boss you had? \xa0 ', 'Answer Question']"
Server," Feb 23, 2012"," Anonymous Employee in  Manchester, CT",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied in-person. The process took 1 day. I interviewed at Red Robin (Manchester, CT) in June 2011.']","['I was interviewed by a few different managers, very simple questions about my experience and if I was a fast learner. Very easy.']","[' Would you consider yourself to be a fast learner? \xa0 ', 'Answer Question', ' Tell me more about the last restaurant you worked at. \xa0 ', 'Answer Question']"
Cdt," Nov 14, 2012"," Anonymous Employee in  Arlington, TX",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied in-person. The process took 3 days. I interviewed at Red Robin (Arlington, TX) in June 2011.']",['I went through the DM first and then the Gm. They basically just asked about my job expirience and what I needed to make.'],"[' There wasnt really one. everything was stright forward. They were basically trying to see how upbeat I was. \xa0 ', 'Answer Question']"
Hostess," Oct 19, 2015"," Anonymous Employee in  Bend, OR",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied in-person. The process took 1 day. I interviewed at Red Robin (Bend, OR) in May 2011.']","[""Come into Red Robin Monday or Tuesday from 3-5 with your resume and ask to speak to a manager. If they like your look (dress nice) and your manor at first glance, they'll ask to sit down and chat. They'll ask about your background, go over your resume and then either ask you to comme in again to chat or probably just meet to fill out paper work. Their turn over rate is insane! They're always hiring!""]","[' Tell me about your background experience in restaurants? \xa0 ', 'Answer Question']"
Assistant Manager," Nov 23, 2015"," Anonymous Employee in  Olympia, MO",['Accepted Offer'],['Neutral Experience'],['Easy Interview'],"['I applied through a recruiter. The process took a week. I interviewed at Red Robin (Olympia, MO) in May 2011.']",['very easy I pretty much talked with the regional manager for about an hour but it seeemed more like 2 friends who hadnt seen each other in a whil it wass kind of odd'],"[' what made me feel i was the right person for the job? \xa0 ', 'Answer Question']"
Hostess," Dec 6, 2015"," Anonymous Employee in  Des Peres, MO",['Accepted Offer'],['Negative Experience'],['Easy Interview'],"['I applied through an employee referral. The process took 1 day. I interviewed at Red Robin (Des Peres, MO) in March 2011.']",['There was only one round and it took place at the location between the lunch and dinner rush. Just review standard questions and be cordial and you should be fine.'],"[' Tell me about yourself \xa0 ', 'Answer Question']"
Restaurant Manager," Jun 29, 2012"," Anonymous Employee in  Lehigh Valley, PA",['Accepted Offer'],['Positive Experience'],['Average Interview'],"['I applied online. The process took 2 weeks. I interviewed at Red Robin (Lehigh Valley, PA) in February 2011.']","['Initial brief phone interview. Followed by interviews with junior level HR people, 2 regional operations managers, VP of Operations, and head of HR. Most interviews were similar. Asking about previous experience, followed by behavioral questions and hypothetical situations.']","[' Tell me about a time you were faced with a conflict between two of your team members \xa0 ', 'Answer Question', ' Tell me about a time your integrity was compromised by a decision you made. \xa0 ', 'Answer Question']"
Server," Aug 7, 2014", Anonymous Employee,['Accepted Offer'],['Neutral Experience'],['Easy Interview'],['I applied in-person. The process took 1 day. I interviewed at Red Robin in February 2011.'],['2 Interviews and a long arduous following and training process were the main part of the hiring process. It took a long time to actually get to serve and it was like being in a college class room.'],"[' Following shifts were the hardest. \xa0 ', '1 Answer']"
Like Cook," Sep 4, 2015"," Anonymous Employee in  Wilkes-Barre, PA",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied through an employee referral. The process took 1 day. I interviewed at Red Robin (Wilkes-Barre, PA) in February 2011.']",['It was a easy sit down interview at a booth with the manager took 10 minutes and was offered the job on the spot. It was an easy interview. Nothing was even asked'],"[' If I was 18 to be able to cook! \xa0 ', '1 Answer']"
Server," Jul 7, 2015"," Anonymous Employee in  Ann Arbor, MI",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied in-person. The process took 2 days. I interviewed at Red Robin (Ann Arbor, MI) in January 2011.']","['Meet with a manager and go over application, and tell them about yourself and current situation. This process only takes 20-30 minutes . Then they continue to ask you questions regarding your background and previous employment history. The interview is not invasive and you have time to ask questions at the end. Remember you are interviewing them as much as they are interviewing you.']","[' if a co worker was stealing in fron of you what would you do?', 'If you feel overly busy and in the weeds, what do you do? \xa0 ', 'Answer Question']"
Hostess," May 14, 2011"," Anonymous Employee in  Tulsa, OK",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied in-person. The process took 1 day. I interviewed at Red Robin (Tulsa, OK) in December 2010.']",['I walked into the restaurant and asked for an application. Filled it out on the spot and turned it in. Called in a week later to ask about my application. Manager scheduled an interview the following day. Interview was easy consisting of what my availability was. Got a call the next day asking me to coming in for orientation.'],"[' What is your availability? \xa0 ', 'Answer Question', ' Can you work weekends? \xa0 ', 'Answer Question']"
Server," Jul 25, 2013"," Anonymous Employee in  Madison, WI",['Accepted Offer'],['Neutral Experience'],['Average Interview'],"['I applied in-person. The process took 2 days. I interviewed at Red Robin (Madison, WI) in December 2010.']",['When I was hired you still had to fill out a paper application. I came in later at night so I knew it would not be during peek hours. I was able to speak to a manager instantly and pretty much hired me on the spot because I had previous serving experience. Now all applications are done online and you have to do a personality test that will be included with your application.'],[]
"Door Welcome, Or Bus Boy"," May 26, 2010"," Anonymous Interview Candidate in  Morgan Hill, CA",['No Offer'],['Positive Experience'],['Average Interview'],"['The process took 2 weeks. I interviewed at Red Robin (Morgan Hill, CA) in May 2010.']","['I went in for an interview after turning in an application and recieving a call by a shift manager named ( ), he was a really down to earth guy , real easy to get along with and feel comfortable enough to answer some of the questions that requuire some thought to your past work expeirnce. Like one of the questions asked to me ""Tell me a time you had to react quickly to a situation and how you would handle that situation"", which I kinda stumbled anyways but I still got a second interview for what i believe was me smiling, Greeting the ""manager"" style workers by name and introducing myself with my full name (minus middle, lol).', 'The second interview involved the store manager which he was a very relaxed and consistent interviewer it was a quick interview that was just a 1:1 conversation about my past expeirence, what I wanted to add to the company, also my own intrest (which I had listed some tech intrest I own on my re\'sume) (aka: ""Competitive Video Gaming"", which sounds a bit unprofessional but in the right circumstances provide me with some good new people ice break conversations).', ""And by the way (btw) though I had some pretty cool and relaxed directed questionaire (interview) I always over think an interview before hand, but ive found talking to myself like a crazy person (hah) on the way to the interview about how great of a person and worker I'am it helps build my confedence before hand. Try it next time and scare some close by cars and probaly family members or friends while talking to yourself on the road."", '""I am strong I\'m the one man/woman that can truly work this job right""']","[' Have you ever had to react quickly to a happening at the job or another situation? \xa0 ', '1 Answer']"
Server," May 19, 2010"," Anonymous Employee in  Springfield, MO",['Accepted Offer'],['Positive Experience'],['Average Interview'],"['I applied in-person. The process took 3 days. I interviewed at Red Robin (Springfield, MO) in April 2010.']","['I applied and turned in my application on the same day. I received an interview that same day. After this I was contacted and asked to return for a second interview. After the second interview, I was asked to return for a third interview. During this third interview, I was hired on and brought back for a week of training.']","[' PLease tell me a situation where you were require to use exceptional customer service \xa0 ', 'Answer Question']"
Server," Dec 13, 2014"," Anonymous Employee in  Redmond, WA",['Accepted Offer'],['Positive Experience'],['Average Interview'],"['I applied in-person. The process took 5 days. I interviewed at Red Robin (Redmond, WA) in April 2010.']","['I was a walk in applicant. I had 2 interviews, the first being with the assistant manager and the second with the General Manager. They wanted to hire me as a host initially since I had minimal restaurant experience, but I pushed for a server position as I wanted to make tips. The General Manager agreed to let me go through the 5 day server training process with the stipulation that if I was struggling too much, we would revisit hiring me as a host.']","[' The most difficult question is always, ""so tell me about yourself"". \xa0 ', 'Answer Question']"
General Manager," Nov 15, 2014"," Anonymous Employee in  Seattle, WA",['Accepted Offer'],['Positive Experience'],['Average Interview'],"['I applied through an employee referral. The process took 3 weeks. I interviewed at Red Robin (Seattle, WA) in March 2010.']","['Very comprehensive. It is a 4 layer interview process with different levels of management. They are thorough with the proper ""tell me about a time when.."" questions and gathering facts about how you have handled situations. It starts with a phone interview, then an interview with a senior manager, then one with another General Manager where you follow them on a shift and finally with the regional manager.']","[' Tell me about a time when your supervisor was doing something against company policy and how you handled it, \xa0 ', 'Answer Question']"
Host," Aug 21, 2012"," Anonymous Employee in  Overland Park, KS",['Accepted Offer'],['Positive Experience'],['Average Interview'],"['I applied in-person. The process took 3 days. I interviewed at Red Robin (Overland Park, KS) in February 2010.']",['Describe a situation where you had to deal with a disgruntled employee.'],"[' Ethical exam. \xa0 ', 'Answer Question']"
Assistant Manager," Apr 12, 2010"," Anonymous Interview Candidate in  Seattle, WA",['No Offer'],['Negative Experience'],['Easy Interview'],"['I applied through a staffing agency. The process took 1 day. I interviewed at Red Robin (Seattle, WA) in February 2010.']",['The HR reached me by finding my information from Monster.com and offered me a phone interview. I could not make it on the day they asked me and had to reschedule but they were very lazy about it. I had to call them at least ten times to reschedule. Finally got the rescheduled interview and afterward they said they will call but kept giving me excuses and ended up telling me a month later that they are not hiring...'],"[' How did you deal with rude customers? \xa0 ', '1 Answer']"
Server," Mar 2, 2010"," Anonymous Employee in  Waldorf, MD",['Accepted Offer'],['Positive Experience'],['Average Interview'],"['I applied through an employee referral. The process took 2 weeks. I interviewed at Red Robin (Waldorf, MD) in November 2009.']","[""The hiring process is much more extensive than any other restaurants. They have an initial interview and if they hire you there are several classrooms and training sessions. You are tested on just about everything, even things you don't need to know for your position. They time you on serving tables on the regular.""]","[' What would you do if a customer was rude? \xa0 ', 'Answer Question']"
Server," Jul 6, 2009", Anonymous Interview Candidate,['Declined Offer'],['Neutral Experience'],['Easy Interview'],['The process took 3 days. I interviewed at Red Robin in June 2009.'],"['You fill out an application submit it with a resume and BUG the hell out of them until you can speak with a manager. You interview, be sure to smile and be upbeat. They determine whether or not you are good at conversation and multi tasking and give you an offer on the spot.']","[' How have you helped out a difficult customer \xa0 ', 'Answer Question']"
Server," Aug 6, 2013"," Anonymous Employee in  Louisville, KY",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"['I applied in-person. The process took 1 day. I interviewed at Red Robin (Louisville, KY) in June 2009.']","['I walked in before the store opened and filled out an application and got an interview immediately. I was then hired on the spot and started training 2 weeks later with everyone else. Normal interview, no complaints']",[]
