Title,Interview Date,Employee Type,Offer,Experience,Interview Type,Application,Interview,Question
Line Chef," May 12, 2017"," Anonymous Employee in  Dublin, Co. Dublin (Ireland)",['Accepted Offer'],['Neutral Experience'],['Easy Interview'],"[""I applied online. The process took 2 days. I interviewed at T.G.I. Friday's (Dublin, Co. Dublin (Ireland)) in November 2016.""]",['Was relaxed and easy going. I was Talking to a kitchen manager who was working in TGI company a long time. The interview took place In one of the TGI FRIDAY branches in town! The shop was just opening and interview was at a quiet table!'],"[' Why did I want to work here? And what motivates you? \xa0 ', '1 Answer', ' Some people where asked .. if you where a food what would you be ?? \xa0 ', '1 Answer']"
Kitchen Staff," Sep 10, 2017"," Anonymous Employee in  London, England (UK)",['Accepted Offer'],['Negative Experience'],['Easy Interview'],"[""I applied online. I interviewed at T.G.I. Friday's (London, England (UK)) in November 2016.""]","['Only good thing about this job tbh, they have an eloquent recruitment process by a lovely member of their staff who is committed to his job and that showas through his work. Ben ten Williams was absolutely amazing and enthusiastic.']","[' What was my biggest achievement \xa0 ', 'Answer Question']"
Serving Assistant," Jan 25, 2017"," Anonymous Employee in  London, England (UK)",['Accepted Offer'],['Positive Experience'],['Average Interview'],"[""I applied online. The process took 2 weeks. I interviewed at T.G.I. Friday's (London, England (UK)) in September 2016.""]",['Some questions on the phone once I had applied Had on the job experience first on a Friday so was pretty busy- it began by following another busser but as it got busier we did our own thing and then a week later got an interview with store manager. Got offered the job a week later they were suprised no one had already called very unorganized when I applied but since working there they have recruited more people so it has improved.'],"["" What do you know about TGI Friday's \xa0 "", '1 Answer', "" The interviewer spoke about the company and didn't ask many questions"", 'I also asked at the end what was her favourite thing about working there \xa0 ', '1 Answer', ' How do u think your friends would describe you? \xa0 ', '1 Answer', ' If a costumer were to come to you with a problem what would u do ? \xa0 ', '1 Answer', ' what did I learn from my OJ? \xa0 ', '1 Answer']"
Server/Waiter," Aug 15, 2016", Anonymous Interview Candidate,['No Offer'],['Neutral Experience'],['Easy Interview'],"[""I applied online. The process took 2 weeks. I interviewed at T.G.I. Friday's.""]","[""Had 2 ojes later an interview with the general manager. promissed an interview after the first oje, never happened. Final interview went well, but they decided to hire someone else. probably because they were under 18, so they don't have to pay them as much as to me. took over 2 weeks. promised to inform the next day, they haven't. only 4 days later""]","[' why should we hire you? \xa0 ', 'Answer Question']"
Server/Waiter," Aug 15, 2016"," Anonymous Interview Candidate in  London, England (UK)",['Declined Offer'],['Neutral Experience'],['Easy Interview'],"[""I applied online. The process took 3 weeks. I interviewed at T.G.I. Friday's (London, England (UK)) in August 2016.""]","['Applied online and received a call 2 weeks later inviting me for a trial shift. Attended trial shift with one other person and appointed an experienced member to shadow. Spent 2 hours walking back and forth from the kitchen which was very slippery. Spilled a few drinks. Did not enjoy the environment or atmosphere. Was told after the shift that they would like to invite me for a formal interview. However, I decided to decline the offer a few days later as it just was not the job for me.']","[' How flexible are you? \xa0 ', 'Answer Question']"
Host," Sep 25, 2016"," Anonymous Interview Candidate in  Reading, England (UK)",['No Offer'],['Negative Experience'],['Easy Interview'],"[""I applied online. The process took 1 day. I interviewed at T.G.I. Friday's (Reading, England (UK)) in August 2016.""]","[""Came in to the restaurant, I told the worker I have an interview and OJE, she took me upstairs to the managers office, then waited around 5 minutes until the manager got ready, we sat down near a table and he asked 3 questions, why I want to work here and what are my hours and what do I study. They then took me to the OJE where I had to follow the current host and see what she's doing for about 10 minutes. Then they expect me to know everything like I've been working here for ages! I must know all the table numbers, the staff names and know which tables are reserved or not without a given sheet.""]","[' Q: Why do you want to work here?', 'Q: What hours and days can you work?', 'Q: What do you study? \xa0 ', '1 Answer']"
Bartender," Oct 13, 2016"," Anonymous Interview Candidate in  London, England (UK)",['No Offer'],['Negative Experience'],['Easy Interview'],"[""I applied online. The process took 2 days. I interviewed at T.G.I. Friday's (London, England (UK)) in August 2016.""]","[""Went for a trial shift, was told 'brilliant, excellent' and got on really well with the other bartenders. Was told I had more than enough experience and would be a perfect fit. Spent 2 hours on the bar helping complete drinks cheques and then had a 5 minute Q and A session with the manager on shift. Was told I would hear back within a day. Waited a week, phoned and was told I hadn't been for an interview. Rang again and was told the manager wasn't in. In the end gave up and accepted I had been used on a busy friday night as free labour.""]","[' Hours of availability. \xa0 ', 'Answer Question']"
Door Host," Jul 17, 2016"," Anonymous Interview Candidate in  London, England (UK)",['Declined Offer'],['Positive Experience'],['Easy Interview'],"[""I applied online. The process took 2 weeks. I interviewed at T.G.I. Friday's (London, England (UK)) in July 2016.""]","[""20 minute chat then hour and half OJE (on job experience) and then an overview at the end. Was invited to final interview and offered the job but turned it down because of the late hours. It would be best if you had a car or a reliable way to get home. Overall, very friendly and a very positive experience, really recommend if you're a people person. Just be yourself.""]","[' What biscuit would you be? \xa0 ', 'Answer Question', ' What animal would you be? \xa0 ', 'Answer Question']"
Bartender Manchester," Jun 11, 2016", Anonymous Employee,['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied online. The process took 2 weeks. I interviewed at T.G.I. Friday's in June 2016.""]","['Very exciting very easy process', ""Applied online got a call for first interview which was working behind the bar for an hour which was great and then the second interview was booked right there and then, went for my second interview got asked a few basic questions nothing you can't answer and then got offered the job. The OTJE was the real interview and the second interview was just finding out how you think.""]","[' how was your on the job experience \xa0 ', 'Answer Question', ' what did you learn \xa0 ', 'Answer Question', ' what days are you available to work \xa0 ', 'Answer Question']"
Server Assistant," Apr 24, 2016", Anonymous Interview Candidate,['No Offer'],['Neutral Experience'],['Easy Interview'],"[""I applied online. I interviewed at T.G.I. Friday's.""]","['Applied online, then the same day I was asked to book an OJE/INTERVIEW. Arrived at the restaurant and then met with there hiring manager, got asked some ""weird"" questions like if I was an animal which animal would I be. The OJE took around an hour shadowing an employee who basically told me to clean the tables and then left to do his own work but half way through I was told to shadow another employee, who took it more ""seriously"" and actually talked me through things. At the end they told me they would contact me with a yer or no answer. They never bothered to inform me if I got the job or not, which I applied for in January. Still haven\'t heard anything so that was slightly annoying considering I was told they would reply even if I didn\'t get the job.']","[' If you could be an animal, which animal would you be? \xa0 ', 'Answer Question']"
Line Chef," Apr 27, 2016", Anonymous Interview Candidate,['Declined Offer'],['Neutral Experience'],['Easy Interview'],"[""I applied online. The process took 2 weeks. I interviewed at T.G.I. Friday's in April 2016.""]","[""A bit of a mixed bag, they use an online application managment suite but when asked to book a time slot for an interview iit wasn't working properly so i just called the unit up and arranged over the phone. Sadly wasn't told what to expect and therefore a 30 -60min expected interview actually turned out to be a 3 hour group session. It was an interesting concept, it was a positive experience and allowed applicants to show teamwork skills as well as learn the strange and wonderful history of the company. This then led to a Kitchen trial shift (2 hours) but i wasn't permitted to do anything other than observe. It did however show the environment and how different it was to everywhere else that i had previously worked. At the end i wasn't sure about it being the job for me and i expressed this. An offer was made for a second trial, duing a peak period."", 'I later declined the offer and accepted employment elsewhere.']","[' Would you like a drink \xa0 ', '1 Answer']"
Host/Server Assistant," Mar 31, 2016", Anonymous Employee,['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied through other source. I interviewed at T.G.I. Friday's in March 2016.""]",['On a Thursday morning i called the store and asked if they were hiring. The manager luckily told me to email my CV and what i was looking for. The next day i called up to ask if he has resd over my CV. He told me he had and that he would pass it onto the manager of that particular department. I was told that the manager of the host/servers department would give me a call the next day but 20 minutes later i got a call inviting me to an interview and trial shift which i had to wear all black for. Had a small and quite chatty interview also was offered a drink. Then started a trail shift that went from being 1 hour to 4. Everyone was super friendly and one of the waiters said that if the manager allowed me to work that long that she really liked me. Received a call 2 days later offering me the job! Loving it so far'],"[' Why tgis? \xa0 ', '1 Answer']"
Dishwasher," Jul 28, 2016"," Anonymous Employee in  London, England (UK)",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied online. I interviewed at T.G.I. Friday's (London, England (UK)) in March 2016.""]","['Applied online, got an interview 2 days later. I then attended the interview which consisted of a 3 hour OJE, went well. Was invited to a final interview where i was offered the job.']","[' Tell me about yourself \xa0 ', 'Answer Question']"
Waitress," Mar 26, 2016"," Anonymous Interview Candidate in  Newcastle, England (UK)",['No Offer'],['Neutral Experience'],['Average Interview'],"[""I applied online. The process took 2 weeks. I interviewed at T.G.I. Friday's (Newcastle, England (UK)) in February 2016.""]","[""It was a group interview, with around 25 other people. We had to do a number of activities like explaining one of the most embarrassing things that's happened to us and designing our own restaurant, and then a 'speed dating' session with managers. It was very upbeat and informal, and to be honest it was clear I wouldn't have fit in to a super peppy and lively atmosphere - came as no shock when I got 'the email' telling me I didn't get another interview.""]","["" What's your favourite food and drink? \xa0 "", 'Answer Question']"
Waiter," Aug 17, 2017"," Anonymous Employee in  London, England (UK)",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied online. I interviewed at T.G.I. Friday's (London, England (UK)) in February 2016.""]","['Straight forward interview process, just asking questions about why tgi fridays, kinda laid back, so there was no stress involved, they dont look for experience but for a right person to fit the crazy meter, you need to be fun, confident and good with people.']","[' Why tgi fridays \xa0 ', 'Answer Question']"
Server," Oct 14, 2015", Anonymous Interview Candidate,['No Offer'],['Neutral Experience'],['Average Interview'],"[""I applied online. I interviewed at T.G.I. Friday's.""]","[""Group interview started with all telling an embarrassing story, then activities such as musical statues, a group fitting on one piece of paper and silly dance moves. Finally, everyone did a short presentation about something they are interested in (its good to focus on TGIF's interests here). I did not like this style of interviewing but I can see how it helped they pick out the extremely bubbly characters.""]","[' No formal questions. Some after presentations perhaps about previous jobs, customer service experiences or TGIF experiences. \xa0 ', 'Answer Question']"
Line Chef," Oct 3, 2016"," Anonymous Employee in  Dublin, Co. Dublin (Ireland)",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied online. The process took 4 days. I interviewed at T.G.I. Friday's (Dublin, Co. Dublin (Ireland)) in September 2015.""]","['Glassdoor want 50 words to say? All I can say is, It was easy. I was nervous as anyone would be going in to an interview but felt comfortable enough!']","[' Previous experience', 'Skills', '""If you could describe yourself as a food what food would you be"" \xa0 ', '1 Answer']"
Waitress," Sep 1, 2015"," Anonymous Employee in  Cardiff, Wales (UK)",['Accepted Offer'],['Positive Experience'],['Average Interview'],"[""I applied online. The process took 1+ week. I interviewed at T.G.I. Friday's (Cardiff, Wales (UK)) in August 2015.""]","['Had a brief five minute interview, followed by an hour and a half OJE - On the Job Experience - shadowing the staff, and helping run food and get drinks. Concluded with a final ten minute interview about OJE. Was a great chance to show skills, rather than trying to explain how capable I can be! I had no restaurant experience, which has been a real disadvantage before. Very friendly staff.']","[' What do you think you will take away from this evening? \xa0 ', 'Answer Question', ' What is teamwork to you? \xa0 ', 'Answer Question']"
Server Assistant," Apr 20, 2015"," Anonymous Employee in  Reading, England (UK)",['Accepted Offer'],['Positive Experience'],['Average Interview'],"[""I applied online. The process took 2 weeks. I interviewed at T.G.I. Friday's (Reading, England (UK)) in April 2015.""]","[""Applied online and received a call the next day arranging a trial shift the next week. After the trial shift, I was made to have an interview with the manager who told me to fill in an online application form. A couple of days later and I got a call telling me I'd got the job!""]","[' How would you be able to keep up with how demanding this is since you are studying your A-levels? \xa0 ', 'Answer Question', ' Do you have any past experience? \xa0 ', 'Answer Question', ' Can you work flexible hours? \xa0 ', 'Answer Question']"
Kitchen Staff," Jun 18, 2015"," Anonymous Interview Candidate in  Sutton Coldfield, England (UK)",['No Offer'],['Positive Experience'],['Easy Interview'],"[""I applied through a recruiter. The process took 1 day. I interviewed at T.G.I. Friday's (Sutton Coldfield, England (UK)) in January 2015.""]","['The interview was a really nice and friendly process, we chatted about my experience and what would be asked of me in the job role, I even got to ask questions to see if they were open to my ideas.']","[' What hours are you available for? \xa0 ', '1 Answer']"
Waiter," Aug 16, 2015"," Anonymous Interview Candidate in  Birmingham, England (UK)",['Declined Offer'],['Positive Experience'],['Easy Interview'],"[""I applied online. The process took 2 weeks. I interviewed at T.G.I. Friday's (Birmingham, England (UK)) in January 2015.""]","['Group interview with others, presenting and completing tasks that tested personality and commumjcation skills, finally all those who were successful would be invited back for final one to one interview with manager.']","[' What interests you?', 'Describe yourself in a few words? \xa0 ', '1 Answer']"
Bartender," Oct 26, 2014", Anonymous Interview Candidate,['No Offer'],['Positive Experience'],[],[],"[""Last Thursday I had an interview for TGI's. I was really nervous but excited at the same time as I would love to work there. I was unsure of what to expect as the email I received said it was an audition and that I could bring props to stand out from the crowd. This is what was making me nervous because I did not have a clue what to bring. In the end I never took anything as I didn't want to stress over it. When I got there all the staff were so friendly and welcoming. Once everyone arrived (group of around 10 people when it said there could be up to 30) went into a room were we played games having to introduce ourselves and loosen up a little. The next part was 'speed dating' were each of the workers had two minutes with you to ask questions on the homework they set us and random questions also. It was a lot of fun and a good laugh. Lastly the people who applied to be a bartender went into a room were we got the chance to make some cocktails but also keep a conversation going were a few of the workers would act to be a customer and you basically had to act as if it was real whilst making the cocktail. Don't worry one of the bartenders pointed out what to put in the cocktail whilst you were speaking. All in all it was a really fun interview, everyone had a laugh and they were all so nice! I hear back in the next few days if I have the job or not so fingers crossed!!""]","[' Where was your best holiday and why? \xa0 ', 'Answer Question', ' If you were stranded on a dessert Island what one thing would you take and why? \xa0 ', 'Answer Question', ' What is your dream job and why? \xa0 ', 'Answer Question']"
Host," Jan 29, 2016"," Anonymous Employee in  Aberdeen, Scotland (UK)",['Accepted Offer'],['Neutral Experience'],['Easy Interview'],"[""I applied in-person. The process took 1 day. I interviewed at T.G.I. Friday's (Aberdeen, Scotland (UK)) in October 2014.""]","[""I initially had no intention of working for TGI Fridays but was suggested to apply here after a slightly disheartening experience of working for a local fast food restaurant...don't think it was my scene. The manager rung me and asked me to come in on the Saturday for a two hour on the job experience. This was basically 2 hours of unpaid training with two girls currently employed in the position I was applying for. I did this for over two hours and then I was taken to the bar where the manager did not even ask me any questions, apart from if i'd enjoyed it, he just offered me the job.""]","["" Do you feel like you've had a positive experience doing an on the job experience with us today? \xa0 "", 'Answer Question']"
Server and Hostess," Sep 24, 2014", Anonymous Employee,['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied online. The process took 1+ week. I interviewed at T.G.I. Friday's.""]","[""I applied for a position online in a local T.G.I's, two days later I received a phone call from one of the managers at the store, who asked me about my availability before inviting me in for OJE (on job experience) in which I would be shadowing a team member. The OJE was a few days later, I arrived and was instantly felt welcomed, even though I applied for a hostess position I shadowed an S.A (serving assistant) for a two hour shift, I then was sat down and interview by one of the managers who asked me a range of questions from 'what's your favourite chocolate bar' to 'where do you see yourself in five years'. I was then asked back for a second OJE in two days in which I was shadowing a host. After another two hour shift I was interviewed by a different manager who asked me very friendly questions, nothing too stressful. At the end of the interview I was then told to return in a few days for a final interview with the GM (general manager) which is the last step in the interview process. I had said interview a few days ago, all very friendly and welcoming, no questions that threw me off guard but they like it if you are able to strike up a conversation with them, I will hear back in a few days about whether or not I have got the job.""]","[' ""What do you know in particular about this branch of TGIs?"" \xa0 ', '1 Answer']"
Waitress," Dec 18, 2017"," Anonymous Employee in  Castleford, England (UK)",['Accepted Offer'],['Positive Experience'],['Average Interview'],"[""I applied online. The process took 1 day. I interviewed at T.G.I. Friday's (Castleford, England (UK)) in March 2014.""]","['Group interview around 12 people, very informal and fun, had to do a show and tell activity to start, work as a group to build a marshmallow and pasta tower and finish with a role play. We then did a hot date kind of style interview where you were fired random questions such as the ones mentioned below']","[' If you were a chocolate bar which one would you be and why? \xa0 ', 'Answer Question', ' If you were a Disney princess which would you be and why? \xa0 ', 'Answer Question']"
Waiter/Waitress," Feb 14, 2015", Anonymous Interview Candidate,['No Offer'],['Positive Experience'],['Average Interview'],"[""I applied online. The process took 3 weeks. I interviewed at T.G.I. Friday's in January 2014.""]",['Received a phone call after applying on line. Met with a manager for a informal interview. Brilliant interview. Was offered a cup of tea and discussed role in a relaxed manor. Was asked to come back for OJE which went really well. Had a mini interview with another manager at the end which also went really well. Awaiting call as we speak. Fingers crossed. Amazing company to work for.'],"[' Where do you see yourself in 10 years? \xa0 ', 'Answer Question', ' Sell yourself to me... \xa0 ', 'Answer Question']"
Waitress," Aug 23, 2013"," Anonymous Interview Candidate in  Norwich, England (UK)",['No Offer'],['Positive Experience'],['Average Interview'],"[""I applied online. The process took 2 weeks. I interviewed at T.G.I. Friday's (Norwich, England (UK)) in August 2013.""]","[""Applied online, then received 'pre interview' questions to fill out, after 4 days received an email inviting me to an Audition interview. Arrived, played some team work games, got to know the group (only around 20 of us there) then had 2 minutes to do our party trick/performance/presentation. I did a performance of a song with my guitar, someone did a tap dance and someone else brought along props to do with their life and spoke about them. They then ask you simple questions like 'how do you think your personality will fit in at Fridays?' And 'where do you see yourself in 10 years time'."", ""That is all done in front of a group, then individually taken away for questions. Simple ones again like 'why fridays?' 'Do you have any holidays planned?' 'How do you plan to get here.'"", 'Still waiting on whether I was successful or not as audition was only yesterday.']","["" 'What would your personality bring to Fridays, how would you fit in?' \xa0 "", '1 Answer']"
Waiter," Dec 31, 2012", Anonymous Interview Candidate,['No Offer'],[],[],[],['They ended up not even doing a hiring process and asked if I would do a test run with a guy who was training as a manager to do interviews. Nice guys but kind of a messed up thing to do to a college kid looking for work.'],"[' What is your favorite type of TGIF food? \xa0 ', 'Answer Question']"
Server," Dec 20, 2012", Anonymous Employee,['Accepted Offer'],[],[],"[""I applied online. The process took 1 day. I interviewed at T.G.I. Friday's.""]",['real easy he talked most of the time personality gets it'],[]
Bartender," Sep 22, 2012", Anonymous Employee,['Accepted Offer'],[],[],"[""I applied in-person. The process took 3 days. I interviewed at T.G.I. Friday's.""]","[""I had three interviews. I was asked to display my ability of 'flare', which is fine.""]","["" I don't think there was. It was an easy job to obtain. \xa0 "", 'Answer Question']"
Waitress," Aug 29, 2012", Anonymous Employee,['Accepted Offer'],[],[],[],['Interview with a manager and a trial shift.'],"[' Experience with unhappy customers? \xa0 ', '1 Answer']"
Service Manager," Jul 16, 2012", Anonymous Employee,['Accepted Offer'],['Positive Experience'],['Average Interview'],"[""I applied online. The process took 4+ weeks. I interviewed at T.G.I. Friday's.""]","['A multi-stage interview process with a screening over the phone, followed by three interviews. Met with three different people over the course of the interview process. Was what you would typically expect at an interview for a restaurant manager.']",[]
Line Cook," Jul 15, 2012"," Anonymous Employee in  Gateshead, England (UK)",['Accepted Offer'],['Positive Experience'],['Average Interview'],"[""I applied online. The process took 2 days. I interviewed at T.G.I. Friday's (Gateshead, England (UK)) in July 2012.""]","['Turned up for an interview just before the place opened. Offered a drink from a member of staff. Had a chat with a member of staff (informal) before speaking to the manager. Manager came out and introduced himself. Seemed like a nice, light-hearted and relaxed guy so it was easy for me to relax too. Had a chat about previous employment and what-not. Nothing hard really. Lead me out.']","[' What gets on your nerves? What niggles you? \xa0 ', '1 Answer']"
Server/Waiter," Apr 30, 2015"," Anonymous Employee in  Sheffield, England (UK)",['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied online. The process took 2 weeks. I interviewed at T.G.I. Friday's (Sheffield, England (UK)) in April 2012.""]","['Applied online. Received an email asking to phone the restaurant to arrange the interview/talent showcase. Arrived at group interview/talent showcase. Played games, got to know the other appliers, showcased my talent then had a one on one interview with the manager. Got a phonecall a few days later offering me the job.']","[' Skills/Hobbies? \xa0 ', 'Answer Question']"
Restaurant Manager," Jan 31, 2012", Anonymous Employee,['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied online. The process took 2 weeks. I interviewed at T.G.I. Friday's in January 2012.""]",['There were a total of 2 interviews. The first was with the District Manager in the restaurant. The second interview consisted of a shift follow inside their training store and then an interview with the Director of Operations. The culture was warm and inviting. Everyone in the company was nice and accomodating in answering any questions or concerns I had.'],"[' What is your biggest strength? \xa0 ', '1 Answer', ' What is your biggest weakness? \xa0 ', '1 Answer']"
Waitress," Jun 19, 2012", Anonymous Employee,['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""The process took 1 day. I interviewed at T.G.I. Friday's in January 2012.""]",['This was a very quick interview with the manager. The manager asked if I had ever waitressed before and what I could bring to the restaurant .'],"[' Have you ever worked in a restaurant before? \xa0 ', 'Answer Question']"
Restaurant Manager," Jan 10, 2012", Anonymous Interview Candidate,['No Offer'],['Negative Experience'],['Difficult Interview'],"[""I applied online. The process took 3+ months. I interviewed at T.G.I. Friday's in November 2011.""]","['Applied and was contacted after about 2 weeks. I was asked when a good time for a phone interview would be and gave her a date and time. That day came and went and so I emailed her to try again. Set it up and guess what... that day came and went also with no phone call. It turns out she was on vacation. I emailed her once again and finally did the phone screen. No apologies for either mishap. She sent me a skills and personality test to complete online. The next week I was contacted by her to let me know I would be getting a phone call for my next step. I received a call from a restaurant GM asking me for a day to meet with him at his unit (55 miles from my home) for an interview. At the interview, this GM explained he was asked to do this for his boss but did not know why. He further explained that he had never done this before and apologized for his inexperience. After this interview, which did not go well, I walked away asking myself, ""What Just happened?"" The next day, I received a form email thanking me for my time but I was not going to be considered for the positiion. I sent an email to their home office asking if this was typical of their process. I received a phone call from an HR rep and was asked to explain my experience. Later that day, I received a phone call from the recruiter and got more of an excuse than an apology, and was told the district manager would be contacting me. When he did call me, I received an apology and we set up a time to meet. Because of the amount of time that had already passed, the position I had applied for was already filled but he would see what he could do. He said he would call me within one week to let me know about a decision. He never did so 3 days after the deadline HE set, I called him. To no surprise, he told me that I would not be joining the company. This whole fiasco took just over 3 months to complete! After all of this, I wonder if this is normal or just a cluster of bad circumstances.']",[]
Server," Dec 17, 2011", Anonymous Employee,['Accepted Offer'],['Positive Experience'],['Average Interview'],"[""I applied in-person. The process took 3 days. I interviewed at T.G.I. Friday's in October 2011.""]",['I was asked to do two interviews. This particular establishment wont hire anyone with low aptitude or dull personality.'],"["" They are going to want to know why you should work there. They don't like to waste time with idiots. You're going to need to show an Expressive Outgoing personality. You cannot be shy. Just be yourself at all times. \xa0 "", 'Answer Question']"
Restaurant Manager," Aug 31, 2011", Anonymous Interview Candidate,['No Offer'],['Neutral Experience'],['Easy Interview'],"[""The process took 2 weeks. I interviewed at T.G.I. Friday's in August 2011.""]","[""I was first interviewed by phone and later 1:1 with the area director. I was told that the company is going through some changes and this specific store is the only one of his that didn't earn their stars yet and haven't met the bonus pars. They simply need to replace the current GM eventually. I passed and had a phone interview with the VP of operations and waited to hear from them, not a single call.""]","[' What do you see overall when you are looking at the restaurant currently? \xa0 ', 'Answer Question', ' Tell us about yourself? \xa0 ', 'Answer Question']"
Server," Apr 21, 2011", Anonymous Employee,['Accepted Offer'],['Positive Experience'],['Average Interview'],"[""The process took 1 day. I interviewed at T.G.I. Friday's in March 2011.""]","['I decided to apply for the server position after eating there with my family. I filled out an application then was interviewed by the kitchen manager. He looked over my application then discussed the days I would be able to work. One question that he asked was ""how would you manage serving customers on a very busy day?"" I responded by saying I would make sure that each customer is satisfied by having the orders are prepared in a presentable fashion but on a timely matter.', '\xa0I then had to wait to talk to the general manager who was on a conference call. Though I had to wait a while, the kitchen manager informed me that he told the general manager that he should definitely interview me.', 'After the general manager got off the phone , he looked over my application. He asked me why I wanted to work at T.G.I Fridays. I told him that I wanted to work there because there would always be something to do and I have plenty of social skills I could use there. Afterwards he asked about the schedule I would want, told me about the uniform requirements, then told me that I would follow one of the fellow employees during training and orientation. I filled out paperwork two days later on a Thursday then he told me that I would start training on the following Tuesday.']","[' What brings you here to Fridays? \xa0 ', 'Answer Question']"
Restaurant Manager," Jul 31, 2015"," Anonymous Employee in  London, England (UK)",['Accepted Offer'],['Positive Experience'],['Average Interview'],"[""I applied through an employee referral. The process took 1 day. I interviewed at T.G.I. Friday's (London, England (UK)) in January 2011.""]",['They carry out showcases and monitor your involvement and productiveness In each area that they require you to have skills in. If they think you have potential and will work hard you will get the job.'],"[' To look at a p&l for a company and explain were there was room for improvement. \xa0 ', '1 Answer']"
General Manager," May 26, 2011", Anonymous Interview Candidate,['Declined Offer'],['Neutral Experience'],['Average Interview'],"[""I applied in-person. The process took 2 weeks. I interviewed at T.G.I. Friday's in March 2010.""]",['The interview was brief face to face interview that provide the background on the position and skills needed for the success.'],"[' How was your last experience in this restaurant? \xa0 ', 'Answer Question']"
Director of Operations," Jul 5, 2012", Anonymous Employee,['Accepted Offer'],['Positive Experience'],['Difficult Interview'],"[""I applied through a recruiter. The process took 3+ months. I interviewed at T.G.I. Friday's in February 2010.""]","['Interview process began with a phone interview. An online assessment containing a personality test and IQ test was taken. An interview with the VP of operations. Then an in-person interview with a psychologist from the assessment agency. Finally an interview with the SVP of Ops, VP of HR, and Preisdent of company.']","[' Why should we hire you over someone with the same qualifications? \xa0 ', 'Answer Question']"
Server," Jan 29, 2012", Anonymous Interview Candidate,['No Offer'],['Positive Experience'],['Easy Interview'],"[""I applied in-person. The process took 1 day. I interviewed at T.G.I. Friday's in January 2010.""]","['I met with a manager between the lunch and happy hour/dinner rush around 2:30-3 P.M. and he was more than willing to give me plenty of his time. I was instructed to fill out an APP first and then we spoke for about 30 minutes. I was asked about personality traits and overall demeanor as well as expectations. He said I had the ""perfect look"" for what they were looking for but they had no current openings. As far as the interview itself it was very easy, but I never did hear back from them.']","[' What did I see myself doing in 10 years? \xa0 ', '1 Answer']"
Restaurant Manager," Nov 8, 2009", Anonymous Interview Candidate,['Declined Offer'],['Positive Experience'],['Easy Interview'],"[""The process took 1+ week. I interviewed at T.G.I. Friday's in October 2009.""]",['Had a one on one. My job is to train servers and open a new restaurant'],"[' Are you willing to work six days a week? \xa0 ', '1 Answer', ' Do you think you can train 20 emplyees to serve at the international level? \xa0 ', '1 Answer']"
Waiter," Oct 25, 2011", Anonymous Employee,['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied online. The process took 1 day. I interviewed at T.G.I. Friday's in June 2009.""]",['standard interview'],"[' How would you handle this situation? \xa0 ', 'Answer Question', ' What are your good/bad traits? \xa0 ', 'Answer Question']"
Server," Jun 6, 2009", Anonymous Employee,['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""The process took 1 day. I interviewed at T.G.I. Friday's in May 2009.""]",['It was very casual. I was asked about my previous experience and to talk a little bit about myself. My Interviewer made me feel very comfortable and was talking with me rather than quizzing me. I was offered the job within 20 minutes!'],"[' What is your worst trait? \xa0 ', 'Answer Question']"
Server," Sep 20, 2010", Anonymous Employee,['Accepted Offer'],['Positive Experience'],['Easy Interview'],"[""I applied in-person. The process took 1 day. I interviewed at T.G.I. Friday's in August 2008.""]","['I applied, and called the manager a couple of times in non-peak hours after a few days had gone by. He looked over my application over the phone and asked me to come in for an interview. He basically asked me about my previous experience at another restaurant and how I had overcome difficult situations at work. I took a personality test, and then left. He called my references, and then called me the next day to set up orientation.']","[' Describe a situation where you had to overcome an obstacle in the workplace. \xa0 ', 'Answer Question']"
Server," May 18, 2009", Anonymous Employee,['Accepted Offer'],['Positive Experience'],['Average Interview'],"[""The process took 2 days. I interviewed at T.G.I. Friday's in May 2008.""]","['Asked questions like how you would make TGI fridays a different experience for the guest than other resturants. They wanted an up beat, bubbly person. They also asked what were the three main things you thought were important as a server.']","[' What makes TGI Fridays different? \xa0 ', 'Answer Question', ' What are the most important qualities a server must have? \xa0 ', 'Answer Question']"
Waitress," Jan 29, 2010", Anonymous Employee,['Accepted Offer'],['Neutral Experience'],['Easy Interview'],"[""The process took 2 days. I interviewed at T.G.I. Friday's in February 2008.""]","['Interview with a general manager, then a long personality test, and the one final test. It goes pretty quickly, I was hired the next day.']","[' Why do you want to work for our company? \xa0 ', 'Answer Question', ' What will make you stand out as an employee? \xa0 ', 'Answer Question']"
Accounting," Nov 21, 2009", Anonymous Employee,['Accepted Offer'],['Positive Experience'],['Average Interview'],"[""I applied through a recruiter. The process took 2 weeks. I interviewed at T.G.I. Friday's in November 2007.""]","['One interview with the recruiter, one interview with the hiring manager, and then another interview with the director. All interviews were about an hour in length. After the interview phase, had to take a IQ test.']","[' How would you describe your personality? \xa0 ', 'Answer Question']"
