Title,Rating,Work Life Balance,Culture Values,Career Opportunities,Comp Benefits,Senior Management,Review Date,Current or Past Employee,Employee Title,Location,Recommends,Outlook,Approves of CEO,Full-Time or Part-Time,Time Employeed,Pros,Cons,Advice to Management
"""Bartender""",3.0,2.0,1.0,3.0,3.0,," Sep 22, 2015",Past,"Take Out, Server, Bartender, Supervisor","Campbell, CA",No,Neutral,Neutral,Part-time,Less than a year,Fast paced<br>Be able to work with a small team to get drinks out<br>Be able to form and build relationship with guests,Being able to not get time off<br>Blacked out days to request time off<br>Never felt like Management really listened,Be able to listen to staff better when it comes to reviewing secret shopper scores. Do not be so about the numbers that you ignore your staff.
"""Food runner""",3.0,3.0,3.0,2.0,1.0,3.0," Sep 22, 2015",Current,Food Server,"Sacramento, CA",No,Neutral,Yes,Full-time,,Tips are okay so are the customers,Management and more restaurant politics than usual,
"""Do Not Work Here""",2.0,1.0,1.0,2.0,1.0,1.0," Sep 19, 2015",Past,Anonymous Employee,"Chandler, AZ",No,No,Neutral,Part-time,More than a year,The employees are great! you build great friendships with everyone.,The general manager will degrade and talk down to you and make it know when she hates someone. Another former employee resigned and gave her a letter of resignation and the general manager posted it on the wall and made fun of it to every other employee.,you should probably change how you manage if 10+ people are all quitting at the same time because of how the business is run.
"""Server""",4.0,4.0,5.0,4.0,4.0,5.0," Aug 31, 2015",Past,Anonymous Employee,,Yes,Yes,Neutral,Part-time,,"Great work environment, management cares about well being of employees, and the system is well organized. Hiring from within so the managers know your struggle.",Long shifts and large serving areas. You will be busy and constantly have something to work on but large serving sections means good tip out amount.,None.
"""BJs""",3.0,,,,,," Sep 12, 2015",Past,Anonymous Employee,,No,No,Neutral,Full-time,More than a year,Good pay for a college student,Always busy and everyone is always angry,
"""Disorganized Corporation""",2.0,1.0,1.0,3.0,1.0,3.0," Sep 7, 2015",Current,Server/Bartender,"Redmond, WA",No,Neutral,Neutral,Full-time,More than 5 years,The team that I work with is amazing. We have a lot of really hard workers who know what they are doing and are passionate about creating the best experience for whomever they come in contact with that day. The food and drinks that we have to offer are also delicious so that is an added bonus as well.,"The restaurant's management is very disorganized. The lack of communication is what kills me the most because each manager is trying to run the restaurant their own way and it contradicts the way that other managers try to run the restaurant when they are managing. Not only is the communication a huge downside to working here, but they view themselves as an untouchable corporation where ideas are immediately turned down because they pay people to do that behind a desk and not on the front lines. It is a very strict workplace and the amount of work that we do is not acknowledged or appreciated, especially from our stronger and more senior staff members. All-in-all, we are not paid fairly for the amount of work that we do.","If I had to give any advice to my management team, it would be to sync up with the other managers better so that the collective management team is conveying the same message to the rest of the staff and do better at acknowledging those who are bending over backwards for the company on a daily basis. It also wouldn't hurt to back us up when we have ideas or explain to us why the idea isn't a valid one so that we can work together to come up with a better idea as a whole and drive a better customer experience."
"""Kitchen Manager""",1.0,1.0,2.0,1.0,2.0,3.0," Sep 30, 2015",Past,Manager,"Roseville, CA",Yes,Neutral,Yes,Part-time,Less than a year,Free beer and free food whenever you want.,"No overtime pay even if you work 16 hour days which are common. No growth opportunities. Micromanagement from the top down. If you like working with no appreciation, this is the company for you.","Since you don't ever work with the hourly team members, you should stay out of how much of a raise they can get. $.25/hour maximum is not good business practice."
"""Server""",4.0,4.0,5.0,2.0,3.0,2.0," Aug 25, 2015",Current,Anonymous Employee,,Yes,Yes,Neutral,Part-time,More than a year,"Busy, great job for college students","Occasional slow periods, long periods of being on your feet",
"""Server""",3.0,3.0,1.0,3.0,1.0,1.0," Sep 6, 2015",Current,Server,"Albuquerque, NM",Yes,Yes,Yes,,More than a year,I like interacting with guest.,Not enough hours scheduled and always denied to pick up extra shifts,Schedule employees who have been there longer before new ones
"""Great Company""",3.0,2.0,5.0,4.0,4.0,3.0," Sep 8, 2015",Current,Senior Manager,"Dallas, TX",No,Neutral,Neutral,Full-time,More than 5 years,"Good money, great advancement opportunity","long hours, not a very good work / life balance.",
"""Over Corporations""",2.0,,,,,," Aug 26, 2015",Past,Anonymous Employee,,Yes,No,Neutral,Part-time,,"Very flexible with your schedule, especially if you have another job, go to school, or have kids.",Takes long to move up. Management plays favorites.,
"""Sever""",5.0,3.0,3.0,3.0,3.0,3.0," Aug 11, 2015",Current,Anonymous Employee,,Neutral,Neutral,Neutral,Full-time,,"Co-workers Good environment, Guest are friendly, Make good money",Mangers only care about there jobs.,
"""Okay for an entry level job""",4.0,3.0,3.0,4.0,,," Aug 11, 2015",Current,Host,"Tucson, AZ",Yes,Yes,Neutral,Part-time,More than a year,"California wage<br>Free food if you don't make tips (cooks, hosts, etc)<br>Half off if you make tips (servers, bussers, etc) and 25% if you come in on a day you didn't work<br>My coworkers are really cool",Management is unfair<br>Corporate chains are annoying to deal with<br>Haggled to always make people join the rewards program<br>Schedules could be better and advancement as well,
"""BJ's Review""",4.0,3.0,5.0,4.0,5.0,," Aug 8, 2015",Current,Anonymous Employee,,Yes,Yes,Yes,Part-time,,"I love working at BJ's because the people are all around awesome! From the dishwashers, to the prep, the line, and the servers we just have a really awesome team!",Management said I was hired to work my way up to a server but I am now stuck in my position.,
"""Server""",5.0,5.0,5.0,5.0,5.0,5.0," Aug 6, 2015",Current,Server,,No,Yes,Neutral,Part-time,Less than a year,"Great environment, easy to make money, flexible hours, and great benefits for full time employees.",There are a lot of doubles if you don't specifically say nights or days only.,Not so many doubles.
"""Hostess""",3.0,3.0,4.0,1.0,3.0,3.0," Aug 17, 2015",Past,Hostess,"Webster, TX",Yes,Yes,Yes,Part-time,,"Fun atmosphere, great co-workers, generally pleasant clientelle","Terrible scheduling, low pay, slow promotion, less than 20 hours per week to avoid having to offer insurance","Better utilize the skills of employees, allow employees to decline insurance and work more!"
"""Great place to work""",4.0,3.0,5.0,5.0,3.0,4.0," Aug 1, 2015",Current,Anonymous Employee,,Yes,Yes,Neutral,,Less than a year,"Fun place to work, good managers","Lot of hours, moving around",
"""Bjs hustle""",4.0,4.0,2.0,4.0,3.0,4.0," Aug 2, 2015",Current,Anonymous Employee,"Little Rock, AR",Yes,Yes,Yes,Part-time,Less than a year,"Super busy/high traffic restaurant, this is good for business.",Publicly traded company &amp; so it gets caught up in the never ending quest to satisfy its appetite for profit.,Love your co-workers as you would love yourselves.
"""Server""",3.0,3.0,3.0,2.0,2.0,3.0," Aug 11, 2015",Current,Server,"Katy, TX",Yes,Neutral,Neutral,Part-time,More than a year,"Easy to transfer between different parts of the country<br>25% off discount when you come in with your family<br>Can stack your discount with rewards card<br>Lots of beer on tap - both our brand and other brands<br>Seasonal Beers<br>Hotschedules makes it easy to swap, pick up, and give up shifts","National Trainers for new open contradict each other<br>Menus change a lot<br>Huge menu it can be difficult to remember it all<br>No big trays, just drink trays",
"""fast paced""",3.0,,,,,," Aug 11, 2015",Current,Anonymous Employee,,No,Neutral,Neutral,,More than 5 years,Good money and benifits for sure,Lots of paperwork and systems,
"""Dont care about employees""",2.0,3.0,3.0,1.0,1.0,2.0," Aug 10, 2015",Past,Server,"Oxnard, CA",No,Neutral,Neutral,Part-time,Less than a year,"great use of hotschedules, scheduling app that eliminates talking to the rude management. always busy, can make good money but definitely have to work for it.","management does not care about employees, almost as if they know people are begging to work there and you can be replaced tomorrow.","be nice, treat employees with respect to create a better work environment for everyone."
"""Good Money, Bad Management""",2.0,1.0,2.0,1.0,2.0,1.0," Aug 10, 2015",Current,Cocktail Waitress/Server,"Newark, CA",Yes,Yes,Neutral,,More than a year,The best reason to work at BJ's is that you will make good money as a server / cocktail waitress.,The hours can be long. I have worked from 4:30pm - 2am multiple times. The store is almost always short staff nowadays. The management does not care. I told the manager I had a table waiting 25 mins for food. He told me to run another tables food &amp; if my table wants to complain he can talk to them later.,"Treat your employees better. If management was just a little bit more considerate and not work their employees to the bone, less people will call out, and less people will quit."
"""Work""",3.0,2.0,3.0,3.0,4.0,3.0," Aug 9, 2015",Past,Anonymous Employee,,Yes,Yes,Neutral,Part-time,Less than a year,Pay is comparable to experience,Work more hours than intended shift,
"""Well run company""",4.0,5.0,4.0,3.0,4.0,4.0," Jul 20, 2015",Past,Service Assistant,"Tallahassee, FL",Yes,No,Neutral,,More than a year,The managers are understanding. Flexible hours and availability. Easy to switch shifts. Ability to make more from good tips than other jobs,Hard to move up. Hard work might not always be seen or recognized by management. Some lazy co workers.,Pay attention to who is working hard and who is just going through the motions. Reward hard workers with shift preferences and opportunity to move up.
"""server""",3.0,3.0,1.0,1.0,5.0,1.0," Jul 22, 2015",Past,Food Server,,No,No,Yes,Full-time,,"Great pay, great servers<br>. The food tastes amazing and they give you free samples constantly.",Some of the managers are absolute jerks who think they run the world. They are a pain to get a long with.,"Learn to treat your servers better, we are the front line when it comes to generating cashflow."
"""General Manager""",3.0,2.0,4.0,3.0,4.0,3.0," Jul 23, 2015",Past,Anonymous Employee,,Yes,Yes,Neutral,,Less than a year,Good company culture and compensation. Popular concept,Very corporate with many layers. Constant rollouts and changes,
"""Host""",5.0,,,,,," Jul 7, 2015",Past,Anonymous Employee,"San Jose, CA",No,Neutral,Neutral,Full-time,Less than a year,The managers and the environment,The kitchen was a nightmare. So much chaos,
"""Review""",2.0,1.0,4.0,1.0,2.0,1.0," Jul 21, 2015",Past,Anonymous Employee,,No,Neutral,Neutral,Part-time,More than 5 years,People are great to work with,Management is horrible and does not care,
"""dishwasher""",3.0,2.0,5.0,3.0,4.0,3.0," Jul 15, 2015",Past,Dishwasher,"San Antonio, TX",Yes,Yes,Neutral,Full-time,More than a year,"Free employee meals, starting pay, plenty of hours","No time for breaks, no set time to leave, expect to be called in early and on off days",
"""I enjoy it.""",4.0,4.0,3.0,2.0,4.0,4.0," Jun 30, 2015",Current,Server,,Yes,Yes,Neutral,Part-time,More than a year,Lots of schedule flexibility. Decent tips. Protection for employees when guests are out of line. Overall positive work environment. Management is open to listening when team members have problems.,Difficult to advance; often takes a long time (took me 2 1/2 years to move from host up to server). Corporate,
"""awful restaurant job""",1.0,1.0,2.0,5.0,2.0,2.0," Jul 21, 2015",Past,Food Server,"Irvine, CA",No,No,Neutral,Part-time,Less than a year,"can be good money if you want to take the YEARS it takes to work your way up. They do have benefits and healthcare, if you want to take the YEARS it takes to work your way to full time employee.","management tends to be pretty bad. not flexible with hours at all. FORCE you to work, serving food to people if you are SICK. That should be illegal. constantly scheduling me, when I said on my schedule I was NOT available, and then punishing me for not being able to come in. Harassment and bullying from co-workers. Managers don't care about you at all.","well don't schedule people when they're not available for one. Don't make people work when they are sick, they will get all the customers sick! And just be decent human beings, and have a HEART! don't fire people when they have a death in the family, and can't COME IN!"
"""Server Position""",3.0,3.0,3.0,4.0,3.0,2.0," Jun 29, 2015",Current,Server,"Los Angeles, CA",No,Neutral,Neutral,,Less than a year,-Work itself isn't too difficult<br>-Can easily get good tips due to affluent location/area<br>-Free food if you don't get tipped out<br>-50% off food for employees who get tipped<br>-Hotschedules is pretty convenient,- Management doesn't communicate well with each other<br>-Schedules change every week<br>-Favoritism definitely exists,-Sticking to a consistent schedule would maximize efficiency for all staff<br>-Leading by example would be better from management<br>-Be more hands on with trainee employees
"""Working @ Bj's""",2.0,4.0,4.0,2.0,1.0,2.0," Jun 29, 2015",Past,Anonymous Employee,,Yes,Yes,Neutral,Part-time,,It helped me with communicating and dealing with unhappy guests. Great people. Free food for hosts.,"There was really bad communication between coworkers and managers. Managers chose favorites instead of those who actually worked the hardest. Got yelled at a lot by guests. Worked over a year, no raise no nothing.",Communicate better with the employees. Stop choosing favorites and choose those that actually deserve it. Maybe give a little raise every year someone works there.
"""Many opportunities to advance!""",5.0,5.0,5.0,5.0,4.0,4.0," Jun 9, 2015",Current,Server,,Yes,Yes,Neutral,Part-time,More than a year,"Worked here for a little over a year and I saw great tips, amazing training, and hiring from within the company. In my time there, two of the long time servers became managers!",It is a typical server job so you do have to deal with THOSE customers sometimes.,Don't copy and paste the schedule so much!
"""Approve""",3.0,,,,,," Jun 24, 2015",Current,Anonymous Employee,,Yes,Neutral,Neutral,Full-time,,"Consistent money, good management, good location","Fast paced, disorganized, no benefits",
"""Server""",4.0,4.0,4.0,3.0,5.0,3.0," Jun 5, 2015",Past,Server,"San Jose, CA",Yes,Yes,Yes,Part-time,More than a year,"As with most server positions, scheduling was extremely flexible. Training experience was great, but based on your trainer, location was extremely busy = more sales = more tips.",The amount of people you need to tip out at the end of the night can get a little ridiculous during weekend shifts.,
"""Great serving job""",4.0,3.0,4.0,1.0,4.0,," Jun 3, 2015",Current,Anonymous Employee,"Nashville, TN",No,Neutral,Neutral,,Less than a year,"Fun work atmosphere, generally good staff and good money.","Some managers joked unprofessionally at times. Nothing super inappropriate, mostly just unnecessary.",Maintain a professional demeanor with all employees and you'll maintain their respect.
"""Okay""",2.0,4.0,3.0,1.0,2.0,1.0," Jun 8, 2015",Current,Hostess,,No,Neutral,Neutral,Part-time,,"Hours work, free meals after or before each shift, and schedule is posted online",Management is disorganized and not the best. compensation is terrible and this is not a company for quick growth,
"""Poor Pay""",2.0,,,,,," Jun 7, 2015",Current,Anonymous Employee,,No,Neutral,Neutral,Full-time,More than 8 years,"Nice people, so so benefits.",poor pay and very overworked,Try to treat people more fairly
"""Kitchen manager""",4.0,2.0,4.0,5.0,4.0,4.0," May 19, 2015",Current,Executive Kitchen Manager,"San Jose, CA",Yes,Yes,Neutral,Full-time,Less than a year,fast pace and great people. Good system are in place and are set up for growth. The food quality and training are top.,Micromanaged from many levels. Lots of steps to make anything happen. Long hours and no compilation or them. Quality of life is low.,
"""Chef""",1.0,1.0,1.0,1.0,1.0,1.0," Jun 24, 2015",Past,Chef,"Pasadena, CA",No,No,Neutral,,More than a year,Pro training in garde manger and prep,No way to create a new dish or bring new ideas to be implement and also Managment poor people skills,Open up
"""Server""",5.0,4.0,4.0,2.0,3.0,4.0," May 13, 2015",Past,Server,"San Diego, CA",Yes,Yes,Neutral,Full-time,More than 5 years,Good money and flexible hours,Little opportunity for vertical movement,
"""Hit or miss""",3.0,4.0,3.0,3.0,1.0,2.0," Jun 1, 2015",Current,Server,"Brea, CA",No,Yes,Neutral,Part-time,,"Love atmosphere, love job... Money can potentially be great with right shifts.",Management is arrogant And snobby. Most play favoritism.,Recognize a hard worker and acknowledge employees frustrations with shifts. Refrain from special treatment with particular employees and often times being rude or cold and callous to non favorites.
"""management""",5.0,5.0,5.0,5.0,5.0,5.0," May 11, 2015",Current,Executive Kitchen Manager,"Sacramento, CA",Yes,Yes,Neutral,Full-time,More than 5 years,Money is really good after the years.,You have to work toany hours.,
"""Server""",2.0,3.0,3.0,3.0,1.0,2.0," May 22, 2015",Current,Anonymous Employee,,No,No,Yes,Full-time,,Great atmosphere. Fun co-workers. Tips are generally good. The food is tasty.,Management is poorly represented. Not enough hours. No benefits. No room to improve.,"Actually do your job, and help the workers grow into quality employees. Instead you only pick out the negatives and all of you have very arrogant attitudes."
"""Gm""",2.0,1.0,2.0,1.0,3.0,5.0," May 22, 2015",Current,Anonymous Employee,,No,No,Neutral,Part-time,More than a year,"Great concept , with outstanding systems and technology",Upper management lacks self discipline and integrity,Make sure all promises are written down
"""Terrible Management, Frozen Food, Horrible Job""",2.0,1.0,1.0,1.0,1.0,1.0," May 21, 2015",Past,Server,"Houston, TX",No,No,Neutral,Part-time,Less than a year,"You might get lucky and have a good team to work with (aside from management) as I did, which is what kept me there for so long.","The management acts like they're actually paying you to work there (they're not, the patrons are) expecting you to do basically free extra hourly labor at $2.13/hr. before and after close when there is no more money to be made.<br>The tips have been bad ever since the ~$6 burgers were introduced. Bad clientele.<br>Ridiculous amount of training for a simple serving job.",Stop with the free labor. It's not cute.
"""Friendly co-workers, HORRIBLE MANAGEMENT.""",1.0,3.0,2.0,2.0,1.0,," Jun 8, 2015",Past,Server/Waiter,"Laurel, MD",No,Neutral,Neutral,Part-time,More than 3 years,"Friendly and helpful co-workers. Okay food, large menu","Horrible management, favoritism is played 24/7",Give everyone a fair shot. Don't play favorites. Entire staff can see it and it brings morale down because no matter how hard we try we know it really won't make a difference.
"""Bartender""",5.0,5.0,5.0,5.0,5.0,5.0," May 5, 2015",Current,Anonymous Employee,,Yes,Yes,Yes,Full-time,More than a year,Easy money fast paced and friendly staff,Some long hours and some disgruntled customers,Great job
"""Hard to make money when the rest of the restaurant can't perform""",2.0,2.0,1.0,2.0,3.0,1.0," May 14, 2015",Past,Server,"Sparks, NV",No,No,Neutral,Full-time,More than a year,cash tips<br>flexible hours<br>meeting new people,managers lack motivation<br>kitchen constantly behind and preparing food incorrectly<br>no breaks<br>servers get sat guests back to back with no time to provide service to others,"instead of seating people so they can't be helped immediately by their server, try seating with time in between so guests get better service and servers make better tips. Find a way to help your kitchen staff function at a normal pace. Twenty-five minutes or longer for food is unacceptable especially if it still comes out wrong after that amount of time. Lastly, happy employees make happy guests. Try to care more and be fair."
"""Experience as a Server & Bartender""",3.0,2.0,4.0,3.0,1.0,2.0," May 14, 2015",Current,Server/Bartender,"Gainesville, VA",Yes,Yes,Neutral,Full-time,Less than a year,"The restaurant has a strong and popular beer selection for most guests who drink it; because of this, it creates both interest in return and reliable sales.","The restaurants are too large and, at times, too busy to accommodate to ""gold standard"".<br><br>Quality of product can greatly fluctuate and the system in place for getting prepared food from the kitchen to the table is weak.<br><br>Bartenders and other ""tipped out"" employees are never guaranteed their money from other team members. The suggested amount to tip out is 0.5%, which while low already, can never be enforced by management.<br><br>Bartenders are limited in their abilities replenish stock for both alcoholic and non-alcoholics, therefore heavily dependent upon management support. This then leads to issues with speed of service.<br><br>Bartenders are evaluated by secret shoppers, and held accountable for every step in a lengthy service process.","Listen to the people of your restaurant and less of corporate powers. If the restaurants glassware is limited to serving less than 10% of total restaurant guests, order glassware regardless of what ""numbers"" your corporate budgets suggest."
"""Server""",4.0,3.0,3.0,1.0,3.0,3.0," Apr 12, 2015",Current,Anonymous Employee,,Yes,Yes,Neutral,Full-time,,Financially one of the best restaurants to work at in Central Ohio. Very easy sidework,"Favortism, working your way up through lunch shifts. Food running shifts. Can be intimidating",
"""No hours.""",1.0,1.0,1.0,1.0,1.0,1.0," May 19, 2015",Current,Line/Prep Cook,"Phoenix, AZ",No,Yes,Neutral,Full-time,Less than a year,Some managers are nice. Awesome place to work with. Cons outweigh the pros. Looking to work for a great company BJ's is not it.,Not willing to help people with learning disabled of problems. Company doesn't understand people with dyslexia or learning several problems need more than one day of training.,
"""Its the place for someone who enjoys ""work""""",3.0,2.0,3.0,3.0,4.0,3.0," Apr 22, 2015",Past,Senior Manager,"San Mateo, CA",No,Neutral,Neutral,Full-time,More than a year,It pays good.<br>Good benefits.<br>It teaches you a thing or two with the volume that they do even when you have experience.<br>There's a system in place for everything.,"Long work hours.<br>Managers comes and goes.<br>Very little supervision from the upper management to keep the check and balances of the restaurant, very heavily relied on the general managers who could not be very good.<br>It feels like managers are a just a number to them, the work that you do goes unnoticed a lot of the time.","Treat people how you would like to be treated, sometimes as simple as ""how are you doing?"" can go a long way about finding out whats going on in your restaurant from the people that works in the building."
"""Waitress""",5.0,4.0,5.0,3.0,2.0,4.0," Apr 8, 2015",Past,Anonymous Employee,,Yes,Yes,Neutral,Part-time,,"Wonderful owners, fair pair, treated well, usually got free food at the end of the night, flexible hours","stressful at times, fast-paced, had to come in and help clean on the weekends, sometimes didn't get off work until late.",
"""Good money, but bad restaurant politics.""",4.0,2.0,3.0,5.0,3.0,4.0," Mar 26, 2015",Past,Server Trainer,"Houston, TX",Yes,Neutral,Neutral,Part-time,More than 8 years,"If you prove you're a hard worker then you can oftentimes get a good schedule. The amount of money you make is up to you. Several different managers so it gives you more opportunity to have one you get along with well. There was also room for upward movement. If you worked there for about a year and REALLY liked you, they'd move you to bar tending (A LOT more money), then supervising, then management.","Very restaurant politic-y. Some of the managers only paid attention to the girl servers who flirted with them, and if you didn't follow suit your schedule could suffer greatly.",Don't let higher management who got in trouble for sexual harassment with an underage hostess come back and work at middle management when they have constant contact with even more girls.
"""Robots serving cisco products.""",2.0,3.0,4.0,4.0,2.0,3.0," Apr 16, 2015",Past,Cocktailer,"Tukwila, WA",No,Neutral,Neutral,Full-time,More than a year,Good training for high volume serving.<br>many locations to transfer to,"Secret shoppers<br>unrealistic expectations.<br>Mediocre bill averages.<br>low quality product, beer and food<br>server scripts that turn you in to a robot server... ""have you made your selections?""","Toss out the script! suggesting a beer, a cocktail and an appetizer on the first touch (has to be within 2 mins) and having to immediately follow with ""have you made your selections"" is absurd. I ignored all this, had top sales in the cocktail section, had loads of return clientele yet never got promoted to bartender simply because i never got a perfect secret shop. Which was only because i refused to follow the script. You hire waiters and bartenders to have a personality... let them use it."
"""Bus boy; pretty much at the bottom of the totem pole.""",3.0,3.0,4.0,3.0,2.0,2.0," Apr 14, 2015",Past,Bus Boy,,Yes,Yes,Neutral,Part-time,More than a year,"The people you work with are awesome, every once in a while you get a gem of a manager to work with, which makes days or nights so much better.<br>as a bus boy you get a cut of the tips for your shift, depending on how busy it is they can really add up.","For every great manager there is probably two or three that are just terrible.<br>Being a bus boy can be hard work, but its manageable if your work alongside a group that actually helps.<br>Never knew how corporate BJ's could be, I would constantly get told about having the right collared shirt to wear.","Don't belittle those at the bottom, they might not run the restaurant, but they make the restaurant run."
"""General Manager""",4.0,2.0,4.0,4.0,5.0,4.0," Mar 30, 2015",Current,General Manager,,Yes,Yes,Neutral,Full-time,More than a year,"Can't beat the pay, pretty good overall culture",Quality of life not exactly what they preachc,
"""Chaos and mediocre tips""",2.0,3.0,3.0,3.0,2.0,2.0," Apr 8, 2015",Past,Anonymous Employee,"Los Angeles, CA",No,Neutral,Neutral,Part-time,Less than a year,The food discount and any food related thing. Some parties or events can be lucrative but they are few and far between and location dependent.,"Management fails to see the big picture. They give too many tables and the people coming in are not the best kind. They complain about everything and management can never please them. The tips are terrible or decent but never amazing. The servers are all out for themselves because they fight for the best shifts and everything is favoritism and competition. There are lots of people who want to see you fail and it makes it hard to work, at least at the Los Angeles location I worked at. Even the managers were very unprofessional and disorganized at times because of the over micro managing of everything.","Take control of the restaurant, seat servers fairly and with some organization. Fire the people that are fake and hire actual good people. Teach the team and unity mentality rather than the ""compete for shifts"" one. Hire more mature and intuitive managers. Ignore some petty crap and treat your servers better; they put up with so much crap and deserve to not be blamed for every dudes unhappy meal. Change your uniforms, are you trying to be a steakhouse or are you a sports bar?"
"""BJ""S Sever""",2.0,2.0,2.0,3.0,3.0,1.0," Apr 7, 2015",Past,Server Assistant,,No,Neutral,Neutral,Full-time,More than 5 years,good training that sets you up for success,to much pressure to hit on all steps,
""".""",2.0,1.0,1.0,1.0,3.0,1.0," Apr 3, 2015",Current,Anonymous Employee,,Yes,Yes,Neutral,Part-time,More than a year,Good Pay<br>Okay Benefits<br>Food Okay,Long Hours<br>No Growth<br>Backwards Operations Design,.
"""Managment""",5.0,5.0,5.0,5.0,5.0,5.0," Mar 18, 2015",Current,Host,"San Jose, CA",Yes,Yes,Neutral,Part-time,Less than a year,Tips are good if you are not a host.,Host should get tipped. Con,
"""Great company to grow with.""",4.0,2.0,3.0,3.0,4.0,2.0," Mar 11, 2015",Current,Operations,,Yes,Yes,Yes,Full-time,More than 3 years,Plenty of opportunity to move around the country. Pays good. Good benefits. Free meals at restaurants.,"Company is expanding and going through changes, which is making it into a company that doesn't care about their employees.","Upper management should know how to manage others in their department. Openings in other departments are given to people with connections to the head of that department, instead of putting the word out about the open position."
"""Fun atmosphere with great and fun working people! Great job for part time while being at school. Great customer service!""",3.0,3.0,3.0,2.0,1.0,4.0," Mar 1, 2015",Current,Anonymous Employee,,Yes,No,Yes,Full-time,,"I love the team environment, I have always been apart of my team when playing field hockey so it was nice to see familiar similarities.","Definitely not happy with the 31 min unpaid break, would really do without. Also, really dislike the lazy coworkers that work there, unprofessional in that sense.",Definitely would try to hire more hardworking team oriented people who are better self-starters and can work hard for long periods of time.
"""Good place to work""",4.0,4.0,4.0,4.0,4.0,4.0," Feb 9, 2015",Current,Server,"Las Vegas, NV",Yes,Yes,Neutral,Full-time,Less than a year,"Great atmosphere, good food, awsome beer.",Chain restaurants are always less desirable than chains :restaurants.,"Life's a garden, dig it"
"""High turn over""",2.0,2.0,2.0,2.0,1.0,2.0," Feb 19, 2015",Current,Anonymous Employee,,Yes,Yes,Neutral,Full-time,Less than a year,Easy work if you willing to figure things out.,No room for growth; low wages,Recognize Talent
"""Good training and work environment""",3.0,3.0,4.0,3.0,3.0,3.0," Jan 28, 2015",Past,Host/Takeout,"Redmond, WA",Yes,Neutral,Neutral,Part-time,Less than a year,"Information al training, only a 6 day process<br>Generally nice coworkers<br>Relatively was work<br>Generally pleasant management",Way too corporate<br>Some managers can be more of micromanagers,
"""Good experience""",4.0,3.0,3.0,3.0,3.0,3.0," Jan 6, 2015",Current,Line Cook,"Eugene, OR",Yes,Neutral,Neutral,Part-time,More than 5 years,One of the most estables jobs ever had,"Work is hard , under pressure",
"""currently a to-go opporator""",4.0,3.0,4.0,2.0,3.0,5.0," Jan 2, 2015",Current,Anonymous Employee,,Yes,Yes,Neutral,Part-time,Less than a year,"easy work, free meal, managers and espically the gm are awesome",staying till after midnight sucks,
"""More Cons than Pros""",2.0,2.0,2.0,2.0,1.0,1.0," Jan 17, 2015",Past,Server,"Vacaville, CA",No,Neutral,Neutral,Part-time,More than 3 years,Fun atmosphere for the most part. The food tastes really good.,Too much favoritism that is blatantly obvious and your schedule will reflect accordingly. Cooks have favorites and servers they don't like and will purposely make certain servers orders take forever! Management is less than professional often spewing sexual innuendoes and inappropriate comments.,Make sure you are fair to all employees not just the ones you personally like best.
"""Good money""",2.0,1.0,1.0,1.0,1.0,1.0," Jan 9, 2015",Current,Food Server,"Roseville, CA",Yes,No,Neutral,Full-time,More than a year,Short shifts and flexible hours,No stability and not consistent,
"""I have worked here for over 3 years""",4.0,4.0,4.0,4.0,3.0,4.0," Dec 7, 2014",Current,Server,"Tucson, OH",Yes,Yes,Neutral,Part-time,More than 3 years,"Friendly team, worked my up from host to takeout to server, and love that it's a good way to make decent money in a short amount of time.","Large menu, sometimes customers can be difficult, tips aren't good in Tucson. Also, managers change a lot which is hard, because you have to get to know them and sometimes they don't like people for certain reasons, pick favorites, etc.",
"""A good company to work for that is wiling to be flexible with your scheduling demands.""",4.0,4.0,4.0,3.0,3.0,4.0," Dec 8, 2014",Current,Server,"San Jose, CA",Yes,Yes,Yes,Part-time,More than a year,They are flexible with schedules for those who have another job or are going to school. Its easy to network with guests and become familiar or can even make friends with guests that frequent the establishment.,"You never know how long your shift will be just like any other restaurant job, you however may work longer shifts at BJ's than one may be accustomed to.",Management may want to consider being more selective on who they hire.
"""Prestigious organization that appreciates their employees""",4.0,,,,,," Dec 4, 2014",Current,Waitress,"San Jose, CA",Yes,Yes,Neutral,Full-time,More than a year,"Constructive relationships, quality products, STAR awards","Inconsistent team work, language barriers",Make Information regarding 401K available
"""Best company ive worked for""",5.0,5.0,5.0,5.0,5.0,4.0," Dec 2, 2014",Current,Service Assistant,,Yes,Neutral,Neutral,Part-time,More than a year,"Great pay, great atmosphere and good hours!",Nothing bad it all seems like everything is good to me so far in this 1st year,
"""Hostess""",3.0,3.0,3.0,3.0,3.0,3.0," Dec 16, 2014",Past,Hostess,"Bakersfield, CA",Yes,Yes,Yes,Part-time,More than a year,"Very flexible hours, works around school schedule and willing to give imd off",Managers will easily send uu home in 2 hours if there is down time,
"""Not a bad place to start serving!""",4.0,3.0,4.0,3.0,3.0,4.0," Nov 30, 2014",Past,Server,"Round Rock, TX",Yes,Neutral,Neutral,Full-time,Less than a year,"Great atmosphere, team members are for the most part very nice and easy to get along with as well as management. Very easy to cover/pick up shifts with the use of your mobile phone.",Nothing out of the ordinary. Large tables can be very hectic and demanding but that's expected. A lot of servers can reduce the amount of hours you can pick up.,
